 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 3.48876811e+08  1.03767824e-10  9.01772239e-01  5.41629840e-09  1.89275099e+00  4.57521969e-09  2.41192442e+00 
 3.65402126e+08  1.03767699e-10  9.44413106e-01  5.41681522e-09  1.98183030e+00  4.57568785e-09  2.52532943e+00 
 3.82710200e+08  1.03767561e-10  9.89062811e-01  5.41737616e-09  2.07503015e+00  4.57619539e-09  2.64395674e+00 
 4.00838108e+08  1.03767409e-10  1.03581488e+00  5.41798456e-09  2.17252824e+00  4.57674519e-09  2.76802658e+00 
 4.19824685e+08  1.03767243e-10  1.08476703e+00  5.41864399e-09  2.27450764e+00  4.57734034e-09  2.89776473e+00 
 4.39710602e+08  1.03767060e-10  1.13602133e+00  5.41935824e-09  2.38115644e+00  4.57798409e-09  3.03340191e+00 
 4.60538460e+08  1.03766859e-10  1.18968436e+00  5.42013133e-09  2.49266746e+00  4.57867989e-09  3.17517312e+00 
 4.82352874e+08  1.03766639e-10  1.24586740e+00  5.42096753e-09  2.60923773e+00  4.57943139e-09  3.32331668e+00 
 5.05200577e+08  1.03766397e-10  1.30468657e+00  5.42187139e-09  2.73106790e+00  4.58024247e-09  3.47807320e+00 
 5.29130511e+08  1.03766132e-10  1.36626300e+00  5.42284779e-09  2.85836155e+00  4.58111726e-09  3.63968421e+00 
 5.54193938e+08  1.03765840e-10  1.43072304e+00  5.42390191e-09  2.99132426e+00  4.58206018e-09  3.80839068e+00 
 5.80444550e+08  1.03765519e-10  1.49819836e+00  5.42503932e-09  3.13016260e+00  4.58307596e-09  3.98443117e+00 
 6.07938580e+08  1.03765167e-10  1.56882616e+00  5.42626601e-09  3.27508283e+00  4.58416968e-09  4.16803973e+00 
 6.36734925e+08  1.03764780e-10  1.64274931e+00  5.42758847e-09  3.42628949e+00  4.58534683e-09  4.35944349e+00 
 6.66895272e+08  1.03764355e-10  1.72011650e+00  5.42901372e-09  3.58398369e+00  4.58661338e-09  4.55885987e+00 
 6.98484230e+08  1.03763888e-10  1.80108237e+00  5.43054940e-09  3.74836113e+00  4.58797584e-09  4.76649345e+00 
 7.31569468e+08  1.03763376e-10  1.88580764e+00  5.43220388e-09  3.91960992e+00  4.58944135e-09  4.98253237e+00 
 7.66221861e+08  1.03762812e-10  1.97445921e+00  5.43398634e-09  4.09790797e+00  4.59101774e-09  5.20714444e+00 
 8.02515641e+08  1.03762193e-10  2.06721026e+00  5.43590691e-09  4.28342018e+00  4.59271371e-09  5.44047256e+00 
 8.40528555e+08  1.03761513e-10  2.16424030e+00  5.43797678e-09  4.47629514e+00  4.59453887e-09  5.68262990e+00 
 8.80342035e+08  1.03760765e-10  2.26573523e+00  5.44020835e-09  4.67666152e+00  4.59650391e-09  5.93369431e+00 
 9.22041367e+08  1.03759944e-10  2.37188728e+00  5.44261542e-09  4.88462400e+00  4.59862073e-09  6.19370238e+00 
 9.65715880e+08  1.03759042e-10  2.48289502e+00  5.44521332e-09  5.10025873e+00  4.60090262e-09  6.46264280e+00 
 1.01145913e+09  1.03758052e-10  2.59896324e+00  5.44801916e-09  5.32360833e+00  4.60336441e-09  6.74044920e+00 
 1.05936911e+09  1.03756963e-10  2.72030281e+00  5.45105198e-09  5.55467635e+00  4.60602265e-09  7.02699233e+00 
 1.10954846e+09  1.03755768e-10  2.84713042e+00  5.45433302e-09  5.79342121e+00  4.60889582e-09  7.32207171e+00 
 1.16210465e+09  1.03754455e-10  2.97966835e+00  5.45788597e-09  6.03974957e+00  4.61200456e-09  7.62540667e+00 
 1.21715029e+09  1.03753013e-10  3.11814403e+00  5.46173721e-09  6.29350915e+00  4.61537188e-09  7.93662692e+00 
 1.27480328e+09  1.03751431e-10  3.26278955e+00  5.46591612e-09  6.55448098e+00  4.61902341e-09  8.25526264e+00 
 1.33518714e+09  1.03749693e-10  3.41384108e+00  5.47045541e-09  6.82237119e+00  4.62298770e-09  8.58073425e+00 
 1.39843121e+09  1.03747786e-10  3.57153811e+00  5.47539146e-09  7.09680230e+00  4.62729653e-09  8.91234210e+00 
 1.46467097e+09  1.03745694e-10  3.73612259e+00  5.48076469e-09  7.37730412e+00  4.63198523e-09  9.24925607e+00 
 1.53404832e+09  1.03743398e-10  3.90783783e+00  5.48662003e-09  7.66330442e+00  4.63709304e-09  9.59050562e+00 
 1.60671189e+09  1.03740880e-10  4.08692727e+00  5.49300738e-09  7.95411954e+00  4.64266357e-09  9.93497038e+00 
 1.68281732e+09  1.03738118e-10  4.27363305e+00  5.49998212e-09  8.24894505e+00  4.64874523e-09  1.02813718e+01 
 1.76252766e+09  1.03735091e-10  4.46819432e+00  5.50760575e-09  8.54684686e+00  4.65539180e-09  1.06282663e+01 
 1.84601365e+09  1.03731772e-10  4.67084527e+00  5.51594657e-09  8.84675296e+00  4.66266297e-09  1.09740401e+01 
 1.93345414e+09  1.03728136e-10  4.88181300e+00  5.52508043e-09  9.14744628e+00  4.67062507e-09  1.13169073e+01 
 2.02503643e+09  1.03724153e-10  5.10131492e+00  5.53509162e-09  9.44755898e+00  4.67935182e-09  1.16549098e+01 
 2.12095673e+09  1.03719791e-10  5.32955605e+00  5.54607387e-09  9.74556868e+00  4.68892524e-09  1.19859221e+01 
 2.22142050e+09  1.03715016e-10  5.56672579e+00  5.55813153e-09  1.00397972e+01  4.69943661e-09  1.23076596e+01 
 2.32664295e+09  1.03709791e-10  5.81299446e+00  5.57138086e-09  1.03284121e+01  4.71098771e-09  1.26176915e+01 
 2.43684950e+09  1.03704074e-10  6.06850952e+00  5.58595156e-09  1.06094318e+01  4.72369212e-09  1.29134593e+01 
 2.55227623e+09  1.03697823e-10  6.33339131e+00  5.60198855e-09  1.08807346e+01  4.73767681e-09  1.31923002e+01 
 2.67317039e+09  1.03690990e-10  6.60772859e+00  5.61965402e-09  1.11400720e+01  4.75308393e-09  1.34514758e+01 
 2.79979097e+09  1.03683524e-10  6.89157373e+00  5.63912982e-09  1.13850866e+01  4.77007299e-09  1.36882063e+01 
 2.93240922e+09  1.03675371e-10  7.18493757e+00  5.66062025e-09  1.16133349e+01  4.78882330e-09  1.38997092e+01 
 3.07130921e+09  1.03666471e-10  7.48778413e+00  5.68435537e-09  1.18223149e+01  4.80953690e-09  1.40832424e+01 
 3.21678851e+09  1.03656762e-10  7.80002523e+00  5.71059488e-09  1.20094976e+01  4.83244207e-09  1.42361491e+01 
 3.36915876e+09  1.03646177e-10  8.12151495e+00  5.73963273e-09  1.21723635e+01  4.85779745e-09  1.43559061e+01 
 3.52874636e+09  1.03634642e-10  8.45204434e+00  5.77180265e-09  1.23084415e+01  4.88589691e-09  1.44401705e+01 
 3.69589317e+09  1.03622083e-10  8.79133635e+00  5.80748472e-09  1.24153502e+01  4.91707556e-09  1.44868259e+01 
 3.87095726e+09  1.03608417e-10  9.13904123e+00  5.84711340e-09  1.24908402e+01  4.95171686e-09  1.44940246e+01 
 4.05431365e+09  1.03593560e-10  9.49473262e+00  5.89118713e-09  1.25328356e+01  4.99026137e-09  1.44602243e+01 
 4.24635511e+09  1.03577422e-10  9.85790466e+00  5.94028027e-09  1.25394738e+01  5.03321743e-09  1.43842187e+01 
 4.44749304e+09  1.03559908e-10  1.02279703e+01  5.99505762e-09  1.25091408e+01  5.08117439e-09  1.42651590e+01 
 4.65815830e+09  1.03540922e-10  1.06042612e+01  6.05629254e-09  1.24405020e+01  5.13481899e-09  1.41025659e+01 
 4.87880219e+09  1.03520362e-10  1.09860294e+01  6.12488959e-09  1.23325257e+01  5.19495601e-09  1.38963325e+01 
 5.10989736e+09  1.03498124e-10  1.13724514e+01  6.20191312e-09  1.21844985e+01  5.26253438e-09  1.36467153e+01 
 5.35193887e+09  1.03474104e-10  1.17626343e+01  6.28862372e-09  1.19960325e+01  5.33868050e-09  1.33543170e+01 
 5.60544519e+09  1.03448197e-10  1.21556249e+01  6.38652503e-09  1.17670631e+01  5.42474144e-09  1.30200591e+01 
 5.87095941e+09  1.03420296e-10  1.25504216e+01  6.49742487e-09  1.14978377e+01  5.52234120e-09  1.26451466e+01 
 6.14905028e+09  1.03390299e-10  1.29459893e+01  6.62351554e-09  1.11888955e+01  5.63345531e-09  1.22310265e+01 
 6.44031354e+09  1.03358108e-10  1.33412767e+01  6.76748110e-09  1.08410401e+01  5.76051076e-09  1.17793417e+01 
 6.74537312e+09  1.03323632e-10  1.37352370e+01  6.93264259e-09  1.04553048e+01  5.90652203e-09  1.12918815e+01 
 7.06488252e+09  1.03286786e-10  1.41268501e+01  7.12315756e-09  1.00329136e+01  6.07527922e-09  1.07705317e+01 
 7.39952619e+09  1.03247500e-10  1.45151470e+01  7.34429936e-09  9.57523782e+00  6.27161295e-09  1.02172245e+01 
 7.75002098e+09  1.03205718e-10  1.48992355e+01  7.60285500e-09  9.08375169e+00  6.50177483e-09  9.63389151e+00 
 8.11711773e+09  1.03161403e-10  1.52783257e+01  7.90770464e-09  8.55998699e+00  6.77399607e-09  9.02241958e+00 
 8.50160282e+09  1.03114539e-10  1.56517550e+01  8.27068496e-09  8.00548948e+00  7.09932825e-09  8.38461102e+00 
 8.90429990e+09  1.03065139e-10  1.60190116e+01  8.70790986e-09  7.42177763e+00  7.49294360e-09  7.72214931e+00 
 9.32607160e+09  1.03013244e-10  1.63797549e+01  9.24184918e-09  6.81030505e+00  7.97620862e-09  7.03657004e+00 
 9.76782145e+09  1.02958932e-10  1.67338326e+01  9.90470501e-09  6.17242730e+00  8.58010345e-09  6.32923768e+00 
 1.02304957e+10  1.02902321e-10  1.70812931e+01  1.07440789e-08  5.50937364e+00  9.35106349e-09  5.60132785e+00 
 1.07150856e+10  1.02843570e-10  1.74223919e+01  1.18327849e-08  4.82222396e+00  1.03613005e-08  4.85381496e+00 
 1.12226292e+10  1.02782890e-10  1.77575936e+01  1.32861455e-08  4.11189098e+00  1.17273804e-08  4.08746475e+00 
 1.17542136e+10  1.02720539e-10  1.80875663e+01  1.52913145e-08  3.37910751e+00  1.36420489e-08  3.30283132e+00 
 1.23109777e+10  1.02656832e-10  1.84131710e+01  1.81415314e-08  2.62441849e+00  1.64065414e-08  2.50025792e+00 
 1.28941142e+10  1.02592141e-10  1.87354451e+01  2.21204191e-08  1.84817729e+00  2.02155237e-08  1.67988105e+00 
 1.35048722e+10  1.02526897e-10  1.90555803e+01  2.55616657e-08  1.05054587e+00  2.18865780e-08  8.41637067e-01 
 1.41445601e+10  1.02461589e-10  1.93748962e+01  1.08832836e-08  2.31498025e-01 -6.31467216e-10 -1.47290544e-02 
 1.48145483e+10  1.02396767e-10  1.96948110e+01 -2.12797769e-08 -6.09174748e-01 -2.05420869e-08 -8.89653676e-01 
 1.55162719e+10  1.02333040e-10  2.00168082e+01 -2.15127657e-08 -1.47185551e+00 -1.70107579e-08 -1.78374352e+00 
 1.62512341e+10  1.02271074e-10  2.03424036e+01 -1.60674313e-08 -2.35709284e+00 -1.25229125e-08 -2.69776436e+00 
 1.70210095e+10  1.02211591e-10  2.06731102e+01 -1.20740171e-08 -3.26559106e+00 -9.46960241e-09 -3.63262983e+00 
 1.78272469e+10  1.02155363e-10  2.10104045e+01 -9.37552668e-09 -4.19820036e+00 -7.41007727e-09 -4.58939070e+00 
 1.86716736e+10  1.02103214e-10  2.13556933e+01 -7.49428645e-09 -5.15590714e+00 -5.96208230e-09 -5.56922504e+00 
 1.95560984e+10  1.02056012e-10  2.17102835e+01 -6.12868696e-09 -6.13982521e+00 -4.90132770e-09 -6.57342954e+00 
 2.04824159e+10  1.02014672e-10  2.20753532e+01 -5.10168153e-09 -7.15118790e+00 -4.09713866e-09 -7.60341206e+00 
 2.14526105e+10  1.01980147e-10  2.24519268e+01 -4.30653811e-09 -8.19134161e+00 -3.47028046e-09 -8.66068578e+00 
 2.24687605e+10  1.01953434e-10  2.28408530e+01 -3.67617580e-09 -9.26174079e+00 -2.97051837e-09 -9.74686486e+00 
 2.35330426e+10  1.01935569e-10  2.32427859e+01 -3.16668396e-09 -1.03639445e+01 -2.56467643e-09 -1.08636616e+01 
 2.46477368e+10  1.01927633e-10  2.36581711e+01 -2.74825613e-09 -1.14996146e+01 -2.23004924e-09 -1.20128854e+01 
 2.58152310e+10  1.01930753e-10  2.40872336e+01 -2.40000951e-09 -1.26705153e+01 -1.95061127e-09 -1.31964427e+01 
 2.70380260e+10  1.01946110e-10  2.45299711e+01 -2.10690642e-09 -1.38785145e+01 -1.71474660e-09 -1.44163386e+01 
 2.83187415e+10  1.01974944e-10  2.49861498e+01 -1.85785705e-09 -1.51255859e+01 -1.51383878e-09 -1.56746797e+01 
 2.96601208e+10  1.02018569e-10  2.54553043e+01 -1.64451089e-09 -1.64138125e+01 -1.34136605e-09 -1.69736775e+01 
 3.10650375e+10  1.02078386e-10  2.59367400e+01 -1.46046409e-09 -1.77453914e+01 -1.19230385e-09 -1.83156532e+01 
 3.25365012e+10  1.02155893e-10  2.64295393e+01 -1.30072563e-09 -1.91226385e+01 -1.06271992e-09 -1.97030424e+01 
 3.40776639e+10  1.02252712e-10  2.69325699e+01 -1.16134941e-09 -2.05479939e+01 -9.49493696e-10 -2.11384011e+01 
 3.56918273e+10  1.02370606e-10  2.74444949e+01 -1.03917529e-09 -2.20240287e+01 -8.50117758e-10 -2.26244116e+01 
 3.73824490e+10  1.02511509e-10  2.79637848e+01 -9.31643276e-10 -2.35534506e+01 -7.62554723e-10 -2.41638884e+01 
 3.91531507e+10  1.02677547e-10  2.84887300e+01 -8.36658011e-10 -2.51391104e+01 -6.85132404e-10 -2.57597850e+01 
 4.10077256e+10  1.02871082e-10  2.90174532e+01 -7.52488363e-10 -2.67840087e+01 -6.16465817e-10 -2.74152001e+01 
 4.29501465e+10  1.03094741e-10  2.95479201e+01 -6.77691960e-10 -2.84913019e+01 -5.55398366e-10 -2.91333842e+01 
 4.49845744e+10  1.03351464e-10  3.00779484e+01 -6.11057753e-10 -3.02643093e+01 -5.00956923e-10 -3.09177461e+01 
 4.71153675e+10  1.03644550e-10  3.06052134e+01 -5.51561792e-10 -3.21065188e+01 -4.52317128e-10 -3.27718598e+01 
 4.93470903e+10  1.03977720e-10  3.11272485e+01 -4.98332776e-10 -3.40215939e+01 -4.08776293e-10 -3.46994707e+01 
 5.16845235e+10  1.04355176e-10  3.16414413e+01 -4.50624977e-10 -3.60133800e+01 -3.69732032e-10 -3.67045031e+01 
 5.41326744e+10  1.04781683e-10  3.21450225e+01 -4.07796731e-10 -3.80859111e+01 -3.34665261e-10 -3.87910669e+01 
 5.66967873e+10  1.05262658e-10  3.26350482e+01 -3.69293226e-10 -4.02434167e+01 -3.03126544e-10 -4.09634648e+01 
 5.93823550e+10  1.05804279e-10  3.31083748e+01 -3.34632602e-10 -4.24903289e+01 -2.74725058e-10 -4.32262002e+01 
 6.21951306e+10  1.06413611e-10  3.35616267e+01 -3.03394645e-10 -4.48312901e+01 -2.49119588e-10 -4.55839847e+01 
 6.51411394e+10  1.07098764e-10  3.39911566e+01 -2.75211526e-10 -4.72711606e+01 -2.26011142e-10 -4.80417473e+01 
 6.82266924e+10  1.07869078e-10  3.43929995e+01 -2.49760168e-10 -4.98150274e+01 -2.05136849e-10 -5.06046424e+01 
 7.14583994e+10  1.08735355e-10  3.47628199e+01 -2.26755898e-10 -5.24682129e+01 -1.86264883e-10 -5.32780602e+01 
 7.48431833e+10  1.09710145e-10  3.50958554e+01 -2.05947168e-10 -5.52362848e+01 -1.69190220e-10 -5.60676359e+01 
 7.83882949e+10  1.10808095e-10  3.53868551e+01 -1.87111103e-10 -5.81250664e+01 -1.53731074e-10 -5.89792613e+01 
 8.21013285e+10  1.12046400e-10  3.56300164e+01 -1.70049757e-10 -6.11406477e+01 -1.39725878e-10 -6.20190959e+01 
 8.59902381e+10  1.13445366e-10  3.58189186e+01 -1.54586934e-10 -6.42893971e+01 -1.27030728e-10 -6.51935793e+01 
 9.00633544e+10  1.15029135e-10  3.59464571e+01 -1.40565476e-10 -6.75779744e+01 -1.15517192e-10 -6.85094439e+01 
 9.43294028e+10  1.16826623e-10  3.60047763e+01 -1.27844945e-10 -7.10133440e+01 -1.05070443e-10 -7.19737291e+01 
 9.87975220e+10  1.18872758e-10  3.59852027e+01 -1.16299632e-10 -7.46027892e+01 -9.55876413e-11 -7.55937957e+01 
 1.03477283e+11  1.21210115e-10  3.58781794e+01 -1.05816829e-10 -7.83539276e+01 -8.69765475e-11 -7.93773414e+01 
 1.08378712e+11  1.23891129e-10  3.56731993e+01 -9.62953465e-11 -8.22747268e+01 -7.91543109e-11 -8.33324167e+01 
 1.13512307e+11  1.26981120e-10  3.53587402e+01 -8.76442135e-11 -8.63735212e+01 -7.20464199e-11 -8.74674426e+01 
 1.18889067e+11  1.30562512e-10  3.49221981e+01 -7.97815476e-11 -9.06590300e+01 -6.55857838e-11 -9.17912276e+01 
 1.24520509e+11  1.34740836e-10  3.43498217e+01 -7.26335662e-11 -9.51403753e+01 -5.97119294e-11 -9.63129875e+01 
 1.30418696e+11  1.39653439e-10  3.36266447e+01 -6.61337184e-11 -9.98271018e+01 -5.43702944e-11 -1.01042364e+02 
 1.36596263e+11  1.45482482e-10  3.27364188e+01 -6.02219208e-11 -1.04729197e+02 -4.95116061e-11 -1.05989447e+02 
 1.43066445e+11  1.52474864e-10  3.16615456e+01 -5.48438836e-11 -1.09857113e+02 -4.50913319e-11 -1.11164792e+02 
 1.49843101e+11  1.60973820e-10  3.03830087e+01 -4.99505140e-11 -1.15221786e+02 -4.10691929e-11 -1.16579450e+02 
 1.56940749e+11  1.71471038e-10  2.88803070e+01 -4.54973875e-11 -1.20834666e+02 -3.74087333e-11 -1.22244982e+02 
 1.64374591e+11  1.84696700e-10  2.71313897e+01 -4.14442782e-11 -1.26707732e+02 -3.40769363e-11 -1.28173491e+02 
 1.72160555e+11  2.01784055e-10  2.51125954e+01 -3.77547407e-11 -1.32853527e+02 -3.10438832e-11 -1.34377645e+02 
 1.80315317e+11  2.24591965e-10  2.27985954e+01 -3.43957372e-11 -1.39285177e+02 -2.82824478e-11 -1.40870703e+02 
 1.88856348e+11  2.56395673e-10  2.01623447e+01 -3.13373037e-11 -1.46016424e+02 -2.57680250e-11 -1.47666543e+02 
 1.97801943e+11  3.03550123e-10  1.71750400e+01 -2.85522526e-11 -1.53061653e+02 -2.34782859e-11 -1.54779697e+02 
 2.07171266e+11  3.80204896e-10  1.38060893e+01 -2.60159048e-11 -1.60435921e+02 -2.13929596e-11 -1.62225374e+02 
 2.16984388e+11  5.25400377e-10  1.00230916e+01 -2.37058502e-11 -1.68154996e+02 -1.94936372e-11 -1.70019498e+02 
 2.27262329e+11  8.98067998e-10  5.79183002e+00 -2.16017321e-11 -1.76235380e+02 -1.77635943e-11 -1.78178741e+02 
 2.38027108e+11  2.68788463e-09  1.07627875e+00 -1.96850531e-11 -1.84694355e+02 -1.61876331e-11 -1.86720557e+02 
 2.49301785e+11 -1.23126963e-09 -4.16137579e+00 -1.79390008e-11 -1.93550014e+02 -1.47519391e-11 -1.95663220e+02 
 2.61110511e+11 -5.41127755e-10 -9.96069835e+00 -1.63482904e-11 -2.02821298e+02 -1.34439516e-11 -2.05025866e+02 
 2.73478583e+11 -3.32689077e-10 -1.63629533e+01 -1.48990221e-11 -2.12528042e+02 -1.22522477e-11 -2.14828529e+02 
 2.86432496e+11 -2.33597989e-10 -2.34110381e+01 -1.35785536e-11 -2.22691015e+02 -1.11664370e-11 -2.25092187e+02 
 3.00000000e+11 -1.76003686e-10 -3.11494022e+01 -1.23753835e-11 -2.33331963e+02 -1.01770664e-11 -2.35838806e+02 
