 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 6.36734925e+08  1.03766760e-10  1.24760727e+00  5.42923737e-09  2.73297657e+00  4.58718433e-09  3.42543938e+00 
 6.66895272e+08  1.03766567e-10  1.30650710e+00  5.43101865e-09  2.85941899e+00  4.58877591e-09  3.58325159e+00 
 6.98484230e+08  1.03766354e-10  1.36816774e+00  5.43294818e-09  2.99130475e+00  4.59049811e-09  3.74771177e+00 
 7.31569468e+08  1.03766120e-10  1.43271564e+00  5.43503676e-09  3.12879195e+00  4.59236021e-09  3.91898108e+00 
 7.66221861e+08  1.03765862e-10  1.50028262e+00  5.43729583e-09  3.27202861e+00  4.59437198e-09  4.09720115e+00 
 8.02515641e+08  1.03765579e-10  1.57100599e+00  5.43973751e-09  3.42114938e+00  4.59654379e-09  4.28248903e+00 
 8.40528555e+08  1.03765267e-10  1.64502873e+00  5.44237468e-09  3.57627183e+00  4.59888662e-09  4.47493136e+00 
 8.80342035e+08  1.03764924e-10  1.72249963e+00  5.44522107e-09  3.73749218e+00  4.60141213e-09  4.67457791e+00 
 9.22041367e+08  1.03764547e-10  1.80357344e+00  5.44829128e-09  3.90488051e+00  4.60413278e-09  4.88143437e+00 
 9.65715880e+08  1.03764132e-10  1.88841094e+00  5.45160099e-09  4.07847537e+00  4.60706189e-09  5.09545446e+00 
 1.01145913e+09  1.03763674e-10  1.97717912e+00  5.45516701e-09  4.25827795e+00  4.61021378e-09  5.31653141e+00 
 1.05936911e+09  1.03763171e-10  2.07005121e+00  5.45900751e-09  4.44424558e+00  4.61360392e-09  5.54448880e+00 
 1.10954846e+09  1.03762616e-10  2.16720673e+00  5.46314217e-09  4.63628479e+00  4.61724914e-09  5.77907103e+00 
 1.16210465e+09  1.03762005e-10  2.26883158e+00  5.46759248e-09  4.83424392e+00  4.62116779e-09  6.01993347e+00 
 1.21715029e+09  1.03761333e-10  2.37511794e+00  5.47238193e-09  5.03790537e+00  4.62538004e-09  6.26663249e+00 
 1.27480328e+09  1.03760592e-10  2.48626429e+00  5.47753641e-09  5.24697759e+00  4.62990815e-09  6.51861567e+00 
 1.33518714e+09  1.03759776e-10  2.60247528e+00  5.48308452e-09  5.46108698e+00  4.63477680e-09  6.77521246e+00 
 1.39843121e+09  1.03758878e-10  2.72396156e+00  5.48905804e-09  5.67976983e+00  4.64001344e-09  7.03562568e+00 
 1.46467097e+09  1.03757888e-10  2.85093956e+00  5.49549233e-09  5.90246454e+00  4.64564878e-09  7.29892412e+00 
 1.53404832e+09  1.03756797e-10  2.98363116e+00  5.50242692e-09  6.12850441e+00  4.65171714e-09  7.56403679e+00 
 1.60671189e+09  1.03755597e-10  3.12226331e+00  5.50990603e-09  6.35711115e+00  4.65825707e-09  7.82974920e+00 
 1.68281732e+09  1.03754274e-10  3.26706750e+00  5.51797928e-09  6.58738950e+00  4.66531185e-09  8.09470212e+00 
 1.76252766e+09  1.03752819e-10  3.41827917e+00  5.52670235e-09  6.81832332e+00  4.67293015e-09  8.35739325e+00 
 1.84601365e+09  1.03751216e-10  3.57613690e+00  5.53613776e-09  7.04877336e+00  4.68116668e-09  8.61618229e+00 
 1.93345414e+09  1.03749453e-10  3.74088154e+00  5.54635578e-09  7.27747725e+00  4.69008298e-09  8.86929966e+00 
 2.02503643e+09  1.03747513e-10  3.91275508e+00  5.55743536e-09  7.50305190e+00  4.69974825e-09  9.11485925e+00 
 2.12095673e+09  1.03745379e-10  4.09199944e+00  5.56946520e-09  7.72399878e+00  4.71024030e-09  9.35087543e+00 
 2.22142050e+09  1.03743032e-10  4.27885493e+00  5.58254495e-09  7.93871226e+00  4.72164656e-09  9.57528423e+00 
 2.32664295e+09  1.03740454e-10  4.47355856e+00  5.59678660e-09  8.14549144e+00  4.73406533e-09  9.78596871e+00 
 2.43684950e+09  1.03737620e-10  4.67634205e+00  5.61231594e-09  8.34255539e+00  4.74760707e-09  9.98078822e+00 
 2.55227623e+09  1.03734509e-10  4.88742962e+00  5.62927438e-09  8.52806204e+00  4.76239597e-09  1.01576110e+01 
 2.67317039e+09  1.03731093e-10  5.10703540e+00  5.64782091e-09  8.70013060e+00  4.77857174e-09  1.03143492e+01 
 2.79979097e+09  1.03727346e-10  5.33536060e+00  5.66813446e-09  8.85686713e+00  4.79629166e-09  1.04489964e+01 
 2.93240922e+09  1.03723237e-10  5.57259031e+00  5.69041662e-09  8.99639299e+00  4.81573301e-09  1.05596644e+01 
 3.07130921e+09  1.03718733e-10  5.81888996e+00  5.71489478e-09  9.11687541e+00  4.83709587e-09  1.06446209e+01 
 3.21678851e+09  1.03713800e-10  6.07440144e+00  5.74182594e-09  9.21655954e+00  4.86060649e-09  1.07023239e+01 
 3.36915876e+09  1.03708399e-10  6.33923884e+00  5.77150106e-09  9.29380077e+00  4.88652127e-09  1.07314538e+01 
 3.52874636e+09  1.03702490e-10  6.61348389e+00  5.80425043e-09  9.34709641e+00  4.91513145e-09  1.07309399e+01 
 3.69589317e+09  1.03696029e-10  6.89718109e+00  5.84044994e-09  9.37511552e+00  4.94676884e-09  1.06999818e+01 
 3.87095726e+09  1.03688969e-10  7.19033255e+00  5.88052874e-09  9.37672561e+00  4.98181269e-09  1.06380636e+01 
 4.05431365e+09  1.03681260e-10  7.49289260e+00  5.92497846e-09  9.35101511e+00  5.02069798e-09  1.05449608e+01 
 4.24635511e+09  1.03672849e-10  7.80476233e+00  5.97436448e-09  9.29731065e+00  5.06392566e-09  1.04207396e+01 
 4.44749304e+09  1.03663680e-10  8.12578408e+00  6.02933974e-09  9.21518828e+00  5.11207515e-09  1.02657479e+01 
 4.65815830e+09  1.03653690e-10  8.45573606e+00  6.09066185e-09  9.10447812e+00  5.16581991e-09  1.00805999e+01 
 4.87880219e+09  1.03642818e-10  8.79432723e+00  6.15921431e-09  8.96526220e+00  5.22594677e-09  9.86615334e+00 
 5.10989736e+09  1.03630996e-10  9.14119273e+00  6.23603321e-09  8.79786553e+00  5.29338040e-09  9.62348155e+00 
 5.35193887e+09  1.03618154e-10  9.49588996e+00  6.32234098e-09  8.60284085e+00  5.36921427e-09  9.35384104e+00 
 5.60544519e+09  1.03604220e-10  9.85789571e+00  6.41958950e-09  8.38094771e+00  5.45475037e-09  9.05863618e+00 
 5.87095941e+09  1.03589117e-10  1.02266045e+01  6.52951562e-09  8.13312685e+00  5.55155061e-09  8.73938216e+00 
 6.14905028e+09  1.03572769e-10  1.06013285e+01  6.65421357e-09  7.86047084e+00  5.66150406e-09  8.39766763e+00 
 6.44031354e+09  1.03555097e-10  1.09812994e+01  6.79623022e-09  7.56419234e+00  5.78691595e-09  8.03511833e+00 
 6.74537312e+09  1.03536023e-10  1.13656725e+01  6.95869199e-09  7.24559107e+00  5.93062680e-09  7.65336261e+00 
 7.06488252e+09  1.03515467e-10  1.17535330e+01  7.14547607e-09  6.90602067e+00  6.09617404e-09  7.25399972e+00 
 7.39952619e+09  1.03493354e-10  1.21439053e+01  7.36144418e-09  6.54685657e+00  6.28801428e-09  6.83857160e+00 
 7.75002098e+09  1.03469611e-10  1.25357649e+01  7.61276622e-09  6.16946566e+00  6.51183305e-09  6.40853842e+00 
 8.11711773e+09  1.03444170e-10  1.29280533e+01  7.90737395e-09  5.77517855e+00  6.77498253e-09  5.96525815e+00 
 8.50160282e+09  1.03416973e-10  1.33196961e+01  8.25560463e-09  5.36526495e+00  7.08710803e-09  5.50997018e+00 
 8.90429990e+09  1.03387969e-10  1.37096225e+01  8.67112170e-09  4.94091243e+00  7.46105249e-09  5.04378279e+00 
 9.32607160e+09  1.03357123e-10  1.40967888e+01  9.17223258e-09  4.50320883e+00  7.91416370e-09  4.56766432e+00 
 9.76782145e+09  1.03324414e-10  1.44802021e+01  9.78373963e-09  4.05312815e+00  8.47014545e-09  4.08243756e+00 
 1.02304957e+10  1.03289843e-10  1.48589457e+01  1.05393604e-08  3.59151995e+00  9.16147925e-09  3.58877707e+00 
 1.07150856e+10  1.03253433e-10  1.52322046e+01  1.14841299e-08  3.11910195e+00  1.00317114e-08  3.08720902e+00 
 1.12226292e+10  1.03215237e-10  1.55992899e+01  1.26733859e-08  2.63645546e+00  1.11334896e-08  2.57811306e+00 
 1.17542136e+10  1.03175341e-10  1.59596620e+01  1.41528400e-08  2.14402346e+00  1.25029615e-08  2.06172587e+00 
 1.23109777e+10  1.03133867e-10  1.63129499e+01  1.58511907e-08  1.64211078e+00  1.40214122e-08  1.53814596e+00 
 1.28941142e+10  1.03090983e-10  1.66589680e+01  1.70883048e-08  1.13088620e+00  1.47729226e-08  1.00733950e+00 
 1.35048722e+10  1.03046903e-10  1.69977265e+01  1.47676100e-08  6.10385891e-01  1.09339473e-08  4.69146755e-01 
 1.41445601e+10  1.03001895e-10  1.73294382e+01  2.56016870e-09  8.05181396e-02 -2.08588806e-09 -7.67111014e-02 
 1.48145483e+10  1.02956286e-10  1.76545175e+01 -1.16840117e-08 -4.58931202e-01 -1.18642836e-08 -6.30624925e-01 
 1.55162719e+10  1.02910464e-10  1.79735750e+01 -1.48329441e-08 -1.00829263e+00 -1.24398930e-08 -1.19309059e+00 
 1.62512341e+10  1.02864887e-10  1.82874042e+01 -1.29391332e-08 -1.56800658e+00 -1.04108108e-08 -1.76470211e+00 
 1.70210095e+10  1.02820083e-10  1.85969642e+01 -1.05301302e-08 -2.13861691e+00 -8.40602688e-09 -2.34614499e+00 
 1.78272469e+10  1.02776653e-10  1.89033555e+01 -8.54097436e-09 -2.72076436e+00 -6.82268584e-09 -2.93819003e+00 
 1.86716736e+10  1.02735278e-10  1.92077926e+01 -7.00658756e-09 -3.31518029e+00 -5.61258657e-09 -3.54168748e+00 
 1.95560984e+10  1.02696716e-10  1.95115721e+01 -5.82567743e-09 -3.92268073e+00 -4.68102060e-09 -4.15756179e+00 
 2.04824159e+10  1.02661806e-10  1.98160385e+01 -4.90421577e-09 -4.54416079e+00 -3.95189185e-09 -4.78680690e+00 
 2.14526105e+10  1.02631469e-10  2.01225488e+01 -4.17292846e-09 -5.18058975e+00 -3.37107357e-09 -5.43048213e+00 
 2.24687605e+10  1.02606706e-10  2.04324361e+01 -3.58302303e-09 -5.83300668e+00 -2.90081387e-09 -6.08970880e+00 
 2.35330426e+10  1.02588604e-10  2.07469735e+01 -3.10014423e-09 -6.50251675e+00 -2.51456377e-09 -6.76566749e+00 
 2.46477368e+10  1.02578327e-10  2.10673396e+01 -2.69977251e-09 -7.19028833e+00 -2.19333555e-09 -7.45959600e+00 
 2.58152310e+10  1.02577128e-10  2.13945858e+01 -2.36409538e-09 -7.89755078e+00 -1.92328861e-09 -8.17278807e+00 
 2.70380260e+10  1.02586343e-10  2.17296058e+01 -2.07993317e-09 -8.62559315e+00 -1.69414297e-09 -8.90659276e+00 
 2.83187415e+10  1.02607396e-10  2.20731083e+01 -1.83736073e-09 -9.37576352e+00 -1.49812720e-09 -9.66241464e+00 
 2.96601208e+10  1.02641809e-10  2.24255929e+01 -1.62878017e-09 -1.01494692e+01 -1.32926990e-09 -1.04417145e+01 
 3.10650375e+10  1.02691200e-10  2.27873296e+01 -1.44828694e-09 -1.09481777e+01 -1.18291416e-09 -1.12460108e+01 
 3.25365012e+10  1.02757301e-10  2.31583416e+01 -1.29122903e-09 -1.17734181e+01 -1.05537888e-09 -1.20768819e+01 
 3.40776639e+10  1.02841965e-10  2.35383919e+01 -1.15389520e-09 -1.26267838e+01 -9.43718442e-10 -1.29359683e+01 
 3.56918273e+10  1.02947188e-10  2.39269736e+01 -1.03329090e-09 -1.35099345e+01 -8.45549391e-10 -1.38249759e+01 
 3.73824490e+10  1.03075121e-10  2.43233035e+01 -9.26974793e-10 -1.44246002e+01 -7.58923546e-10 -1.47456794e+01 
 3.91531507e+10  1.03228103e-10  2.47263195e+01 -8.32937723e-10 -1.53725847e+01 -6.82233775e-10 -1.56999263e+01 
 4.10077256e+10  1.03408687e-10  2.51346803e+01 -7.49511957e-10 -1.63557694e+01 -6.14143122e-10 -1.66896409e+01 
 4.29501465e+10  1.03619672e-10  2.55467692e+01 -6.75302275e-10 -1.73761177e+01 -5.53530824e-10 -1.77168289e+01 
 4.49845744e+10  1.03864151e-10  2.59606988e+01 -6.09133053e-10 -1.84356799e+01 -4.99450754e-10 -1.87835815e+01 
 4.71153675e+10  1.04145554e-10  2.63743188e+01 -5.50007181e-10 -1.95365976e+01 -4.51099069e-10 -1.98920809e+01 
 4.93470903e+10  1.04467709e-10  2.67852242e+01 -4.97073866e-10 -2.06811086e+01 -4.07788794e-10 -2.10446049e+01 
 5.16845235e+10  1.04834905e-10  2.71907644e+01 -4.49603156e-10 -2.18715523e+01 -3.68929664e-10 -2.22435320e+01 
 5.41326744e+10  1.05251976e-10  2.75880509e+01 -4.06965608e-10 -2.31103744e+01 -3.34011998e-10 -2.34913467e+01 
 5.66967873e+10  1.05724390e-10  2.79739648e+01 -3.68615926e-10 -2.44001323e+01 -3.02593707e-10 -2.47906446e+01 
 5.93823550e+10  1.06258360e-10  2.83451605e+01 -3.34079704e-10 -2.57435009e+01 -2.74289726e-10 -2.61441383e+01 
 6.21951306e+10  1.06860978e-10  2.86980659e+01 -3.02942595e-10 -2.71432774e+01 -2.48763386e-10 -2.75546629e+01 
 6.51411394e+10  1.07540372e-10  2.90288790e+01 -2.74841407e-10 -2.86023877e+01 -2.25719291e-10 -2.90251815e+01 
 6.82266924e+10  1.08305897e-10  2.93335574e+01 -2.49456740e-10 -3.01238915e+01 -2.04897428e-10 -3.05587917e+01 
 7.14583994e+10  1.09168371e-10  2.96078031e+01 -2.26506855e-10 -3.17109892e+01 -1.86068253e-10 -3.21587315e+01 
 7.48431833e+10  1.10140364e-10  2.98470397e+01 -2.05742547e-10 -3.33670276e+01 -1.69028571e-10 -3.38283859e+01 
 7.83882949e+10  1.11236555e-10  3.00463843e+01 -1.86942819e-10 -3.50955065e+01 -1.53598060e-10 -3.55712936e+01 
 8.21013285e+10  1.12474184e-10  3.02006121e+01 -1.69911238e-10 -3.69000861e+01 -1.39616337e-10 -3.73911541e+01 
 8.59902381e+10  1.13873624e-10  3.03041160e+01 -1.54472825e-10 -3.87845935e+01 -1.26940449e-10 -3.92918354e+01 
 9.00633544e+10  1.15459109e-10  3.03508620e+01 -1.40471410e-10 -4.07530309e+01 -1.15442738e-10 -4.12773812e+01 
 9.43294028e+10  1.17259684e-10  3.03343409e+01 -1.27767351e-10 -4.28095835e+01 -1.05009001e-10 -4.33520197e+01 
 9.87975220e+10  1.19310446e-10  3.02475185e+01 -1.16235588e-10 -4.49586275e+01 -9.55369095e-11 -4.55201719e+01 
 1.03477283e+11  1.21654198e-10  3.00827859e+01 -1.05763941e-10 -4.72047398e+01 -8.69346375e-11 -4.77864609e+01 
 1.08378712e+11  1.24343672e-10  2.98319104e+01 -9.62516498e-11 -4.95527067e+01 -7.91196726e-11 -5.01557212e+01 
 1.13512307e+11  1.27444578e-10  2.94859904e+01 -8.76080951e-11 -5.20075342e+01 -7.20177796e-11 -5.26330092e+01 
 1.18889067e+11  1.31039859e-10  2.90354134e+01 -7.97516811e-11 -5.45744585e+01 -6.55620938e-11 -5.52236137e+01 
 1.24520509e+11  1.35235733e-10  2.84698198e+01 -7.26088605e-11 -5.72589569e+01 -5.96923271e-11 -5.79330668e+01 
 1.30418696e+11  1.40170478e-10  2.77780719e+01 -6.61132748e-11 -6.00667594e+01 -5.43540694e-11 -6.07671559e+01 
 1.36596263e+11  1.46027533e-10  2.69482303e+01 -6.02049990e-11 -6.30038609e+01 -4.94981725e-11 -6.37319361e+01 
 1.43066445e+11  1.53055591e-10  2.59675354e+01 -5.48298729e-11 -6.60765342e+01 -4.50802065e-11 -6.68337430e+01 
 1.49843101e+11  1.61600475e-10  2.48223967e+01 -4.99389105e-11 -6.92913430e+01 -4.10599768e-11 -7.00792062e+01 
 1.56940749e+11  1.72157722e-10  2.34983881e+01 -4.54877754e-11 -7.26551562e+01 -3.74010971e-11 -7.34752636e+01 
 1.64374591e+11  1.85463439e-10  2.19802485e+01 -4.14363140e-11 -7.61751626e+01 -3.40706079e-11 -7.70291762e+01 
 1.72160555e+11  2.02660407e-10  2.02518899e+01 -3.77481406e-11 -7.98588864e+01 -3.10386375e-11 -8.07485439e+01 
 1.80315317e+11  2.25623592e-10  1.82964098e+01 -3.43902665e-11 -8.37142029e+01 -2.82780990e-11 -8.46413211e+01 
 1.88856348e+11  2.57657011e-10  1.60961106e+01 -3.13327684e-11 -8.77493559e+01 -2.57644190e-11 -8.87158348e+01 
 1.97801943e+11  3.05169947e-10  1.36325239e+01 -2.85484922e-11 -9.19729751e+01 -2.34752954e-11 -9.29808014e+01 
 2.07171266e+11  3.82415161e-10  1.08864411e+01 -2.60127864e-11 -9.63940943e+01 -2.13904793e-11 -9.74453458e+01 
 2.16984388e+11  5.28533229e-10  7.83794938e+00 -2.37032639e-11 -1.01022171e+02 -1.94915797e-11 -1.02119021e+02 
 2.27262329e+11  8.99249756e-10  4.46647357e+00 -2.15995867e-11 -1.05867107e+02 -1.77618874e-11 -1.07011829e+02 
 2.38027108e+11  2.02689519e-09  7.50823699e-01 -1.96832734e-11 -1.10939269e+02 -1.61862169e-11 -1.12134240e+02 
 2.49301785e+11 -1.16241386e-09 -3.33075293e+00 -1.79375243e-11 -1.16249511e+02 -1.47507639e-11 -1.17497219e+02 
 2.61110511e+11 -5.31689988e-10 -7.80051543e+00 -1.63470652e-11 -1.21809197e+02 -1.34429763e-11 -1.23112244e+02 
 2.73478583e+11 -3.29626728e-10 -1.26811701e+01 -1.48980055e-11 -1.27630225e+02 -1.22514383e-11 -1.28991335e+02 
 2.86432496e+11 -2.32222360e-10 -1.79958099e+01 -1.35777099e-11 -1.33725056e+02 -1.11657653e-11 -1.35147078e+02 
 3.00000000e+11 -1.75273215e-10 -2.37678537e+01 -1.23746833e-11 -1.40106735e+02 -1.01765089e-11 -1.41592650e+02 
