 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 1.76252766e+09  1.03751714e-10  3.41832906e+00  5.50460087e-09  6.94825099e+00  4.65328443e-09  8.55777066e+00 
 1.84601365e+09  1.03750033e-10  3.57620182e+00  5.51292590e-09  7.20751323e+00  4.66054321e-09  8.86011847e+00 
 1.93345414e+09  1.03748190e-10  3.74096520e+00  5.52204800e-09  7.46978536e+00  4.66849587e-09  9.16355391e+00 
 2.02503643e+09  1.03746167e-10  3.91286199e+00  5.53205163e-09  7.73415234e+00  4.67721626e-09  9.46672445e+00 
 2.12095673e+09  1.03743950e-10  4.09213498e+00  5.54303070e-09  7.99956770e+00  4.68678649e-09  9.76811947e+00 
 2.22142050e+09  1.03741520e-10  4.27902551e+00  5.55508974e-09  8.26484681e+00  4.69729801e-09  1.00660677e+01 
 2.32664295e+09  1.03738857e-10  4.47377178e+00  5.56834524e-09  8.52866156e+00  4.70885271e-09  1.03587376e+01 
 2.43684950e+09  1.03735939e-10  4.67660690e+00  5.58292711e-09  8.78953701e+00  4.72156434e-09  1.06441411e+01 
 2.55227623e+09  1.03732743e-10  4.88775663e+00  5.59898054e-09  9.04585027e+00  4.73556004e-09  1.09201410e+01 
 2.67317039e+09  1.03729245e-10  5.10743688e+00  5.61666802e-09  9.29583228e+00  4.75098218e-09  1.11844633e+01 
 2.79979097e+09  1.03725416e-10  5.33585089e+00  5.63617170e-09  9.53757281e+00  4.76799049e-09  1.14347130e+01 
 2.93240922e+09  1.03721226e-10  5.57318602e+00  5.65769629e-09  9.76902932e+00  4.78676453e-09  1.16683962e+01 
 3.07130921e+09  1.03716645e-10  5.81961025e+00  5.68147225e-09  9.98803975e+00  4.80750665e-09  1.18829465e+01 
 3.21678851e+09  1.03711636e-10  6.07526833e+00  5.70775977e-09  1.01923399e+01  4.83044549e-09  1.20757557e+01 
 3.36915876e+09  1.03706162e-10  6.34027757e+00  5.73685336e-09  1.03795850e+01  4.85584006e-09  1.22442099e+01 
 3.52874636e+09  1.03700184e-10  6.61472328e+00  5.76908737e-09  1.05473762e+01  4.88398468e-09  1.23857287e+01 
 3.69589317e+09  1.03693657e-10  6.89865390e+00  5.80484260e-09  1.06932908e+01  4.91521499e-09  1.24978072e+01 
 3.87095726e+09  1.03686534e-10  7.19207590e+00  5.84455431e-09  1.08149163e+01  4.94991502e-09  1.25780597e+01 
 4.05431365e+09  1.03678767e-10  7.49494844e+00  5.88872191e-09  1.09098876e+01  4.98852601e-09  1.26242636e+01 
 4.24635511e+09  1.03670301e-10  7.80717787e+00  5.93792080e-09  1.09759260e+01  5.03155707e-09  1.26344013e+01 
 4.44749304e+09  1.03661080e-10  8.12861231e+00  5.99281702e-09  1.10108785e+01  5.07959844e-09  1.26067000e+01 
 4.65815830e+09  1.03651044e-10  8.45903619e+00  6.05418533e-09  1.10127576e+01  5.13333788e-09  1.25396656e+01 
 4.87880219e+09  1.03640129e-10  8.79816525e+00  6.12293191e-09  1.09797776e+01  5.19358136e-09  1.24321105e+01 
 5.10989736e+09  1.03628269e-10  9.14564188e+00  6.20012298e-09  1.09103880e+01  5.26127915e-09  1.22831745e+01 
 5.35193887e+09  1.03615392e-10  9.50103127e+00  6.28702128e-09  1.08033018e+01  5.33755926e-09  1.20923362e+01 
 5.60544519e+09  1.03601428e-10  9.86381842e+00  6.38513296e-09  1.06575168e+01  5.42377056e-09  1.18594151e+01 
 5.87095941e+09  1.03586299e-10  1.02334066e+01  6.49626872e-09  1.04723299e+01  5.52153921e-09  1.15845648e+01 
 6.14905028e+09  1.03569929e-10  1.06091171e+01  6.62262422e-09  1.02473426e+01  5.63284321e-09  1.12682566e+01 
 6.44031354e+09  1.03552240e-10  1.09901911e+01  6.76688741e-09  9.98245858e+00  5.76011242e-09  1.09112544e+01 
 6.74537312e+09  1.03533152e-10  1.13757938e+01  6.93238377e-09  9.67787207e+00  5.90636463e-09  1.05145828e+01 
 7.06488252e+09  1.03512587e-10  1.17650203e+01  7.12327590e-09  9.33404844e+00  6.07539366e-09  1.00794890e+01 
 7.39952619e+09  1.03490469e-10  1.21569053e+01  7.34484262e-09  8.95169752e+00  6.27203418e-09  9.60739933e+00 
 7.75002098e+09  1.03466725e-10  1.25504347e+01  7.60387657e-09  8.53174067e+00  6.50254186e-09  9.09987462e+00 
 8.11711773e+09  1.03441288e-10  1.29445605e+01  7.90926263e-09  8.07527327e+00  6.77515121e-09  8.55856308e+00 
 8.50160282e+09  1.03414098e-10  1.33382183e+01  8.27283923e-09  7.58352381e+00  7.10091438e-09  7.98515436e+00 
 8.90429990e+09  1.03385106e-10  1.37303479e+01  8.71071387e-09  7.05781141e+00  7.49499719e-09  7.38133525e+00 
 9.32607160e+09  1.03354276e-10  1.41199155e+01  9.24533027e-09  6.49950306e+00  7.97874241e-09  6.74874851e+00 
 9.76782145e+09  1.03321587e-10  1.45059384e+01  9.90881670e-09  5.90997208e+00  8.58306428e-09  6.08895552e+00 
 1.02304957e+10  1.03287040e-10  1.48875098e+01  1.07485835e-08  5.29055892e+00  9.35422637e-09  5.40340361e+00 
 1.07150856e+10  1.03250658e-10  1.52638250e+01  1.18369491e-08  4.64253523e+00  1.03639865e-08  4.69339833e+00 
 1.12226292e+10  1.03212495e-10  1.56342053e+01  1.32878875e-08  3.96707203e+00  1.17276374e-08  3.96008074e+00 
 1.17542136e+10  1.03172635e-10  1.59981219e+01  1.52845389e-08  3.26521230e+00  1.36339658e-08  3.20440984e+00 
 1.23109777e+10  1.03131203e-10  1.63552153e+01  1.81065238e-08  2.53784835e+00  1.63699335e-08  2.42714971e+00 
 1.28941142e+10  1.03088364e-10  1.67053125e+01  2.19829784e-08  1.78570393e+00  2.00687978e-08  1.62886114e+00 
 1.35048722e+10  1.03044333e-10  1.70484379e+01  2.50160581e-08  1.00932099e+00  2.12993895e-08  8.09897258e-01 
 1.41445601e+10  1.02999379e-10  1.73848199e+01  9.71425896e-09  2.09050757e-01 -1.24494378e-09 -2.95973658e-02 
 1.48145483e+10  1.02953827e-10  1.77148917e+01 -2.09570698e-08 -6.14951146e-01 -2.01946750e-08 -8.89684583e-01 
 1.55162719e+10  1.02908067e-10  1.80392848e+01 -2.11718576e-08 -1.46272614e+00 -1.68071712e-08 -1.77062810e+00 
 1.62512341e+10  1.02862555e-10  1.83588178e+01 -1.59010424e-08 -2.33451107e+00 -1.24254706e-08 -2.67288696e+00 
 1.70210095e+10  1.02817819e-10  1.86744785e+01 -1.19878169e-08 -3.23073403e+00 -9.41802892e-09 -3.59710753e+00 
 1.78272469e+10  1.02774462e-10  1.89874009e+01 -9.32636276e-09 -4.15200831e+00 -7.38002860e-09 -4.54411451e+00 
 1.86716736e+10  1.02733164e-10  1.92988379e+01 -7.46403102e-09 -5.09912478e+00 -5.94327304e-09 -5.51490135e+00 
 1.95560984e+10  1.02694681e-10  1.96101305e+01 -6.10899126e-09 -6.07304335e+00 -4.88892073e-09 -6.51062046e+00 
 2.04824159e+10  1.02659854e-10  1.99226736e+01 -5.08831550e-09 -7.07488389e+00 -4.08863200e-09 -7.53257353e+00 
 2.14526105e+10  1.02629603e-10  2.02378813e+01 -4.29718010e-09 -8.10591712e+00 -3.46427611e-09 -8.58220238e+00 
 2.24687605e+10  1.02604930e-10  2.05571509e+01 -3.66946644e-09 -9.16755575e+00 -2.96618533e-09 -9.66108049e+00 
 2.35330426e+10  1.02586919e-10  2.08818271e+01 -3.16178457e-09 -1.02613463e+01 -2.56149550e-09 -1.07709055e+01 
 2.46477368e+10  1.02576738e-10  2.12131680e+01 -2.74462682e-09 -1.13889619e+01 -2.22768261e-09 -1.19134928e+01 
 2.58152310e+10  1.02575636e-10  2.15523124e+01 -2.39729045e-09 -1.25521963e+01 -1.94883175e-09 -1.30907707e+01 
 2.70380260e+10  1.02584950e-10  2.19002500e+01 -2.10485087e-09 -1.37529591e+01 -1.71339720e-09 -1.43047765e+01 
 2.83187415e+10  1.02606107e-10  2.22577935e+01 -1.85629176e-09 -1.49932726e+01 -1.51280855e-09 -1.55576546e+01 
 2.96601208e+10  1.02640624e-10  2.26255554e+01 -1.64331186e-09 -1.62752702e+01 -1.34057514e-09 -1.68516554e+01 
 3.10650375e+10  1.02690123e-10  2.30039266e+01 -1.45954112e-09 -1.76011964e+01 -1.19169387e-09 -1.81891365e+01 
 3.25365012e+10  1.02756334e-10  2.33930595e+01 -1.30001224e-09 -1.89734078e+01 -1.06224767e-09 -1.95725641e+01 
 3.40776639e+10  1.02841112e-10  2.37928542e+01 -1.16079609e-09 -2.03943764e+01 -9.49126882e-10 -2.10045169e+01 
 3.56918273e+10  1.02946450e-10  2.42029481e+01 -1.03874481e-09 -2.18666932e+01 -8.49832018e-10 -2.24876905e+01 
 3.73824490e+10  1.03074504e-10  2.46227089e+01 -9.31307452e-10 -2.33930739e+01 -7.62331564e-10 -2.40249021e+01 
 3.91531507e+10  1.03227610e-10  2.50512310e+01 -8.36395376e-10 -2.49763643e+01 -6.84957707e-10 -2.56190977e+01 
 4.10077256e+10  1.03408322e-10  2.54873346e+01 -7.52282486e-10 -2.66195478e+01 -6.16328753e-10 -2.72733583e+01 
 4.29501465e+10  1.03619441e-10  2.59295671e+01 -6.77530214e-10 -2.83257524e+01 -5.55290597e-10 -2.89909075e+01 
 4.49845744e+10  1.03864059e-10  2.63762073e+01 -6.10930403e-10 -3.00982590e+01 -5.00872011e-10 -3.07751198e+01 
 4.71153675e+10  1.04145609e-10  2.68252707e+01 -5.51461309e-10 -3.19405093e+01 -4.52250088e-10 -3.26295281e+01 
 4.93470903e+10  1.04467918e-10  2.72745156e+01 -4.98253326e-10 -3.38561146e+01 -4.08723255e-10 -3.45578328e+01 
 5.16845235e+10  1.04835278e-10  2.77214496e+01 -4.50562026e-10 -3.58488643e+01 -3.69689986e-10 -3.65639097e+01 
 5.41326744e+10  1.05252523e-10  2.81633350e+01 -4.07746751e-10 -3.79227344e+01 -3.34631862e-10 -3.86518195e+01 
 5.66967873e+10  1.05725123e-10  2.85971921e+01 -3.69253465e-10 -4.00818967e+01 -3.03099962e-10 -4.08258159e+01 
 5.93823550e+10  1.06259294e-10  2.90197996e+01 -3.34600908e-10 -4.23307272e+01 -2.74703861e-10 -4.30903553e+01 
 6.21951306e+10  1.06862130e-10  2.94276906e+01 -3.03369334e-10 -4.46738156e+01 -2.49102654e-10 -4.54501054e+01 
 6.51411394e+10  1.07541761e-10  2.98171430e+01 -2.75191278e-10 -4.71159740e+01 -2.25997590e-10 -4.79099548e+01 
 6.82266924e+10  1.08307546e-10  3.01841639e+01 -2.49743942e-10 -4.96622463e+01 -2.05125986e-10 -5.04750226e+01 
 7.14583994e+10  1.09170307e-10  3.05244660e+01 -2.26742876e-10 -5.23179178e+01 -1.86256162e-10 -5.31506683e+01 
 7.48431833e+10  1.10142618e-10  3.08334368e+01 -2.05936702e-10 -5.50885250e+01 -1.69183210e-10 -5.59425019e+01 
 7.83882949e+10  1.11239166e-10  3.11060991e+01 -1.87102681e-10 -5.79798662e+01 -1.53725431e-10 -5.88563948e+01 
 8.21013285e+10  1.12477198e-10  3.13370632e+01 -1.70042973e-10 -6.09980116e+01 -1.39721332e-10 -6.18984909e+01 
 8.59902381e+10  1.13877096e-10  3.15204716e+01 -1.54581464e-10 -6.41493156e+01 -1.27027062e-10 -6.50752185e+01 
 9.00633544e+10  1.15463107e-10  3.16499360e+01 -1.40561062e-10 -6.74404279e+01 -1.15514233e-10 -6.83933026e+01 
 9.43294028e+10  1.17264291e-10  3.17184682e+01 -1.27841381e-10 -7.08783067e+01 -1.05068053e-10 -7.18597780e+01 
 9.87975220e+10  1.19315766e-10  3.17184057e+01 -1.16296752e-10 -7.44702323e+01 -9.55857102e-11 -7.54820036e+01 
 1.03477283e+11  1.21660362e-10  3.16413333e+01 -1.05814501e-10 -7.82238210e+01 -8.69749864e-11 -7.92676764e+01 
 1.08378712e+11  1.24350846e-10  3.14780022e+01 -9.62934645e-11 -8.21470409e+01 -7.91530484e-11 -8.32248482e+01 
 1.13512307e+11  1.27452980e-10  3.12182473e+01 -8.76426912e-11 -8.62482274e+01 -7.20453986e-11 -8.73619410e+01 
 1.18889067e+11  1.31049774e-10  3.08509044e+01 -7.97803159e-11 -9.05361011e+01 -6.55849574e-11 -9.16877651e+01 
 1.24520509e+11  1.35247544e-10  3.03637272e+01 -7.26325694e-11 -9.50197854e+01 -5.97112605e-11 -9.62115377e+01 
 1.30418696e+11  1.40184712e-10  2.97433067e+01 -6.61329116e-11 -9.97088256e+01 -5.43697530e-11 -1.00942902e+02 
 1.36596263e+11  1.46044930e-10  2.89749904e+01 -6.02212677e-11 -1.04613210e+02 -4.95111678e-11 -1.05891947e+02 
 1.43066445e+11  1.53077225e-10  2.80428049e+01 -5.48433548e-11 -1.09743389e+02 -4.50909769e-11 -1.11069230e+02 
 1.49843101e+11  1.61627952e-10  2.69293793e+01 -4.99500857e-11 -1.15110301e+02 -4.10689054e-11 -1.16485801e+02 
 1.56940749e+11  1.72193547e-10  2.56158711e+01 -4.54970406e-11 -1.20725391e+02 -3.74085004e-11 -1.22153220e+02 
 1.64374591e+11  1.85511718e-10  2.40818940e+01 -4.14439972e-11 -1.26600639e+02 -3.40767477e-11 -1.28083589e+02 
 1.72160555e+11  2.02728286e-10  2.23054486e+01 -3.77545131e-11 -1.32748586e+02 -3.10437303e-11 -1.34289575e+02 
 1.80315317e+11  2.25724513e-10  2.02628550e+01 -3.43955527e-11 -1.39182355e+02 -2.82823240e-11 -1.40784434e+02 
 1.88856348e+11  2.57818977e-10  1.79286905e+01 -3.13371542e-11 -1.45915688e+02 -2.57679246e-11 -1.47582047e+02 
 1.97801943e+11  3.05460140e-10  1.52757308e+01 -2.85521315e-11 -1.52962966e+02 -2.34782045e-11 -1.54696940e+02 
 2.07171266e+11  3.83032085e-10  1.22748984e+01 -2.60158066e-11 -1.60339248e+02 -2.13928937e-11 -1.62144325e+02 
 2.16984388e+11  5.30303197e-10  8.89521803e+00 -2.37057706e-11 -1.68060298e+02 -1.94935837e-11 -1.69940123e+02 
 2.27262329e+11  9.09023417e-10  5.10378173e+00 -2.16016675e-11 -1.76142620e+02 -1.77635509e-11 -1.78101006e+02 
 2.38027108e+11  2.40248233e-09  8.65725427e-01 -1.96850007e-11 -1.84603494e+02 -1.61875980e-11 -1.86644428e+02 
 2.49301785e+11 -1.18801527e-09 -3.85578206e+00 -1.79389584e-11 -1.93461011e+02 -1.47519106e-11 -1.95588664e+02 
 2.61110511e+11 -5.34110455e-10 -9.09953556e+00 -1.63482559e-11 -2.02734115e+02 -1.34439284e-11 -2.04952847e+02 
 2.73478583e+11 -3.30240319e-10 -1.49062748e+01 -1.48989942e-11 -2.12442640e+02 -1.22522290e-11 -2.14757013e+02 
 2.86432496e+11 -2.32452664e-10 -2.13186494e+01 -1.35785310e-11 -2.22607354e+02 -1.11664218e-11 -2.25022140e+02 
 3.00000000e+11 -1.75379785e-10 -2.83811679e+01 -1.23753651e-11 -2.33250003e+02 -1.01770541e-11 -2.35770195e+02 
