 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 2.00209417e+08  1.03767573e-10  1.01805354e+00  5.41434431e-09  1.96164809e+00  4.57286361e-09  2.56878902e+00 
 2.09692776e+08  1.03767386e-10  1.06617055e+00  5.41455682e-09  2.05429226e+00  4.57305433e-09  2.69006401e+00 
 2.19625334e+08  1.03767180e-10  1.11655108e+00  5.41478915e-09  2.15128029e+00  4.57326278e-09  2.81701677e+00 
 2.30028370e+08  1.03766955e-10  1.16930001e+00  5.41504309e-09  2.25281042e+00  4.57349056e-09  2.94990460e+00 
 2.40924169e+08  1.03766708e-10  1.22452687e+00  5.41532055e-09  2.35908895e+00  4.57373936e-09  3.08899486e+00 
 2.52336071e+08  1.03766437e-10  1.28234597e+00  5.41562360e-09  2.47033034e+00  4.57401101e-09  3.23456502e+00 
 2.64288522e+08  1.03766140e-10  1.34287658e+00  5.41595447e-09  2.58675734e+00  4.57430750e-09  3.38690265e+00 
 2.76807128e+08  1.03765814e-10  1.40624311e+00  5.41631558e-09  2.70860100e+00  4.57463096e-09  3.54630533e+00 
 2.89918705e+08  1.03765456e-10  1.47257525e+00  5.41670952e-09  2.83610068e+00  4.57498367e-09  3.71308038e+00 
 3.03651341e+08  1.03765064e-10  1.54200819e+00  5.41713906e-09  2.96950390e+00  4.57536807e-09  3.88754452e+00 
 3.18034453e+08  1.03764634e-10  1.61468269e+00  5.41760719e-09  3.10906613e+00  4.57578680e-09  4.07002330e+00 
 3.33098852e+08  1.03764162e-10  1.69074532e+00  5.41811709e-09  3.25505050e+00  4.57624266e-09  4.26085033e+00 
 3.48876811e+08  1.03763644e-10  1.77034856e+00  5.41867218e-09  3.40772730e+00  4.57673864e-09  4.46036627e+00 
 3.65402126e+08  1.03763076e-10  1.85365092e+00  5.41927609e-09  3.56737330e+00  4.57727790e-09  4.66891746e+00 
 3.82710200e+08  1.03762453e-10  1.94081709e+00  5.41993269e-09  3.73427091e+00  4.57786383e-09  4.88685425e+00 
 4.00838108e+08  1.03761770e-10  2.03201802e+00  5.42064609e-09  3.90870707e+00  4.57850001e-09  5.11452884e+00 
 4.19824685e+08  1.03761021e-10  2.12743099e+00  5.42142064e-09  4.09097182e+00  4.57919023e-09  5.35229266e+00 
 4.39710602e+08  1.03760198e-10  2.22723966e+00  5.42226098e-09  4.28135657e+00  4.57993847e-09  5.60049319e+00 
 4.60538460e+08  1.03759297e-10  2.33163409e+00  5.42317196e-09  4.48015194e+00  4.58074895e-09  5.85947006e+00 
 4.82352874e+08  1.03758308e-10  2.44081070e+00  5.42415873e-09  4.68764516e+00  4.58162611e-09  6.12955040e+00 
 5.05200577e+08  1.03757223e-10  2.55497224e+00  5.42522671e-09  4.90411699e+00  4.58257461e-09  6.41104347e+00 
 5.29130511e+08  1.03756034e-10  2.67432759e+00  5.42638162e-09  5.12983797e+00  4.58359934e-09  6.70423417e+00 
 5.54193938e+08  1.03754729e-10  2.79909165e+00  5.42762946e-09  5.36506415e+00  4.58470545e-09  7.00937567e+00 
 5.80444550e+08  1.03753299e-10  2.92948501e+00  5.42897654e-09  5.61003198e+00  4.58589833e-09  7.32668089e+00 
 6.07938580e+08  1.03751730e-10  3.06573365e+00  5.43042953e-09  5.86495256e+00  4.58718367e-09  7.65631280e+00 
 6.36734925e+08  1.03750009e-10  3.20806847e+00  5.43199545e-09  6.13000493e+00  4.58856746e-09  7.99837356e+00 
 6.66895272e+08  1.03748123e-10  3.35672475e+00  5.43368171e-09  6.40532866e+00  4.59005601e-09  8.35289240e+00 
 6.98484230e+08  1.03746054e-10  3.51194145e+00  5.43549618e-09  6.69101538e+00  4.59165604e-09  8.71981239e+00 
 7.31569468e+08  1.03743786e-10  3.67396041e+00  5.43744723e-09  6.98709957e+00  4.59337467e-09  9.09897601e+00 
 7.66221861e+08  1.03741300e-10  3.84302534e+00  5.43954381e-09  7.29354840e+00  4.59521955e-09  9.49010987e+00 
 8.02515641e+08  1.03738575e-10  4.01938067e+00  5.44179553e-09  7.61025079e+00  4.59719892e-09  9.89280860e+00 
 8.40528555e+08  1.03735587e-10  4.20327017e+00  5.44421278e-09  7.93700578e+00  4.59932169e-09  1.03065184e+01 
 8.80342035e+08  1.03732313e-10  4.39493542e+00  5.44680686e-09  8.27351030e+00  4.60159759e-09  1.07305203e+01 
 9.22041367e+08  1.03728725e-10  4.59461391e+00  5.44959013e-09  8.61934657e+00  4.60403728e-09  1.11639141e+01 
 9.65715880e+08  1.03724794e-10  4.80253699e+00  5.45257616e-09  8.97396944e+00  4.60665254e-09  1.16056029e+01 
 1.01145913e+09  1.03720487e-10  5.01892749e+00  5.45577999e-09  9.33669377e+00  4.60945643e-09  1.20542795e+01 
 1.05936911e+09  1.03715770e-10  5.24399704e+00  5.45921830e-09  9.70668245e+00  4.61246348e-09  1.25084148e+01 
 1.10954846e+09  1.03710604e-10  5.47794308e+00  5.46290969e-09  1.00829352e+01  4.61568996e-09  1.29662494e+01 
 1.16210465e+09  1.03704949e-10  5.72094548e+00  5.46687494e-09  1.04642790e+01  4.61915406e-09  1.34257885e+01 
 1.21715029e+09  1.03698758e-10  5.97316289e+00  5.47113735e-09  1.08493601e+01  4.62287623e-09  1.38848022e+01 
 1.27480328e+09  1.03691984e-10  6.23472872e+00  5.47572305e-09  1.12366386e+01  4.62687943e-09  1.43408302e+01 
 1.33518714e+09  1.03684573e-10  6.50574673e+00  5.48066136e-09  1.16243860e+01  4.63118945e-09  1.47911933e+01 
 1.39843121e+09  1.03676470e-10  6.78628638e+00  5.48598524e-09  1.20106866e+01  4.63583527e-09  1.52330105e+01 
 1.46467097e+09  1.03667611e-10  7.07637784e+00  5.49173162e-09  1.23934420e+01  4.64084944e-09  1.56632241e+01 
 1.53404832e+09  1.03657931e-10  7.37600676e+00  5.49794198e-09  1.27703816e+01  4.64626845e-09  1.60786311e+01 
 1.60671189e+09  1.03647359e-10  7.68510896e+00  5.50466280e-09  1.31390769e+01  4.65213322e-09  1.64759218e+01 
 1.68281732e+09  1.03635817e-10  8.00356493e+00  5.51194611e-09  1.34969619e+01  4.65848958e-09  1.68517255e+01 
 1.76252766e+09  1.03623224e-10  8.33119450e+00  5.51985018e-09  1.38413586e+01  4.66538878e-09  1.72026615e+01 
 1.84601365e+09  1.03609493e-10  8.66775168e+00  5.52844015e-09  1.41695080e+01  4.67288814e-09  1.75253955e+01 
 1.93345414e+09  1.03594529e-10  9.01291987e+00  5.53778881e-09  1.44786064e+01  4.68105171e-09  1.78166987e+01 
 2.02503643e+09  1.03578233e-10  9.36630772e+00  5.54797753e-09  1.47658465e+01  4.68995102e-09  1.80735094e+01 
 2.12095673e+09  1.03560501e-10  9.72744587e+00  5.55909718e-09  1.50284616e+01  4.69966597e-09  1.82929937e+01 
 2.22142050e+09  1.03541222e-10  1.00957848e+01  5.57124930e-09  1.52637739e+01  4.71028584e-09  1.84726038e+01 
 2.32664295e+09  1.03520279e-10  1.04706940e+01  5.58454738e-09  1.54692429e+01  4.72191041e-09  1.86101319e+01 
 2.43684950e+09  1.03497550e-10  1.08514634e+01  5.59911838e-09  1.56425143e+01  4.73465128e-09  1.87037564e+01 
 2.55227623e+09  1.03472909e-10  1.12373059e+01  5.61510440e-09  1.57814665e+01  4.74863342e-09  1.87520802e+01 
 2.67317039e+09  1.03446226e-10  1.16273631e+01  5.63266477e-09  1.58842542e+01  4.76399695e-09  1.87541570e+01 
 2.79979097e+09  1.03417366e-10  1.20207137e+01  5.65197829e-09  1.59493453e+01  4.78089921e-09  1.87095074e+01 
 2.93240922e+09  1.03386192e-10  1.24163835e+01  5.67324609e-09  1.59755517e+01  4.79951719e-09  1.86181210e+01 
 3.07130921e+09  1.03352567e-10  1.28133599e+01  5.69669474e-09  1.59620505e+01  4.82005045e-09  1.84804468e+01 
 3.21678851e+09  1.03316353e-10  1.32106081e+01  5.72258018e-09  1.59083964e+01  4.84272451e-09  1.82973711e+01 
 3.36915876e+09  1.03277415e-10  1.36070907e+01  5.75119215e-09  1.58145235e+01  4.86779489e-09  1.80701843e+01 
 3.52874636e+09  1.03235622e-10  1.40017894e+01  5.78285966e-09  1.56807367e+01  4.89555195e-09  1.78005380e+01 
 3.69589317e+09  1.03190848e-10  1.43937291e+01  5.81795748e-09  1.55076934e+01  4.92632676e-09  1.74903950e+01 
 3.87095726e+09  1.03142980e-10  1.47820026e+01  5.85691389e-09  1.52963756e+01  4.96049807e-09  1.71419731e+01 
 4.05431365e+09  1.03091913e-10  1.51657974e+01  5.90022026e-09  1.50480550e+01  4.99850093e-09  1.67576860e+01 
 4.24635511e+09  1.03037561e-10  1.55444204e+01  5.94844257e-09  1.47642507e+01  5.04083713e-09  1.63400834e+01 
 4.44749304e+09  1.02979854e-10  1.59173229e+01  6.00223572e-09  1.44466833e+01  5.08808810e-09  1.58917917e+01 
 4.65815830e+09  1.02918748e-10  1.62841224e+01  6.06236114e-09  1.40972262e+01  5.14093101e-09  1.54154578e+01 
 4.87880219e+09  1.02854221e-10  1.66446215e+01  6.12970889e-09  1.37178557e+01  5.20015884e-09  1.49136978e+01 
 5.10989736e+09  1.02786286e-10  1.69988223e+01  6.20532540e-09  1.33106030e+01  5.26670576e-09  1.43890504e+01 
 5.35193887e+09  1.02714985e-10  1.73469362e+01  6.29044886e-09  1.28775083e+01  5.34167956e-09  1.38439379e+01 
 5.60544519e+09  1.02640399e-10  1.76893877e+01  6.38655450e-09  1.24205785e+01  5.42640343e-09  1.32806330e+01 
 5.87095941e+09  1.02562648e-10  1.80268126e+01  6.49541355e-09  1.19417510e+01  5.52247032e-09  1.27012332e+01 
 6.14905028e+09  1.02481894e-10  1.83600499e+01  6.61917048e-09  1.14428613e+01  5.63181477e-09  1.21076423e+01 
 6.44031354e+09  1.02398342e-10  1.86901282e+01  6.76044582e-09  1.09256184e+01  5.75680874e-09  1.15015580e+01 
 6.74537312e+09  1.02312240e-10  1.90182469e+01  6.92247482e-09  1.03915850e+01  5.90039163e-09  1.08844652e+01 
 7.06488252e+09  1.02223883e-10  1.93457517e+01  7.10929703e-09  9.84216383e+00  6.06624908e-09  1.02576357e+01 
 7.39952619e+09  1.02133606e-10  1.96741079e+01  7.32602018e-09  9.27858976e+00  6.25906335e-09  9.62213110e+00 
 7.75002098e+09  1.02041783e-10  2.00048697e+01  7.57919375e-09  8.70192638e+00  6.48487042e-09  8.97880998e+00 
 8.11711773e+09  1.01948828e-10  2.03396479e+01  7.87734850e-09  8.11306704e+00  6.75157968e-09  8.32833816e+00 
 8.50160282e+09  1.01855185e-10  2.06800770e+01  8.23179225e-09  7.51273929e+00  7.06974747e-09  7.67120057e+00 
 8.90429990e+09  1.01761326e-10  2.10277827e+01  8.65781127e-09  6.90151200e+00  7.45375660e-09  7.00771463e+00 
 9.32607160e+09  1.01667745e-10  2.13843497e+01  9.17652884e-09  6.27980436e+00  7.92366148e-09  6.33804424e+00 
 9.76782145e+09  1.01574953e-10  2.17512926e+01  9.81785240e-09  5.64789604e+00  8.50815046e-09  5.66221370e+00 
 1.02304957e+10  1.01483467e-10  2.21300278e+01  1.06252507e-08  5.00593784e+00  9.24940944e-09  4.98012121e+00 
 1.07150856e+10  1.01393809e-10  2.25218498e+01  1.16635793e-08  4.35396224e+00  1.02111760e-08  4.29155135e+00 
 1.12226292e+10  1.01306500e-10  2.29279101e+01  1.30315344e-08  3.69189331e+00  1.14915414e-08  3.59618630e+00 
 1.17542136e+10  1.01222050e-10  2.33491998e+01  1.48779478e-08  3.01955569e+00  1.32383648e-08  2.89361569e+00 
 1.23109777e+10  1.01140961e-10  2.37865364e+01  1.73973397e-08  2.33668228e+00  1.56297356e-08  2.18334471e+00 
 1.28941142e+10  1.01063718e-10  2.42405538e+01  2.05982200e-08  1.64292061e+00  1.84996228e-08  1.46480074e+00 
 1.35048722e+10  1.00990791e-10  2.47116976e+01  2.23029672e-08  9.37837680e-01  1.82531242e-08  7.37338283e-01 
 1.41445601e+10  1.00922633e-10  2.52002224e+01  9.06937114e-09  2.20923465e-01  8.90963946e-12  2.42483335e-04 
 1.48145483e+10  1.00859681e-10  2.57061948e+01 -1.67466438e-08 -5.08406936e-01 -1.69339137e-08 -7.47268677e-01 
 1.55162719e+10  1.00802360e-10  2.62294989e+01 -1.94568010e-08 -1.25081229e+00 -1.56356792e-08 -1.50604334e+00 
 1.62512341e+10  1.00751085e-10  2.67698454e+01 -1.53165284e-08 -2.00702520e+00 -1.19975032e-08 -2.27699569e+00 
 1.70210095e+10  1.00706265e-10  2.73267848e+01 -1.17577458e-08 -2.77785282e+00 -9.23520400e-09 -3.06110654e+00 
 1.78272469e+10  1.00668313e-10  2.78997219e+01 -9.22244715e-09 -3.56417817e+00 -7.29106636e-09 -3.85942459e+00 
 1.86716736e+10  1.00637651e-10  2.84879340e+01 -7.41181156e-09 -4.36696182e+00 -5.89548366e-09 -4.67306797e+00 
 1.95560984e+10  1.00614715e-10  2.90905899e+01 -6.08046947e-09 -5.18724379e+00 -4.86121092e-09 -5.50322606e+00 
 2.04824159e+10  1.00599969e-10  2.97067705e+01 -5.07164402e-09 -6.02614554e+00 -4.07155588e-09 -6.35116144e+00 
 2.14526105e+10  1.00593910e-10  3.03354886e+01 -4.28685843e-09 -6.88487194e+00 -3.45321350e-09 -7.21821187e+00 
 2.24687605e+10  1.00597081e-10  3.09757093e+01 -3.66274662e-09 -7.76471317e+00 -2.95871168e-09 -8.10579227e+00 
 2.35330426e+10  1.00610081e-10  3.16263669e+01 -3.15721020e-09 -8.66704652e+00 -2.55626343e-09 -9.01539662e+00 
 2.46477368e+10  1.00633572e-10  3.22863807e+01 -2.74138732e-09 -9.59333798e+00 -2.22390669e-09 -9.94859982e+00 
 2.58152310e+10  1.00668297e-10  3.29546655e+01 -2.39491541e-09 -1.05451438e+01 -1.94603507e-09 -1.09070595e+01 
 2.70380260e+10  1.00715086e-10  3.36301392e+01 -2.10305701e-09 -1.15241120e+01 -1.71127963e-09 -1.18925179e+01 
 2.83187415e+10  1.00774873e-10  3.43117233e+01 -1.85490259e-09 -1.25319837e+01 -1.51117511e-09 -1.29068037e+01 
 2.96601208e+10  1.00848708e-10  3.49983394e+01 -1.64221384e-09 -1.35705945e+01 -1.33929541e-09 -1.39518336e+01 
 3.10650375e+10  1.00937769e-10  3.56888990e+01 -1.45865889e-09 -1.46418760e+01 -1.19067827e-09 -1.50296148e+01 
 3.25365012e+10  1.01043381e-10  3.63822875e+01 -1.29929424e-09 -1.57478579e+01 -1.06143312e-09 -1.61422470e+01 
 3.40776639e+10  1.01167031e-10  3.70773434e+01 -1.16020596e-09 -1.68906690e+01 -9.48467926e-10 -1.72919248e+01 
 3.56918273e+10  1.01310388e-10  3.77728324e+01 -1.03825615e-09 -1.80725401e+01 -8.49295209e-10 -1.84809403e+01 
 3.73824490e+10  1.01475325e-10  3.84674176e+01 -9.30900572e-10 -1.92958064e+01 -7.61891806e-10 -1.97116862e+01 
 3.91531507e+10  1.01663942e-10  3.91596273e+01 -8.36055233e-10 -2.05629098e+01 -6.84595837e-10 -2.09866592e+01 
 4.10077256e+10  1.01878593e-10  3.98478201e+01 -7.51997321e-10 -2.18764025e+01 -6.16029914e-10 -2.23084635e+01 
 4.29501465e+10  1.02121922e-10  4.05301500e+01 -6.77290667e-10 -2.32389509e+01 -5.55043111e-10 -2.36798150e+01 
 4.49845744e+10  1.02396897e-10  4.12045313e+01 -6.10728909e-10 -2.46533391e+01 -5.00666595e-10 -2.51035461e+01 
 4.71153675e+10  1.02706854e-10  4.18686040e+01 -5.51291677e-10 -2.61224738e+01 -4.52079287e-10 -2.65826101e+01 
 4.93470903e+10  1.03055554e-10  4.25197003e+01 -4.98110444e-10 -2.76493893e+01 -4.08581037e-10 -2.81200869e+01 
 5.16845235e+10  1.03447237e-10  4.31548133e+01 -4.50441643e-10 -2.92372530e+01 -3.69571435e-10 -2.97191886e+01 
 5.41326744e+10  1.03886699e-10  4.37705663e+01 -4.07645313e-10 -3.08893707e+01 -3.34532951e-10 -3.13832659e+01 
 5.66967873e+10  1.04379378e-10  4.43631834e+01 -3.69167990e-10 -3.26091938e+01 -3.03017377e-10 -3.31158143e+01 
 5.93823550e+10  1.04931460e-10  4.49284609e+01 -3.34528889e-10 -3.44003254e+01 -2.74634867e-10 -3.49204813e+01 
 6.21951306e+10  1.05550000e-10  4.54617383e+01 -3.03308659e-10 -3.62665274e+01 -2.49044985e-10 -3.68010738e+01 
 6.51411394e+10  1.06243078e-10  4.59578690e+01 -2.75140167e-10 -3.82117285e+01 -2.25949369e-10 -3.87615658e+01 
 6.82266924e+10  1.07019982e-10  4.64111898e+01 -2.49700892e-10 -4.02400318e+01 -2.05085650e-10 -4.08061065e+01 
 7.14583994e+10  1.07891438e-10  4.68154878e+01 -2.26706622e-10 -4.23557231e+01 -1.86222411e-10 -4.29390288e+01 
 7.48431833e+10  1.08869886e-10  4.71639668e+01 -2.05906174e-10 -4.45632801e+01 -1.69154962e-10 -4.51648584e+01 
 7.83882949e+10  1.09969837e-10  4.74492094e+01 -1.87076978e-10 -4.68673810e+01 -1.53701784e-10 -4.74883235e+01 
 8.21013285e+10  1.11208307e-10  4.76631394e+01 -1.70021335e-10 -4.92729149e+01 -1.39701532e-10 -4.99143638e+01 
 8.59902381e+10  1.12605378e-10  4.77969799e+01 -1.54563251e-10 -5.17849912e+01 -1.27010480e-10 -5.24481418e+01 
 9.00633544e+10  1.14184915e-10  4.78412123e+01 -1.40545733e-10 -5.44089509e+01 -1.15500346e-10 -5.50950529e+01 
 9.43294028e+10  1.15975490e-10  4.77855339e+01 -1.27828482e-10 -5.71503773e+01 -1.05056420e-10 -5.78607374e+01 
 9.87975220e+10  1.18011598e-10  4.76188152e+01 -1.16285898e-10 -6.00151080e+01 -9.55759651e-11 -6.07510916e+01 
 1.03477283e+11  1.20335270e-10  4.73290598e+01 -1.05805370e-10 -6.30092468e+01 -8.69668222e-11 -6.37722809e+01 
 1.08378712e+11  1.22998251e-10  4.69033649e+01 -9.62857836e-11 -6.61391769e+01 -7.91462086e-11 -6.69307525e+01 
 1.13512307e+11  1.26064969e-10  4.63278858e+01 -8.76362315e-11 -6.94115743e+01 -7.20396681e-11 -7.02332492e+01 
 1.18889067e+11  1.29616683e-10  4.55878038e+01 -7.97748842e-11 -7.28334220e+01 -6.55801565e-11 -7.36868235e+01 
 1.24520509e+11  1.33757370e-10  4.46672988e+01 -7.26280031e-11 -7.64120243e+01 -5.97072385e-11 -7.72988530e+01 
 1.30418696e+11  1.38622271e-10  4.35495277e+01 -6.61290734e-11 -8.01550233e+01 -5.43663837e-11 -8.10770556e+01 
 1.36596263e+11  1.44390615e-10  4.22166086e+01 -6.02180423e-11 -8.40704140e+01 -4.95083454e-11 -8.50295065e+01 
 1.43066445e+11  1.51305120e-10  4.06496129e+01 -5.48406449e-11 -8.81665623e+01 -4.50886129e-11 -8.91646549e+01 
 1.49843101e+11  1.59702875e-10  3.88285641e+01 -4.99478095e-11 -9.24522222e+01 -4.10669256e-11 -9.34913421e+01 
 1.56940749e+11  1.70066195e-10  3.67324463e+01 -4.54951291e-11 -9.69365547e+01 -3.74068425e-11 -9.80188208e+01 
 1.64374591e+11  1.83110344e-10  3.43392204e+01 -4.14423923e-11 -1.01629147e+02 -3.40753594e-11 -1.02756774e+02 
 1.72160555e+11  1.99943538e-10  3.16258511e+01 -3.77531659e-11 -1.06540034e+02 -3.10425680e-11 -1.07715338e+02 
 1.80315317e+11  2.22379776e-10  2.85683427e+01 -3.43944222e-11 -1.11679719e+02 -2.82813510e-11 -1.12905119e+02 
 1.88856348e+11  2.53606749e-10  2.51417853e+01 -3.13362057e-11 -1.17059195e+02 -2.57671102e-11 -1.18337223e+02 
 1.97801943e+11  2.99787952e-10  2.13204099e+01 -2.85513358e-11 -1.22689971e+02 -2.34775229e-11 -1.24023272e+02 
 2.07171266e+11  3.74581503e-10  1.70776539e+01 -2.60151393e-11 -1.28584093e+02 -2.13923233e-11 -1.29975435e+02 
 2.16984388e+11  5.15419726e-10  1.23862334e+01 -2.37052111e-11 -1.34754173e+02 -1.94931065e-11 -1.36206451e+02 
 2.27262329e+11  8.73469382e-10  7.21822415e+00 -2.16011985e-11 -1.41213414e+02 -1.77631517e-11 -1.42729656e+02 
 2.38027108e+11  2.92806286e-09  1.54514722e+00 -1.96846076e-11 -1.47975641e+02 -1.61872640e-11 -1.49559012e+02 
 2.49301785e+11 -1.31361027e-09 -4.66194039e+00 -1.79386290e-11 -1.55055325e+02 -1.47516313e-11 -1.56709140e+02 
 2.61110511e+11 -5.54275869e-10 -1.14323537e+01 -1.63479800e-11 -1.62467620e+02 -1.34436949e-11 -1.64195344e+02 
 2.73478583e+11 -3.37286346e-10 -1.87956874e+01 -1.48987630e-11 -1.70228393e+02 -1.22520336e-11 -1.72033652e+02 
 2.86432496e+11 -2.35752390e-10 -2.67817264e+01 -1.35783374e-11 -1.78354255e+02 -1.11662585e-11 -1.80240846e+02 
 3.00000000e+11 -1.77178580e-10 -3.54203615e+01 -1.23752030e-11 -1.86862603e+02 -1.01769176e-11 -1.88834495e+02 
