 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 8.40528555e+08  1.03751320e-10  3.15761385e+00  5.44300752e-09  5.97536735e+00  4.59858828e-09  7.77754795e+00 
 8.80342035e+08  1.03749562e-10  3.30402666e+00  5.44557198e-09  6.23648148e+00  4.60084511e-09  8.11011429e+00 
 9.22041367e+08  1.03747634e-10  3.45691446e+00  5.44832706e-09  6.50623236e+00  4.60326691e-09  8.45232986e+00 
 9.65715880e+08  1.03745519e-10  3.61651789e+00  5.45128681e-09  6.78445019e+00  4.60586580e-09  8.80372683e+00 
 1.01145913e+09  1.03743199e-10  3.78307981e+00  5.45446677e-09  7.07088318e+00  4.60865521e-09  9.16370584e+00 
 1.05936911e+09  1.03740654e-10  3.95684420e+00  5.45788418e-09  7.36518778e+00  4.61165006e-09  9.53152369e+00 
 1.10954846e+09  1.03737863e-10  4.13805482e+00  5.46155822e-09  7.66691875e+00  4.61486703e-09  9.90628168e+00 
 1.16210465e+09  1.03734802e-10  4.32695371e+00  5.46551033e-09  7.97551930e+00  4.61832477e-09  1.02869149e+01 
 1.21715029e+09  1.03731446e-10  4.52377950e+00  5.46976444e-09  8.29031130e+00  4.62204417e-09  1.06721829e+01 
 1.27480328e+09  1.03727766e-10  4.72876534e+00  5.47434737e-09  8.61048605e+00  4.62604869e-09  1.10606620e+01 
 1.33518714e+09  1.03723734e-10  4.94213664e+00  5.47928919e-09  8.93509568e+00  4.63036461e-09  1.14507408e+01 
 1.39843121e+09  1.03719315e-10  5.16410853e+00  5.48462356e-09  9.26304578e+00  4.63502145e-09  1.18406172e+01 
 1.46467097e+09  1.03714473e-10  5.39488291e+00  5.49038822e-09  9.59308925e+00  4.64005228e-09  1.22283002e+01 
 1.53404832e+09  1.03709170e-10  5.63464528e+00  5.49662543e-09  9.92382222e+00  4.64549417e-09  1.26116152e+01 
 1.60671189e+09  1.03703363e-10  5.88356111e+00  5.50338248e-09  1.02536822e+01  4.65138861e-09  1.29882135e+01 
 1.68281732e+09  1.03697007e-10  6.14177198e+00  5.51071228e-09  1.05809489e+01  4.65778202e-09  1.33555877e+01 
 1.76252766e+09  1.03690052e-10  6.40939130e+00  5.51867396e-09  1.09037484e+01  4.66472628e-09  1.37110914e+01 
 1.84601365e+09  1.03682444e-10  6.68649970e+00  5.52733355e-09  1.12200613e+01  4.67227935e-09  1.40519650e+01 
 1.93345414e+09  1.03674125e-10  6.97314019e+00  5.53676482e-09  1.15277342e+01  4.68050595e-09  1.43753674e+01 
 2.02503643e+09  1.03665034e-10  7.26931299e+00  5.54705007e-09  1.18244967e+01  4.68947832e-09  1.46784119e+01 
 2.12095673e+09  1.03655103e-10  7.57497020e+00  5.55828122e-09  1.21079820e+01  4.69927709e-09  1.49582084e+01 
 2.22142050e+09  1.03644260e-10  7.89001038e+00  5.57056084e-09  1.23757532e+01  4.70999231e-09  1.52119086e+01 
 2.32664295e+09  1.03632429e-10  8.21427315e+00  5.58400355e-09  1.26253331e+01  4.72172454e-09  1.54367550e+01 
 2.43684950e+09  1.03619528e-10  8.54753387e+00  5.59873743e-09  1.28542393e+01  4.73458626e-09  1.56301308e+01 
 2.55227623e+09  1.03605468e-10  8.88949876e+00  5.61490583e-09  1.30600220e+01  4.74870333e-09  1.57896106e+01 
 2.67317039e+09  1.03590157e-10  9.23980050e+00  5.63266929e-09  1.32403051e+01  4.76421678e-09  1.59130090e+01 
 2.79979097e+09  1.03573497e-10  9.59799457e+00  5.65220797e-09  1.33928282e+01  4.78128495e-09  1.59984262e+01 
 2.93240922e+09  1.03555383e-10  9.96355671e+00  5.67372436e-09  1.35154892e+01  4.80008588e-09  1.60442871e+01 
 3.07130921e+09  1.03535707e-10  1.03358816e+01  5.69744648e-09  1.36063859e+01  4.82082023e-09  1.60493747e+01 
 3.21678851e+09  1.03514355e-10  1.07142834e+01  5.72363177e-09  1.36638536e+01  4.84371465e-09  1.60128533e+01 
 3.36915876e+09  1.03491209e-10  1.10979979e+01  5.75257154e-09  1.36864994e+01  4.86902588e-09  1.59342835e+01 
 3.52874636e+09  1.03466146e-10  1.14861872e+01  5.78459646e-09  1.36732295e+01  4.89704558e-09  1.58136253e+01 
 3.69589317e+09  1.03439041e-10  1.18779468e+01  5.82008298e-09  1.36232698e+01  4.92810616e-09  1.56512313e+01 
 3.87095726e+09  1.03409767e-10  1.22723154e+01  5.85946121e-09  1.35361778e+01  4.96258782e-09  1.54478296e+01 
 4.05431365e+09  1.03378196e-10  1.26682879e+01  5.90322438e-09  1.34118454e+01  5.00092714e-09  1.52044963e+01 
 4.24635511e+09  1.03344199e-10  1.30648303e+01  5.95194049e-09  1.32504934e+01  5.04362754e-09  1.49226202e+01 
 4.44749304e+09  1.03307652e-10  1.34608990e+01  6.00626654e-09  1.30526559e+01  5.09127226e-09  1.46038607e+01 
 4.65815830e+09  1.03268433e-10  1.38554612e+01  6.06696627e-09  1.28191574e+01  5.14454042e-09  1.42501001e+01 
 4.87880219e+09  1.03226429e-10  1.42475183e+01  6.13493223e-09  1.25510822e+01  5.20422719e-09  1.38633929e+01 
 5.10989736e+09  1.03181535e-10  1.46361308e+01  6.21121366e-09  1.22497378e+01  5.27126922e-09  1.34459142e+01 
 5.35193887e+09  1.03133660e-10  1.50204438e+01  6.29705185e-09  1.19166148e+01  5.34677716e-09  1.29999085e+01 
 5.60544519e+09  1.03082726e-10  1.53997129e+01  6.39392569e-09  1.15533429e+01  5.43207752e-09  1.25276397e+01 
 5.87095941e+09  1.03028677e-10  1.57733291e+01  6.50361062e-09  1.11616466e+01  5.52876725e-09  1.20313465e+01 
 6.14905028e+09  1.02971480e-10  1.61408413e+01  6.62825614e-09  1.07433019e+01  5.63878566e-09  1.15132003e+01 
 6.44031354e+09  1.02911128e-10  1.65019769e+01  6.77048882e-09  1.03000934e+01  5.76451061e-09  1.09752700e+01 
 6.74537312e+09  1.02847645e-10  1.68566568e+01  6.93355114e-09  9.83377669e+00  5.90888868e-09  1.04194917e+01 
 7.06488252e+09  1.02781088e-10  1.72050076e+01  7.12149136e-09  9.34604271e+00  6.07561440e-09  9.84764453e+00 
 7.39952619e+09  1.02711556e-10  1.75473667e+01  7.33942747e-09  8.83848834e+00  6.26938092e-09  9.26133240e+00 
 7.75002098e+09  1.02639185e-10  1.78842824e+01  7.59392066e-09  8.31259142e+00  6.49623739e-09  8.66197153e+00 
 8.11711773e+09  1.02564159e-10  1.82165079e+01  7.89351400e-09  7.76969117e+00  6.76410854e-09  8.05078277e+00 
 8.50160282e+09  1.02486705e-10  1.85449891e+01  8.24952582e-09  7.21097384e+00  7.08356727e-09  7.42878890e+00 
 8.90429990e+09  1.02407101e-10  1.88708469e+01  8.67724501e-09  6.63746323e+00  7.46901064e-09  6.79681576e+00 
 9.32607160e+09  1.02325670e-10  1.91953551e+01  9.19777451e-09  6.05001572e+00  7.94049529e-09  6.15549684e+00 
 9.76782145e+09  1.02242783e-10  1.95199134e+01  9.84094183e-09  5.44931927e+00  8.52667349e-09  5.50528065e+00 
 1.02304957e+10  1.02158860e-10  1.98460172e+01  1.06499833e-08  4.83589576e+00  9.26958512e-09  4.84644001e+00 
 1.07150856e+10  1.02074361e-10  2.01752263e+01  1.16891203e-08  4.21010613e+00  1.02325069e-08  4.17908294e+00 
 1.12226292e+10  1.01989788e-10  2.05091308e+01  1.30552935e-08  3.57215753e+00  1.15121215e-08  3.50316432e+00 
 1.17542136e+10  1.01905679e-10  2.08493181e+01  1.48921501e-08  2.92211197e+00  1.32517554e-08  2.81849797e+00 
 1.23109777e+10  1.01822603e-10  2.11973403e+01  1.73772650e-08  2.25989578e+00  1.56133615e-08  2.12476856e+00 
 1.28941142e+10  1.01741154e-10  2.15546827e+01  2.04572281e-08  1.58530943e+00  1.83672482e-08  1.42154305e+00 
 1.35048722e+10  1.01661949e-10  2.19227353e+01  2.17444492e-08  8.98037098e-01  1.77229123e-08  7.08281279e-01 
 1.41445601e+10  1.01585617e-10  2.23027664e+01  8.02333951e-09  1.97655767e-01 -5.65899359e-10 -1.56545022e-02 
 1.48145483e+10  1.01512800e-10  2.26959000e+01 -1.65715888e-08 -5.16356644e-01 -1.67004989e-08 -7.50991404e-01 
 1.55162719e+10  1.01444145e-10  2.31030964e+01 -1.91191191e-08 -1.24461420e+00 -1.54399454e-08 -1.49853899e+00 
 1.62512341e+10  1.01380303e-10  2.35251366e+01 -1.51356868e-08 -1.98781714e+00 -1.18959710e-08 -2.25918382e+00 
 1.70210095e+10  1.01321927e-10  2.39626103e+01 -1.16632959e-08 -2.74674739e+00 -9.18096736e-09 -3.03388534e+00 
 1.78272469e+10  1.01269668e-10  2.44159084e+01 -9.16969254e-09 -3.52226536e+00 -7.26000680e-09 -3.82367310e+00 
 1.86716736e+10  1.01224181e-10  2.48852185e+01 -7.38037777e-09 -4.31530801e+00 -5.87658780e-09 -4.62964527e+00 
 1.95560984e+10  1.01186125e-10  2.53705250e+01 -6.06074318e-09 -5.12688801e+00 -4.84915435e-09 -5.45296809e+00 
 2.04824159e+10  1.01156167e-10  2.58716121e+01 -5.05875271e-09 -5.95809392e+00 -4.06357171e-09 -6.29487639e+00 
 2.14526105e+10  1.01134987e-10  2.63880709e+01 -4.27816052e-09 -6.81009119e+00 -3.44776854e-09 -7.15667477e+00 
 2.24687605e+10  1.01123288e-10  2.69193092e+01 -3.65672614e-09 -7.68412383e+00 -2.95490965e-09 -8.03973947e+00 
 2.35330426e+10  1.01121802e-10  2.74645645e+01 -3.15295534e-09 -8.58151654e+00 -2.55355680e-09 -8.94552066e+00 
 2.46477368e+10  1.01131304e-10  2.80229185e+01 -2.73832798e-09 -9.50367727e+00 -2.22194863e-09 -9.87554507e+00 
 2.58152310e+10  1.01152618e-10  2.85933145e+01 -2.39268352e-09 -1.04521000e+01 -1.94459916e-09 -1.08314189e+01 
 2.70380260e+10  1.01186634e-10  2.91745748e+01 -2.10140849e-09 -1.14283674e+01 -1.71021429e-09 -1.18148308e+01 
 2.83187415e+10  1.01234325e-10  2.97654185e+01 -1.85367189e-09 -1.24341543e+01 -1.51037669e-09 -1.28275549e+01 
 2.96601208e+10  1.01296755e-10  3.03644789e+01 -1.64128646e-09 -1.34712300e+01 -1.33869174e-09 -1.38714543e+01 
 3.10650375e+10  1.01375104e-10  3.09703184e+01 -1.45795434e-09 -1.45414616e+01 -1.19021828e-09 -1.49484836e+01 
 3.25365012e+10  1.01470680e-10  3.15814414e+01 -1.29875509e-09 -1.56468168e+01 -1.06108019e-09 -1.60606928e+01 
 3.40776639e+10  1.01584945e-10  3.21963025e+01 -1.15979074e-09 -1.67893670e+01 -9.48195485e-10 -1.72102299e+01 
 3.56918273e+10  1.01719534e-10  3.28133106e+01 -1.03793455e-09 -1.79712899e+01 -8.49083756e-10 -1.83993449e+01 
 3.73824490e+10  1.01876279e-10  3.34308274e+01 -9.30650224e-10 -1.91948725e+01 -7.61726894e-10 -1.96303923e+01 
 3.91531507e+10  1.02057240e-10  3.40471597e+01 -8.35859480e-10 -2.04625147e+01 -6.84466672e-10 -2.09058354e+01 
 4.10077256e+10  1.02264730e-10  3.46605456e+01 -7.51843651e-10 -2.17767318e+01 -6.15928363e-10 -2.22282496e+01 
 4.29501465e+10  1.02501355e-10  3.52691346e+01 -6.77169610e-10 -2.31401586e+01 -5.54963003e-10 -2.36003263e+01 
 4.49845744e+10  1.02770051e-10  3.58709616e+01 -6.10633250e-10 -2.45555527e+01 -5.00603216e-10 -2.50248774e+01 
 4.71153675e+10  1.03074128e-10  3.64639156e+01 -5.51215884e-10 -2.60257990e+01 -4.52029014e-10 -2.65048394e+01 
 4.93470903e+10  1.03417327e-10  3.70457036e+01 -4.98050249e-10 -2.75539136e+01 -4.08541069e-10 -2.80432787e+01 
 5.16845235e+10  1.03803877e-10  3.76138117e+01 -4.50393736e-10 -2.91430490e+01 -3.69539597e-10 -2.96433963e+01 
 5.41326744e+10  1.04238574e-10  3.81654628e+01 -4.07607115e-10 -3.07964992e+01 -3.34507544e-10 -3.13085339e+01 
 5.66967873e+10  1.04726860e-10  3.86975737e+01 -3.69137485e-10 -3.25177054e+01 -3.02997072e-10 -3.30421800e+01 
 5.93823550e+10  1.05274934e-10  3.92067106e+01 -3.34504493e-10 -3.43102624e+01 -2.74618616e-10 -3.48479759e+01 
 6.21951306e+10  1.05889876e-10  3.96890464e+01 -3.03289125e-10 -3.61779250e+01 -2.49031965e-10 -3.67297235e+01 
 6.51411394e+10  1.06579793e-10  4.01403175e+01 -2.75124507e-10 -3.81246153e+01 -2.25938924e-10 -3.86913919e+01 
 6.82266924e+10  1.07354014e-10  4.05557827e+01 -2.49688326e-10 -4.01544306e+01 -2.05077264e-10 -4.07371262e+01 
 7.14583994e+10  1.08223309e-10  4.09301831e+01 -2.26696528e-10 -4.22716514e+01 -1.86215673e-10 -4.28712553e+01 
 7.48431833e+10  1.09200173e-10  4.12577033e+01 -2.05898060e-10 -4.44807500e+01 -1.69149542e-10 -4.50983012e+01 
 7.83882949e+10  1.10299183e-10  4.15319329e+01 -1.87070451e-10 -4.67863999e+01 -1.53697422e-10 -4.74229881e+01 
 8.21013285e+10  1.11537431e-10  4.17458293e+01 -1.70016080e-10 -4.91934852e+01 -1.39698019e-10 -4.98502524e+01 
 8.59902381e+10  1.12935092e-10  4.18916797e+01 -1.54559017e-10 -5.17071111e+01 -1.27007650e-10 -5.23852531e+01 
 9.00633544e+10  1.14516141e-10  4.19610625e+01 -1.40542320e-10 -5.43326145e+01 -1.15498063e-10 -5.50333825e+01 
 9.43294028e+10  1.16309284e-10  4.19448082e+01 -1.27825729e-10 -5.70755748e+01 -1.05054578e-10 -5.78002780e+01 
 9.87975220e+10  1.18349184e-10  4.18329590e+01 -1.16283677e-10 -5.99418264e+01 -9.55744787e-11 -6.06918332e+01 
 1.03477283e+11  1.20678080e-10  4.16147277e+01 -1.05803577e-10 -6.29374700e+01 -8.69656219e-11 -6.37142114e+01 
 1.08378712e+11  1.23347980e-10  4.12784558e+01 -9.62843356e-11 -6.60688865e+01 -7.91452389e-11 -6.68738576e+01 
 1.13512307e+11  1.26423653e-10  4.08115721e+01 -8.76350616e-11 -6.93427496e+01 -7.20388846e-11 -7.01775130e+01 
 1.18889067e+11  1.29986806e-10  4.02005514e+01 -7.97739387e-11 -7.27660404e+01 -6.55795231e-11 -7.36322288e+01 
 1.24520509e+11  1.34142009e-10  3.94308761e+01 -7.26272386e-11 -7.63460619e+01 -5.97067263e-11 -7.72453812e+01 
 1.30418696e+11  1.39025310e-10  3.84870000e+01 -6.61284552e-11 -8.00904548e+01 -5.43659694e-11 -8.10246875e+01 
 1.36596263e+11  1.44817059e-10  3.73523167e+01 -6.02175422e-11 -8.40072133e+01 -4.95080103e-11 -8.49782218e+01 
 1.43066445e+11  1.51761570e-10  3.60091327e+01 -5.48402403e-11 -8.81047024e+01 -4.50883417e-11 -8.91144327e+01 
 1.49843101e+11  1.60198277e-10  3.44386471e+01 -4.99474821e-11 -9.23916756e+01 -4.10667061e-11 -9.34421613e+01 
 1.56940749e+11  1.70613059e-10  3.26209392e+01 -4.54948641e-11 -9.68772933e+01 -3.74066648e-11 -9.79706596e+01 
 1.64374591e+11  1.83726834e-10  3.05349627e+01 -4.14421778e-11 -1.01571143e+02 -3.40752156e-11 -1.02709611e+02 
 1.72160555e+11  2.00657271e-10  2.81585503e+01 -3.77529923e-11 -1.06483259e+02 -3.10424515e-11 -1.07669150e+02 
 1.80315317e+11  2.23235211e-10  2.54684270e+01 -3.43942815e-11 -1.11624143e+02 -2.82812567e-11 -1.12859885e+02 
 1.88856348e+11  2.54680977e-10  2.24402329e+01 -3.13360918e-11 -1.17004790e+02 -2.57670338e-11 -1.18292919e+02 
 1.97801943e+11  3.01228661e-10  1.90485569e+01 -2.85512436e-11 -1.22636708e+02 -2.34774610e-11 -1.23979877e+02 
 2.07171266e+11  3.76714580e-10  1.52669796e+01 -2.60150647e-11 -1.28531943e+02 -2.13922732e-11 -1.29932927e+02 
 2.16984388e+11  5.19135825e-10  1.10681261e+01 -2.37051507e-11 -1.34703108e+02 -1.94930659e-11 -1.36164807e+02 
 2.27262329e+11  8.82139864e-10  6.42372884e+00 -2.16011495e-11 -1.41163407e+02 -1.77631188e-11 -1.42688853e+02 
 2.38027108e+11  2.80487185e-09  1.30469754e+00 -1.96845680e-11 -1.47926662e+02 -1.61872374e-11 -1.49519030e+02 
 2.49301785e+11 -1.27654782e-09 -4.31880239e+00 -1.79385969e-11 -1.55007347e+02 -1.47516097e-11 -1.56669956e+02 
 2.61110511e+11 -5.48772342e-10 -1.04772663e+01 -1.63479540e-11 -1.62420616e+02 -1.34436774e-11 -1.64156937e+02 
 2.73478583e+11 -3.35404112e-10 -1.72017623e+01 -1.48987420e-11 -1.70182335e+02 -1.22520195e-11 -1.71996001e+02 
 2.86432496e+11 -2.34879956e-10 -2.45238421e+01 -1.35783203e-11 -1.78309117e+02 -1.11662471e-11 -1.80203930e+02 
 3.00000000e+11 -1.76706007e-10 -3.24754510e+01 -1.23751893e-11 -1.86818360e+02 -1.01769084e-11 -1.88798294e+02 
