 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.72557245e-15  4.12834932e+03  5.53082737e-14  2.76111133e+02  2.85020256e-13  4.21012255e+01  1.14008863e-12  4.21014971e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.72579635e-15  3.93961387e+03  5.53084273e-14  2.63628572e+02  2.85004896e-13  4.01972191e+01  1.14002651e-12  4.01974555e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.72600045e-15  3.76275155e+03  5.53085542e-14  2.51706485e+02  2.84988007e-13  3.83793404e+01  1.13995834e-12  3.83795735e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.72618650e-15  3.59259819e+03  5.53086556e-14  2.40322342e+02  2.84969444e-13  3.66436744e+01  1.13988353e-12  3.66438387e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.72635610e-15  3.42976566e+03  5.53087324e-14  2.29456734e+02  2.84949049e-13  3.49864881e+01  1.13980144e-12  3.49866466e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.72651069e-15  3.27416338e+03  5.53087852e-14  2.19078852e+02  2.84926648e-13  3.34042449e+01  1.13971138e-12  3.34043896e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.72665161e-15  3.12791771e+03  5.53088144e-14  2.09171346e+02  2.84902051e-13  3.18935538e+01  1.13961256e-12  3.18936582e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.72678006e-15  2.98659300e+03  5.53088203e-14  1.99712791e+02  2.84875047e-13  3.04511867e+01  1.13950416e-12  3.04513014e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.72689714e-15  2.85103666e+03  5.53088030e-14  1.90681557e+02  2.84845406e-13  2.90740223e+01  1.13938525e-12  2.90741177e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.72700386e-15  2.72215215e+03  5.53087623e-14  1.82057223e+02  2.84812876e-13  2.77591523e+01  1.13925481e-12  2.77592237e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.72710114e-15  2.59884615e+03  5.53086978e-14  1.73824235e+02  2.84777180e-13  2.65037685e+01  1.13911173e-12  2.65038340e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.72718980e-15  2.48137909e+03  5.53086091e-14  1.65964297e+02  2.84738015e-13  2.53051430e+01  1.13895480e-12  2.53052099e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.72727061e-15  2.36951424e+03  5.53084952e-14  1.58458294e+02  2.84695047e-13  2.41607288e+01  1.13878269e-12  2.41607853e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.72734426e-15  2.26171373e+03  5.53083554e-14  1.51292309e+02  2.84647913e-13  2.30680744e+01  1.13859393e-12  2.30681132e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.72741137e-15  2.15969272e+03  5.53081883e-14  1.44449996e+02  2.84596212e-13  2.20248208e+01  1.13838693e-12  2.20248617e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.72747254e-15  2.06224617e+03  5.53079925e-14  1.37917748e+02  2.84539506e-13  2.10287500e+01  1.13815992e-12  2.10287850e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.72752827e-15  1.96883858e+03  5.53077664e-14  1.31680412e+02  2.84477316e-13  2.00777298e+01  1.13791099e-12  2.00777637e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.72757906e-15  1.87978998e+03  5.53075081e-14  1.25725655e+02  2.84409116e-13  1.91697194e+01  1.13763804e-12  1.91697459e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.72762533e-15  1.79499606e+03  5.53072152e-14  1.20039653e+02  2.84334330e-13  1.83027735e+01  1.13733875e-12  1.83027952e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  5.72766747e-15  1.71359933e+03  5.53068853e-14  1.14611021e+02  2.84252328e-13  1.74750337e+01  1.13701062e-12  1.74750532e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.72770586e-15  1.63638439e+03  5.53065156e-14  1.09427852e+02  2.84162420e-13  1.66847247e+01  1.13665087e-12  1.66847425e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  5.72774083e-15  1.56221005e+03  5.53061029e-14  1.04478775e+02  2.84063851e-13  1.59301612e+01  1.13625649e-12  1.59301770e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  5.72777266e-15  1.49163242e+03  5.53056437e-14  9.97538356e+01  2.83955796e-13  1.52097224e+01  1.13582418e-12  1.52097340e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  5.72780163e-15  1.42417998e+03  5.53051340e-14  9.52426746e+01  2.83837350e-13  1.45218613e+01  1.13535031e-12  1.45218721e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  5.72782800e-15  1.35970957e+03  5.53045694e-14  9.09351848e+01  2.83707526e-13  1.38651127e+01  1.13483093e-12  1.38651210e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  5.72785199e-15  1.29823656e+03  5.53039452e-14  8.68228059e+01  2.83565243e-13  1.32380643e+01  1.13426173e-12  1.32380730e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  5.72787380e-15  1.23958166e+03  5.53032560e-14  8.28962516e+01  2.83409322e-13  1.26393739e+01  1.13363797e-12  1.26393817e+01  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  5.72789362e-15  1.18349561e+03  5.53024958e-14  7.91473287e+01  2.83238473e-13  1.20677582e+01  1.13295452e-12  1.20677643e+01  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  5.72791162e-15  1.13002958e+03  5.53016582e-14  7.55678642e+01  2.83051288e-13  1.15219954e+01  1.13220572e-12  1.15220010e+01  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  5.72792796e-15  1.07887959e+03  5.53007360e-14  7.21504012e+01  2.82846232e-13  1.10009130e+01  1.13138545e-12  1.10009185e+01  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  5.72794277e-15  1.03010033e+03  5.52997213e-14  6.88874317e+01  2.82621628e-13  1.05033979e+01  1.13048698e-12  1.05034021e+01  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  5.72795618e-15  9.83474414e+02  5.52986054e-14  6.57720128e+01  2.82375649e-13  1.00283820e+01  1.12950303e-12  1.00283855e+01  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  5.72796831e-15  9.39026133e+02  5.52973788e-14  6.27975313e+01  2.82106305e-13  9.57484840e+00  1.12842561e-12  9.57485125e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  5.72797926e-15  8.96553932e+02  5.52960309e-14  5.99574645e+01  2.81811429e-13  9.14182645e+00  1.12724608e-12  9.14182889e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  5.72798913e-15  8.56013945e+02  5.52945502e-14  5.72458712e+01  2.81488663e-13  8.72838716e+00  1.12595498e-12  8.72839009e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  5.72799800e-15  8.17315880e+02  5.52929240e-14  5.46569798e+01  2.81135443e-13  8.33364645e+00  1.12454207e-12  8.33364859e+00  1.00060740e-09  1.58490037e+00 
