 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  7.34194953e-15  3.20236025e+03  7.46223058e-14  2.04446205e+02  3.99902000e-13  2.99819903e+01  1.59961560e-12  2.99821263e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  7.34217339e-15  3.05802462e+03  7.46223566e-14  1.95199617e+02  3.99859134e-13  2.86260737e+01  1.59944346e-12  2.86261877e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  7.34237745e-15  2.91976842e+03  7.46223709e-14  1.86372143e+02  3.99812081e-13  2.73314888e+01  1.59925464e-12  2.73316017e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  7.34256346e-15  2.78838054e+03  7.46223486e-14  1.77943424e+02  3.99760439e-13  2.60954355e+01  1.59904751e-12  2.60955262e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  7.34273300e-15  2.66198479e+03  7.46222897e-14  1.69897311e+02  3.99703770e-13  2.49152713e+01  1.59882033e-12  2.49153493e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  7.34288754e-15  2.54140526e+03  7.46221937e-14  1.62214068e+02  3.99641592e-13  2.37884885e+01  1.59857115e-12  2.37885630e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  7.34302840e-15  2.42737211e+03  7.46220596e-14  1.54877942e+02  3.99573379e-13  2.27126543e+01  1.59829788e-12  2.27127234e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  7.34315679e-15  2.31737677e+03  7.46218865e-14  1.47873941e+02  3.99498551e-13  2.16854868e+01  1.59799818e-12  2.16855463e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  7.34327380e-15  2.21253610e+03  7.46216727e-14  1.41186180e+02  3.99416474e-13  2.07047644e+01  1.59766952e-12  2.07048082e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  7.34338045e-15  2.11235479e+03  7.46214165e-14  1.34801247e+02  3.99326456e-13  1.97683975e+01  1.59730913e-12  1.97684393e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  7.34347764e-15  2.01678334e+03  7.46211156e-14  1.28704910e+02  3.99227734e-13  1.88743793e+01  1.59691395e-12  1.88744128e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  7.34356621e-15  1.92571267e+03  7.46207675e-14  1.22884789e+02  3.99119477e-13  1.80207870e+01  1.59648065e-12  1.80208162e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  7.34364691e-15  1.83871587e+03  7.46203692e-14  1.17327263e+02  3.99000772e-13  1.72057975e+01  1.59600559e-12  1.72058223e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  7.34372045e-15  1.75545948e+03  7.46199173e-14  1.12021120e+02  3.98870622e-13  1.64276699e+01  1.59548477e-12  1.64276968e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  7.34378744e-15  1.67605449e+03  7.46194079e-14  1.06955178e+02  3.98727935e-13  1.56847300e+01  1.59491382e-12  1.56847537e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  7.34384847e-15  1.60033481e+03  7.46188367e-14  1.02118083e+02  3.98571514e-13  1.49753931e+01  1.59428795e-12  1.49754093e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  7.34390406e-15  1.52795075e+03  7.46181987e-14  9.74998756e+01  3.98400055e-13  1.42981311e+01  1.59360195e-12  1.42981469e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  7.34395468e-15  1.45892776e+03  7.46174885e-14  9.30905157e+01  3.98212126e-13  1.36515006e+01  1.59285008e-12  1.36515141e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  7.34400077e-15  1.39290359e+03  7.46167000e-14  8.88805299e+01  3.98006168e-13  1.30341121e+01  1.59202611e-12  1.30341252e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  7.34404273e-15  1.32990519e+03  7.46158264e-14  8.48610750e+01  3.97780472e-13  1.24446461e+01  1.59112320e-12  1.24446577e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  7.34408090e-15  1.26981081e+03  7.46148604e-14  8.10232181e+01  3.97533175e-13  1.18818374e+01  1.59013390e-12  1.18818466e+01  9.99851134e-10  7.92220778e-01 
