 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.77283724e-15  4.09406109e+03  5.58695720e-14  2.73332406e+02  2.88348280e-13  4.16144846e+01  1.15340072e-12  4.16147414e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.77306114e-15  3.90803009e+03  5.58697234e-14  2.60968654e+02  2.88332367e-13  3.97324724e+01  1.15333640e-12  3.97327035e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.77326524e-15  3.73072895e+03  5.58698480e-14  2.49168998e+02  2.88314871e-13  3.79355704e+01  1.15326580e-12  3.79357946e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.77345128e-15  3.56206886e+03  5.58699468e-14  2.37902202e+02  2.88295644e-13  3.62199609e+01  1.15318833e-12  3.62201417e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.77362088e-15  3.40200766e+03  5.58700208e-14  2.27144642e+02  2.88274520e-13  3.45819188e+01  1.15310333e-12  3.45820836e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.77377547e-15  3.24813153e+03  5.58700704e-14  2.16871846e+02  2.88251319e-13  3.30179998e+01  1.15301006e-12  3.30181433e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.77391639e-15  3.10171738e+03  5.58700962e-14  2.07064533e+02  2.88225845e-13  3.15247697e+01  1.15290774e-12  3.15248870e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.77404484e-15  2.96092350e+03  5.58700983e-14  1.97700964e+02  2.88197879e-13  3.00990736e+01  1.15279549e-12  3.00991758e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.77416192e-15  2.82673923e+03  5.58700768e-14  1.88760690e+02  2.88167183e-13  2.87378471e+01  1.15267236e-12  2.87379474e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.77426864e-15  2.69931058e+03  5.58700316e-14  1.80223699e+02  2.88133497e-13  2.74381963e+01  1.15253729e-12  2.74382874e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.77436591e-15  2.57726628e+03  5.58699621e-14  1.72073117e+02  2.88096533e-13  2.61973138e+01  1.15238914e-12  2.61973834e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.77445457e-15  2.46058273e+03  5.58698679e-14  1.64291788e+02  2.88055977e-13  2.50125525e+01  1.15222665e-12  2.50126084e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.77453538e-15  2.34950337e+03  5.58697481e-14  1.56861761e+02  2.88011485e-13  2.38813670e+01  1.15204844e-12  2.38814189e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.77460902e-15  2.24305712e+03  5.58696016e-14  1.49767139e+02  2.87962679e-13  2.28013353e+01  1.15185300e-12  2.28013812e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.77467614e-15  2.14181459e+03  5.58694273e-14  1.42994458e+02  2.87909145e-13  2.17701514e+01  1.15163866e-12  2.17701914e+01  9.99744103e-10  6.00204126e-01 
