 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  8.67685487e-15  2.70365859e+03  9.05085273e-14  1.68482741e+02  4.93994959e-13  2.42544509e+01  1.97598743e-12  2.42545485e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  8.67707869e-15  2.58120006e+03  9.05084421e-14  1.60863525e+02  4.93913899e-13  2.31575470e+01  1.97566252e-12  2.31576222e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  8.67728270e-15  2.46430335e+03  9.05083070e-14  1.53587754e+02  4.93824968e-13  2.21102507e+01  1.97530619e-12  2.21103195e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  8.67746865e-15  2.35333645e+03  9.05081211e-14  1.46642334e+02  4.93727412e-13  2.11103238e+01  1.97491540e-12  2.11103803e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  8.67763813e-15  2.24665710e+03  9.05078825e-14  1.40011432e+02  4.93620404e-13  2.01556170e+01  1.97448686e-12  2.01556735e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  8.67779261e-15  2.14502715e+03  9.05075895e-14  1.33679342e+02  4.93503042e-13  1.92440816e+01  1.97401695e-12  1.92441269e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  8.67793339e-15  2.04804097e+03  9.05072393e-14  1.27634394e+02  4.93374333e-13  1.83737752e+01  1.97350169e-12  1.83738158e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  8.67806170e-15  1.95532509e+03  9.05068291e-14  1.21861696e+02  4.93233194e-13  1.75428187e+01  1.97293675e-12  1.75428560e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  8.67817863e-15  1.86711218e+03  9.05063552e-14  1.16350936e+02  4.93078436e-13  1.67494533e+01  1.97231737e-12  1.67494872e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  8.67828518e-15  1.78266721e+03  9.05058137e-14  1.11088880e+02  4.92908761e-13  1.59919651e+01  1.97163835e-12  1.59919936e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  8.67838226e-15  1.70203795e+03  9.05051999e-14  1.06065142e+02  4.92722745e-13  1.52687312e+01  1.97089399e-12  1.52687548e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  8.67847071e-15  1.62508396e+03  9.05045085e-14  1.01268220e+02  4.92518834e-13  1.45782035e+01  1.97007808e-12  1.45782232e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  8.67855129e-15  1.55172222e+03  9.05037337e-14  9.66884980e+01  4.92295325e-13  1.39189078e+01  1.96918380e-12  1.39189247e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  8.67862469e-15  1.48147105e+03  9.05028687e-14  9.23158786e+01  4.92050359e-13  1.32894268e+01  1.96820372e-12  1.32894412e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  8.67869153e-15  1.41442637e+03  9.05019062e-14  8.81409729e+01  4.91781904e-13  1.26884124e+01  1.96712969e-12  1.26884263e+01  9.99744103e-10  6.00204126e-01 
