 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.54944529e-15  4.25859303e+03  5.32166514e-14  2.86947096e+02  2.72617566e-13  4.40172711e+01  1.09047786e-12  4.40175727e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.54966919e-15  4.06587182e+03  5.32168126e-14  2.73972824e+02  2.72604152e-13  4.20265863e+01  1.09042354e-12  4.20268443e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.54987329e-15  3.88089226e+03  5.32169480e-14  2.61583784e+02  2.72589398e-13  4.01259918e+01  1.09036391e-12  4.01262047e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.55005935e-15  3.70542500e+03  5.32170587e-14  2.49754449e+02  2.72573177e-13  3.83112830e+01  1.09029846e-12  3.83115158e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.55022894e-15  3.53841582e+03  5.32171456e-14  2.38461173e+02  2.72555351e-13  3.65786964e+01  1.09022665e-12  3.65788961e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.55038354e-15  3.37809387e+03  5.32172095e-14  2.27678314e+02  2.72535767e-13  3.49244470e+01  1.09014785e-12  3.49245874e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.55052447e-15  3.22589313e+03  5.32172509e-14  2.17381119e+02  2.72514258e-13  3.33450052e+01  1.09006139e-12  3.33451542e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.55065292e-15  3.08060250e+03  5.32172702e-14  2.07550111e+02  2.72490642e-13  3.18369931e+01  1.08996654e-12  3.18371053e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.55077001e-15  2.94079783e+03  5.32172675e-14  1.98163755e+02  2.72464716e-13  3.03971850e+01  1.08986249e-12  3.03972793e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.55087674e-15  2.80818470e+03  5.32172429e-14  1.89202946e+02  2.72436260e-13  2.90224634e+01  1.08974835e-12  2.90225558e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.55097402e-15  2.68091130e+03  5.32171961e-14  1.80646583e+02  2.72405032e-13  2.77099397e+01  1.08962314e-12  2.77100150e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.55106269e-15  2.55994760e+03  5.32171267e-14  1.72477092e+02  2.72370765e-13  2.64567743e+01  1.08948581e-12  2.64568398e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.55114350e-15  2.44416986e+03  5.32170341e-14  1.64676883e+02  2.72333169e-13  2.52602773e+01  1.08933518e-12  2.52603373e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.55121716e-15  2.33378000e+03  5.32169175e-14  1.57229599e+02  2.72291924e-13  2.41178850e+01  1.08916998e-12  2.41179287e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.55128429e-15  2.22807498e+03  5.32167760e-14  1.50118860e+02  2.72246679e-13  2.30271584e+01  1.08898880e-12  2.30272002e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.55134546e-15  2.12760309e+03  5.32166083e-14  1.43330004e+02  2.72197052e-13  2.19857651e+01  1.08879010e-12  2.19858014e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.55140121e-15  2.03132904e+03  5.32164130e-14  1.36848154e+02  2.72142621e-13  2.09914616e+01  1.08857221e-12  2.09914989e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.55145201e-15  1.93945135e+03  5.32161884e-14  1.30659385e+02  2.72082927e-13  2.00421249e+01  1.08833328e-12  2.00421578e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.55149829e-15  1.85158043e+03  5.32159325e-14  1.24750399e+02  2.72017464e-13  1.91357268e+01  1.08807129e-12  1.91357546e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  5.55154045e-15  1.76813148e+03  5.32156432e-14  1.19108584e+02  2.71945681e-13  1.82703161e+01  1.08778403e-12  1.82703377e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.55157886e-15  1.68804544e+03  5.32153181e-14  1.13722203e+02  2.71866972e-13  1.74440398e+01  1.08746908e-12  1.74440599e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  5.55161384e-15  1.61171045e+03  5.32149542e-14  1.08579116e+02  2.71780675e-13  1.66551353e+01  1.08712379e-12  1.66551534e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  5.55164569e-15  1.53883679e+03  5.32145486e-14  1.03668819e+02  2.71686065e-13  1.59019093e+01  1.08674525e-12  1.59019241e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  5.55167469e-15  1.46918775e+03  5.32140977e-14  9.89803530e+01  2.71582351e-13  1.51827477e+01  1.08633031e-12  1.51827593e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  5.55170108e-15  1.40287140e+03  5.32135976e-14  9.45040064e+01  2.71468664e-13  1.44961084e+01  1.08587548e-12  1.44961194e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  5.55172510e-15  1.33940662e+03  5.32130442e-14  9.02299921e+01  2.71344057e-13  1.38405236e+01  1.08537698e-12  1.38405319e+01  9.99998988e-10  9.98336084e-01 
