 frequency       c_dasm          q_dasm          c_dalg          q_dalg          c_dpsm          q_dpsm          c_dplg          q_dplg          l_ref           q_ref          
 4.19824685e+08  2.74404071e-15  2.30437834e+00  2.59769630e-13  2.23779932e+00  2.71521917e-15  3.44240481e+00  2.48498213e-13  3.28038487e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  2.70165216e-15  2.20166471e+00  2.55634241e-13  2.13674580e+00  2.69445970e-15  3.28782229e+00  2.46461247e-13  3.13214732e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  2.65670641e-15  2.10366298e+00  2.51247394e-13  2.04026935e+00  2.67206938e-15  3.14027548e+00  2.44265048e-13  2.99061892e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  2.60917519e-15  2.01016309e+00  2.46605955e-13  1.94816327e+00  2.64795614e-15  2.99944796e+00  2.41900730e-13  2.85549641e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  2.55905017e-15  1.92096454e+00  2.41708716e-13  1.86023021e+00  2.62202903e-15  2.86503755e+00  2.39359548e-13  2.72649029e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  2.50634537e-15  1.83587596e+00  2.36556640e-13  1.77628179e+00  2.59419953e-15  2.73675570e+00  2.36633023e-13  2.60332410e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  2.45109938e-15  1.75471468e+00  2.31153083e-13  1.69613810e+00  2.56438299e-15  2.61432683e+00  2.33713098e-13  2.48573391e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  2.39337718e-15  1.67730634e+00  2.25503988e-13  1.61962744e+00  2.53250037e-15  2.49748773e+00  2.30592305e-13  2.37346772e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  2.33327167e-15  1.60348454e+00  2.19618044e-13  1.54658582e+00  2.49848003e-15  2.38598700e+00  2.27263949e-13  2.26628490e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  2.27090459e-15  1.53309040e+00  2.13506786e-13  1.47685672e+00  2.46225976e-15  2.27958449e+00  2.23722306e-13  2.16395573e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  2.20642682e-15  1.46597230e+00  2.07184646e-13  1.41029069e+00  2.42378880e-15  2.17805079e+00  2.19962838e-13  2.06626082e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  2.14001796e-15  1.40198546e+00  2.00668928e-13  1.34674505e+00  2.38303011e-15  2.08116667e+00  2.15982404e-13  1.97299074e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  2.07188525e-15  1.34099166e+00  1.93979710e-13  1.28608356e+00  2.33996245e-15  1.98872265e+00  2.11779481e-13  1.88394547e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  2.00226153e-15  1.28285893e+00  1.87139669e-13  1.22817616e+00  2.29458258e-15  1.90051850e+00  2.07354376e-13  1.79893406e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  1.93140253e-15  1.22746120e+00  1.80173829e-13  1.17289867e+00  2.24690719e-15  1.81636280e+00  2.02709422e-13  1.71777413e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  1.85958340e-15  1.17467807e+00  1.73109229e-13  1.12013254e+00  2.19697476e-15  1.73607249e+00  1.97849159e-13  1.64029155e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  1.78709454e-15  1.12439448e+00  1.65974527e-13  1.06976454e+00  2.14484696e-15  1.65947251e+00  1.92780471e-13  1.56632003e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  1.71423698e-15  1.07650046e+00  1.58799552e-13  1.02168660e+00  2.09060975e-15  1.58639532e+00  1.87512694e-13  1.49570077e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  1.64131726e-15  1.03089085e+00  1.51614808e-13  9.75795493e-01  2.03437395e-15  1.51668060e+00  1.82057668e-13  1.42828210e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  1.56864221e-15  9.87465042e-01  1.44450960e-13  9.31992673e-01  1.97627528e-15  1.45017484e+00  1.76429734e-13  1.36391917e+00  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  1.49651366e-15  9.46126745e-01  1.37338306e-13  8.90184022e-01  1.91647375e-15  1.38673100e+00  1.70645664e-13  1.30247366e+00  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  1.42522337e-15  9.06783712e-01  1.30306271e-13  8.50279661e-01  1.85515238e-15  1.32620821e+00  1.64724528e-13  1.24381342e+00  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  1.35504825e-15  8.69347517e-01  1.23382929e-13  8.12193747e-01  1.79251531e-15  1.26847143e+00  1.58687488e-13  1.18781224e+00  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  1.28624612e-15  8.33733319e-01  1.16594569e-13  7.75844292e-01  1.72878521e-15  1.21339116e+00  1.52557535e-13  1.13434955e+00  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  1.21905216e-15  7.99859627e-01  1.09965324e-13  7.41152974e-01  1.66420014e-15  1.16084320e+00  1.46359154e-13  1.08331018e+00  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  1.15367597e-15  7.67648080e-01  1.03516871e-13  7.08044971e-01  1.59900990e-15  1.11070835e+00  1.40117950e-13  1.03458409e+00  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  1.09029957e-15  7.37023233e-01  9.72682099e-14  6.76448790e-01  1.53347206e-15  1.06287223e+00  1.33860226e-13  9.88066159e-01  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  1.02907608e-15  7.07912336e-01  9.12355141e-14  6.46296115e-01  1.46784763e-15  1.01722503e+00  1.27612544e-13  9.43655948e-01  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  9.70129210e-16  6.80245141e-01  8.54320657e-14  6.17521647e-01  1.40239683e-15  9.73661336e-01  1.21401271e-13  9.01257492e-01  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  9.13553520e-16  6.53953696e-01  7.98682593e-14  5.90062966e-01  1.33737474e-15  9.32079986e-01  1.15252134e-13  8.60779101e-01  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  8.59415271e-16  6.28972168e-01  7.45516728e-14  5.63860387e-01  1.27302736e-15  8.92383907e-01  1.09189804e-13  8.22133165e-01  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  8.07753865e-16  6.05236660e-01  6.94871939e-14  5.38856828e-01  1.20958794e-15  8.54480000e-01  1.03237508e-13  7.85235982e-01  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  7.58583717e-16  5.82685051e-01  6.46771928e-14  5.14997685e-01  1.14727378e-15  8.18279051e-01  9.74167003e-14  7.50007579e-01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  7.11896471e-16  5.61256854e-01  6.01217295e-14  4.92230708e-01  1.08628370e-15  7.83695646e-01  9.17467835e-14  7.16371561e-01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  6.67663455e-16  5.40893084e-01  5.58187867e-14  4.70505889e-01  1.02679601e-15  7.50648110e-01  8.62449042e-14  6.84254951e-01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  6.25838264e-16  5.21536151e-01  5.17645160e-14  4.49775349e-01  9.68967170e-16  7.19058468e-01  8.09258094e-14  6.53588057e-01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  5.86359395e-16  5.03129779e-01  4.79534908e-14  4.29993240e-01  9.12931132e-16  6.88852397e-01  7.58017729e-14  6.24304326e-01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  5.49152851e-16  4.85618948e-01  4.43789564e-14  4.11115645e-01  8.58799152e-16  6.59959204e-01  7.08825845e-14  5.96340227e-01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  5.14134661e-16  4.68949864e-01  4.10330722e-14  3.93100491e-01  8.06660207e-16  6.32311794e-01  6.61755969e-14  5.69635123e-01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  4.81213254e-16  4.53069967e-01  3.79071406e-14  3.75907460e-01  7.56581820e-16  6.05846632e-01  6.16858231e-14  5.44131159e-01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  4.50291665e-16  4.37927965e-01  3.49918185e-14  3.59497918e-01  7.08611242e-16  5.80503708e-01  5.74160746e-14  5.19773148e-01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  4.21269538e-16  4.23473899e-01  3.22773099e-14  3.43834841e-01  6.62776902e-16  5.56226483e-01  5.33671314e-14  4.96508471e-01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  3.94044923e-16  4.09659246e-01  2.97535382e-14  3.28882753e-01  6.19090032e-16  5.32961813e-01  4.95379356e-14  4.74286965e-01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  3.68515840e-16  3.96437048e-01  2.74102962e-14  3.14607668e-01  5.77546394e-16  5.10659872e-01  4.59257981e-14  4.53060834e-01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  3.44581637e-16  3.83762065e-01  2.52373767e-14  3.00977041e-01  5.38128037e-16  4.89274035e-01  4.25266122e-14  4.32784541e-01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  3.22144121e-16  3.71590954e-01  2.32246818e-14  2.87959723e-01  5.00805034e-16  4.68760759e-01  3.93350666e-14  4.13414717e-01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  3.01108487e-16  3.59882454e-01  2.13623142e-14  2.75525921e-01  4.65537153e-16  4.49079433e-01  3.63448515e-14  3.94910067e-01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  2.81384048e-16  3.48597584e-01  1.96406504e-14  2.63647167e-01  4.32275438e-16  4.30192219e-01  3.35488556e-14  3.77231276e-01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  2.62884777e-16  3.37699832e-01  1.80503987e-14  2.52296287e-01  4.00963671e-16  4.12063872e-01  3.09393476e-14  3.60340916e-01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  2.45529692e-16  3.27155333e-01  1.65826423e-14  2.41447373e-01  3.71539716e-16  3.94661558e-01  2.85081431e-14  3.44203357e-01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  2.29243066e-16  3.16933022e-01  1.52288710e-14  2.31075763e-01  3.43936739e-16  3.77954658e-01  2.62467539e-14  3.28784679e-01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  2.13954522e-16  3.07004760e-01  1.39810010e-14  2.21158011e-01  3.18084306e-16  3.61914579e-01  2.41465192e-14  3.14052587e-01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  1.99598986e-16  2.97345413e-01  1.28313864e-14  2.11671867e-01  2.93909357e-16  3.46514557e-01  2.21987203e-14  2.99976323e-01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  1.86116548e-16  2.87932887e-01  1.17728223e-14  2.02596253e-01  2.71337083e-16  3.31729475e-01  2.03946777e-14  2.86526590e-01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  1.73452234e-16  2.78748117e-01  1.07985421e-14  1.93911232e-01  2.50291697e-16  3.17535688e-01  1.87258327e-14  2.73675474e-01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  1.61555710e-16  2.69774998e-01  9.90220873e-15  1.85597976e-01  2.30697112e-16  3.03910858e-01  1.71838146e-14  2.61396363e-01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  1.50380932e-16  2.61000266e-01  9.07790299e-15  1.77638734e-01  2.12477539e-16  2.90833802e-01  1.57604942e-14  2.49663887e-01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  1.39885769e-16  2.52413339e-01  8.32010772e-15  1.70016792e-01  1.95558003e-16  2.78284362e-01  1.44480256e-14  2.38453842e-01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  1.30031607e-16  2.44006105e-01  7.62369031e-15  1.62716427e-01  1.79864795e-16  2.66243282e-01  1.32388780e-14  2.27743132e-01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  1.20782943e-16  2.35772685e-01  6.98388356e-15  1.55722862e-01  1.65325855e-16  2.54692110e-01  1.21258579e-14  2.17509708e-01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  1.12107007e-16  2.27709165e-01  6.39626561e-15  1.49022213e-01  1.51871088e-16  2.43613103e-01  1.11021234e-14  2.07732513e-01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  1.03973386e-16  2.19813318e-01  5.85673953e-15  1.42601437e-01  1.39432638e-16  2.32989160e-01  1.01611926e-14  1.98391434e-01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  9.63536932e-17  2.12084315e-01  5.36151295e-15  1.36448276e-01  1.27945100e-16  2.22803755e-01  9.29694556e-15  1.89467248e-01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  8.92212674e-17  2.04522443e-01  4.90707807e-15  1.30551201e-01  1.17345682e-16  2.13040895e-01  8.50362249e-15  1.80941581e-01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  8.25509103e-17  1.97128827e-01  4.49019231e-15  1.24899352e-01  1.07574334e-16  2.03685072e-01  7.77581772e-15  1.72796867e-01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  7.63186686e-17  1.89905178e-01  4.10785973e-15  1.19482490e-01  9.85738277e-17  1.94721239e-01  7.10847096e-15  1.65016307e-01  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  7.05016550e-17  1.82853562e-01  3.75731346e-15  1.14290939e-01  9.02898026e-17  1.86134782e-01  6.49685627e-15  1.57583836e-01  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  6.50779074e-17  1.75976190e-01  3.43599909e-15  1.09315537e-01  8.26707828e-17  1.77911508e-01  5.93656927e-15  1.50484084e-01  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  6.00262824e-17  1.69275243e-01  3.14155902e-15  1.04547591e-01  7.56681633e-17  1.70037624e-01  5.42351316e-15  1.43702350e-01  1.60262263e-09  1.91157077e+01 
 1.02304957e+10  5.53263804e-17  1.62752725e-01  2.87181801e-15  9.99788306e-02  6.92361736e-17  1.62499734e-01  4.95388392e-15  1.37224571e-01  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  5.09584945e-17  1.56410348e-01  2.62476957e-15  9.56013734e-02  6.33318198e-17  1.55284827e-01  4.52415502e-15  1.31037290e-01  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  4.69035820e-17  1.50249435e-01  2.39856345e-15  9.14076879e-02  5.79148110e-17  1.48380278e-01  4.13106193e-15  1.25127635e-01  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  4.31432500e-17  1.44270864e-01  2.19149390e-15  8.73905631e-02  5.29474710e-17  1.41773837e-01  3.77158671e-15  1.19483291e-01  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  3.96597534e-17  1.38475023e-01  2.00198897e-15  8.35430827e-02  4.83946399e-17  1.35453628e-01  3.44294273e-15  1.14092477e-01  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  3.64360008e-17  1.32861788e-01  1.82860041e-15  7.98586013e-02  4.42235679e-17  1.29408150e-01  3.14255982e-15  1.08943922e-01  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  3.34555634e-17  1.27430523e-01  1.66999447e-15  7.63307253e-02  4.04038027e-17  1.23626267e-01  2.86806988e-15  1.04026847e-01  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  3.07026862e-17  1.22180087e-01  1.52494327e-15  7.29532961e-02  3.69070739e-17  1.18097209e-01  2.61729296e-15  9.93309401e-02  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  2.81622987e-17  1.17108857e-01  1.39231686e-15  6.97203760e-02  3.37071762e-17  1.12810569e-01  2.38822406e-15  9.48463403e-02  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  2.58200228e-17  1.12214756e-01  1.27107582e-15  6.66262364e-02  3.07798516e-17  1.07756294e-01  2.17902049e-15  9.05636168e-02  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  2.36621775e-17  1.07495293e-01  1.16026441e-15  6.36653482e-02  2.81026735e-17  1.02924684e-01  1.98798995e-15  8.64737514e-02 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  2.16757802e-17  1.02947596e-01  1.05900420e-15  6.08323730e-02  2.56549323e-17  9.83063856e-02  1.81357923e-15  8.25681214e-02 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  1.98485433e-17  9.85684611e-02  9.66488161e-16  5.81221563e-02  2.34175253e-17  9.38923840e-02  1.65436365e-15  7.88384827e-02 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  1.81688666e-17  9.43543921e-02  8.81975204e-16  5.55297213e-02  2.13728487e-17  8.96739995e-02  1.50903711e-15  7.52769538e-02 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  1.66258259e-17  9.03016426e-02  8.04785040e-16  5.30502637e-02  1.95046955e-17  8.56428785e-02  1.37640283e-15  7.18760009e-02 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  1.52091579e-17  8.64062584e-02  7.34293475e-16  5.06791468e-02  1.77981566e-17  8.17909865e-02  1.25536467e-15  6.86284225e-02 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  1.39092414e-17  8.26641168e-02  6.69928013e-16  4.84118972e-02  1.62395282e-17  7.81106003e-02  1.14491908e-15  6.55273358e-02 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  1.27170769e-17  7.90709631e-02  6.11163776e-16  4.62442009e-02  1.48162225e-17  7.45942995e-02  1.04414767e-15  6.25661628e-02 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  1.16242622e-17  7.56224454e-02  5.57519729e-16  4.41718992e-02  1.35166847e-17  7.12349587e-02  9.52210205e-16  5.97386173e-02 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  1.06229683e-17  7.23141453e-02  5.08555180e-16  4.21909853e-02  1.23303146e-17  6.80257384e-02  8.68338246e-16  5.70386925e-02 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  9.70591237e-18  6.91416070e-02  4.63866532e-16  4.02976004e-02  1.12473930e-17  6.49600768e-02  7.91829190e-16  5.44606487e-02 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  8.86633084e-18  6.61003618e-02  4.23084286e-16  3.84880300e-02  1.02590128e-17  6.20316805e-02  7.22040809e-16  5.19990018e-02 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  8.09795187e-18  6.31859512e-02  3.85870265e-16  3.67587005e-02  9.35701494e-18  5.92345163e-02  6.58386197e-16  4.96485124e-02 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  7.39496762e-18  6.03939464e-02  3.51915052e-16  3.51061752e-02  8.53392883e-18  5.65628018e-02  6.00329121e-16  4.74041750e-02 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  6.75200697e-18  5.77199655e-02  3.20935620e-16  3.35271511e-02  7.78291675e-18  5.40109972e-02  5.47379748e-16  4.52612076e-02 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.16410853e-18  5.51596877e-02  2.92673151e-16  3.20184545e-02  7.09772245e-18  5.15737965e-02  4.99090704e-16  4.32150424e-02 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  5.62669449e-18  5.27088665e-02  2.66891021e-16  3.05770378e-02  6.47262359e-18  4.92461188e-02  4.55053468e-16  4.12613158e-02 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  5.13554525e-18  5.03633394e-02  2.43372948e-16  2.91999754e-02  5.90238765e-18  4.70231003e-02  4.14895050e-16  3.93958600e-02 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  4.68677500e-18  4.81190367e-02  2.21921285e-16  2.78844601e-02  5.38223132e-18  4.49000857e-02  3.78274947e-16  3.76146940e-02 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  4.27680840e-18  4.59719885e-02  2.02355449e-16  2.66277992e-02  4.90778301e-18  4.28726204e-02  3.44882357e-16  3.59140154e-02 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  3.90235842e-18  4.39183297e-02  1.84510478e-16  2.54274109e-02  4.47504827e-18  4.09364428e-02  3.14433616e-16  3.42901926e-02 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  3.56040520e-18  4.19543044e-02  1.68235706e-16  2.42808203e-02  4.08037804e-18  3.90874761e-02  2.86669858e-16  3.27397571e-02 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  3.24817626e-18  4.00762686e-02  1.53393546e-16  2.31856559e-02  3.72043938e-18  3.73218215e-02  2.61354869e-16  3.12593964e-02 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  2.96312774e-18  3.82806922e-02  1.39858372e-16  2.21396460e-02  3.39218860e-18  3.56357509e-02  2.38273123e-16  2.98459470e-02 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  2.70292688e-18  3.65641599e-02  1.27515495e-16  2.11406147e-02  3.09284661e-18  3.40256993e-02  2.17227987e-16  2.84963877e-02 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  2.46543558e-18  3.49233718e-02  1.16260224e-16  2.01864790e-02  2.81987627e-18  3.24882589e-02  1.98040078e-16  2.72078334e-02 -1.04757323e-10 -1.55003779e+03 
