 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  6.22276481e-15  3.78929644e+03  6.12127144e-14  2.49365552e+02  3.20021806e-13  3.74857057e+01  1.28009482e-12  3.74859060e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  6.22298870e-15  3.61775501e+03  6.12128428e-14  2.38089034e+02  3.19999961e-13  3.57904369e+01  1.28000677e-12  3.57906223e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  6.22319279e-15  3.45571391e+03  6.12129423e-14  2.27319903e+02  3.19975960e-13  3.41718233e+01  1.27991015e-12  3.41719919e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  6.22337883e-15  3.30002552e+03  6.12130135e-14  2.17041552e+02  3.19949597e-13  3.26264180e+01  1.27980415e-12  3.26265522e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  6.22354841e-15  3.14998333e+03  6.12130571e-14  2.07226037e+02  3.19920648e-13  3.11509099e+01  1.27968784e-12  3.11510486e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  6.22370299e-15  3.00682639e+03  6.12130735e-14  1.97854949e+02  3.19888867e-13  2.97421186e+01  1.27956025e-12  2.97422155e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  6.22384389e-15  2.87167553e+03  6.12130628e-14  1.88907455e+02  3.19853982e-13  2.83970432e+01  1.27942029e-12  2.83971455e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  6.22397233e-15  2.74145227e+03  6.12130250e-14  1.80364134e+02  3.19815697e-13  2.71128084e+01  1.27926676e-12  2.71128987e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  6.22408939e-15  2.61757087e+03  6.12129597e-14  1.72208378e+02  3.19773686e-13  2.58866386e+01  1.27909837e-12  2.58867130e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  6.22419609e-15  2.49917324e+03  6.12128663e-14  1.64420547e+02  3.19727591e-13  2.47159256e+01  1.27891367e-12  2.47159940e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  6.22429335e-15  2.38644732e+03  6.12127441e-14  1.56984306e+02  3.19677022e-13  2.35981496e+01  1.27871110e-12  2.35982076e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  6.22438198e-15  2.27851666e+03  6.12125920e-14  1.49884833e+02  3.19621550e-13  2.25309238e+01  1.27848894e-12  2.25309784e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  6.22446277e-15  2.17557722e+03  6.12124086e-14  1.43106379e+02  3.19560703e-13  2.15119704e+01  1.27824532e-12  2.15120125e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  6.22453639e-15  2.07694556e+03  6.12121925e-14  1.36634357e+02  3.19493968e-13  2.05390995e+01  1.27797815e-12  2.05391393e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  6.22460347e-15  1.98301588e+03  6.12119418e-14  1.30455575e+02  3.19420779e-13  1.96102175e+01  1.27768519e-12  1.96102531e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  6.22466460e-15  1.89350797e+03  6.12116543e-14  1.24555662e+02  3.19340518e-13  1.87233558e+01  1.27736397e-12  1.87233812e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  6.22472030e-15  1.80796164e+03  6.12113276e-14  1.18923055e+02  3.19252509e-13  1.78765979e+01  1.27701176e-12  1.78766183e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  6.22477104e-15  1.72603399e+03  6.12109588e-14  1.13544582e+02  3.19156011e-13  1.70681244e+01  1.27662562e-12  1.70681449e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  6.22481726e-15  1.64795934e+03  6.12105448e-14  1.08409560e+02  3.19050212e-13  1.62962208e+01  1.27620228e-12  1.62962396e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  6.22485936e-15  1.57361971e+03  6.12100821e-14  1.03506933e+02  3.18934225e-13  1.55592259e+01  1.27573821e-12  1.55592437e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  6.22489770e-15  1.50233269e+03  6.12095667e-14  9.88260445e+01  3.18807079e-13  1.48555628e+01  1.27522951e-12  1.48555745e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  6.22493260e-15  1.43446281e+03  6.12089942e-14  9.43566380e+01  3.18667712e-13  1.41837209e+01  1.27467193e-12  1.41837330e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  6.22496437e-15  1.36955779e+03  6.12083596e-14  9.00893544e+01  3.18514963e-13  1.35422635e+01  1.27406084e-12  1.35422737e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  6.22499327e-15  1.30764904e+03  6.12076575e-14  8.60150808e+01  3.18347563e-13  1.29298148e+01  1.27339116e-12  1.29298238e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  6.22501956e-15  1.24851877e+03  6.12068820e-14  8.21251203e+01  3.18164126e-13  1.23450665e+01  1.27265733e-12  1.23450743e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  6.22504346e-15  1.19206609e+03  6.12060264e-14  7.84110172e+01  3.17963138e-13  1.17867603e+01  1.27185330e-12  1.17867680e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  6.22506517e-15  1.13815230e+03  6.12050833e-14  7.48648767e+01  3.17742946e-13  1.12537049e+01  1.27097247e-12  1.12537106e+01  1.00003770e-09  1.04558394e+00 
