 frequency       c_dasm          q_dasm          c_dalg          q_dalg          c_dpsm          q_dpsm          c_dplg          q_dplg          l_ref           q_ref          
 1.91154944e+08  3.01080873e-15  5.30447881e+00  2.87872458e-13  5.12666004e+00  2.76950496e-15  7.91283695e+00  2.54379446e-13  7.56030189e+00  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  3.00059025e-15  5.06536279e+00  2.86849836e-13  4.89487625e+00  2.76524148e-15  7.55563228e+00  2.53954843e-13  7.21844132e+00  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  2.98945358e-15  4.83707907e+00  2.85736394e-13  4.67357796e+00  2.76056962e-15  7.21458279e+00  2.53490691e-13  6.89204361e+00  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  2.97732659e-15  4.61914096e+00  2.84524909e-13  4.46229115e+00  2.75545401e-15  6.88896172e+00  2.52983476e-13  6.58040960e+00  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  2.96413299e-15  4.41108365e+00  2.83207744e-13  4.26056321e+00  2.74985640e-15  6.57807483e+00  2.52429407e-13  6.28287173e+00  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  2.94979233e-15  4.21246319e+00  2.81776856e-13  4.06796202e+00  2.74373546e-15  6.28125900e+00  2.51824399e-13  5.99879265e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  2.93422024e-15  4.02285561e+00  2.80223812e-13  3.88407501e+00  2.73704670e-15  5.99788085e+00  2.51164060e-13  5.72756383e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  2.91732865e-15  3.84185607e+00  2.78539816e-13  3.70850825e+00  2.72974224e-15  5.72733546e+00  2.50443672e-13  5.46860425e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  2.89902613e-15  3.66907793e+00  2.76715739e-13  3.54088568e+00  2.72177077e-15  5.46904508e+00  2.49658184e-13  5.22135920e+00  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  2.87921844e-15  3.50415204e+00  2.74742173e-13  3.38084820e+00  2.71307735e-15  5.22245796e+00  2.48802199e-13  4.98529902e+00  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  2.85780906e-15  3.34672590e+00  2.72609492e-13  3.22805299e+00  2.70360340e-15  4.98704715e+00  2.47869966e-13  4.75991804e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  2.83470008e-15  3.19646296e+00  2.70307924e-13  3.08217274e+00  2.69328661e-15  4.76230946e+00  2.46855374e-13  4.54473344e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  2.80979305e-15  3.05304188e+00  2.67827654e-13  2.94289493e+00  2.68206090e-15  4.54776436e+00  2.45751955e-13  4.33928425e+00  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  2.78299018e-15  2.91615589e+00  2.65158931e-13  2.80992122e+00  2.66985653e-15  4.34295297e+00  2.44552887e-13  4.14313035e+00  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  2.75419566e-15  2.78551212e+00  2.62292203e-13  2.68296672e+00  2.65660013e-15  4.14743712e+00  2.43251004e-13  3.95585151e+00  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  2.72331718e-15  2.66083096e+00  2.59218270e-13  2.56175949e+00  2.64221492e-15  3.96079839e+00  2.41838814e-13  3.77704654e+00  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  2.69026769e-15  2.54184550e+00  2.55928456e-13  2.44603984e+00  2.62662094e-15  3.78263725e+00  2.40308528e-13  3.60633238e+00  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  2.65496728e-15  2.42830097e+00  2.52414800e-13  2.33555988e+00  2.60973543e-15  3.61257217e+00  2.38652097e-13  3.44334328e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  2.61734534e-15  2.31995415e+00  2.48670270e-13  2.23008291e+00  2.59147331e-15  3.45023887e+00  2.36861259e-13  3.28773006e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  2.57734274e-15  2.21657287e+00  2.44688982e-13  2.12938297e+00  2.57174773e-15  3.29528947e+00  2.34927602e-13  3.13915932e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  2.53491426e-15  2.11793556e+00  2.40466440e-13  2.03324429e+00  2.55047091e-15  3.14739181e+00  2.32842641e-13  2.99731273e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  2.49003093e-15  2.02383067e+00  2.35999773e-13  1.94146092e+00  2.52755496e-15  3.00622869e+00  2.30597906e-13  2.86188638e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  2.44268246e-15  1.93405634e+00  2.31287976e-13  1.85383619e+00  2.50291298e-15  2.87149719e+00  2.28185053e-13  2.73259008e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  2.39287953e-15  1.84841985e+00  2.26332143e-13  1.77018235e+00  2.47646032e-15  2.74290805e+00  2.25595990e-13  2.60914677e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  2.34065591e-15  1.76673726e+00  2.21135674e-13  1.69032014e+00  2.44811594e-15  2.62018501e+00  2.22823015e-13  2.49129193e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  2.28607026e-15  1.68883300e+00  2.15704463e-13  1.61407844e+00  2.41780405e-15  2.50306421e+00  2.19858982e-13  2.37877297e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  2.22920759e-15  1.61453949e+00  2.10047043e-13  1.54129385e+00  2.38545582e-15  2.39129363e+00  2.16697469e-13  2.27134873e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  2.17018023e-15  1.54369673e+00  2.04174680e-13  1.47181038e+00  2.35101127e-15  2.28463251e+00  2.13332976e-13  2.16878896e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  2.10912816e-15  1.47615201e+00  1.98101419e-13  1.40547909e+00  2.31442129e-15  2.18285086e+00  2.09761115e-13  2.07087380e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  2.04621873e-15  1.41175951e+00  1.91844048e-13  1.34215780e+00  2.27564965e-15  2.08572891e+00  2.05978823e-13  1.97739331e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  1.98164567e-15  1.35038000e+00  1.85422006e-13  1.28171074e+00  2.23467514e-15  1.99305664e+00  2.01984570e-13  1.88814704e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  1.91562724e-15  1.29188049e+00  1.78857205e-13  1.22400829e+00  2.19149356e-15  1.90463330e+00  1.97778557e-13  1.80294359e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  1.84840380e-15  1.23613397e+00  1.72173782e-13  1.16892670e+00  2.14611964e-15  1.82026698e+00  1.93362908e-13  1.72160019e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  1.78023451e-15  1.18301909e+00  1.65397781e-13  1.11634782e+00  2.09858877e-15  1.73977416e+00  1.88741839e-13  1.64394229e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  1.71139348e-15  1.13241986e+00  1.58556763e-13  1.06615880e+00  2.04895839e-15  1.66297931e+00  1.83921799e-13  1.56980324e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  1.64216541e-15  1.08422538e+00  1.51679375e-13  1.01825193e+00  1.99730907e-15  1.58971445e+00  1.78911564e-13  1.49902385e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  1.57284080e-15  1.03832960e+00  1.44794876e-13  9.72524336e-01  1.94374504e-15  1.51981885e+00  1.73722299e-13  1.43145213e+00  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  1.50371095e-15  9.94630981e-01  1.37932634e-13  9.28877785e-01  1.88839432e-15  1.45313858e+00  1.68367548e-13  1.36694290e+00  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  1.43506299e-15  9.53032326e-01  1.31121632e-13  8.87218466e-01  1.83140810e-15  1.38952625e+00  1.62863181e-13  1.30535750e+00  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  1.36717497e-15  9.13440473e-01  1.24389980e-13  8.47456786e-01  1.77295966e-15  1.32884060e+00  1.57227261e-13  1.24656350e+00  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  1.30031133e-15  8.75766071e-01  1.17764454e-13  8.09507174e-01  1.71324249e-15  1.27094624e+00  1.51479859e-13  1.19043438e+00  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  1.23471882e-15  8.39923338e-01  1.11270093e-13  7.73287889e-01  1.65246796e-15  1.21571338e+00  1.45642799e-13  1.13684932e+00  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  1.17062299e-15  8.05829831e-01  1.04929847e-13  7.38720845e-01  1.59086230e-15  1.16301749e+00  1.39739348e-13  1.08569286e+00  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  1.10822540e-15  7.73406220e-01  9.87642907e-14  7.05731437e-01  1.52866319e-15  1.11273912e+00  1.33793858e-13  1.03685473e+00  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  1.04770161e-15  7.42576067e-01  9.27914198e-14  6.74248373e-01  1.46611595e-15  1.06476363e+00  1.27831366e-13  9.90229566e-01  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  9.89199804e-16  7.13265618e-01  8.70265157e-14  6.44203520e-01  1.40346950e-15  1.01898099e+00  1.21877177e-13  9.45716702e-01  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  9.32840323e-16  6.85403597e-01  8.14820863e-14  6.15531749e-01  1.34097225e-15  9.75285619e-01  1.15956433e-13  9.03219960e-01  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  8.78715766e-16  6.58921012e-01  7.61678767e-14  5.88170794e-01  1.27886804e-15  9.33576191e-01  1.10093687e-13  8.62647446e-01  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  8.26891780e-16  6.33750978e-01  7.10909404e-14  5.62061109e-01  1.21739233e-15  8.93755517e-01  1.04312504e-13  8.23911365e-01  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  7.77408375e-16  6.09828541e-01  6.62557654e-14  5.37145737e-01  1.15676866e-15  8.55730422e-01  9.86350936e-14  7.86927831e-01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  7.30281675e-16  5.87090532e-01  6.16644420e-14  5.13370186e-01  1.09720562e-15  8.19411648e-01  9.30819874e-14  7.51616709e-01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  6.85506003e-16  5.65475426e-01  5.73168643e-14  4.90682310e-01  1.03889437e-15  7.84713776e-01  8.76717787e-14  7.17901446e-01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  6.43056204e-16  5.44923232e-01  5.32109543e-14  4.69032188e-01  9.82006685e-16  7.51555167e-01  8.24209180e-14  6.85708923e-01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  6.02890106e-16  5.25375400e-01  4.93428993e-14  4.48372028e-01  9.26693639e-16  7.19857911e-01  7.73435760e-14  6.54969311e-01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  5.64951030e-16  5.06774758e-01  4.57073939e-14  4.28656054e-01  8.73084896e-16  6.89547786e-01  7.24515696e-14  6.25615939e-01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  5.29170287e-16  4.89065475e-01  4.22978796e-14  4.09840424e-01  8.21288527e-16  6.60554227e-01  6.77543486e-14  5.97585159e-01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  4.95469589e-16  4.72193057e-01  3.91067763e-14  3.91883130e-01  7.71391336e-16  6.32810288e-01  6.32590378e-14  5.70816233e-01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  4.63763336e-16  4.56104372e-01  3.61257000e-14  3.74743927e-01  7.23459607e-16  6.06252601e-01  5.89705272e-14  5.45251209e-01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  4.33960734e-16  4.40747710e-01  3.33456646e-14  3.58384255e-01  6.77540197e-16  5.80821334e-01  5.48916020e-14  5.20834814e-01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  4.05967721e-16  4.26072877e-01  3.07572650e-14  3.42767169e-01  6.33661873e-16  5.56460121e-01  5.10231028e-14  4.97514346e-01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  3.79688696e-16  4.12031308e-01  2.83508402e-14  3.27857284e-01  5.91836841e-16  5.33115993e-01  4.73641088e-14  4.75239569e-01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  3.55028023e-16  3.98576222e-01  2.61166158e-14  3.13620717e-01  5.52062359e-16  5.10739278e-01  4.39121348e-14  4.53962614e-01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  3.31891326e-16  3.85662781e-01  2.40448275e-14  3.00025041e-01  5.14322405e-16  4.89283489e-01  4.06633336e-14  4.33637877e-01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  3.10186572e-16  3.73248277e-01  2.21258238e-14  2.87039242e-01  4.78589318e-16  4.68705189e-01  3.76126992e-14  4.14221924e-01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  2.89824947e-16  3.61292316e-01  2.03501525e-14  2.74633686e-01  4.44825394e-16  4.48963843e-01  3.47542639e-14  3.95673394e-01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  2.70721538e-16  3.49757003e-01  1.87086289e-14  2.62780081e-01  4.12984391e-16  4.30021647e-01  3.20812859e-14  3.77952907e-01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  2.52795838e-16  3.38607118e-01  1.71923901e-14  2.51451449e-01  3.83012939e-16  4.11843356e-01  2.95864236e-14  3.61022971e-01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  2.35972080e-16  3.27810261e-01  1.57929354e-14  2.40622105e-01  3.54851839e-16  3.94396090e-01  2.72618948e-14  3.44847890e-01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  2.20179420e-16  3.17336977e-01  1.45021547e-14  2.30267620e-01  3.28437239e-16  3.77649145e-01  2.50996204e-14  3.29393676e-01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  2.05351993e-16  3.07160833e-01  1.33123471e-14  2.20364807e-01  3.03701705e-16  3.61573804e-01  2.30913502e-14  3.14627964e-01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  1.91428843e-16  2.97258457e-01  1.22162305e-14  2.10891683e-01  2.80575181e-16  3.46143143e-01  2.12287731e-14  3.00519925e-01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  1.78353765e-16  2.87609524e-01  1.12069440e-14  2.01827447e-01  2.58985841e-16  3.31331853e-01  1.95036107e-14  2.87040189e-01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  1.66075065e-16  2.78196690e-01  1.02780446e-14  1.93152442e-01  2.38860853e-16  3.17116070e-01  1.79076957e-14  2.74160766e-01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  1.54545260e-16  2.69005479e-01  9.42349818e-15  1.84848123e-01  2.20127048e-16  3.03473212e-01  1.64330371e-14  2.61854971e-01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  1.43720734e-16  2.60024122e-01  8.63766793e-15  1.76897012e-01  2.02711511e-16  2.90381840e-01  1.50718716e-14  2.50097356e-01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  1.33561376e-16  2.51243353e-01  7.91529900e-15  1.69282655e-01  1.86542091e-16  2.77821526e-01  1.38167043e-14  2.38863640e-01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  1.24030205e-16  2.42656175e-01  7.25150158e-15  1.61989576e-01  1.71547851e-16  2.65772738e-01  1.26603395e-14  2.28130653e-01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  1.15092999e-16  2.34257594e-01  6.64173254e-15  1.55003221e-01  1.57659438e-16  2.54216743e-01  1.15959021e-14  2.17876269e-01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  1.06717942e-16  2.26044346e-01  6.08177631e-15  1.48309906e-01  1.44809407e-16  2.43135526e-01  1.06168523e-14  2.08079360e-01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  9.88753035e-17  2.18014608e-01  5.56772554e-15  1.41896759e-01  1.32932482e-16  2.32511715e-01  9.71699301e-15  1.98719739e-01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  9.15371367e-17  2.10167717e-01  5.09596180e-15  1.35751665e-01  1.21965760e-16  2.22328524e-01  8.89047294e-15  1.89778114e-01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  8.46770279e-17  2.02503900e-01  4.66313678e-15  1.29863206e-01  1.11848881e-16  2.12569710e-01  8.13178433e-15  1.81236044e-01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  7.82698764e-17  1.95024014e-01  4.26615401e-15  1.24220609e-01  1.02524139e-16  2.03219533e-01  7.43575771e-15  1.73075898e-01  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  7.22917161e-17  1.87729320e-01  3.90215150e-15  1.18813687e-01  9.39365674e-17  1.94262723e-01  6.79755361e-15  1.65280818e-01  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  6.67195736e-17  1.80621269e-01  3.56848515e-15  1.13632795e-01  8.60339773e-17  1.85684465e-01  6.21265211e-15  1.57834677e-01  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  6.15313602e-17  1.73701331e-01  3.26271317e-15  1.08668776e-01  7.87669728e-17  1.77470375e-01  5.67684069e-15  1.50722054e-01  1.60262263e-09  1.91157077e+01 
 1.02304957e+10  5.67057932e-17  1.66970840e-01  2.98258144e-15  1.03912921e-01  7.20889350e-17  1.69606489e-01  5.18620089e-15  1.43928195e-01  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  5.22223431e-17  1.60430882e-01  2.72600981e-15  9.93569278e-02  6.59559845e-17  1.62079255e-01  4.73709427e-15  1.37438986e-01  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  4.80612007e-17  1.54082195e-01  2.49107937e-15  9.49928653e-02  6.03269228e-17  1.54875523e-01  4.32614773e-15  1.31240927e-01  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  4.42032604e-17  1.47925108e-01  2.27602057e-15  9.08131431e-02  5.51631589e-17  1.47982540e-01  3.95023881e-15  1.25321103e-01  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  4.06301145e-17  1.41959495e-01  2.07920219e-15  8.68104832e-02  5.04286219e-17  1.41387945e-01  3.60648088e-15  1.19667159e-01  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  3.73240561e-17  1.36184755e-01  1.89912108e-15  8.29778962e-02  4.60896640e-17  1.35079765e-01  3.29220859e-15  1.14267276e-01  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  3.42680846e-17  1.30599802e-01  1.73439269e-15  7.93086610e-02  4.21149560e-17  1.29046410e-01  3.00496366e-15  1.09110150e-01  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  3.14459151e-17  1.25203078e-01  1.58374216e-15  7.57963071e-02  3.84753776e-17  1.23276672e-01  2.74248107e-15  1.04184970e-01  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  2.88419850e-17  1.19992565e-01  1.44599621e-15  7.24346000e-02  3.51439048e-17  1.17759716e-01  2.50267583e-15  9.94813939e-02  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  2.64414605e-17  1.14965821e-01  1.32007542e-15  6.92175286e-02  3.20954958e-17  1.12485077e-01  2.28363028e-15  9.49895335e-02  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  2.42302385e-17  1.10120008e-01  1.20498725e-15  6.61392943e-02  2.93069768e-17  1.07442656e-01  2.08358204e-15  9.06999326e-02 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  2.21949455e-17  1.05451932e-01  1.09981936e-15  6.31943025e-02  2.67569299e-17  1.02622715e-01  1.90091257e-15  8.66035495e-02 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  2.03229322e-17  1.00958085e-01  1.00373357e-15  6.03771543e-02  2.44255826e-17  9.80158657e-02  1.73413641e-15  8.26917394e-02 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  1.86022642e-17  9.66346848e-02  9.15960114e-16  5.76826403e-02  2.22947007e-17  9.36130682e-02  1.58189100e-15  7.89562380e-02 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  1.70217085e-17  9.24777159e-02  8.35792401e-16  5.51057341e-02  2.03474852e-17  8.94056208e-02  1.44292726e-15  7.53891451e-02 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  1.55707166e-17  8.84829709e-02  7.62582086e-16  5.26415877e-02  1.85684732e-17  8.53851532e-02  1.31610063e-15  7.19829092e-02 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  1.42394043e-17  8.46460877e-02  6.95734516e-16  5.02855261e-02  1.69434433e-17  8.15436182e-02  1.20036282e-15  6.87303127e-02 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  1.30185293e-17  8.09625863e-02  6.34704500e-16  4.80330430e-02  1.54593256e-17  7.78732831e-02  1.09475414e-15  6.56244577e-02 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  1.18994662e-17  7.74279013e-02  5.78992390e-16  4.58797964e-02  1.41041172e-17  7.43667217e-02  9.98396291e-16  6.26587520e-02 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  1.08741800e-17  7.40374128e-02  5.28140437e-16  4.38216047e-02  1.28668019e-17  7.10168050e-02  9.10485769e-16  5.98268966e-02 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  9.93519847e-18  7.07864739e-02  4.81729433e-16  4.18544422e-02  1.17372750e-17  6.78166923e-02  8.30287714e-16  5.71228721e-02 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  9.07558401e-18  6.76704354e-02  4.39375585e-16  3.99744355e-02  1.07062726e-17  6.47598223e-02  7.57130243e-16  5.45409275e-02 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  8.28890463e-18  6.46846674e-02  4.00727640e-16  3.81778591e-02  9.76530642e-18  6.18399042e-02  6.90399207e-16  5.20755681e-02 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  7.56920549e-18  6.18245786e-02  3.65464216e-16  3.64611316e-02  8.90660159e-18  5.90509081e-02  6.29533369e-16  4.97215445e-02 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  6.91098046e-18  5.90856328e-02  3.33291349e-16  3.48208117e-02  8.12304012e-18  5.63870567e-02  5.74019954e-16  4.74738418e-02 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.30914430e-18  5.64633631e-02  3.03940218e-16  3.32535939e-02  7.40810765e-18  5.38428158e-02  5.23390557e-16  4.53276692e-02 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  5.75900560e-18  5.39533837e-02  2.77165060e-16  3.17563047e-02  6.75584432e-18  5.14128858e-02  4.77217381e-16  4.32784507e-02 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  5.25624061e-18  5.15514000e-02  2.52741240e-16  3.03258985e-02  6.16079932e-18  4.90921929e-02  4.35109782e-16  4.13218150e-02 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  4.79686810e-18  4.92532168e-02  2.30463478e-16  2.89594534e-02  5.61798878e-18  4.68758807e-02  3.96711096e-16  3.94535870e-02 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  4.37722533e-18  4.70547445e-02  2.10144222e-16  2.76541674e-02  5.12285703e-18  4.47593018e-02  3.61695727e-16  3.76697787e-02 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  3.99394521e-18  4.49520044e-02  1.91612143e-16  2.64073542e-02  4.67124074e-18  4.27380098e-02  3.29766478e-16  3.59665814e-02 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  3.64393465e-18  4.29411323e-02  1.74710762e-16  2.52164393e-02  4.25933601e-18  4.08077510e-02  3.00652107e-16  3.43403573e-02 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  3.32435413e-18  4.10183814e-02  1.59297185e-16  2.40789561e-02  3.88366799e-18  3.89644572e-02  2.74105081e-16  3.27876322e-02 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  3.03259848e-18  3.91801233e-02  1.45240940e-16  2.29925419e-02  3.54106305e-18  3.72042380e-02  2.49899532e-16  3.13050882e-02 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  2.76627888e-18  3.74228493e-02  1.32422917e-16  2.19549343e-02  3.22862308e-18  3.55233733e-02  2.27829374e-16  2.98895565e-02 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  2.52320596e-18  3.57431705e-02  1.20734386e-16  2.09639673e-02  2.94370206e-18  3.39183066e-02  2.07706585e-16  2.85380111e-02 -1.04757323e-10 -1.55003779e+03 
