 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.54059803e-15  4.26423763e+03  5.31843283e-14  2.87124648e+02  2.72702045e-13  4.40035960e+01  1.09081578e-12  4.40038769e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.54082193e-15  4.07227534e+03  5.31844896e-14  2.74138981e+02  2.72688619e-13  4.20135769e+01  1.09076140e-12  4.20138527e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.54102604e-15  3.88770946e+03  5.31846251e-14  2.61742371e+02  2.72673851e-13  4.01135525e+01  1.09070172e-12  4.01137809e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.54121209e-15  3.71239903e+03  5.31847360e-14  2.49907885e+02  2.72657615e-13  3.82993869e+01  1.09063622e-12  3.82996060e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.54138169e-15  3.54466805e+03  5.31848230e-14  2.38603777e+02  2.72639772e-13  3.65673342e+01  1.09056434e-12  3.65675190e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.54153628e-15  3.38542861e+03  5.31848871e-14  2.27815397e+02  2.72620170e-13  3.49135995e+01  1.09048546e-12  3.49137989e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.54167721e-15  3.23182174e+03  5.31849287e-14  2.17512142e+02  2.72598641e-13  3.33346667e+01  1.09039893e-12  3.33348089e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.54180566e-15  3.08577800e+03  5.31849482e-14  2.07675054e+02  2.72575003e-13  3.18271344e+01  1.09030399e-12  3.18272447e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.54192275e-15  2.94605686e+03  5.31849457e-14  1.98285483e+02  2.72549053e-13  3.03877588e+01  1.09019984e-12  3.03878479e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.54202948e-15  2.81304665e+03  5.31849213e-14  1.89317043e+02  2.72520570e-13  2.90134744e+01  1.09008558e-12  2.90135638e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.54212676e-15  2.68535421e+03  5.31848748e-14  1.80757721e+02  2.72489313e-13  2.77013502e+01  1.08996026e-12  2.77014318e+01  9.99699509e-10  4.98795475e-01 
