 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.54041467e-15  4.26409651e+03  5.31821461e-14  2.87139793e+02  2.72689087e-13  4.40057192e+01  1.09076395e-12  4.40060155e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.54063857e-15  4.07420976e+03  5.31823075e-14  2.74152146e+02  2.72675663e-13  4.20156245e+01  1.09070958e-12  4.20158780e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.54084268e-15  3.88758081e+03  5.31824430e-14  2.61753730e+02  2.72660897e-13  4.01154781e+01  1.09064990e-12  4.01156753e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.54102873e-15  3.71227619e+03  5.31825538e-14  2.49919084e+02  2.72644663e-13  3.83012820e+01  1.09058441e-12  3.83015079e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.54119833e-15  3.54455076e+03  5.31826409e-14  2.38615878e+02  2.72626822e-13  3.65690901e+01  1.09051254e-12  3.65692867e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.54135293e-15  3.38531660e+03  5.31827049e-14  2.27823983e+02  2.72607223e-13  3.49152692e+01  1.09043368e-12  3.49154250e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.54149385e-15  3.23223155e+03  5.31827465e-14  2.17520777e+02  2.72585698e-13  3.33362487e+01  1.09034715e-12  3.33363753e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.54162231e-15  3.08590077e+03  5.31827660e-14  2.07685637e+02  2.72562063e-13  3.18286351e+01  1.09025223e-12  3.18287473e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.54173940e-15  2.94595939e+03  5.31827636e-14  1.98292866e+02  2.72536116e-13  3.03892021e+01  1.09014809e-12  3.03893116e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.54184612e-15  2.81295358e+03  5.31827393e-14  1.89325999e+02  2.72507638e-13  2.90148512e+01  1.09003386e-12  2.90149435e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.54194341e-15  2.68571005e+03  5.31826927e-14  1.80764300e+02  2.72476385e-13  2.77026689e+01  1.08990855e-12  2.77027429e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.54203208e-15  2.56452908e+03  5.31826236e-14  1.72589131e+02  2.72442091e-13  2.64498260e+01  1.08977111e-12  2.64498825e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.54211289e-15  2.44858961e+03  5.31825314e-14  1.64784021e+02  2.72404465e-13  2.52536397e+01  1.08962036e-12  2.52536928e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.54218655e-15  2.33768056e+03  5.31824152e-14  1.57331904e+02  2.72363187e-13  2.41115511e+01  1.08945503e-12  2.41115982e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.54225368e-15  2.23174204e+03  5.31822741e-14  1.50216306e+02  2.72317907e-13  2.30211129e+01  1.08927371e-12  2.30211591e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.54231485e-15  2.13093243e+03  5.31821068e-14  1.43423082e+02  2.72268241e-13  2.19799835e+01  1.08907486e-12  2.19800192e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.54237060e-15  2.03477036e+03  5.31819120e-14  1.36937369e+02  2.72213768e-13  2.09859474e+01  1.08885680e-12  2.09859802e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.54242140e-15  1.94267060e+03  5.31816879e-14  1.30744253e+02  2.72154026e-13  2.00368602e+01  1.08861768e-12  2.00368921e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.54246768e-15  1.85504119e+03  5.31814326e-14  1.24831573e+02  2.72088512e-13  1.91307012e+01  1.08835548e-12  1.91307235e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  5.54250984e-15  1.77097398e+03  5.31811440e-14  1.19185953e+02  2.72016672e-13  1.82655156e+01  1.08806800e-12  1.82655346e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.54254825e-15  1.69086633e+03  5.31808196e-14  1.13796351e+02  2.71937901e-13  1.74394593e+01  1.08775280e-12  1.74394804e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  5.54258323e-15  1.61435087e+03  5.31804565e-14  1.08649754e+02  2.71851537e-13  1.66507640e+01  1.08740723e-12  1.66507796e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  5.54261509e-15  1.54144460e+03  5.31800517e-14  1.03736092e+02  2.71756853e-13  1.58977329e+01  1.08702840e-12  1.58977472e+01  9.99902221e-10  8.69004342e-01 
