 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.62809701e-15  4.19771596e+03  5.41506913e-14  2.81987991e+02  2.78156350e-13  4.31392738e+01  1.11263300e-12  4.31395878e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.62832091e-15  4.00734705e+03  5.41508492e-14  2.69235855e+02  2.78142087e-13  4.11883420e+01  1.11257528e-12  4.11885816e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.62852501e-15  3.82686771e+03  5.41509809e-14  2.57062163e+02  2.78126402e-13  3.93255667e+01  1.11251192e-12  3.93257789e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.62871107e-15  3.65307925e+03  5.41510875e-14  2.45436614e+02  2.78109160e-13  3.75471309e+01  1.11244240e-12  3.75473284e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.62888066e-15  3.48921993e+03  5.41511700e-14  2.34336650e+02  2.78090214e-13  3.58490718e+01  1.11236610e-12  3.58492548e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.62903526e-15  3.33023172e+03  5.41512290e-14  2.23739717e+02  2.78069402e-13  3.42278113e+01  1.11228239e-12  3.42279706e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.62917618e-15  3.18088848e+03  5.41512651e-14  2.13619206e+02  2.78046546e-13  3.26799123e+01  1.11219055e-12  3.26800468e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.62930463e-15  3.03711996e+03  5.41512785e-14  2.03960696e+02  2.78021453e-13  3.12019556e+01  1.11208979e-12  3.12020470e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.62942172e-15  2.89917337e+03  5.41512694e-14  1.94735003e+02  2.77993907e-13  2.97908691e+01  1.11197925e-12  2.97909741e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.62952844e-15  2.76827937e+03  5.41512378e-14  1.85930731e+02  2.77963674e-13  2.84435642e+01  1.11185800e-12  2.84436487e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.62962572e-15  2.64314197e+03  5.41511832e-14  1.77522267e+02  2.77930498e-13  2.71572184e+01  1.11172500e-12  2.71572750e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.62971439e-15  2.52332481e+03  5.41511053e-14  1.69493203e+02  2.77894095e-13  2.59290399e+01  1.11157913e-12  2.59290997e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.62979520e-15  2.40951015e+03  5.41510034e-14  1.61827780e+02  2.77854157e-13  2.47564046e+01  1.11141913e-12  2.47564594e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.62986885e-15  2.30021600e+03  5.41508766e-14  1.54509478e+02  2.77810343e-13  2.36368066e+01  1.11124365e-12  2.36368535e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.62993598e-15  2.19663616e+03  5.41507239e-14  1.47522394e+02  2.77762283e-13  2.25678322e+01  1.11105121e-12  2.25678675e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.62999715e-15  2.09730718e+03  5.41505439e-14  1.40850336e+02  2.77709569e-13  2.15472104e+01  1.11084017e-12  2.15472490e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.63005289e-15  2.00250937e+03  5.41503351e-14  1.34480958e+02  2.77651755e-13  2.05727393e+01  1.11060875e-12  2.05727660e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.63010368e-15  1.91184733e+03  5.41500957e-14  1.28399048e+02  2.77588351e-13  1.96423432e+01  1.11035498e-12  1.96423747e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.63014996e-15  1.82542136e+03  5.41498236e-14  1.22592187e+02  2.77518822e-13  1.87540199e+01  1.11007672e-12  1.87540474e+01  9.99808685e-10  7.22215418e-01 
