 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.62859127e-15  4.19695183e+03  5.41939430e-14  2.81762959e+02  2.78554745e-13  4.30775089e+01  1.11422658e-12  4.30777834e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.62881517e-15  4.00769896e+03  5.41941007e-14  2.69022031e+02  2.78540420e-13  4.11293160e+01  1.11416861e-12  4.11295591e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.62901927e-15  3.82634555e+03  5.41942322e-14  2.56852378e+02  2.78524666e-13  3.92692532e+01  1.11410498e-12  3.92694831e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.62920533e-15  3.65340003e+03  5.41943386e-14  2.45241937e+02  2.78507349e-13  3.74932790e+01  1.11403515e-12  3.74934886e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.62937492e-15  3.48952632e+03  5.41944209e-14  2.34150237e+02  2.78488321e-13  3.57977209e+01  1.11395853e-12  3.57979089e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.62952952e-15  3.32995849e+03  5.41944797e-14  2.23557732e+02  2.78467418e-13  3.41787859e+01  1.11387446e-12  3.41789471e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.62967044e-15  3.18067506e+03  5.41945155e-14  2.13449118e+02  2.78444464e-13  3.26330687e+01  1.11378222e-12  3.26332132e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.62979889e-15  3.03695776e+03  5.41945287e-14  2.03797318e+02  2.78419262e-13  3.11572600e+01  1.11368102e-12  3.11573621e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.62991598e-15  2.89886828e+03  5.41945193e-14  1.94581372e+02  2.78391597e-13  2.97481735e+01  1.11357001e-12  2.97482624e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.63002271e-15  2.76787292e+03  5.41944872e-14  1.85780615e+02  2.78361234e-13  2.84028159e+01  1.11344824e-12  2.84029085e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.63011998e-15  2.64266739e+03  5.41944323e-14  1.77380296e+02  2.78327914e-13  2.71183013e+01  1.11331467e-12  2.71183734e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.63020865e-15  2.52354634e+03  5.41943540e-14  1.69357621e+02  2.78291355e-13  2.58918941e+01  1.11316816e-12  2.58919548e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.63028946e-15  2.40940046e+03  5.41942517e-14  1.61699120e+02  2.78251244e-13  2.47209368e+01  1.11300748e-12  2.47209887e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.63036311e-15  2.30013844e+03  5.41941245e-14  1.54386044e+02  2.78207242e-13  2.36029423e+01  1.11283125e-12  2.36029883e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.63043024e-15  2.19650452e+03  5.41939712e-14  1.47404088e+02  2.78158975e-13  2.25355021e+01  1.11263798e-12  2.25355429e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.63049141e-15  2.09713828e+03  5.41937906e-14  1.40737989e+02  2.78106034e-13  2.15163355e+01  1.11242603e-12  2.15163722e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.63054715e-15  2.00250079e+03  5.41935812e-14  1.34373202e+02  2.78047971e-13  2.05432658e+01  1.11219361e-12  2.05432993e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.63059794e-15  1.91164081e+03  5.41933410e-14  1.28296478e+02  2.77984294e-13  1.96142005e+01  1.11193875e-12  1.96142279e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.63064422e-15  1.82516269e+03  5.41930682e-14  1.22494377e+02  2.77914467e-13  1.87271564e+01  1.11165930e-12  1.87271774e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  5.63068637e-15  1.74269262e+03  5.41927603e-14  1.16954479e+02  2.77837900e-13  1.78802198e+01  1.11135291e-12  1.78802419e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.63072477e-15  1.66389735e+03  5.41924147e-14  1.11665221e+02  2.77753947e-13  1.70715885e+01  1.11101698e-12  1.70716060e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  5.63075974e-15  1.58855868e+03  5.41920284e-14  1.06615453e+02  2.77661905e-13  1.62995271e+01  1.11064871e-12  1.62995420e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  5.63079159e-15  1.51677651e+03  5.41915982e-14  1.01793546e+02  2.77561000e-13  1.55623854e+01  1.11024499e-12  1.55624000e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  5.63082058e-15  1.44822664e+03  5.41911203e-14  9.71901965e+01  2.77450388e-13  1.48585744e+01  1.10980246e-12  1.48585875e+01  9.99931539e-10  9.10139921e-01 
