 frequency       c_dasm          q_dasm          c_dalg          q_dalg          c_dpsm          q_dpsm          c_dplg          q_dplg          l_ref           q_ref          
 2.52336071e+08  3.06631996e-15  3.80671454e+00  2.69121983e-13  4.06801480e+00  2.61389397e-15  6.30742788e+00  2.39550293e-13  6.02348437e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  3.04677945e-15  3.63559922e+00  2.67638643e-13  3.88412927e+00  2.60757422e-15  6.02285459e+00  2.38927148e-13  5.75113810e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  3.02563578e-15  3.47224654e+00  2.66030231e-13  3.70856388e+00  2.60067265e-15  5.75116810e+00  2.38247307e-13  5.49111159e+00  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  3.00278694e-15  3.31630972e+00  2.64288032e-13  3.54094258e+00  2.59314067e-15  5.49178816e+00  2.37505995e-13  5.24284781e+00  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  2.97812954e-15  3.16745743e+00  2.62403059e-13  3.38090632e+00  2.58492629e-15  5.24416059e+00  2.36698108e-13  5.00581494e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  2.95155983e-15  3.02537314e+00  2.60366119e-13  3.22811229e+00  2.57597400e-15  5.00775619e+00  2.35818206e-13  4.77950522e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  2.92297495e-15  2.88975449e+00  2.58167882e-13  3.08223320e+00  2.56622478e-15  4.78206958e+00  2.34860511e-13  4.56343384e+00  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  2.89227440e-15  2.76031266e+00  2.55798974e-13  2.94295657e+00  2.55561603e-15  4.56661814e+00  2.33818899e-13  4.35713793e+00  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  2.85936161e-15  2.63677183e+00  2.53250084e-13  2.80998405e+00  2.54408162e-15  4.36094102e+00  2.32686912e-13  4.16017555e+00  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  2.82414588e-15  2.51886857e+00  2.50512091e-13  2.68303078e+00  2.53155197e-15  4.16459816e+00  2.31457764e-13  3.97212476e+00  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  2.78654442e-15  2.40635131e+00  2.47576210e-13  2.56182481e+00  2.51795425e-15  3.97716934e+00  2.30124355e-13  3.79258269e+00  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  2.74648455e-15  2.29897984e+00  2.44434157e-13  2.44610650e+00  2.50321253e-15  3.79825330e+00  2.28679304e-13  3.62116470e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  2.70390617e-15  2.19652481e+00  2.41078332e-13  2.33562793e+00  2.48724822e-15  3.62746688e+00  2.27114973e-13  3.45750354e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  2.65876418e-15  2.09876722e+00  2.37502022e-13  2.23015243e+00  2.46998042e-15  3.46444421e+00  2.25423522e-13  3.30124860e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  2.61103110e-15  2.00549799e+00  2.33699611e-13  2.12945403e+00  2.45132655e-15  3.30883594e+00  2.23596961e-13  3.15206508e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  2.56069950e-15  1.91651751e+00  2.29666808e-13  2.03331700e+00  2.43120299e-15  3.16030846e+00  2.21627221e-13  3.00963336e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  2.50778446e-15  1.83163524e+00  2.25400874e-13  1.94153535e+00  2.40952598e-15  3.01854320e+00  2.19506244e-13  2.87364827e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  2.45232577e-15  1.75066925e+00  2.20900855e-13  1.85391243e+00  2.38621257e-15  2.88323595e+00  2.17226077e-13  2.74381841e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  2.39438974e-15  1.67344587e+00  2.16167798e-13  1.77026051e+00  2.36118182e-15  2.75409619e+00  2.14778997e-13  2.61986558e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  2.33407070e-15  1.59979933e+00  2.11204955e-13  1.69040032e+00  2.33435612e-15  2.63084645e+00  2.12157641e-13  2.50152417e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  2.27149190e-15  1.52957134e+00  2.06017960e-13  1.61416072e+00  2.30566267e-15  2.51322174e+00  2.09355157e-13  2.38854055e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  2.20680579e-15  1.46261082e+00  2.00614964e-13  1.54137834e+00  2.27503514e-15  2.40096894e+00  2.06365371e-13  2.28067256e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  2.14019360e-15  1.39877348e+00  1.95006732e-13  1.47189717e+00  2.24241544e-15  2.29384625e+00  2.03182962e-13  2.17768900e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  2.07186414e-15  1.33792159e+00  1.89206679e-13  1.40556827e+00  2.20775565e-15  2.19162266e+00  1.99803657e-13  2.07936909e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  2.00205179e-15  1.27992360e+00  1.83230842e-13  1.34224945e+00  2.17101990e-15  2.09407745e+00  1.96224420e-13  1.98550203e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  1.93101374e-15  1.22465386e+00  1.77097786e-13  1.28180495e+00  2.13218643e-15  2.00099966e+00  1.92443657e-13  1.89588655e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  1.85902648e-15  1.17199235e+00  1.70828439e-13  1.22410513e+00  2.09124948e-15  1.91218769e+00  1.88461404e-13  1.81033043e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  1.78638158e-15  1.12182437e+00  1.64445852e-13  1.16902624e+00  2.04822116e-15  1.82744875e+00  1.84279509e-13  1.72865015e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  1.71338104e-15  1.07404031e+00  1.57974895e-13  1.11645009e+00  2.00313307e-15  1.74659853e+00  1.79901798e-13  1.65067046e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  1.64033218e-15  1.02853532e+00  1.51441887e-13  1.06626386e+00  1.95603770e-15  1.66946072e+00  1.75334207e-13  1.57622399e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  1.56754240e-15  9.85209123e-01  1.44874182e-13  1.01835979e+00  1.90700947e-15  1.59586660e+00  1.70584881e-13  1.50515091e+00  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  1.49531385e-15  9.43965712e-01  1.38299716e-13  9.72634998e-01  1.85614530e-15  1.52565473e+00  1.65664233e-13  1.43729858e+00  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  1.42393838e-15  9.04713138e-01  1.31746530e-13  9.28991227e-01  1.80356477e-15  1.45867052e+00  1.60584941e-13  1.37252123e+00  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  1.35369277e-15  8.67363254e-01  1.25242296e-13  8.87334640e-01  1.74940960e-15  1.39476591e+00  1.55361903e-13  1.31067962e+00  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  1.28483451e-15  8.31831489e-01  1.18813846e-13  8.47575616e-01  1.69384266e-15  1.33379905e+00  1.50012115e-13  1.25164077e+00  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  1.21759825e-15  7.98036619e-01  1.12486745e-13  8.09628548e-01  1.63704632e-15  1.27563399e+00  1.44554502e-13  1.19527764e+00  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  1.15219296e-15  7.65900542e-01  1.06284892e-13  7.73411660e-01  1.57922017e-15  1.22014038e+00  1.39009681e-13  1.14146890e+00  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  1.08879983e-15  7.35348068e-01  1.00230193e-13  7.38846823e-01  1.52057833e-15  1.16719319e+00  1.33399668e-13  1.09009862e+00  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  1.02757109e-15  7.06306698e-01  9.43422864e-14  7.05859385e-01  1.46134616e-15  1.11667251e+00  1.27747543e-13  1.04105607e+00  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  9.68629514e-16  6.78706429e-01  8.86383450e-14  6.74378003e-01  1.40175670e-15  1.06846327e+00  1.22077075e-13  9.94235464e-01  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  9.12068652e-16  6.52479557e-01  8.31329513e-14  6.44334488e-01  1.34204688e-15  1.02245505e+00  1.16412324e-13  9.49535714e-01  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  8.57953765e-16  6.27560484e-01  7.78380396e-14  6.15663651e-01  1.28245356e-15  9.78541934e-01  1.10777231e-13  9.06860256e-01  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  8.06323260e-16  6.03885552e-01  7.27629060e-14  5.88303158e-01  1.22320973e-15  9.36622282e-01  1.05195215e-13  8.66116825e-01  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  7.57190585e-16  5.81392872e-01  6.79142775e-14  5.62193394e-01  1.16454078e-15  8.96598652e-01  9.96887863e-14  8.27217273e-01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  7.10546466e-16  5.60022182e-01  6.32964319e-14  5.37277331e-01  1.10666119e-15  8.58377654e-01  9.42791985e-14  7.90077385e-01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  6.66361362e-16  5.39714715e-01  5.89113590e-14  5.13500399e-01  1.04977154e-15  8.21869861e-01  8.89861362e-14  7.54616712e-01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  6.24588063e-16  5.20413089e-01  5.47589524e-14  4.90810372e-01  9.94056099e-16  7.86989729e-01  8.38274601e-14  7.20758407e-01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  5.85164322e-16  5.02061226e-01  5.08372244e-14  4.69157254e-01  9.39680931e-16  7.53655535e-01  7.88190094e-14  6.88429073e-01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  5.48015465e-16  4.84604288e-01  4.71425322e-14  4.48493170e-01  8.86792560e-16  7.21789324e-01  7.39744651e-14  6.57558623e-01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  5.13056900e-16  4.67988648e-01  4.36698096e-14  4.28772272e-01  8.35517217e-16  6.91316865e-01  6.93052740e-14  6.28080138e-01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  4.80196496e-16  4.52161890e-01  4.04127957e-14  4.09950644e-01  7.85960604e-16  6.62167612e-01  6.48206313e-14  5.99929745e-01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  4.49336781e-16  4.37072840e-01  3.73642556e-14  3.91986218e-01  7.38208144e-16  6.34274663e-01  6.05275155e-14  5.73046489e-01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  4.20376938e-16  4.22671635e-01  3.45161890e-14  3.74838693e-01  6.92325624e-16  6.07574712e-01  5.64307707e-14  5.47372217e-01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  3.93214595e-16  4.08909814e-01  3.18600225e-14  3.58469465e-01  6.48360183e-16  5.82007995e-01  5.25332265e-14  5.22851468e-01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  3.67747387e-16  3.95740448e-01  2.93867845e-14  3.42841566e-01  6.06341542e-16  5.57518218e-01  4.88358478e-14  4.99431359e-01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  3.43874306e-16  3.83118294e-01  2.70872605e-14  3.27919601e-01  5.66283419e-16  5.34052475e-01  4.53379080e-14  4.77061487e-01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  3.21496833e-16  3.70999966e-01  2.49521296e-14  3.13669697e-01  5.28185041e-16  5.11561144e-01  4.20371738e-14  4.55693820e-01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  3.00519856e-16  3.59344127e-01  2.29720815e-14  3.00059463e-01  4.92032710e-16  4.89997764e-01  3.89300988e-14  4.35282599e-01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  2.80852404e-16  3.48111683e-01  2.11379152e-14  2.87057943e-01  4.57801360e-16  4.69318898e-01  3.60120158e-14  4.15784242e-01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  2.62408191e-16  3.37265976e-01  1.94406202e-14  2.74635583e-01  4.25456078e-16  4.49483976e-01  3.32773255e-14  3.97157242e-01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  2.45105990e-16  3.26772964e-01  1.78714422e-14  2.62764202e-01  3.94953542e-16  4.30455126e-01  3.07196752e-14  3.79362078e-01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  2.28869862e-16  3.16601385e-01  1.64219342e-14  2.51416954e-01  3.66243384e-16  4.12196991e-01  2.83321264e-14  3.62361119e-01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  2.13629233e-16  3.06722879e-01  1.50839946e-14  2.40568307e-01  3.39269444e-16  3.94676545e-01  2.61073075e-14  3.46118529e-01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  1.99318867e-16  2.97112078e-01  1.38498940e-14  2.30194011e-01  3.13970917e-16  3.77862899e-01  2.40375518e-14  3.30600186e-01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  1.85878717e-16  2.87746653e-01  1.27122926e-14  2.20271068e-01  2.90283402e-16  3.61727113e-01  2.21150189e-14  3.15773589e-01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  1.73253709e-16  2.78607303e-01  1.16642492e-14  2.10777702e-01  2.68139842e-16  3.46242014e-01  2.03318010e-14  3.01607775e-01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  1.61393437e-16  2.69677697e-01  1.06992228e-14  2.01693321e-01  2.47471369e-16  3.31382010e-01  1.86800134e-14  2.88073242e-01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  1.50251825e-16  2.60944364e-01  9.81106938e-15  1.92998484e-01  2.28208060e-16  3.17122935e-01  1.71518710e-14  2.75141865e-01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  1.39786745e-16  2.52396532e-01  8.99403329e-15  1.84674854e-01  2.10279596e-16  3.03441889e-01  1.57397508e-14  2.62786832e-01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  1.29959617e-16  2.44025932e-01  8.24273588e-15  1.76705155e-01  1.93615858e-16  2.90317099e-01  1.44362424e-14  2.50982564e-01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  1.20735011e-16  2.35826556e-01  7.55216101e-15  1.69073120e-01  1.78147427e-16  2.77727799e-01  1.32341881e-14  2.39704656e-01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  1.12080253e-16  2.27794399e-01  6.91763888e-15  1.61763442e-01  1.63806033e-16  2.65654119e-01  1.21267125e-14  2.28929813e-01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  1.03965060e-16  2.19927176e-01  6.33482868e-15  1.54761711e-01  1.50524927e-16  2.54076989e-01  1.11072441e-14  2.18635791e-01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  9.63611934e-17  2.12224034e-01  5.79970054e-15  1.48054365e-01  1.38239197e-16  2.42978063e-01  1.01695296e-14  2.08801344e-01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  8.92421602e-17  2.04685272e-01  5.30851734e-15  1.41628628e-01  1.26886025e-16  2.32339651e-01  9.30764196e-15  1.99406174e-01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  8.25829437e-17  1.97312059e-01  4.85781651e-15  1.35472449e-01  1.16404895e-16  2.22144662e-01  8.51598317e-15  1.90430879e-01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  7.63597812e-17  1.90106179e-01  4.44439245e-15  1.29574452e-01  1.06737749e-16  2.12376562e-01  7.78928290e-15  1.81856918e-01  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  7.05499803e-17  1.83069793e-01  4.06527936e-15  1.23923875e-01  9.78291068e-17  2.03019335e-01  7.12259364e-15  1.73666558e-01  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  6.51317737e-17  1.76205231e-01  3.71773490e-15  1.18510524e-01  8.96261380e-17  1.94057458e-01  6.51128297e-15  1.65842847e-01  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  6.00842098e-17  1.69514808e-01  3.39922469e-15  1.13324718e-01  8.20787047e-17  1.85475877e-01  5.95102379e-15  1.58369570e-01  1.60262263e-09  1.91157077e+01 
 1.02304957e+10  5.53870736e-17  1.63000676e-01  3.10740763e-15  1.08357249e-01  7.51393713e-17  1.77259989e-01  5.43778284e-15  1.51231220e-01  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  5.10208340e-17  1.56664701e-01  2.84012213e-15  1.03599339e-01  6.87633889e-17  1.69395631e-01  4.96780811e-15  1.44412963e-01  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  4.69666126e-17  1.50508369e-01  2.59537319e-15  9.90426062e-02  6.29086558e-17  1.61869068e-01  4.53761538e-15  1.37900611e-01  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  4.32061684e-17  1.44532720e-01  2.37132035e-15  9.46790280e-02  5.75356598e-17  1.54666986e-01  4.14397436e-15  1.31680591e-01  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  3.97218949e-17  1.38738301e-01  2.16626646e-15  9.05009161e-02  5.26074045e-17  1.47776481e-01  3.78389463e-15  1.25739921e-01  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  3.64968255e-17  1.33125146e-01  1.97864717e-15  8.65008908e-02  4.80893234e-17  1.41185061e-01  3.45461150e-15  1.20066183e-01  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  3.35146425e-17  1.27692772e-01  1.80702120e-15  8.26718587e-02  4.39491848e-17  1.34880634e-01  3.15357212e-15  1.14647501e-01  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  3.07596887e-17  1.22440181e-01  1.65006122e-15  7.90069955e-02  4.01569888e-17  1.28851505e-01  2.87842191e-15  1.09472514e-01  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  2.82169786e-17  1.17365886e-01  1.50654543e-15  7.54997295e-02  3.66848607e-17  1.23086372e-01  2.62699134e-15  1.04530358e-01  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  2.58722073e-17  1.12467939e-01  1.37534967e-15  7.21437284e-02  3.35069407e-17  1.17574318e-01  2.39728328e-15  9.98106444e-02  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  2.37117561e-17  1.07743963e-01  1.25544008e-15  6.89328881e-02  3.05992735e-17  1.12304809e-01  2.18746088e-15  9.53034380e-02 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  2.17226944e-17  1.03191198e-01  1.14586633e-15  6.58613226e-02  2.79396974e-17  1.07267683e-01  1.99583598e-15  9.09992401e-02 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  1.98927777e-17  9.88065372e-02  1.04575521e-15  6.29233558e-02  2.55077354e-17  1.02453146e-01  1.82085819e-15  8.68889686e-02 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  1.82104410e-17  9.45865719e-02  9.54304790e-16  6.01135139e-02  2.32844884e-17  9.78517654e-02  1.66110459e-15  8.29639413e-02 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  1.66647883e-17  9.05276363e-02  8.70778909e-16  5.74265188e-02  2.12525321e-17  9.34544615e-02  1.51527001e-15  7.92158584e-02 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  1.52455783e-17  8.66258472e-02  7.94502062e-16  5.48572824e-02  1.93958169e-17  8.92524987e-02  1.38215792e-15  7.56367863e-02 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  1.39432067e-17  8.28771449e-02  7.24854675e-16  5.24009009e-02  1.76995730e-17  8.52374780e-02  1.26067195e-15  7.22191425e-02 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  1.27486861e-17  7.92773300e-02  6.61268699e-16  5.00526501e-02  1.61502188e-17  8.14013284e-02  1.14980795e-15  6.89556800e-02 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  1.16536232e-17  7.58220990e-02  6.03223529e-16  4.78079802e-02  1.47352750e-17  7.77362975e-02  1.04864661e-15  6.58394730e-02 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  1.06501942e-17  7.25070754e-02  5.50242218e-16  4.56625112e-02  1.34432826e-17  7.42349426e-02  9.56346600e-16  6.28639037e-02 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  9.73111937e-18  6.93278395e-02  5.01887970e-16  4.36120285e-02  1.22637263e-17  7.08901217e-02  8.72138248e-16  6.00226481e-02 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  8.88963587e-18  6.62799535e-02  4.57760894e-16  4.16524783e-02  1.11869620e-17  6.76949836e-02  7.95317625e-16  5.73096640e-02 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  8.11947098e-18  6.33589848e-02  4.17494998e-16  3.97799632e-02  1.02041498e-17  6.46429589e-02  7.25241127e-16  5.47191785e-02 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  7.41481471e-18  6.05605266e-02  3.80755423e-16  3.79907378e-02  9.30719007e-18  6.17277506e-02  6.61320462e-16  5.22456762e-02 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  6.77029273e-18  5.78802147e-02  3.47235872e-16  3.62812044e-02  8.48866533e-18  5.89433246e-02  6.03018019e-16  4.98838884e-02 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.18093972e-18  5.53137434e-02  3.16656251e-16  3.46479081e-02  7.74178519e-18  5.62839005e-02  5.49842608e-16  4.76287815e-02 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  5.64217341e-18  5.28568776e-02  2.88760492e-16  3.30875330e-02  7.06033574e-18  5.37439426e-02  5.01345546e-16  4.54755476e-02 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  5.14976932e-18  5.05054641e-02  2.63314541e-16  3.15968977e-02  6.43863248e-18  5.13181508e-02  4.57117047e-16  4.34195940e-02 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  4.69983659e-18  4.82554402e-02  2.40104513e-16  3.01729506e-02  5.87147681e-18  4.90014516e-02  4.16782914e-16  4.14565339e-02 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  4.28879471e-18  4.61028406e-02  2.18934994e-16  2.88127658e-02  5.35411581e-18  4.67889897e-02  3.80001500e-16  3.95821772e-02 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  3.91335143e-18  4.40438037e-02  1.99627475e-16  2.75135390e-02  4.88220520e-18  4.46761195e-02  3.46460918e-16  3.77925221e-02 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  3.57048180e-18  4.20745754e-02  1.82018920e-16  2.62725831e-02  4.45177506e-18  4.26583968e-02  3.15876486e-16  3.60837464e-02 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  3.25740831e-18  4.01915122e-02  1.65960447e-16  2.50873237e-02  4.05919839e-18  4.07315706e-02  2.87988382e-16  3.44521997e-02 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  2.97158224e-18  3.83910834e-02  1.51316121e-16  2.39552956e-02  3.70116215e-18  3.88915758e-02  2.62559498e-16  3.28943957e-02 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  2.71066617e-18  3.66698726e-02  1.37961839e-16  2.28741383e-02  3.37464055e-18  3.71345252e-02  2.39373476e-16  3.14070052e-02 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  2.47251754e-18  3.50245775e-02  1.25784321e-16  2.18415924e-02  3.07687068e-18  3.54567022e-02  2.18232908e-16  2.99868485e-02 -1.04757323e-10 -1.55003779e+03 
