 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.70547138e-15  4.14141108e+03  5.50695610e-14  2.77314143e+02  2.83604853e-13  4.23117475e+01  1.13442701e-12  4.23120356e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.70569528e-15  3.95445590e+03  5.50697155e-14  2.64775673e+02  2.83589724e-13  4.03982499e+01  1.13436582e-12  4.03985204e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.70589938e-15  3.77491037e+03  5.50698434e-14  2.52800888e+02  2.83573088e-13  3.85712302e+01  1.13429867e-12  3.85714000e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.70608543e-15  3.60491956e+03  5.50699460e-14  2.41368832e+02  2.83554803e-13  3.68268566e+01  1.13422497e-12  3.68270736e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.70625503e-15  3.44221607e+03  5.50700239e-14  2.30453695e+02  2.83534714e-13  3.51614132e+01  1.13414410e-12  3.51615785e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.70640962e-15  3.28749604e+03  5.50700780e-14  2.20031147e+02  2.83512647e-13  3.35712412e+01  1.13405537e-12  3.35713988e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.70655054e-15  3.13831952e+03  5.50701087e-14  2.10081575e+02  2.83488417e-13  3.20530003e+01  1.13395803e-12  3.20531117e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.70667899e-15  2.99656158e+03  5.50701162e-14  2.00582021e+02  2.83461815e-13  3.06034169e+01  1.13385123e-12  3.06035277e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.70679608e-15  2.86167878e+03  5.50701006e-14  1.91510227e+02  2.83432615e-13  2.92193924e+01  1.13373408e-12  2.92194979e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.70690280e-15  2.73196237e+03  5.50700618e-14  1.82848884e+02  2.83400569e-13  2.78979549e+01  1.13360558e-12  2.78980388e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.70700007e-15  2.60805806e+03  5.50699994e-14  1.74580712e+02  2.83365404e-13  2.66362899e+01  1.13346463e-12  2.66363698e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.70708874e-15  2.49050716e+03  5.50699129e-14  1.66686041e+02  2.83326820e-13  2.54316657e+01  1.13331003e-12  2.54317223e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.70716954e-15  2.37795126e+03  5.50698016e-14  1.59147608e+02  2.83284490e-13  2.42815249e+01  1.13314046e-12  2.42815777e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.70724319e-15  2.27048697e+03  5.50696645e-14  1.51949765e+02  2.83238055e-13  2.31834066e+01  1.13295450e-12  2.31834533e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.70731031e-15  2.16735263e+03  5.50695005e-14  1.45078165e+02  2.83187121e-13  2.21349386e+01  1.13275056e-12  2.21349792e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.70737148e-15  2.06935145e+03  5.50693080e-14  1.38517394e+02  2.83131256e-13  2.11338927e+01  1.13252692e-12  2.11339207e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.70742722e-15  1.97617247e+03  5.50690856e-14  1.32253062e+02  2.83069987e-13  2.01781165e+01  1.13228168e-12  2.01781513e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.70747800e-15  1.88655746e+03  5.50688312e-14  1.26271845e+02  2.83002796e-13  1.92655619e+01  1.13201276e-12  1.92655874e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.70752427e-15  1.80148626e+03  5.50685427e-14  1.20561800e+02  2.82929117e-13  1.83942823e+01  1.13171790e-12  1.83943034e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  5.70756642e-15  1.71991312e+03  5.50682176e-14  1.15109191e+02  2.82848328e-13  1.75624015e+01  1.13139462e-12  1.75624196e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.70760481e-15  1.64214678e+03  5.50678532e-14  1.09903537e+02  2.82759750e-13  1.67681424e+01  1.13104019e-12  1.67681635e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  5.70763978e-15  1.56788201e+03  5.50674463e-14  1.04933076e+02  2.82662638e-13  1.60098049e+01  1.13065164e-12  1.60098201e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  5.70767161e-15  1.49699861e+03  5.50669934e-14  1.00187464e+02  2.82556179e-13  1.52857665e+01  1.13022571e-12  1.52857788e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  5.70770059e-15  1.42927353e+03  5.50664906e-14  9.56566885e+01  2.82439482e-13  1.45944657e+01  1.12975883e-12  1.45944784e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  5.70772696e-15  1.36460853e+03  5.50659337e-14  9.13306171e+01  2.82311573e-13  1.39344341e+01  1.12924712e-12  1.39344446e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  5.70775095e-15  1.30297194e+03  5.50653179e-14  8.72002649e+01  2.82171388e-13  1.33042544e+01  1.12868630e-12  1.33042637e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  5.70777276e-15  1.24405004e+03  5.50646379e-14  8.32565999e+01  2.82017764e-13  1.27025659e+01  1.12807174e-12  1.27025736e+01  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  5.70779259e-15  1.18772985e+03  5.50638878e-14  7.94914484e+01  2.81849430e-13  1.21280942e+01  1.12739834e-12  1.21280999e+01  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  5.70781059e-15  1.13402932e+03  5.50630612e-14  7.58964574e+01  2.81664998e-13  1.15796012e+01  1.12666056e-12  1.15796070e+01  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  5.70782693e-15  1.08276859e+03  5.50621512e-14  7.24640751e+01  2.81462955e-13  1.10559146e+01  1.12585234e-12  1.10559200e+01  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  5.70784175e-15  1.03380348e+03  5.50611498e-14  6.91869146e+01  2.81241648e-13  1.05559116e+01  1.12496707e-12  1.05559168e+01  1.00023394e-09  1.25796759e+00 
