 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.60651108e-15  4.21345870e+03  5.38943446e-14  2.83331248e+02  2.76636268e-13  4.33766640e+01  1.10655267e-12  4.33770160e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.60673499e-15  4.02265501e+03  5.38945035e-14  2.70516292e+02  2.76622242e-13  4.14150271e+01  1.10649590e-12  4.14153035e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.60693909e-15  3.84061800e+03  5.38946362e-14  2.58283429e+02  2.76606816e-13  3.95420284e+01  1.10643358e-12  3.95422877e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.60712514e-15  3.66680320e+03  5.38947439e-14  2.46601734e+02  2.76589858e-13  3.77537539e+01  1.10636519e-12  3.77539763e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.60729474e-15  3.50129375e+03  5.38948276e-14  2.35452475e+02  2.76571224e-13  3.60464158e+01  1.10629014e-12  3.60465613e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.60744933e-15  3.34387358e+03  5.38948880e-14  2.24806644e+02  2.76550754e-13  3.44162027e+01  1.10620780e-12  3.44163417e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.60759025e-15  3.19292655e+03  5.38949255e-14  2.14640412e+02  2.76528274e-13  3.28597624e+01  1.10611746e-12  3.28598984e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.60771871e-15  3.04872197e+03  5.38949406e-14  2.04932670e+02  2.76503591e-13  3.13737091e+01  1.10601834e-12  3.13738069e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.60783580e-15  2.91072044e+03  5.38949333e-14  1.95665485e+02  2.76476497e-13  2.99548371e+01  1.10590961e-12  2.99549320e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.60794252e-15  2.77935030e+03  5.38949036e-14  1.86817082e+02  2.76446759e-13  2.86001228e+01  1.10579034e-12  2.86002153e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.60803980e-15  2.65344126e+03  5.38948512e-14  1.78368366e+02  2.76414125e-13  2.73067019e+01  1.10565951e-12  2.73067800e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.60812847e-15  2.53340815e+03  5.38947757e-14  1.70302003e+02  2.76378317e-13  2.60717649e+01  1.10551601e-12  2.60718275e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.60820928e-15  2.41919332e+03  5.38946764e-14  1.62600051e+02  2.76339031e-13  2.48926822e+01  1.10535863e-12  2.48927218e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.60828293e-15  2.30963942e+03  5.38945524e-14  1.55246808e+02  2.76295932e-13  2.37669171e+01  1.10518601e-12  2.37669573e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.60835006e-15  2.20523558e+03  5.38944028e-14  1.48225652e+02  2.76248656e-13  2.26920531e+01  1.10499670e-12  2.26920965e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.60841123e-15  2.10557003e+03  5.38942262e-14  1.41522199e+02  2.76196802e-13  2.16658188e+01  1.10478910e-12  2.16658572e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.60846697e-15  2.01044230e+03  5.38940211e-14  1.35122047e+02  2.76139929e-13  2.06859886e+01  1.10456145e-12  2.06860183e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.60851777e-15  1.91944540e+03  5.38937858e-14  1.29011892e+02  2.76077558e-13  1.97504677e+01  1.10431181e-12  1.97504945e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.60856404e-15  1.83267808e+03  5.38935183e-14  1.23177221e+02  2.76009162e-13  1.88572548e+01  1.10403808e-12  1.88572826e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  5.60860620e-15  1.74964549e+03  5.38932161e-14  1.17606650e+02  2.75934163e-13  1.80044404e+01  1.10373796e-12  1.80044614e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.60864460e-15  1.67057606e+03  5.38928769e-14  1.12287866e+02  2.75851929e-13  1.71901923e+01  1.10340891e-12  1.71902124e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  5.60867958e-15  1.59499098e+03  5.38924976e-14  1.07209621e+02  2.75761770e-13  1.64127659e+01  1.10304817e-12  1.64127837e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  5.60871142e-15  1.52289542e+03  5.38920750e-14  1.02361163e+02  2.75662929e-13  1.56705010e+01  1.10265271e-12  1.56705128e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  5.60874042e-15  1.45407781e+03  5.38916054e-14  9.77319794e+01  2.75554578e-13  1.49618057e+01  1.10221922e-12  1.49618198e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  5.60876680e-15  1.38825665e+03  5.38910850e-14  9.33121487e+01  2.75435812e-13  1.42851577e+01  1.10174407e-12  1.42851698e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  5.60879080e-15  1.32557295e+03  5.38905091e-14  8.90920023e+01  2.75305641e-13  1.36391141e+01  1.10122332e-12  1.36391240e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  5.60881263e-15  1.26557377e+03  5.38898729e-14  8.50628930e+01  2.75162983e-13  1.30222838e+01  1.10065262e-12  1.30222914e+01  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  5.60883248e-15  1.20835925e+03  5.38891710e-14  8.12160436e+01  2.75006657e-13  1.24333520e+01  1.10002725e-12  1.24333581e+01  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  5.60885050e-15  1.15368479e+03  5.38883972e-14  7.75429893e+01  2.74835371e-13  1.18710545e+01  1.09934205e-12  1.18710603e+01  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  5.60886686e-15  1.10153715e+03  5.38875450e-14  7.40362220e+01  2.74647716e-13  1.13341873e+01  1.09859138e-12  1.13341925e+01  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  5.60888171e-15  1.05170095e+03  5.38866071e-14  7.06879050e+01  2.74442153e-13  1.08215988e+01  1.09776909e-12  1.08216027e+01  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  5.60889515e-15  1.00415307e+03  5.38855754e-14  6.74910732e+01  2.74217007e-13  1.03321922e+01  1.09686846e-12  1.03321962e+01  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  5.60890732e-15  9.58726431e+02  5.38844411e-14  6.44388066e+01  2.73970448e-13  9.86491936e+00  1.09588219e-12  9.86492336e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  5.60891831e-15  9.15374246e+02  5.38831946e-14  6.15245851e+01  2.73700486e-13  9.41877879e+00  1.09480230e-12  9.41878208e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  5.60892822e-15  8.73961591e+02  5.38818251e-14  5.87421472e+01  2.73404952e-13  8.99281450e+00  1.09362014e-12  8.99281754e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  5.60893713e-15  8.34455226e+02  5.38803208e-14  5.60855146e+01  2.73081490e-13  8.58611446e+00  1.09232626e-12  8.58611696e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  5.60894512e-15  7.96724102e+02  5.38786691e-14  5.35490786e+01  2.72727536e-13  8.19780813e+00  1.09091041e-12  8.19781007e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  5.60895226e-15  7.60681259e+02  5.38768556e-14  5.11273315e+01  2.72340308e-13  7.82706213e+00  1.08936148e-12  7.82706388e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  5.60895861e-15  7.26292004e+02  5.38748649e-14  4.88150935e+01  2.71916789e-13  7.47308350e+00  1.08766738e-12  7.47308515e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  5.60896423e-15  6.93450294e+02  5.38726800e-14  4.66074251e+01  2.71453710e-13  7.13511360e+00  1.08581505e-12  7.13511491e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  5.60896916e-15  6.62088314e+02  5.38702822e-14  4.44996325e+01  2.70947531e-13  6.81242804e+00  1.08379031e-12  6.81242902e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  5.60897344e-15  6.32138855e+02  5.38676510e-14  4.24871361e+01  2.70394430e-13  6.50433602e+00  1.08157789e-12  6.50433707e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  5.60897711e-15  6.03554976e+02  5.38647638e-14  4.05656599e+01  2.69790281e-13  6.21017748e+00  1.07916128e-12  6.21017835e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  5.60898021e-15  5.76258002e+02  5.38615961e-14  3.87310786e+01  2.69130640e-13  5.92932224e+00  1.07652270e-12  5.92932308e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  5.60898275e-15  5.50197013e+02  5.38581208e-14  3.69794675e+01  2.68410727e-13  5.66116868e+00  1.07364304e-12  5.66116949e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  5.60898477e-15  5.25313643e+02  5.38543082e-14  3.53070750e+01  2.67625414e-13  5.40514230e+00  1.07050177e-12  5.40514289e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  5.60898628e-15  5.01557790e+02  5.38501258e-14  3.37103166e+01  2.66769211e-13  5.16069487e+00  1.06707695e-12  5.16069544e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  5.60898728e-15  4.78875836e+02  5.38455378e-14  3.21857676e+01  2.65836254e-13  4.92730236e+00  1.06334511e-12  4.92730283e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  5.60898780e-15  4.57218528e+02  5.38405053e-14  3.07301680e+01  2.64820296e-13  4.70446517e+00  1.05928127e-12  4.70446556e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  5.60898783e-15  4.36539758e+02  5.38349852e-14  2.93403968e+01  2.63714707e-13  4.49170571e+00  1.05485891e-12  4.49170604e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  5.60898738e-15  4.16796557e+02  5.38289307e-14  2.80134810e+01  2.62512469e-13  4.28856833e+00  1.05004995e-12  4.28856860e+00  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  5.60898644e-15  3.97949969e+02  5.38222901e-14  2.67465696e+01  2.61206184e-13  4.09461775e+00  1.04482481e-12  4.09461804e+00  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  5.60898500e-15  3.79952495e+02  5.38150070e-14  2.55369586e+01  2.59788090e-13  3.90943866e+00  1.03915242e-12  3.90943889e+00  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  5.60898305e-15  3.62768229e+02  5.38070195e-14  2.43820507e+01  2.58250077e-13  3.73263432e+00  1.03300036e-12  3.73263451e+00  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  5.60898057e-15  3.46361482e+02  5.37982597e-14  2.32793710e+01  2.56583720e-13  3.56382590e+00  1.02633493e-12  3.56382607e+00  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  5.60897755e-15  3.30698546e+02  5.37886535e-14  2.22265623e+01  2.54780323e-13  3.40265187e+00  1.01912134e-12  3.40265202e+00  1.00604936e-09  3.97761623e+00 
