 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  6.15843225e-15  3.82944471e+03  6.05150468e-14  2.52248641e+02  3.16138469e-13  3.79470928e+01  1.26456147e-12  3.79473439e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  6.15865614e-15  3.65711894e+03  6.05151785e-14  2.40839436e+02  3.16117418e-13  3.62309517e+01  1.26447660e-12  3.62311473e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  6.15886023e-15  3.49195306e+03  6.05152814e-14  2.29947262e+02  3.16094288e-13  3.45924460e+01  1.26438347e-12  3.45926288e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  6.15904627e-15  3.33441048e+03  6.05153565e-14  2.19552579e+02  3.16068881e-13  3.30280190e+01  1.26428128e-12  3.30281759e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  6.15921585e-15  3.18381208e+03  6.05154044e-14  2.09622745e+02  3.16040980e-13  3.15343572e+01  1.26416917e-12  3.15344786e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  6.15937043e-15  3.03962465e+03  6.05154255e-14  2.00142466e+02  3.16010347e-13  3.01082174e+01  1.26404617e-12  3.01083346e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  6.15951134e-15  2.90182011e+03  6.05154200e-14  1.91090943e+02  3.15976723e-13  2.87465829e+01  1.26391125e-12  2.87466721e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  6.15963978e-15  2.77028458e+03  6.05153878e-14  1.82449276e+02  3.15939819e-13  2.74465246e+01  1.26376325e-12  2.74466122e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  6.15975684e-15  2.64570977e+03  6.05153287e-14  1.74199298e+02  3.15899323e-13  2.62052801e+01  1.26360091e-12  2.62053487e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  6.15986355e-15  2.52585311e+03  6.05152421e-14  1.66321170e+02  3.15854890e-13  2.50201523e+01  1.26342286e-12  2.50202083e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  6.15996081e-15  2.41159762e+03  6.05151273e-14  1.58799557e+02  3.15806142e-13  2.38886204e+01  1.26322758e-12  2.38886773e+01  9.99699509e-10  4.98795475e-01 
