 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.49696022e-15  4.30133303e+03  5.26290592e-14  2.90161887e+02  2.69268577e-13  4.45656700e+01  1.07708191e-12  4.45660272e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.49718412e-15  4.10588924e+03  5.26292225e-14  2.77038632e+02  2.69255661e-13  4.25502273e+01  1.07702957e-12  4.25504824e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.49738822e-15  3.91876937e+03  5.26293601e-14  2.64515093e+02  2.69241451e-13  4.06258904e+01  1.07697212e-12  4.06261892e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.49757428e-15  3.74118771e+03  5.26294733e-14  2.52552536e+02  2.69225828e-13  3.87886038e+01  1.07690907e-12  3.87888428e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.49774388e-15  3.57346490e+03  5.26295629e-14  2.41131716e+02  2.69208657e-13  3.70344423e+01  1.07683988e-12  3.70346197e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.49789848e-15  3.41082021e+03  5.26296298e-14  2.30229626e+02  2.69189792e-13  3.53595490e+01  1.07676395e-12  3.53597195e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.49803940e-15  3.25714366e+03  5.26296745e-14  2.19814810e+02  2.69169072e-13  3.37604581e+01  1.07668065e-12  3.37606018e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.49816786e-15  3.11043796e+03  5.26296973e-14  2.09873655e+02  2.69146321e-13  3.22336610e+01  1.07658926e-12  3.22337759e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.49828495e-15  2.97040946e+03  5.26296986e-14  2.00382788e+02  2.69121343e-13  3.07759024e+01  1.07648900e-12  3.07760078e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.49839168e-15  2.83554015e+03  5.26296783e-14  1.91321682e+02  2.69093927e-13  2.93840688e+01  1.07637901e-12  2.93841590e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.49848896e-15  2.70724155e+03  5.26296362e-14  1.82670648e+02  2.69063839e-13  2.80551809e+01  1.07625837e-12  2.80552620e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.49857763e-15  2.58487667e+03  5.26295720e-14  1.74409040e+02  2.69030822e-13  2.67864001e+01  1.07612603e-12  2.67864603e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.49865845e-15  2.46765425e+03  5.26294851e-14  1.66521273e+02  2.68994597e-13  2.55749900e+01  1.07598089e-12  2.55750454e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.49873211e-15  2.35660154e+03  5.26293748e-14  1.58990686e+02  2.68954855e-13  2.44183717e+01  1.07582170e-12  2.44184208e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.49879924e-15  2.24974453e+03  5.26292402e-14  1.51799567e+02  2.68911258e-13  2.33140539e+01  1.07564711e-12  2.33141082e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.49886042e-15  2.14796053e+03  5.26290800e-14  1.44935071e+02  2.68863438e-13  2.22596840e+01  1.07545565e-12  2.22597186e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.49891617e-15  2.05124225e+03  5.26288929e-14  1.38380977e+02  2.68810988e-13  2.12529974e+01  1.07524568e-12  2.12530315e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.49896697e-15  1.95825809e+03  5.26286773e-14  1.32122790e+02  2.68753465e-13  2.02918308e+01  1.07501544e-12  2.02918591e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.49901325e-15  1.86968641e+03  5.26284314e-14  1.26147450e+02  2.68690383e-13  1.93741419e+01  1.07476297e-12  1.93741700e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  5.49905542e-15  1.78510459e+03  5.26281530e-14  1.20442437e+02  2.68621208e-13  1.84979486e+01  1.07448614e-12  1.84979707e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.49909384e-15  1.70437926e+03  5.26278398e-14  1.14995636e+02  2.68545358e-13  1.76613795e+01  1.07418263e-12  1.76614011e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  5.49912882e-15  1.62739555e+03  5.26274890e-14  1.09795095e+02  2.68462194e-13  1.68626445e+01  1.07384987e-12  1.68626644e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  5.49916068e-15  1.55379251e+03  5.26270977e-14  1.04829688e+02  2.68371019e-13  1.61000342e+01  1.07348507e-12  1.61000478e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  5.49918968e-15  1.48359946e+03  5.26266626e-14  1.00088815e+02  2.68271066e-13  1.53719120e+01  1.07308517e-12  1.53719232e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  5.49921608e-15  1.41646089e+03  5.26261798e-14  9.55623826e+01  2.68161501e-13  1.46767175e+01  1.07264683e-12  1.46767276e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  5.49924010e-15  1.35234124e+03  5.26256453e-14  9.12404581e+01  2.68041408e-13  1.40129635e+01  1.07216638e-12  1.40129734e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  5.49926195e-15  1.29116371e+03  5.26250545e-14  8.71141856e+01  2.67909787e-13  1.33792302e+01  1.07163983e-12  1.33792394e+01  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  5.49928181e-15  1.23288924e+03  5.26244023e-14  8.31745558e+01  2.67765547e-13  1.27741556e+01  1.07106281e-12  1.27741627e+01  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  5.49929986e-15  1.17711815e+03  5.26236831e-14  7.94130508e+01  2.67607494e-13  1.21964449e+01  1.07043055e-12  1.21964511e+01  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  5.49931625e-15  1.12389270e+03  5.26228908e-14  7.58215856e+01  2.67434325e-13  1.16448596e+01  1.06973782e-12  1.16448658e+01  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  5.49933111e-15  1.07308492e+03  5.26220186e-14  7.23926612e+01  2.67244616e-13  1.11182241e+01  1.06897894e-12  1.11182290e+01  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  5.49934459e-15  1.02449968e+03  5.26210589e-14  6.91186423e+01  2.67036816e-13  1.06154014e+01  1.06814769e-12  1.06154057e+01  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  5.49935678e-15  9.78193333e+02  5.26200037e-14  6.59928145e+01  2.66809233e-13  1.01353205e+01  1.06723732e-12  1.01353237e+01  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  5.49936781e-15  9.33934157e+02  5.26188438e-14  6.30082696e+01  2.66560022e-13  9.67695104e+00  1.06624045e-12  9.67695418e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  5.49937776e-15  8.91713125e+02  5.26175694e-14  6.01587353e+01  2.66287177e-13  9.23931077e+00  1.06514904e-12  9.23931360e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  5.49938671e-15  8.51377171e+02  5.26161695e-14  5.74380940e+01  2.65988512e-13  8.82146354e+00  1.06395434e-12  8.82146643e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  5.49939475e-15  8.12876366e+02  5.26146321e-14  5.48404112e+01  2.65661650e-13  8.42251297e+00  1.06264687e-12  8.42251527e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  5.49940194e-15  7.76116909e+02  5.26129442e-14  5.23602788e+01  2.65304011e-13  8.04160481e+00  1.06121629e-12  8.04160700e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  5.49940834e-15  7.41027661e+02  5.26110911e-14  4.99923251e+01  2.64912793e-13  7.67792359e+00  1.05965140e-12  7.67792514e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  5.49941402e-15  7.07507143e+02  5.26090572e-14  4.77314082e+01  2.64484960e-13  7.33068939e+00  1.05794005e-12  7.33069079e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  5.49941901e-15  6.75513731e+02  5.26068249e-14  4.55727785e+01  2.64017221e-13  6.99915903e+00  1.05606907e-12  6.99916029e+00  1.00120122e-09  1.99635988e+00 
