 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  7.40140152e-15  3.17664696e+03  7.52694623e-14  2.02683327e+02  4.03509888e-13  2.97131773e+01  1.61404715e-12  2.97133220e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  7.40162538e-15  3.03324362e+03  7.52695085e-14  1.93518260e+02  4.03465844e-13  2.83694159e+01  1.61387030e-12  2.83695308e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  7.40182944e-15  2.89648423e+03  7.52695177e-14  1.84766638e+02  4.03417499e-13  2.70864197e+01  1.61367631e-12  2.70865245e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  7.40201544e-15  2.76515031e+03  7.52694900e-14  1.76409271e+02  4.03364440e-13  2.58614450e+01  1.61346352e-12  2.58615404e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  7.40218498e-15  2.64064296e+03  7.52694251e-14  1.68432991e+02  4.03306218e-13  2.46918755e+01  1.61323012e-12  2.46919585e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  7.40233952e-15  2.52126775e+03  7.52693225e-14  1.60816382e+02  4.03242338e-13  2.35751961e+01  1.61297413e-12  2.35752716e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  7.40248038e-15  2.40689200e+03  7.52691812e-14  1.53542038e+02  4.03172257e-13  2.25090173e+01  1.61269339e-12  2.25090775e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  7.40260876e-15  2.29835964e+03  7.52690001e-14  1.46599019e+02  4.03095382e-13  2.14910510e+01  1.61238550e-12  2.14910986e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  7.40272577e-15  2.19418494e+03  7.52687776e-14  1.39969132e+02  4.03011062e-13  2.05191241e+01  1.61204787e-12  2.05191718e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  7.40283242e-15  2.09487727e+03  7.52685119e-14  1.33639527e+02  4.02918584e-13  1.95911518e+01  1.61167764e-12  1.95911946e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  7.40292960e-15  2.00032191e+03  7.52682005e-14  1.27595898e+02  4.02817166e-13  1.87051438e+01  1.61127168e-12  1.87051787e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  7.40301817e-15  1.90998271e+03  7.52678410e-14  1.21825641e+02  4.02705954e-13  1.78592110e+01  1.61082656e-12  1.78592400e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  7.40309887e-15  1.82363747e+03  7.52674301e-14  1.16315770e+02  4.02584011e-13  1.70515297e+01  1.61033855e-12  1.70515562e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  7.40317240e-15  1.74123975e+03  7.52669643e-14  1.11055623e+02  4.02450312e-13  1.62803785e+01  1.60980353e-12  1.62804023e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  7.40323939e-15  1.66247187e+03  7.52664398e-14  1.06033204e+02  4.02303736e-13  1.55441019e+01  1.60921702e-12  1.55441214e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  7.40330041e-15  1.58725132e+03  7.52658519e-14  1.01238012e+02  4.02143056e-13  1.48411214e+01  1.60857412e-12  1.48411381e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  7.40335599e-15  1.51542668e+03  7.52651957e-14  9.66595984e+01  4.01966929e-13  1.41699345e+01  1.60786944e-12  1.41699497e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  7.40340661e-15  1.44686890e+03  7.52644655e-14  9.22882824e+01  4.01773889e-13  1.35290993e+01  1.60709713e-12  1.35291119e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  7.40345269e-15  1.38150791e+03  7.52636551e-14  8.81144949e+01  4.01562333e-13  1.29172473e+01  1.60625077e-12  1.29172579e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  7.40349463e-15  1.31910757e+03  7.52627574e-14  8.41295195e+01  4.01330507e-13  1.23330670e+01  1.60532334e-12  1.23330770e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  7.40353280e-15  1.25938617e+03  7.52617649e-14  8.03249228e+01  4.01076500e-13  1.17753030e+01  1.60430719e-12  1.17753130e+01  9.99851134e-10  7.92220778e-01 
