 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  1.02303133e-14  2.32848884e+03  1.08898286e-13  1.40555852e+02  6.02329477e-13  1.99006288e+01  2.40932551e-12  1.99006921e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  1.02305371e-14  2.22363397e+03  1.08897976e-13  1.34199152e+02  6.02182616e-13  1.90006337e+01  2.40873739e-12  1.90006871e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  1.02307410e-14  2.12316468e+03  1.08897593e-13  1.28130361e+02  6.02021553e-13  1.81413399e+01  2.40809253e-12  1.81413890e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  1.02309269e-14  2.02706222e+03  1.08897136e-13  1.22335358e+02  6.01844931e-13  1.73208980e+01  2.40738548e-12  1.73209379e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  1.02310963e-14  1.93553317e+03  1.08896600e-13  1.16802850e+02  6.01651267e-13  1.65375676e+01  2.40661031e-12  1.65376007e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  1.02312506e-14  1.84799122e+03  1.08895981e-13  1.11521050e+02  6.01438933e-13  1.57896594e+01  2.40576052e-12  1.57896936e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  1.02313913e-14  1.76435490e+03  1.08895273e-13  1.06477369e+02  6.01206151e-13  1.50755734e+01  2.40482897e-12  1.50755997e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  1.02315195e-14  1.68454129e+03  1.08894470e-13  1.01662463e+02  6.00950976e-13  1.43937840e+01  2.40380788e-12  1.43938078e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  1.02316363e-14  1.60843462e+03  1.08893566e-13  9.70647608e+01  6.00671280e-13  1.37428287e+01  2.40268874e-12  1.37428496e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  1.02317427e-14  1.53571330e+03  1.08892552e-13  9.26751764e+01  6.00364738e-13  1.31213100e+01  2.40146225e-12  1.31213274e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  1.02318396e-14  1.46627292e+03  1.08891420e-13  8.84838994e+01  6.00028807e-13  1.25279013e+01  2.40011824e-12  1.25279176e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  1.02319279e-14  1.39999707e+03  1.08890160e-13  8.44822119e+01  5.99660714e-13  1.19613281e+01  2.39864560e-12  1.19613411e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  1.02320083e-14  1.33664220e+03  1.08888761e-13  8.06616417e+01  5.99257426e-13  1.14203775e+01  2.39703220e-12  1.14203892e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  1.02320815e-14  1.27624131e+03  1.08887212e-13  7.70138180e+01  5.98815636e-13  1.09038929e+01  2.39526483e-12  1.09039026e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  1.02321481e-14  1.21852591e+03  1.08885500e-13  7.35308290e+01  5.98331738e-13  1.04107657e+01  2.39332903e-12  1.04107747e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  1.02322087e-14  1.16339164e+03  1.08883608e-13  7.02053730e+01  5.97801799e-13  9.93994054e+00  2.39120909e-12  9.93994836e+00  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  1.02322639e-14  1.11081241e+03  1.08881522e-13  6.70303976e+01  5.97221535e-13  9.49040675e+00  2.38888787e-12  9.49041362e+00  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  1.02323140e-14  1.06058829e+03  1.08879224e-13  6.39989532e+01  5.96586283e-13  9.06120428e+00  2.38634671e-12  9.06121053e+00  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  1.02323595e-14  1.01260175e+03  1.08876693e-13  6.11046682e+01  5.95890968e-13  8.65141182e+00  2.38356531e-12  8.65141708e+00  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  1.02324009e-14  9.66813343e+02  1.08873908e-13  5.83411914e+01  5.95130076e-13  8.26015248e+00  2.38052161e-12  8.26015688e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  1.02324384e-14  9.23089796e+02  1.08870846e-13  5.57027822e+01  5.94297619e-13  7.88658709e+00  2.37719167e-12  7.88659090e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  1.02324724e-14  8.81345624e+02  1.08867479e-13  5.31836524e+01  5.93387099e-13  7.52991623e+00  2.37354949e-12  7.52991961e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  1.02325032e-14  8.41493029e+02  1.08863780e-13  5.07784018e+01  5.92391477e-13  7.18937613e+00  2.36956690e-12  7.18937932e+00  9.99902221e-10  8.69004342e-01 
