 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  6.25052897e-15  3.77542077e+03  6.15424283e-14  2.48074875e+02  3.21975926e-13  3.72603144e+01  1.28791130e-12  3.72605187e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  6.25075286e-15  3.60421361e+03  6.15425553e-14  2.36853696e+02  3.21953677e-13  3.55752418e+01  1.28782164e-12  3.55754223e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  6.25095695e-15  3.44118867e+03  6.15426530e-14  2.26144592e+02  3.21929233e-13  3.39663866e+01  1.28772325e-12  3.39665342e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  6.25114299e-15  3.28593585e+03  6.15427224e-14  2.15916975e+02  3.21902384e-13  3.24302752e+01  1.28761529e-12  3.24303997e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  6.25131257e-15  3.13824210e+03  6.15427641e-14  2.06152820e+02  3.21872903e-13  3.09636141e+01  1.28749686e-12  3.09637511e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  6.25146715e-15  2.99572232e+03  6.15427783e-14  1.96829830e+02  3.21840537e-13  2.95633015e+01  1.28736693e-12  2.95634098e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  6.25160805e-15  2.85970850e+03  6.15427652e-14  1.87929313e+02  3.21805012e-13  2.82263081e+01  1.28722441e-12  2.82264105e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  6.25173648e-15  2.73132452e+03  6.15427247e-14  1.79429846e+02  3.21766024e-13  2.69497838e+01  1.28706807e-12  2.69498682e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  6.25185355e-15  2.60773308e+03  6.15426565e-14  1.71315312e+02  3.21723242e-13  2.57309972e+01  1.28689659e-12  2.57310666e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  6.25196025e-15  2.48992571e+03  6.15425599e-14  1.63568261e+02  3.21676303e-13  2.45673226e+01  1.28670851e-12  2.45673883e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  6.25205750e-15  2.37736574e+03  6.15424342e-14  1.56171075e+02  3.21624808e-13  2.34562692e+01  1.28650224e-12  2.34563272e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  6.25214614e-15  2.26997375e+03  6.15422783e-14  1.49108135e+02  3.21568319e-13  2.23954608e+01  1.28627602e-12  2.23955106e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  6.25222692e-15  2.16695730e+03  6.15420908e-14  1.42365227e+02  3.21506360e-13  2.13826342e+01  1.28602794e-12  2.13826764e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  6.25230054e-15  2.06896258e+03  6.15418701e-14  1.35926789e+02  3.21438404e-13  2.04156132e+01  1.28575590e-12  2.04156525e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  6.25236762e-15  1.97547900e+03  6.15416143e-14  1.29779617e+02  3.21363877e-13  1.94923268e+01  1.28545759e-12  1.94923552e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  6.25242875e-15  1.88629290e+03  6.15413212e-14  1.23910406e+02  3.21282150e-13  1.86107824e+01  1.28513050e-12  1.86108083e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  6.25248444e-15  1.80103998e+03  6.15409884e-14  1.18307137e+02  3.21192534e-13  1.77691128e+01  1.28477186e-12  1.77691350e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  6.25253518e-15  1.71955191e+03  6.15406130e-14  1.12956495e+02  3.21094274e-13  1.69655047e+01  1.28437867e-12  1.69655279e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  6.25258140e-15  1.64177093e+03  6.15401917e-14  1.07847863e+02  3.20986545e-13  1.61982426e+01  1.28394762e-12  1.61982597e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  6.25262350e-15  1.56751425e+03  6.15397210e-14  1.02970644e+02  3.20868443e-13  1.54656788e+01  1.28347508e-12  1.54656964e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  6.25266183e-15  1.49667867e+03  6.15391967e-14  9.83137040e+01  3.20738981e-13  1.47662447e+01  1.28295712e-12  1.47662604e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  6.25269673e-15  1.42897999e+03  6.15386145e-14  9.38674867e+01  3.20597076e-13  1.40984436e+01  1.28238939e-12  1.40984554e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  6.25272849e-15  1.36440326e+03  6.15379694e-14  8.96225317e+01  3.20441547e-13  1.34608435e+01  1.28176718e-12  1.34608537e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  6.25275739e-15  1.30268776e+03  6.15372557e-14  8.55693691e+01  3.20271103e-13  1.28520767e+01  1.28108532e-12  1.28520850e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  6.25278368e-15  1.24375657e+03  6.15364674e-14  8.16995478e+01  3.20084333e-13  1.22708426e+01  1.28033816e-12  1.22708511e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  6.25280757e-15  1.18749860e+03  6.15355978e-14  7.80047113e+01  3.19879695e-13  1.17158951e+01  1.27951953e-12  1.17159017e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  6.25282928e-15  1.13382595e+03  6.15346394e-14  7.44770607e+01  3.19655509e-13  1.11860436e+01  1.27862272e-12  1.11860493e+01  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  6.25284899e-15  1.08252967e+03  6.15335839e-14  7.11087420e+01  3.19409939e-13  1.06801564e+01  1.27764038e-12  1.06801612e+01  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  6.25286687e-15  1.03359835e+03  6.15324224e-14  6.78928592e+01  3.19140984e-13  1.01971454e+01  1.27656450e-12  1.01971502e+01  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  6.25288308e-15  9.86833609e+02  6.15311449e-14  6.48225124e+01  3.18846463e-13  9.73598118e+00  1.27538637e-12  9.73598480e+00  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  6.25289774e-15  9.42181846e+02  6.15297405e-14  6.18908864e+01  3.18524001e-13  9.29567130e+00  1.27409648e-12  9.29567450e+00  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  6.25291100e-15  8.99568002e+02  6.15281971e-14  5.90918473e+01  3.18171015e-13  8.87527473e+00  1.27268449e-12  8.87527774e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  6.25292295e-15  8.58919742e+02  6.15265015e-14  5.64194749e+01  3.17784692e-13  8.47389063e+00  1.27113916e-12  8.47389348e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  6.25293371e-15  8.20063681e+02  6.15246393e-14  5.38679030e+01  3.17361981e-13  8.09065906e+00  1.26944828e-12  8.09066127e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  6.25294337e-15  7.82981582e+02  6.15225944e-14  5.14317099e+01  3.16899565e-13  7.72475916e+00  1.26759859e-12  7.72476087e+00  1.00051826e-09  1.51335822e+00 
