 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.46179534e-15  4.32649674e+03  5.22287131e-14  2.92390530e+02  2.66959889e-13  4.49517309e+01  1.06784715e-12  4.49520837e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.46201924e-15  4.13349307e+03  5.22288778e-14  2.79170893e+02  2.66947307e-13  4.29188305e+01  1.06779616e-12  4.29190946e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.46222334e-15  3.94472170e+03  5.22290170e-14  2.66548466e+02  2.66933466e-13  4.09778858e+01  1.06774018e-12  4.09780867e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.46240940e-15  3.76568550e+03  5.22291318e-14  2.54494840e+02  2.66918246e-13  3.91246497e+01  1.06767874e-12  3.91248823e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.46257900e-15  3.59630002e+03  5.22292232e-14  2.42984829e+02  2.66901518e-13  3.73552430e+01  1.06761132e-12  3.73554487e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.46273360e-15  3.43334309e+03  5.22292921e-14  2.31996017e+02  2.66883138e-13  3.56658721e+01  1.06753734e-12  3.56660429e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.46287452e-15  3.27918166e+03  5.22293389e-14  2.21506742e+02  2.66862950e-13  3.40529331e+01  1.06745616e-12  3.40530555e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.46300298e-15  3.13017271e+03  5.22293642e-14  2.11489007e+02  2.66840782e-13  3.25128988e+01  1.06736710e-12  3.25129930e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.46312007e-15  2.98914444e+03  5.22293681e-14  2.01923739e+02  2.66816445e-13  3.10425209e+01  1.06726940e-12  3.10426227e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.46322680e-15  2.85374893e+03  5.22293507e-14  1.92791763e+02  2.66789730e-13  2.96386402e+01  1.06716222e-12  2.96387445e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.46332409e-15  2.72476859e+03  5.22293118e-14  1.84073326e+02  2.66760412e-13  2.82982333e+01  1.06704466e-12  2.82983091e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.46341276e-15  2.60132777e+03  5.22292510e-14  1.75749261e+02  2.66728239e-13  2.70184485e+01  1.06691570e-12  2.70185240e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.46349358e-15  2.48452160e+03  5.22291680e-14  1.67801389e+02  2.66692939e-13  2.57965513e+01  1.06677426e-12  2.57966274e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.46356724e-15  2.37217073e+03  5.22290618e-14  1.60212933e+02  2.66654212e-13  2.46299074e+01  1.06661913e-12  2.46299592e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.46363437e-15  2.26456113e+03  5.22289317e-14  1.52967450e+02  2.66611728e-13  2.35160278e+01  1.06644899e-12  2.35160768e+01  9.99744103e-10  6.00204126e-01 
