 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  8.90006856e-15  2.63476556e+03  9.30061347e-14  1.63951739e+02  5.08173657e-13  2.35752599e+01  2.03270223e-12  2.35753456e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  8.90029237e-15  2.51560801e+03  9.30060231e-14  1.56537448e+02  5.08085387e-13  2.25090666e+01  2.03234847e-12  2.25091372e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  8.90049636e-15  2.40212029e+03  9.30058592e-14  1.49458014e+02  5.07988550e-13  2.14911059e+01  2.03196051e-12  2.14911685e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  8.90068230e-15  2.29348712e+03  9.30056415e-14  1.42699628e+02  5.07882327e-13  2.05191793e+01  2.03153507e-12  2.05192338e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  8.90085178e-15  2.18971104e+03  9.30053683e-14  1.36246383e+02  5.07765820e-13  1.95912056e+01  2.03106853e-12  1.95912562e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  8.90100624e-15  2.09055578e+03  9.30050371e-14  1.30084827e+02  5.07638044e-13  1.87052002e+01  2.03055696e-12  1.87052422e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  8.90114701e-15  1.99635947e+03  9.30046451e-14  1.24201655e+02  5.07497923e-13  1.78592626e+01  2.02999605e-12  1.78593047e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  8.90127530e-15  1.90591989e+03  9.30041889e-14  1.18584817e+02  5.07344275e-13  1.70515790e+01  2.02938108e-12  1.70516151e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  8.90139221e-15  1.81978830e+03  9.30036648e-14  1.13221974e+02  5.07175810e-13  1.62804267e+01  2.02870687e-12  1.62804558e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  8.90149874e-15  1.73748484e+03  9.30030680e-14  1.08101582e+02  5.06991116e-13  1.55441471e+01  2.02796777e-12  1.55441754e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  8.90159580e-15  1.65894716e+03  9.30023937e-14  1.03212893e+02  5.06788645e-13  1.48411642e+01  2.02715759e-12  1.48411867e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  8.90168423e-15  1.58404248e+03  9.30016359e-14  9.85452883e+01  5.06566706e-13  1.41699764e+01  2.02626957e-12  1.41699956e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  8.90176479e-15  1.51234169e+03  9.30007881e-14  9.40884960e+01  5.06323452e-13  1.35291414e+01  2.02529631e-12  1.35291581e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  8.90183816e-15  1.44389741e+03  9.29998432e-14  8.98334630e+01  5.06056861e-13  1.29172873e+01  2.02422973e-12  1.29173024e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  8.90190497e-15  1.37866353e+03  9.29987930e-14  8.57706995e+01  5.05764726e-13  1.23331037e+01  2.02306098e-12  1.23331166e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  8.90196580e-15  1.31638150e+03  9.29976285e-14  8.18918373e+01  5.05444636e-13  1.17753413e+01  2.02178044e-12  1.17753525e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  8.90202117e-15  1.25681883e+03  9.29963398e-14  7.81884053e+01  5.05093958e-13  1.12428025e+01  2.02037756e-12  1.12428122e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  8.90207155e-15  1.19989989e+03  9.29949158e-14  7.46523240e+01  5.04709821e-13  1.07343478e+01  2.01884086e-12  1.07343556e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  8.90211737e-15  1.14567698e+03  9.29933443e-14  7.12761474e+01  5.04289094e-13  1.02488878e+01  2.01715781e-12  1.02488955e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  8.90215903e-15  1.09388683e+03  9.29916118e-14  6.80526754e+01  5.03828363e-13  9.78538253e+00  2.01531476e-12  9.78538860e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  8.90219689e-15  1.04440826e+03  9.29897036e-14  6.49751352e+01  5.03323911e-13  9.34283876e+00  2.01329684e-12  9.34284410e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  8.90223127e-15  9.97193083e+02  9.29876033e-14  6.20366477e+01  5.02771692e-13  8.92030965e+00  2.01108786e-12  8.92031426e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  8.90226246e-15  9.52049399e+02  9.29852928e-14  5.92310161e+01  5.02167305e-13  8.51688905e+00  2.00867021e-12  8.51689318e+00  9.99902221e-10  8.69004342e-01 
