 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.48251400e-15  4.31262093e+03  5.24930554e-14  2.90916504e+02  2.68596990e-13  4.46773203e+01  1.07439556e-12  4.46776632e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.48273791e-15  4.11634490e+03  5.24932192e-14  2.77760454e+02  2.68584172e-13  4.26567865e+01  1.07434362e-12  4.26570569e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.48294201e-15  3.92972575e+03  5.24933573e-14  2.65202547e+02  2.68570070e-13  4.07277026e+01  1.07428660e-12  4.07279134e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.48312806e-15  3.75065071e+03  5.24934710e-14  2.53209526e+02  2.68554565e-13  3.88857840e+01  1.07422402e-12  3.88860066e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.48329766e-15  3.58192868e+03  5.24935613e-14  2.41758380e+02  2.68537524e-13  3.71271902e+01  1.07415534e-12  3.71273746e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.48345226e-15  3.42074704e+03  5.24936288e-14  2.30824519e+02  2.68518801e-13  3.54481522e+01  1.07407999e-12  3.54482886e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.48359319e-15  3.26582284e+03  5.24936743e-14  2.20386839e+02  2.68498237e-13  3.38450006e+01  1.07399731e-12  3.38451240e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.48372164e-15  3.11865875e+03  5.24936980e-14  2.10421109e+02  2.68475656e-13  3.23143901e+01  1.07390660e-12  3.23145118e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.48383874e-15  2.97747832e+03  5.24937001e-14  2.00905645e+02  2.68450865e-13  3.08529857e+01  1.07380709e-12  3.08530934e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.48394547e-15  2.84366087e+03  5.24936808e-14  1.91818239e+02  2.68423655e-13  2.94576719e+01  1.07369792e-12  2.94577564e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.48404275e-15  2.71413251e+03  5.24936398e-14  1.83143657e+02  2.68393792e-13  2.81254624e+01  1.07357818e-12  2.81255399e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.48413142e-15  2.59160000e+03  5.24935768e-14  1.74862068e+02  2.68361022e-13  2.68534943e+01  1.07344683e-12  2.68535443e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.48421224e-15  2.47466304e+03  5.24934912e-14  1.66954111e+02  2.68325068e-13  2.56390490e+01  1.07330277e-12  2.56391139e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.48428590e-15  2.36296001e+03  5.24933823e-14  1.59403859e+02  2.68285623e-13  2.44795264e+01  1.07314477e-12  2.44795908e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.48435303e-15  2.25580238e+03  5.24932492e-14  1.52194813e+02  2.68242352e-13  2.33724571e+01  1.07297149e-12  2.33724877e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.48441421e-15  2.15379861e+03  5.24930907e-14  1.45312237e+02  2.68194888e-13  2.23154261e+01  1.07278145e-12  2.23154655e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.48446996e-15  2.05644410e+03  5.24929055e-14  1.38740097e+02  2.68142830e-13  2.13062280e+01  1.07257305e-12  2.13062611e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.48452076e-15  1.96354050e+03  5.24926920e-14  1.32465896e+02  2.68085736e-13  2.03426599e+01  1.07234452e-12  2.03426873e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.48456705e-15  1.87470192e+03  5.24924484e-14  1.26475551e+02  2.68023124e-13  1.94226637e+01  1.07209393e-12  1.94226906e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  5.48460922e-15  1.78997194e+03  5.24921725e-14  1.20755792e+02  2.67954465e-13  1.85442790e+01  1.07181917e-12  1.85442998e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.48464763e-15  1.70909377e+03  5.24918620e-14  1.15294425e+02  2.67879180e-13  1.77056193e+01  1.07151791e-12  1.77056397e+01  9.99851134e-10  7.92220778e-01 
