 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  6.67693477e-15  3.52856546e+03  6.66569485e-14  2.28942635e+02  3.52473607e-13  3.40272604e+01  1.40990203e-12  3.40274438e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  6.67715865e-15  3.36915666e+03  6.66570491e-14  2.18591174e+02  3.52444337e-13  3.24883908e+01  1.40978428e-12  3.24885401e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  6.67736273e-15  3.21625410e+03  6.66571180e-14  2.08706569e+02  3.52412193e-13  3.10190887e+01  1.40965509e-12  3.10192241e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  6.67754876e-15  3.07080947e+03  6.66571557e-14  1.99267635e+02  3.52376900e-13  2.96162816e+01  1.40951336e-12  2.96163947e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  6.67771833e-15  2.93163353e+03  6.66571625e-14  1.90256086e+02  3.52338159e-13  2.82769023e+01  1.40935788e-12  2.82770253e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  6.67787289e-15  2.79930387e+03  6.66571386e-14  1.81651981e+02  3.52295638e-13  2.69980906e+01  1.40918734e-12  2.69981798e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  6.67801378e-15  2.67283269e+03  6.66570837e-14  1.73436482e+02  3.52248978e-13  2.57771148e+01  1.40900027e-12  2.57772018e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  6.67814220e-15  2.55196659e+03  6.66569973e-14  1.65594161e+02  3.52197781e-13  2.46113493e+01  1.40879510e-12  2.46114214e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  6.67825924e-15  2.43683796e+03  6.66568787e-14  1.58104533e+02  3.52141611e-13  2.34983157e+01  1.40857007e-12  2.34983738e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  6.67836593e-15  2.32638090e+03  6.66567269e-14  1.50954754e+02  3.52079994e-13  2.24356040e+01  1.40832328e-12  2.24356519e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  6.67846316e-15  2.22074686e+03  6.66565406e-14  1.44128398e+02  3.52012407e-13  2.14209599e+01  1.40805264e-12  2.14210069e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  6.67855177e-15  2.12088463e+03  6.66563182e-14  1.37610437e+02  3.51938276e-13  2.04522062e+01  1.40775585e-12  2.04522420e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  6.67863252e-15  2.02486452e+03  6.66560577e-14  1.31387089e+02  3.51856977e-13  1.95272603e+01  1.40743041e-12  1.95272959e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  6.67870611e-15  1.93322850e+03  6.66557571e-14  1.25445397e+02  3.51767821e-13  1.86441414e+01  1.40707356e-12  1.86441732e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  6.67877316e-15  1.84617383e+03  6.66554135e-14  1.19772318e+02  3.51670057e-13  1.78009626e+01  1.40668231e-12  1.78009859e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  6.67883426e-15  1.76250350e+03  6.66550243e-14  1.14355411e+02  3.51562863e-13  1.69959156e+01  1.40625335e-12  1.69959420e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  6.67888991e-15  1.68278227e+03  6.66545859e-14  1.09183617e+02  3.51445337e-13  1.62272794e+01  1.40578308e-12  1.62272983e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  6.67894061e-15  1.60677656e+03  6.66540946e-14  1.04245911e+02  3.51316493e-13  1.54934035e+01  1.40526755e-12  1.54934196e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  6.67898679e-15  1.53403828e+03  6.66535463e-14  9.95315803e+01  3.51175254e-13  1.47927147e+01  1.40470245e-12  1.47927306e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  6.67902883e-15  1.46469066e+03  6.66529362e-14  9.50302546e+01  3.51020440e-13  1.41237176e+01  1.40408307e-12  1.41237296e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  6.67906711e-15  1.39852757e+03  6.66522591e-14  9.07325507e+01  3.50850762e-13  1.34849723e+01  1.40340424e-12  1.34849841e+01  9.99851134e-10  7.92220778e-01 
