 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.52803678e-15  4.27421202e+03  5.29624113e-14  2.88331882e+02  2.71109882e-13  4.42624888e+01  1.08444713e-12  4.42627780e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.52826068e-15  4.08222086e+03  5.29625734e-14  2.75291566e+02  2.71096694e-13  4.22607165e+01  1.08439370e-12  4.22609683e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.52846478e-15  3.89602953e+03  5.29627098e-14  2.62841882e+02  2.71082187e-13  4.03495309e+01  1.08433506e-12  4.03497382e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.52865084e-15  3.71928757e+03  5.29628215e-14  2.50955432e+02  2.71066237e-13  3.85247275e+01  1.08427070e-12  3.85249217e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.52882043e-15  3.55269303e+03  5.29629096e-14  2.39609209e+02  2.71048707e-13  3.67824749e+01  1.08420008e-12  3.67826560e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.52897503e-15  3.39293095e+03  5.29629748e-14  2.28773608e+02  2.71029449e-13  3.51190226e+01  1.08412258e-12  3.51191383e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.52911596e-15  3.23899531e+03  5.29630176e-14  2.18427043e+02  2.71008298e-13  3.35307559e+01  1.08403755e-12  3.35308885e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.52924441e-15  3.09298303e+03  5.29630385e-14  2.08549504e+02  2.70985074e-13  3.20143418e+01  1.08394427e-12  3.20144592e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.52936150e-15  2.95271611e+03  5.29630376e-14  1.99118531e+02  2.70959578e-13  3.05665230e+01  1.08384194e-12  3.05666149e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.52946823e-15  2.81896125e+03  5.29630148e-14  1.90114373e+02  2.70931593e-13  2.91841663e+01  1.08372968e-12  2.91842613e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.52956551e-15  2.69174684e+03  5.29629701e-14  1.81516012e+02  2.70900882e-13  2.78643125e+01  1.08360654e-12  2.78643860e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.52965418e-15  2.56992373e+03  5.29629029e-14  1.73307348e+02  2.70867182e-13  2.66041649e+01  1.08347147e-12  2.66042221e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.52973500e-15  2.45392816e+03  5.29628128e-14  1.65470343e+02  2.70830207e-13  2.54009909e+01  1.08332333e-12  2.54010466e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.52980866e-15  2.34304120e+03  5.29626990e-14  1.57985965e+02  2.70789643e-13  2.42522402e+01  1.08316085e-12  2.42522930e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.52987579e-15  2.23673250e+03  5.29625604e-14  1.50842039e+02  2.70745145e-13  2.31554478e+01  1.08298266e-12  2.31554893e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.52993696e-15  2.13611947e+03  5.29623960e-14  1.44020636e+02  2.70696337e-13  2.21082308e+01  1.08278724e-12  2.21082714e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.52999271e-15  2.03946494e+03  5.29622043e-14  1.37507302e+02  2.70642804e-13  2.11083984e+01  1.08257294e-12  2.11084344e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.53004351e-15  1.94704680e+03  5.29619836e-14  1.31288611e+02  2.70584094e-13  2.01537784e+01  1.08233795e-12  2.01538048e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.53008979e-15  1.85917026e+03  5.29617320e-14  1.25351160e+02  2.70519710e-13  1.92423255e+01  1.08208028e-12  1.92423519e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  5.53013196e-15  1.77498403e+03  5.29614475e-14  1.19682011e+02  2.70449109e-13  1.83720983e+01  1.08179774e-12  1.83721171e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.53017037e-15  1.69468988e+03  5.29611276e-14  1.14269667e+02  2.70371696e-13  1.75412227e+01  1.08148798e-12  1.75412437e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  5.53020535e-15  1.61806985e+03  5.29607694e-14  1.09101827e+02  2.70286819e-13  1.67479191e+01  1.08114836e-12  1.67479365e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  5.53023721e-15  1.54493926e+03  5.29603700e-14  1.04167932e+02  2.70193766e-13  1.59904963e+01  1.08077605e-12  1.59905105e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  5.53026621e-15  1.47507001e+03  5.29599260e-14  9.94569907e+01  2.70091756e-13  1.52673298e+01  1.08036793e-12  1.52673425e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  5.53029260e-15  1.40836158e+03  5.29594335e-14  9.49590387e+01  2.69979937e-13  1.45768673e+01  1.07992057e-12  1.45768775e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  5.53031662e-15  1.34468831e+03  5.29588883e-14  9.06645742e+01  2.69857376e-13  1.39176286e+01  1.07943025e-12  1.39176377e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  5.53033846e-15  1.28382229e+03  5.29582857e-14  8.65643052e+01  2.69723052e-13  1.32882047e+01  1.07889289e-12  1.32882132e+01  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  5.53035832e-15  1.22577497e+03  5.29576206e-14  8.26494587e+01  2.69575851e-13  1.26872459e+01  1.07830403e-12  1.26872524e+01  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  5.53037636e-15  1.17034813e+03  5.29568873e-14  7.89116678e+01  2.69414557e-13  1.21134664e+01  1.07765880e-12  1.21134726e+01  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  5.53039274e-15  1.11742796e+03  5.29560795e-14  7.53429062e+01  2.69237838e-13  1.15656354e+01  1.07695187e-12  1.15656411e+01  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  5.53040760e-15  1.06694114e+03  5.29551902e-14  7.19355794e+01  2.69044246e-13  1.10425800e+01  1.07617746e-12  1.10425852e+01  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  5.53042106e-15  1.01865875e+03  5.29542120e-14  6.86822975e+01  2.68832196e-13  1.05431797e+01  1.07532921e-12  1.05431835e+01  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  5.53043325e-15  9.72573205e+02  5.29531363e-14  6.55761084e+01  2.68599963e-13  1.00663643e+01  1.07440025e-12  1.00663686e+01  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  5.53044427e-15  9.28610624e+02  5.29519540e-14  6.26104603e+01  2.68345668e-13  9.61111318e+00  1.07338303e-12  9.61111671e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  5.53045420e-15  8.86613711e+02  5.29506549e-14  5.97789351e+01  2.68067263e-13  9.17645158e+00  1.07226938e-12  9.17645452e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  5.53046314e-15  8.46496080e+02  5.29492280e-14  5.70754385e+01  2.67762521e-13  8.76144650e+00  1.07105038e-12  8.76144943e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  5.53047117e-15  8.08229147e+02  5.29476610e-14  5.44942348e+01  2.67429020e-13  8.36521028e+00  1.06971635e-12  8.36521243e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  5.53047835e-15  7.71695158e+02  5.29459406e-14  5.20297089e+01  2.67064128e-13  7.98689398e+00  1.06825676e-12  7.98689592e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  5.53048474e-15  7.36784944e+02  5.29440519e-14  4.96766854e+01  2.66664993e-13  7.62568671e+00  1.06666020e-12  7.62568833e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  5.53049040e-15  7.03467533e+02  5.29419789e-14  4.74300759e+01  2.66228519e-13  7.28081518e+00  1.06491428e-12  7.28081678e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  5.53049537e-15  6.71650685e+02  5.29397038e-14  4.52850600e+01  2.65751356e-13  6.95154043e+00  1.06300561e-12  6.95154170e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  5.53049970e-15  6.41273832e+02  5.29372072e-14  4.32370408e+01  2.65229880e-13  6.63715696e+00  1.06091969e-12  6.63715812e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  5.53050344e-15  6.12276688e+02  5.29344677e-14  4.12816527e+01  2.64660181e-13  6.33699160e+00  1.05864088e-12  6.33699255e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  5.53050659e-15  5.84581550e+02  5.29314619e-14  3.94146938e+01  2.64038041e-13  6.05040107e+00  1.05615231e-12  6.05040202e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  5.53050921e-15  5.58144457e+02  5.29281641e-14  3.76321613e+01  2.63358922e-13  5.77677191e+00  1.05343582e-12  5.77677262e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  5.53051130e-15  5.32903338e+02  5.29245463e-14  3.59302491e+01  2.62617949e-13  5.51551735e+00  1.05047191e-12  5.51551790e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  5.53051289e-15  5.08801810e+02  5.29205775e-14  3.43053020e+01  2.61809898e-13  5.26607813e+00  1.04723970e-12  5.26607857e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  5.53051399e-15  4.85796595e+02  5.29162238e-14  3.27538484e+01  2.60929184e-13  5.02791974e+00  1.04371683e-12  5.02792023e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  5.53051460e-15  4.63828195e+02  5.29114481e-14  3.12725539e+01  2.59969849e-13  4.80053204e+00  1.03987949e-12  4.80053245e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  5.53051474e-15  4.42847791e+02  5.29062098e-14  2.98582571e+01  2.58925560e-13  4.58342797e+00  1.03570232e-12  4.58342837e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  5.53051441e-15  4.22820156e+02  5.29004642e-14  2.85079118e+01  2.57789605e-13  4.37614249e+00  1.03115850e-12  4.37614281e+00  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  5.53051360e-15  4.03698043e+02  5.28941624e-14  2.72186467e+01  2.56554897e-13  4.17823142e+00  1.02621965e-12  4.17823173e+00  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  5.53051230e-15  3.85442281e+02  5.28872507e-14  2.59876839e+01  2.55213980e-13  3.98927087e+00  1.02085598e-12  3.98927108e+00  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  5.53051051e-15  3.68008527e+02  5.28796705e-14  2.48123946e+01  2.53759054e-13  3.80885612e+00  1.01503627e-12  3.80885630e+00  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  5.53050821e-15  3.51366939e+02  5.28713573e-14  2.36902511e+01  2.52181993e-13  3.63660055e+00  1.00872802e-12  3.63660077e+00  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  5.53050538e-15  3.35475707e+02  5.28622407e-14  2.26188628e+01  2.50474384e-13  3.47213530e+00  1.00189758e-12  3.47213546e+00  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  5.53050199e-15  3.20304954e+02  5.28522432e-14  2.15959247e+01  2.48627577e-13  3.31510795e+00  9.94510351e-13  3.31510809e+00  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  5.53049801e-15  3.05819670e+02  5.28412803e-14  2.06192488e+01  2.46632742e-13  3.16518222e+00  9.86531008e-13  3.16518233e+00  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  5.53049342e-15  2.91988319e+02  5.28292593e-14  1.96867430e+01  2.44480949e-13  3.02203683e+00  9.77923830e-13  3.02203693e+00  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  5.53048818e-15  2.78783034e+02  5.28160785e-14  1.87964113e+01  2.42163255e-13  2.88536519e+00  9.68653051e-13  2.88536527e+00  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  5.53048223e-15  2.66175430e+02  5.28016269e-14  1.79463429e+01  2.39670818e-13  2.75487452e+00  9.58683299e-13  2.75487462e+00  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  5.53047552e-15  2.54137599e+02  5.27857827e-14  1.71347194e+01  2.36995021e-13  2.63028533e+00  9.47980110e-13  2.63028540e+00  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  5.53046801e-15  2.42643882e+02  5.27684128e-14  1.63598021e+01  2.34127619e-13  2.51133066e+00  9.36510500e-13  2.51133074e+00  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  5.53045962e-15  2.31670590e+02  5.27493713e-14  1.56199307e+01  2.31060901e-13  2.39775571e+00  9.24243628e-13  2.39775577e+00  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  5.53045028e-15  2.21193384e+02  5.27284989e-14  1.49135187e+01  2.27787874e-13  2.28931721e+00  9.11151516e-13  2.28931725e+00  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  5.53043992e-15  2.11189785e+02  5.27056212e-14  1.42390548e+01  2.24302454e-13  2.18578282e+00  8.97209834e-13  2.18578287e+00  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  5.53042844e-15  2.01638824e+02  5.26805476e-14  1.35950936e+01  2.20599679e-13  2.08693079e+00  8.82398731e-13  2.08693083e+00  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  5.53041574e-15  1.92519542e+02  5.26530697e-14  1.29802560e+01  2.16675923e-13  1.99254934e+00  8.66703708e-13  1.99254937e+00  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  5.53040172e-15  1.83813004e+02  5.26229600e-14  1.23932237e+01  2.12529120e-13  1.90243629e+00  8.50116494e-13  1.90243632e+00  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  5.53038626e-15  1.75500177e+02  5.25899697e-14  1.18327402e+01  2.08158975e-13  1.81639861e+00  8.32635913e-13  1.81639864e+00  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  5.53036922e-15  1.67563047e+02  5.25538276e-14  1.12976044e+01  2.03567174e-13  1.73425198e+00  8.14268708e-13  1.73425200e+00  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  5.53035046e-15  1.59985010e+02  5.25142375e-14  1.07866701e+01  1.98757568e-13  1.65582044e+00  7.95030281e-13  1.65582046e+00  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  5.53032982e-15  1.52749831e+02  5.24708766e-14  1.02988433e+01  1.93736330e-13  1.58093596e+00  7.74945330e-13  1.58093597e+00  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  5.53030712e-15  1.45841644e+02  5.24233928e-14  9.83307778e+00  1.88512077e-13  1.50943813e+00  7.54048317e-13  1.50943816e+00  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  5.53028216e-15  1.39245904e+02  5.23714028e-14  9.38837696e+00  1.83095938e-13  1.44117380e+00  7.32383762e-13  1.44117381e+00  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  5.53025474e-15  1.32948508e+02  5.23144893e-14  8.96378756e+00  1.77501574e-13  1.37599672e+00  7.10006305e-13  1.37599674e+00  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  5.53022461e-15  1.26935962e+02  5.22521986e-14  8.55840021e+00  1.71745129e-13  1.31376728e+00  6.86980524e-13  1.31376729e+00  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  5.53019152e-15  1.21195285e+02  5.21840374e-14  8.17134653e+00  1.65845119e-13  1.25435217e+00  6.63380483e-13  1.25435218e+00  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  5.53015518e-15  1.15714216e+02  5.21094703e-14  7.80179743e+00  1.59822249e-13  1.19762410e+00  6.39289003e-13  1.19762411e+00  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  5.53011529e-15  1.10481084e+02  5.20279164e-14  7.44896111e+00  1.53699165e-13  1.14346157e+00  6.14796666e-13  1.14346157e+00  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  5.53007150e-15  1.05484538e+02  5.19387467e-14  7.11208183e+00  1.47500141e-13  1.09174853e+00  5.90000570e-13  1.09174854e+00  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  5.53002344e-15  1.00713993e+02  5.18412804e-14  6.79043786e+00  1.41250712e-13  1.04237422e+00  5.65002852e-13  1.04237423e+00  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  5.52997069e-15  9.61592127e+01  5.17347819e-14  6.48334031e+00  1.34977262e-13  9.95232870e-01  5.39909051e-13  9.95232877e-01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  5.52991280e-15  9.18104217e+01  5.16184574e-14  6.19013126e+00  1.28706584e-13  9.50223487e-01  5.14826340e-13  9.50223493e-01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  5.52984929e-15  8.76582905e+01  5.14914522e-14  5.91018255e+00  1.22465425e-13  9.07249656e-01  4.89861703e-13  9.07249662e-01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  5.52977959e-15  8.36939612e+01  5.13528471e-14  5.64289460e+00  1.16280029e-13  8.66219316e-01  4.65120118e-13  8.66219322e-01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  5.52970312e-15  7.99089014e+01  5.12016561e-14  5.38769466e+00  1.10175702e-13  8.27044577e-01  4.40702812e-13  8.27044583e-01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  5.52961922e-15  7.62950238e+01  5.10368236e-14  5.14403620e+00  1.04176412e-13  7.89641518e-01  4.16705650e-13  7.89641522e-01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  5.52952717e-15  7.28445748e+01  5.08572223e-14  4.91139715e+00  9.83044256e-14  7.53930015e-01  3.93217704e-13  7.53930019e-01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  5.52942618e-15  6.95501880e+01  5.06616518e-14  4.68927927e+00  9.25800152e-14  7.19833565e-01  3.70320063e-13  7.19833569e-01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  5.52931540e-15  6.64047727e+01  5.04488381e-14  4.47720663e+00  8.70212192e-14  6.87279133e-01  3.48084879e-13  6.87279136e-01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  5.52919386e-15  6.34016192e+01  5.02174331e-14  4.27472502e+00  8.16436760e-14  6.56196975e-01  3.26574706e-13  6.56196979e-01  1.21823336e-09  1.73762232e+01 
