 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.53733685e-15  4.26886131e+03  5.30728557e-14  2.87729159e+02  2.71764838e-13  4.41555835e+01  1.08706695e-12  4.41558663e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.53756075e-15  4.07608890e+03  5.30730175e-14  2.74716095e+02  2.71751552e-13  4.21586917e+01  1.08701314e-12  4.21589514e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.53776485e-15  3.89037379e+03  5.30731534e-14  2.62296692e+02  2.71736938e-13  4.02521090e+01  1.08695407e-12  4.02523585e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.53795091e-15  3.71413285e+03  5.30732647e-14  2.50430020e+02  2.71720871e-13  3.84317339e+01  1.08688924e-12  3.84319340e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.53812050e-15  3.54633397e+03  5.30733523e-14  2.39106928e+02  2.71703213e-13  3.66936619e+01  1.08681810e-12  3.66938302e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.53827510e-15  3.38700093e+03  5.30734169e-14  2.28297051e+02  2.71683814e-13  3.50342327e+01  1.08674004e-12  3.50343947e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.53841603e-15  3.23327979e+03  5.30734591e-14  2.17970719e+02  2.71662508e-13  3.34498129e+01  1.08665439e-12  3.34499584e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.53854448e-15  3.08756198e+03  5.30734793e-14  2.08113557e+02  2.71639114e-13  3.19370619e+01  1.08656043e-12  3.19372062e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.53866157e-15  2.94804378e+03  5.30734776e-14  1.98702243e+02  2.71613432e-13  3.04927312e+01  1.08645735e-12  3.04928432e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.53876830e-15  2.81462967e+03  5.30734540e-14  1.89717539e+02  2.71585243e-13  2.91136989e+01  1.08634428e-12  2.91137860e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.53886558e-15  2.68718513e+03  5.30734084e-14  1.81137047e+02  2.71554307e-13  2.77970496e+01  1.08622024e-12  2.77971332e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.53895425e-15  2.56555795e+03  5.30733403e-14  1.72945689e+02  2.71520362e-13  2.65399333e+01  1.08608419e-12  2.65399958e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.53903507e-15  2.44981469e+03  5.30732491e-14  1.65124780e+02  2.71483118e-13  2.53396777e+01  1.08593497e-12  2.53397322e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.53910872e-15  2.33931700e+03  5.30731341e-14  1.57656693e+02  2.71442259e-13  2.41936955e+01  1.08577132e-12  2.41937395e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.53917585e-15  2.23314131e+03  5.30729943e-14  1.50526278e+02  2.71397438e-13  2.30995410e+01  1.08559183e-12  2.30995935e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.53923703e-15  2.13263911e+03  5.30728284e-14  1.43719368e+02  2.71348275e-13  2.20548614e+01  1.08539500e-12  2.20549025e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.53929278e-15  2.03570403e+03  5.30726351e-14  1.37219768e+02  2.71294354e-13  2.10574421e+01  1.08517914e-12  2.10574756e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.53934357e-15  1.94372467e+03  5.30724127e-14  1.31014596e+02  2.71235217e-13  2.01051176e+01  1.08494244e-12  2.01051438e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.53938986e-15  1.85591661e+03  5.30721593e-14  1.25089469e+02  2.71170366e-13  1.91958732e+01  1.08468290e-12  1.91958973e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  5.53943202e-15  1.77190395e+03  5.30718727e-14  1.19432274e+02  2.71099253e-13  1.83277457e+01  1.08439832e-12  1.83277678e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.53947043e-15  1.69185187e+03  5.30715505e-14  1.14031089e+02  2.71021278e-13  1.74988742e+01  1.08408631e-12  1.74988931e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  5.53950541e-15  1.61525812e+03  5.30711899e-14  1.08874233e+02  2.70935787e-13  1.67074881e+01  1.08374423e-12  1.67075041e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  5.53953726e-15  1.54227084e+03  5.30707878e-14  1.03950383e+02  2.70842060e-13  1.59518924e+01  1.08336923e-12  1.59519085e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  5.53956626e-15  1.47255000e+03  5.30703408e-14  9.92493019e+01  2.70739312e-13  1.52304694e+01  1.08295815e-12  1.52304834e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  5.53959266e-15  1.40595094e+03  5.30698450e-14  9.47609384e+01  2.70626684e-13  1.45416736e+01  1.08250756e-12  1.45416828e+01  9.99963703e-10  9.53219997e-01 
