 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  1.03604493e-14  2.25822666e+03  1.10494267e-13  1.37950180e+02  6.11924469e-13  1.95605630e+01  2.44770548e-12  1.95606196e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  1.03606731e-14  2.15629801e+03  1.10493928e-13  1.31711837e+02  6.11770038e-13  1.86759442e+01  2.44708708e-12  1.86759982e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  1.03608770e-14  2.05883681e+03  1.10493514e-13  1.25754726e+02  6.11600679e-13  1.78313312e+01  2.44640903e-12  1.78313776e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  1.03610628e-14  1.96557322e+03  1.10493023e-13  1.20067650e+02  6.11414967e-13  1.70249110e+01  2.44566562e-12  1.70249502e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  1.03612322e-14  1.87686668e+03  1.10492449e-13  1.14637965e+02  6.11211339e-13  1.62549643e+01  2.44485060e-12  1.62550016e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  1.03613866e-14  1.79181402e+03  1.10491789e-13  1.09453708e+02  6.10988089e-13  1.55198363e+01  2.44395714e-12  1.55198664e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  1.03615272e-14  1.71081310e+03  1.10491035e-13  1.04503795e+02  6.10743348e-13  1.48179541e+01  2.44297775e-12  1.48179819e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  1.03616554e-14  1.63353158e+03  1.10490183e-13  9.97775956e+01  6.10475071e-13  1.41478170e+01  2.44190426e-12  1.41478407e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  1.03617722e-14  1.55959724e+03  1.10489224e-13  9.52655424e+01  6.10181026e-13  1.35079851e+01  2.44072773e-12  1.35080058e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  1.03618785e-14  1.48919503e+03  1.10488150e-13  9.09571513e+01  6.09858768e-13  1.28970876e+01  2.43943838e-12  1.28971042e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  1.03619754e-14  1.42190718e+03  1.10486952e-13  8.68437009e+01  6.09505630e-13  1.23138188e+01  2.43802553e-12  1.23138344e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  1.03620637e-14  1.35758321e+03  1.10485621e-13  8.29161410e+01  6.09118698e-13  1.17569269e+01  2.43647754e-12  1.17569405e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  1.03621440e-14  1.29620171e+03  1.10484143e-13  7.91664018e+01  6.08694790e-13  1.12252211e+01  2.43478166e-12  1.12252334e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  1.03622172e-14  1.23758002e+03  1.10482508e-13  7.55861095e+01  6.08230436e-13  1.07175620e+01  2.43292403e-12  1.07175725e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  1.03622838e-14  1.18163684e+03  1.10480700e-13  7.21678104e+01  6.07721851e-13  1.02328622e+01  2.43088948e-12  1.02328711e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  1.03623443e-14  1.12816646e+03  1.10478705e-13  6.89040846e+01  6.07164909e-13  9.77008158e+00  2.42866153e-12  9.77008937e+00  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  1.03623994e-14  1.07714375e+03  1.10476504e-13  6.57878769e+01  6.06555118e-13  9.32823009e+00  2.42622220e-12  9.32823668e+00  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  1.03624495e-14  1.02847002e+03  1.10474080e-13  6.28126829e+01  6.05887588e-13  8.90636118e+00  2.42355193e-12  8.90636666e+00  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  1.03624949e-14  9.81949444e+02  1.10471412e-13  5.99719365e+01  6.05157000e-13  8.50357180e+00  2.42062944e-12  8.50357658e+00  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  1.03625362e-14  9.37542406e+02  1.10468477e-13  5.72597348e+01  6.04357577e-13  8.11899816e+00  2.41743162e-12  8.11900252e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  1.03625736e-14  8.95164413e+02  1.10465249e-13  5.46701916e+01  6.03483046e-13  7.75181677e+00  2.41393338e-12  7.75182083e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  1.03626076e-14  8.54674855e+02  1.10461701e-13  5.21977553e+01  6.02526604e-13  7.40124142e+00  2.41010750e-12  7.40124494e+00  9.99875496e-10  8.29725813e-01 
