 frequency       c_dasm          q_dasm          c_dalg          q_dalg          c_dpsm          q_dpsm          c_dplg          q_dplg          l_ref           q_ref          
 1.82509959e+08  3.06887264e-15  5.43913098e+00  2.37828311e-13  6.60599976e+00  2.25179296e-15  1.03555631e+01  2.05195486e-13  9.89785521e+00  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  3.05898593e-15  5.19450730e+00  2.37311112e-13  6.30731714e+00  2.24979665e-15  9.88788224e+00  2.04994149e-13  9.45026592e+00  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  3.04820527e-15  4.96088401e+00  2.36746340e-13  6.02214353e+00  2.24759887e-15  9.44132923e+00  2.04773731e-13  9.02292024e+00  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  3.03645976e-15  4.73777704e+00  2.36129887e-13  5.74986833e+00  2.24518212e-15  9.01495439e+00  2.04532474e-13  8.61490278e+00  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  3.02367420e-15  4.52472272e+00  2.35457343e-13  5.48990856e+00  2.24252725e-15  8.60785035e+00  2.04268467e-13  8.22533956e+00  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  3.00976914e-15  4.32127708e+00  2.34723985e-13  5.24170757e+00  2.23961340e-15  8.21915024e+00  2.03979636e-13  7.85339612e+00  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  2.99466099e-15  4.12701508e+00  2.33924764e-13  5.00473387e+00  2.23641787e-15  7.84802592e+00  2.03663730e-13  7.49827571e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  2.97826224e-15  3.94152999e+00  2.33054299e-13  4.77847999e+00  2.23291597e-15  7.49368630e+00  2.03318312e-13  7.15921766e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  2.96048175e-15  3.76443262e+00  2.32106872e-13  4.56246140e+00  2.22908094e-15  7.15537574e+00  2.02940741e-13  6.83549566e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  2.94122514e-15  3.59535068e+00  2.31076429e-13  4.35621549e+00  2.22488377e-15  6.83237246e+00  2.02528168e-13  6.52641627e+00  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  2.92039540e-15  3.43392813e+00  2.29956579e-13  4.15930055e+00  2.22029312e-15  6.52398706e+00  2.02077516e-13  6.23131740e+00  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  2.89789355e-15  3.27982450e+00  2.28740610e-13  3.97129484e+00  2.21527516e-15  6.22956113e+00  2.01585471e-13  5.94956692e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  2.87361948e-15  3.13271431e+00  2.27421500e-13  3.79179571e+00  2.20979347e-15  5.94846582e+00  2.01048469e-13  5.68056126e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  2.84747308e-15  2.99228639e+00  2.25991946e-13  3.62041871e+00  2.20380890e-15  5.68010060e+00  2.00462686e-13  5.42372419e+00  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  2.81935538e-15  2.85824339e+00  2.24444396e-13  3.45679677e+00  2.19727949e-15  5.42389193e+00  1.99824029e-13  5.17850550e+00  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  2.78917005e-15  2.73030111e+00  2.22771095e-13  3.30057942e+00  2.19016036e-15  5.17929212e+00  1.99128127e-13  4.94437990e+00  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  2.75682504e-15  2.60818801e+00  2.20964141e-13  3.15143207e+00  2.18240368e-15  4.94577814e+00  1.98370321e-13  4.72084584e+00  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  2.72223442e-15  2.49164466e+00  2.19015554e-13  3.00903524e+00  2.17395856e-15  4.72285055e+00  1.97545670e-13  4.50742445e+00  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  2.68532041e-15  2.38042323e+00  2.16917366e-13  2.87308392e+00  2.16477115e-15  4.51003242e+00  1.96648941e-13  4.30365854e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  2.64601560e-15  2.27428698e+00  2.14661716e-13  2.74328687e+00  2.15478455e-15  4.30686833e+00  1.95674622e-13  4.10911157e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  2.60426527e-15  2.17300981e+00  2.12240968e-13  2.61936606e+00  2.14393900e-15  4.11292339e+00  1.94616925e-13  3.92336678e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  2.56002987e-15  2.07637575e+00  2.09647846e-13  2.50105603e+00  2.13217198e-15  3.92778234e+00  1.93469808e-13  3.74602623e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  2.51328740e-15  1.98417858e+00  2.06875582e-13  2.38810332e+00  2.11941845e-15  3.75104868e+00  1.92226993e-13  3.57671000e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  2.46403588e-15  1.89622137e+00  2.03918076e-13  2.28026596e+00  2.10561111e-15  3.58234375e+00  1.90882000e-13  3.41505533e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  2.41229561e-15  1.81231607e+00  2.00770082e-13  2.17731291e+00  2.09068085e-15  3.42130601e+00  1.89428186e-13  3.26071588e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  2.35811118e-15  1.73228311e+00  1.97427388e-13  2.07902361e+00  2.07455723e-15  3.26759019e+00  1.87858799e-13  3.11336097e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  2.30155327e-15  1.65595104e+00  1.93887011e-13  1.98518744e+00  2.05716909e-15  3.12086662e+00  1.86167037e-13  2.97267488e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  2.24271984e-15  1.58315616e+00  1.90147399e-13  1.89560336e+00  2.03844528e-15  2.98082044e+00  1.84346128e-13  2.83835616e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  2.18173691e-15  1.51374214e+00  1.86208615e-13  1.81007940e+00  2.01831558e-15  2.84715097e+00  1.82389414e-13  2.71011698e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  2.11875868e-15  1.44755973e+00  1.82072524e-13  1.72843227e+00  1.99671170e-15  2.71957107e+00  1.80290460e-13  2.58768255e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  2.05396690e-15  1.38446637e+00  1.77742948e-13  1.65048700e+00  1.97356840e-15  2.59780646e+00  1.78043163e-13  2.47079046e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  1.98756956e-15  1.32432594e+00  1.73225805e-13  1.57607651e+00  1.94882487e-15  2.48159517e+00  1.75641888e-13  2.35919019e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  1.91979873e-15  1.26700841e+00  1.68529208e-13  1.50504129e+00  1.92242604e-15  2.37068695e+00  1.73081607e-13  2.25264254e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  1.85090773e-15  1.21238954e+00  1.63663513e-13  1.43722905e+00  1.89432421e-15  2.26484271e+00  1.70358054e-13  2.15091910e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  1.78116752e-15  1.16035064e+00  1.58641330e-13  1.37249437e+00  1.86448061e-15  2.16383400e+00  1.67467887e-13  2.05380177e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  1.71086256e-15  1.11077825e+00  1.53477468e-13  1.31069842e+00  1.83286710e-15  2.06744252e+00  1.64408850e-13  1.96108232e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  1.64028616e-15  1.06356387e+00  1.48188818e-13  1.25170861e+00  1.79946781e-15  1.97545962e+00  1.61179942e-13  1.87256190e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  1.56973551e-15  1.01860374e+00  1.42794184e-13  1.19539838e+00  1.76428080e-15  1.88768581e+00  1.57781577e-13  1.78805063e+00  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  1.49950655e-15  9.75798513e-01  1.37314048e-13  1.14164684e+00  1.72731955e-15  1.80393037e+00  1.54215734e-13  1.70736720e+00  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  1.42988891e-15  9.35053089e-01  1.31770278e-13  1.09033857e+00  1.68861437e-15  1.72401089e+00  1.50486087e-13  1.63033844e+00  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  1.36116108e-15  8.96276305e-01  1.26185794e-13  1.04136335e+00  1.64821345e-15  1.64775285e+00  1.46598114e-13  1.55679902e+00  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  1.29358589e-15  8.59380730e-01  1.20584194e-13  9.94615900e-01  1.60618371e-15  1.57498926e+00  1.42559167e-13  1.48659102e+00  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  1.22740666e-15  8.24282425e-01  1.14989358e-13  9.49995687e-01  1.56261121e-15  1.50556030e+00  1.38378512e-13  1.41956362e+00  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  1.16284383e-15  7.90900713e-01  1.09425041e-13  9.07406674e-01  1.51760116e-15  1.43931291e+00  1.34067318e-13  1.35557279e+00  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  1.10009248e-15  7.59157963e-01  1.03914468e-13  8.66757127e-01  1.47127742e-15  1.37610054e+00  1.29638601e-13  1.29448095e+00  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  1.03932054e-15  7.28979373e-01  9.84799508e-14  8.27959405e-01  1.42378153e-15  1.31578275e+00  1.25107111e-13  1.23615671e+00  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  9.80667722e-16  7.00292761e-01  9.31425374e-14  7.90929771e-01  1.37527124e-15  1.25822500e+00  1.20489176e-13  1.18047454e+00  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  9.24245328e-16  6.73028362e-01  8.79217027e-14  7.55588208e-01  1.32591854e-15  1.20329832e+00  1.15802486e-13  1.12731456e+00  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  8.70136617e-16  6.47118645e-01  8.28350927e-14  7.21858238e-01  1.27590724e-15  1.15087910e+00  1.11065844e-13  1.07656224e+00  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  8.18397838e-16  6.22498122e-01  7.78983268e-14  6.89666760e-01  1.22543021e-15  1.10084882e+00  1.06298867e-13  1.02810816e+00  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  7.69059750e-16  5.99103187e-01  7.31248613e-14  6.58943882e-01  1.17468633e-15  1.05309387e+00  1.01521669e-13  9.81847809e-01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  7.22129556e-16  5.76871956e-01  6.85259141e-14  6.29622772e-01  1.12387724e-15  1.00750538e+00  9.67545181e-14  9.37681345e-01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  6.77593123e-16  5.55744136e-01  6.41104472e-14  6.01639511e-01  1.07320413e-15  9.63979001e-01  9.20174981e-14  8.95513388e-01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  6.35417410e-16  5.35660908e-01  5.98852034e-14  5.74932950e-01  1.02286442e-15  9.22414824e-01  8.73301671e-14  8.55252824e-01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  5.95552994e-16  5.16564828e-01  5.58547891e-14  5.49444585e-01  9.73048793e-16  8.82717216e-01  8.27112424e-14  8.16812625e-01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  5.57936626e-16  4.98399764e-01  5.20217969e-14  5.25118425e-01  9.23938408e-16  8.44794728e-01  7.81783116e-14  7.80109664e-01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  5.22493735e-16  4.81110854e-01  4.83869575e-14  5.01900882e-01  8.75702464e-16  8.08560000e-01  7.37475848e-14  7.45064556e-01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  4.89140831e-16  4.64644493e-01  4.49493156e-14  4.79740656e-01  8.28496223e-16  7.73929682e-01  6.94336902e-14  7.11601494e-01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  4.57787764e-16  4.48948359e-01  4.17064189e-14  4.58588634e-01  7.82459468e-16  7.40824366e-01  6.52495214e-14  6.79648103e-01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  4.28339806e-16  4.33971464e-01  3.86545143e-14  4.38397798e-01  7.37715427e-16  7.09168516e-01  6.12061352e-14  6.49135293e-01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  4.00699528e-16  4.19664244e-01  3.57887448e-14  4.19123133e-01  6.94370158e-16  6.78890404e-01  5.73126997e-14  6.19997131e-01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  3.74768475e-16  4.05978668e-01  3.31033416e-14  4.00721551e-01  6.52512359e-16  6.49922041e-01  5.35764916e-14  5.92170703e-01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  3.50448623e-16  3.92868392e-01  3.05918065e-14  3.83151817e-01  6.12213559e-16  6.22199102e-01  5.00029353e-14  5.65595996e-01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  3.27643616e-16  3.80288917e-01  2.82470825e-14  3.66374483e-01  5.73528644e-16  5.95660842e-01  4.65956801e-14  5.40215774e-01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  3.06259799e-16  3.68197775e-01  2.60617098e-14  3.50351828e-01  5.36496646e-16  5.70249990e-01  4.33567077e-14  5.15975467e-01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  2.86207054e-16  3.56554722e-01  2.40279651e-14  3.35047805e-01  5.01141736e-16  5.45912647e-01  4.02864634e-14  4.92823055e-01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  2.67399438e-16  3.45321925e-01  2.21379852e-14  3.20427993e-01  4.67474377e-16  5.22598148e-01  3.73840042e-14  4.70708958e-01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  2.49755652e-16  3.34464149e-01  2.03838731e-14  3.06459552e-01  4.35492558e-16  5.00258929e-01  3.46471565e-14  4.49585934e-01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  2.33199349e-16  3.23948915e-01  1.87577885e-14  2.93111181e-01  4.05183092e-16  4.78850360e-01  3.20726784e-14  4.29408971e-01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  2.17659290e-16  3.13746634e-01  1.72520228e-14  2.80353079e-01  3.76522910e-16  4.58330589e-01  2.96564220e-14  4.10135186e-01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  2.03069377e-16  3.03830706e-01  1.58590601e-14  2.68156907e-01  3.49480349e-16  4.38660356e-01  2.73934894e-14  3.91723726e-01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  1.89368573e-16  2.94177571e-01  1.45716246e-14  2.56495752e-01  3.24016384e-16  4.19802818e-01  2.52783817e-14  3.74135670e-01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  1.76500724e-16  2.84766712e-01  1.33827175e-14  2.45344080e-01  3.00085811e-16  4.01723364e-01  2.33051374e-14  3.57333936e-01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  1.64414308e-16  2.75580609e-01  1.22856429e-14  2.34677701e-01  2.77638346e-16  3.84389431e-01  2.14674583e-14  3.41283190e-01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  1.53062123e-16  2.66604638e-01  1.12740252e-14  2.24473721e-01  2.56619659e-16  3.67770329e-01  1.97588223e-14  3.25949753e-01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  1.42400937e-16  2.57826926e-01  1.03418192e-14  2.14710494e-01  2.36972312e-16  3.51837071e-01  1.81725838e-14  3.11301524e-01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  1.32391109e-16  2.49238157e-01  9.48331351e-15  2.05367572e-01  2.18636620e-16  3.36562215e-01  1.67020599e-14  2.97307892e-01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  1.22996207e-16  2.40831345e-01  8.69312981e-15  1.96425649e-01  2.01551428e-16  3.21919712e-01  1.53406042e-14  2.83939662e-01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  1.14182623e-16  2.32601579e-01  7.96621694e-15  1.87866504e-01  1.85654802e-16  3.07884777e-01  1.40816687e-14  2.71168982e-01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  1.05919211e-16  2.24545742e-01  7.29784268e-15  1.79672943e-01  1.70884642e-16  2.94433763e-01  1.29188544e-14  2.58969272e-01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  9.81769457e-17  2.16662235e-01  6.68358286e-15  1.71828733e-01  1.57179220e-16  2.81544059e-01  1.18459521e-14  2.47315158e-01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  9.09286202e-17  2.08950682e-01  6.11930888e-15  1.64318548e-01  1.44477641e-16  2.69193993e-01  1.08569738e-14  2.36182415e-01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  8.41485737e-17  2.01411657e-01  5.60117406e-15  1.57127900e-01  1.32720238e-16  2.57362749e-01  9.94617625e-15  2.25547901e-01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  7.78124634e-17  1.94046423e-01  5.12559943e-15  1.50243081e-01  1.21848900e-16  2.46030305e-01  9.10807784e-15  2.15389513e-01  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  7.18970747e-17  1.86856688e-01  4.68925916e-15  1.43651107e-01  1.11807344e-16  2.35177369e-01  8.33746901e-15  2.05686128e-01  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  6.63801693e-17  1.79844391e-01  4.28906604e-15  1.37339661e-01  1.02541322e-16  2.24785334e-01  7.62941800e-15  1.96417560e-01  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  6.12403686e-17  1.73011512e-01  3.92215717e-15  1.31297038e-01  9.39987946e-17  2.14836232e-01  6.97927220e-15  1.87564514e-01  1.60262263e-09  1.91157077e+01 
 1.02304957e+10  5.64570690e-17  1.66359920e-01  3.58588003e-15  1.25512102e-01  8.61300383e-17  2.05312709e-01  6.38265610e-15  1.79108546e-01  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  5.20103826e-17  1.59891237e-01  3.27777903e-15  1.19974235e-01  7.88877307e-17  1.96197989e-01  5.83546632e-15  1.71032020e-01  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  4.78811013e-17  1.53606744e-01  2.99558264e-15  1.14673304e-01  7.22269892e-17  1.87475857e-01  5.33386459e-15  1.63318075e-01  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  4.40506766e-17  1.47507304e-01  2.73719111e-15  1.09599618e-01  6.61053837e-17  1.79130637e-01  4.87426883e-15  1.55950590e-01  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  4.05012137e-17  1.41593315e-01  2.50066484e-15  1.04743900e-01  6.04829214e-17  1.71147176e-01  4.45334312e-15  1.48914148e-01  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  3.72154732e-17  1.35864679e-01  2.28421332e-15  1.00097257e-01  5.53220102e-17  1.63510831e-01  4.06798663e-15  1.42194009e-01  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  3.41768783e-17  1.30320796e-01  2.08618480e-15  9.56511557e-02  5.05874034e-17  1.56207457e-01  3.71532209e-15  1.35776076e-01  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  3.13695249e-17  1.24960563e-01  1.90505641e-15  9.13973994e-02  4.62461306e-17  1.49223393e-01  3.39268382e-15  1.29646873e-01  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  2.87781909e-17  1.19782399e-01  1.73942504e-15  8.73281105e-02  4.22674164e-17  1.42545454e-01  3.09760575e-15  1.23793512e-01  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  2.63883448e-17  1.14784262e-01  1.58799864e-15  8.34357134e-02  3.86225910e-17  1.36160923e-01  2.82780937e-15  1.18203673e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  2.41861505e-17  1.09963691e-01  1.44958815e-15  7.97129195e-02  3.52849945e-17  1.30057533e-01  2.58119206e-15  1.12865575e-01 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  2.21584691e-17  1.05317841e-01  1.32309988e-15  7.61527150e-02  3.22298774e-17  1.24223468e-01  2.35581550e-15  1.07767956e-01 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  2.02928565e-17  1.00843519e-01  1.20752844e-15  7.27483494e-02  2.94342989e-17  1.18647343e-01  2.14989469e-15  1.02900051e-01 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  1.85775568e-17  9.65372369e-02  1.10195007e-15  6.94933254e-02  2.68770248e-17  1.13318202e-01  1.96178723e-15  9.82515697e-02 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  1.70014916e-17  9.23952432e-02  1.00551646e-15  6.63813900e-02  2.45384259e-17  1.08225502e-01  1.78998318e-15  9.38126747e-02 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  1.55542462e-17  8.84135712e-02  9.17448960e-16  6.34065260e-02  2.24003782e-17  1.03359105e-01  1.63309542e-15  8.95739649e-02 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  1.42260512e-17  8.45880760e-02  8.37033206e-16  6.05629442e-02  2.04461658e-17  9.87092668e-02  1.48985055e-15  8.55264553e-02 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  1.30077629e-17  8.09144729e-02  7.63614083e-16  5.78450764e-02  1.86603869e-17  9.42666266e-02  1.35908022e-15  8.16615593e-02 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  1.18908400e-17  7.73883721e-02  6.96591080e-16  5.52475685e-02  1.70288635e-17  9.00221954e-02  1.23971316e-15  7.79710715e-02 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  1.08673194e-17  7.40053104e-02  6.35413950e-16  5.27652734e-02  1.55385551e-17  8.59673450e-02  1.13076756e-15  7.44471514e-02 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  9.92978977e-18  7.07607811e-02  5.79578699e-16  5.03932455e-02  1.41774769e-17  8.20937971e-02  1.03134403e-15  7.10823072e-02 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  9.07136508e-18  6.76502594e-02  5.28623859e-16  4.81267338e-02  1.29346216e-17  7.83936119e-02  9.40619044e-16  6.78693814e-02 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  8.28565705e-18  6.46692262e-02  4.82127041e-16  4.59611759e-02  1.17998867e-17  7.48591769e-02  8.57838855e-16  6.48015353e-02 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  7.56674765e-18  6.18131882e-02  4.39701745e-16  4.38921922e-02  1.07640052e-17  7.14831961e-02  7.82313791e-16  6.18722360e-02 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  6.90916174e-18  5.90776960e-02  4.00994419e-16  4.19155801e-02  9.81848155e-18  6.82586786e-02  7.13413037e-16  5.90752423e-02 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.30784008e-18  5.64583592e-02  3.65681732e-16  4.00273078e-02  8.95553071e-18  6.51789282e-02  6.50559777e-16  5.64045923e-02 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  5.75811304e-18  5.39508595e-02  3.33468070e-16  3.82235089e-02  8.16802239e-18  6.22375321e-02  5.93226716e-16  5.38545912e-02 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  5.25567510e-18  5.15509619e-02  3.04083224e-16  3.65004768e-02  7.44942850e-18  5.94283510e-02  5.40931946e-16  5.14197991e-02 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  4.79656020e-18  4.92545231e-02  2.77280256e-16  3.48546589e-02  6.79377456e-18  5.67455084e-02  4.93235139e-16  4.90950204e-02 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  4.37711826e-18  4.70574994e-02  2.52833547e-16  3.32826513e-02  6.19559466e-18  5.41833808e-02  4.49734041e-16  4.68752924e-02 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  3.99399271e-18  4.49559524e-02  2.30536991e-16  3.17811934e-02  5.64988970e-18  5.17365873e-02  4.10061251e-16  4.47558753e-02 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  3.64409916e-18  4.29460529e-02  2.10202339e-16  3.03471626e-02  5.15208887e-18  4.93999808e-02  3.73881256e-16  4.27322423e-02 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  3.32460531e-18  4.10240847e-02  1.91657685e-16  2.89775693e-02  4.69801406e-18  4.71686381e-02  3.40887712e-16  4.08000700e-02 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  3.03291192e-18  3.91864464e-02  1.74746063e-16  2.76695517e-02  4.28384701e-18  4.50378511e-02  3.10800950e-16  3.89552295e-02 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  2.76663508e-18  3.74296526e-02  1.59324175e-16  2.64203709e-02  3.90609907e-18  4.30031177e-02  2.83365680e-16  3.71937779e-02 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  2.52358945e-18  3.57503345e-02  1.45261211e-16  2.52274064e-02  3.56158344e-18  4.10601341e-02  2.58348900e-16  3.55119493e-02 -1.04757323e-10 -1.55003779e+03 
