 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  6.71609254e-15  3.50601234e+03  6.70712064e-14  2.27524516e+02  3.54735136e-13  3.38097990e+01  1.41894814e-12  3.38100034e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  6.71631642e-15  3.34863319e+03  6.70713047e-14  2.17235739e+02  3.54705294e-13  3.22807803e+01  1.41882810e-12  3.22809420e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  6.71652050e-15  3.19676503e+03  6.70713710e-14  2.07413522e+02  3.54672523e-13  3.08208677e+01  1.41869641e-12  3.08210102e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  6.71670652e-15  3.05277968e+03  6.70714059e-14  1.98033147e+02  3.54636542e-13  2.94270223e+01  1.41855193e-12  2.94271325e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  6.71687609e-15  2.91438816e+03  6.70714097e-14  1.89077753e+02  3.54597046e-13  2.80962058e+01  1.41839343e-12  2.80963004e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  6.71703065e-15  2.78305933e+03  6.70713824e-14  1.80527015e+02  3.54553699e-13  2.68255724e+01  1.41821958e-12  2.68256699e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  6.71717154e-15  2.65745215e+03  6.70713238e-14  1.72363526e+02  3.54506132e-13  2.56123924e+01  1.41802889e-12  2.56124732e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  6.71729995e-15  2.53698778e+03  6.70712334e-14  1.64568482e+02  3.54453940e-13  2.44540780e+01  1.41781974e-12  2.44541448e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  6.71741700e-15  2.42197381e+03  6.70711103e-14  1.57125991e+02  3.54396681e-13  2.33481459e+01  1.41759035e-12  2.33482102e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  6.71752368e-15  2.31272574e+03  6.70709537e-14  1.50020122e+02  3.54333868e-13  2.22922344e+01  1.41733878e-12  2.22922897e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  6.71762091e-15  2.20809225e+03  6.70707621e-14  1.43235480e+02  3.54264970e-13  2.12840776e+01  1.41706289e-12  2.12841217e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  6.71770952e-15  2.10841640e+03  6.70705338e-14  1.36757785e+02  3.54189403e-13  2.03215109e+01  1.41676036e-12  2.03215508e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  6.71779027e-15  2.01284729e+03  6.70702669e-14  1.30573136e+02  3.54106529e-13  1.94024735e+01  1.41642862e-12  1.94025087e+01  9.99719747e-10  5.47156592e-01 
