 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.47004606e-15  4.32188241e+03  5.23268541e-14  2.91840254e+02  2.67542510e-13  4.48537060e+01  1.07017764e-12  4.48539973e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.47026996e-15  4.12571310e+03  5.23270184e-14  2.78646702e+02  2.67529845e-13  4.28251997e+01  1.07012631e-12  4.28254864e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.47047406e-15  3.93801478e+03  5.23271572e-14  2.66043341e+02  2.67515911e-13  4.08884928e+01  1.07006996e-12  4.08887506e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.47066012e-15  3.76035077e+03  5.23272716e-14  2.54011704e+02  2.67500590e-13  3.90392768e+01  1.07000812e-12  3.90394474e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.47082972e-15  3.59035876e+03  5.23273626e-14  2.42526636e+02  2.67483750e-13  3.72737770e+01  1.06994025e-12  3.72739598e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.47098432e-15  3.42832075e+03  5.23274310e-14  2.31559559e+02  2.67465249e-13  3.55881031e+01  1.06986578e-12  3.55882622e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.47112524e-15  3.27362980e+03  5.23274773e-14  2.21088079e+02  2.67444928e-13  3.39786486e+01  1.06978407e-12  3.39787776e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.47125370e-15  3.12575916e+03  5.23275020e-14  2.11091278e+02  2.67422613e-13  3.24419665e+01  1.06969443e-12  3.24420850e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.47137079e-15  2.98447706e+03  5.23275053e-14  2.01544127e+02  2.67398115e-13  3.09747984e+01  1.06959609e-12  3.09749087e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.47147752e-15  2.84988930e+03  5.23274872e-14  1.92429994e+02  2.67371225e-13  2.95739700e+01  1.06948820e-12  2.95740723e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.47157481e-15  2.72053786e+03  5.23274475e-14  1.83728837e+02  2.67341714e-13  2.82364988e+01  1.06936987e-12  2.82365811e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.47166348e-15  2.59758936e+03  5.23273859e-14  1.75419559e+02  2.67309330e-13  2.69595210e+01  1.06924006e-12  2.69595949e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.47174430e-15  2.48007617e+03  5.23273019e-14  1.67486421e+02  2.67273798e-13  2.57402749e+01  1.06909769e-12  2.57403362e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.47181796e-15  2.36831128e+03  5.23271947e-14  1.59911715e+02  2.67234816e-13  2.45761831e+01  1.06894154e-12  2.45762284e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.47188509e-15  2.26123859e+03  5.23270635e-14  1.52679385e+02  2.67192053e-13  2.34647295e+01  1.06877029e-12  2.34647752e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.47194627e-15  2.15878600e+03  5.23269071e-14  1.45775027e+02  2.67145146e-13  2.24035385e+01  1.06858248e-12  2.24035728e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.47200202e-15  2.06117207e+03  5.23267242e-14  1.39182155e+02  2.67093699e-13  2.13903487e+01  1.06837652e-12  2.13903833e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.47205283e-15  1.96819093e+03  5.23265132e-14  1.32887848e+02  2.67037274e-13  2.04229732e+01  1.06815067e-12  2.04230038e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.47209911e-15  1.87907953e+03  5.23262723e-14  1.26878405e+02  2.66975396e-13  1.94993489e+01  1.06790302e-12  1.94993782e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  5.47214128e-15  1.79412615e+03  5.23259994e-14  1.21140617e+02  2.66907541e-13  1.86174962e+01  1.06763147e-12  1.86175167e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.47217970e-15  1.71290160e+03  5.23256922e-14  1.15661956e+02  2.66833137e-13  1.77755216e+01  1.06733374e-12  1.77755425e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  5.47221469e-15  1.63550170e+03  5.23253481e-14  1.10431129e+02  2.66751558e-13  1.69716244e+01  1.06700732e-12  1.69716405e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  5.47224655e-15  1.56156008e+03  5.23249641e-14  1.05437004e+02  2.66662120e-13  1.62040846e+01  1.06664947e-12  1.62041009e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  5.47227556e-15  1.49107546e+03  5.23245369e-14  1.00668572e+02  2.66564070e-13  1.54712550e+01  1.06625718e-12  1.54712679e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  5.47230196e-15  1.42359973e+03  5.23240629e-14  9.61159753e+01  2.66456590e-13  1.47715691e+01  1.06582718e-12  1.47715811e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  5.47232598e-15  1.35920520e+03  5.23235380e-14  9.17690923e+01  2.66338780e-13  1.41035270e+01  1.06535587e-12  1.41035364e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  5.47234783e-15  1.29770428e+03  5.23229577e-14  8.76189126e+01  2.66209662e-13  1.34656965e+01  1.06483933e-12  1.34657059e+01  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  5.47236770e-15  1.23899971e+03  5.23223170e-14  8.36563429e+01  2.66068161e-13  1.28567098e+01  1.06427327e-12  1.28567170e+01  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  5.47238575e-15  1.18299318e+03  5.23216105e-14  7.98730899e+01  2.65913108e-13  1.22752666e+01  1.06365300e-12  1.22752747e+01  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  5.47240215e-15  1.12946914e+03  5.23208321e-14  7.62607964e+01  2.65743222e-13  1.17201192e+01  1.06297340e-12  1.17201255e+01  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  5.47241702e-15  1.07844368e+03  5.23199750e-14  7.28119485e+01  2.65557107e-13  1.11900773e+01  1.06222890e-12  1.11900827e+01  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  5.47243050e-15  1.02963759e+03  5.23190321e-14  6.95191039e+01  2.65353239e-13  1.06840059e+01  1.06141339e-12  1.06840102e+01  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  5.47244270e-15  9.83084092e+02  5.23179952e-14  6.63750593e+01  2.65129959e-13  1.02008223e+01  1.06052023e-12  1.02008260e+01  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  5.47245374e-15  9.38625964e+02  5.23168555e-14  6.33732684e+01  2.64885454e-13  9.73949061e+00  1.05954218e-12  9.73949401e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  5.47246369e-15  8.96168591e+02  5.23156031e-14  6.05072647e+01  2.64617754e-13  9.29902205e+00  1.05847134e-12  9.29902462e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  5.47247266e-15  8.55650604e+02  5.23142273e-14  5.77708452e+01  2.64324713e-13  8.87847434e+00  1.05729915e-12  8.87847692e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  5.47248071e-15  8.16958555e+02  5.23127165e-14  5.51581205e+01  2.64003997e-13  8.47694491e+00  1.05601626e-12  8.47694743e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  5.47248791e-15  7.80020687e+02  5.23110576e-14  5.26636255e+01  2.63653071e-13  8.09357599e+00  1.05461253e-12  8.09357785e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  5.47249433e-15  7.44736649e+02  5.23092365e-14  5.02819420e+01  2.63269183e-13  7.72754368e+00  1.05307696e-12  7.72754557e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  5.47250002e-15  7.11049889e+02  5.23072376e-14  4.80079358e+01  2.62849349e-13  7.37806572e+00  1.05139760e-12  7.37806699e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  5.47250503e-15  6.78897448e+02  5.23050437e-14  4.58367823e+01  2.62390336e-13  7.04439312e+00  1.04956153e-12  7.04439425e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  5.47250940e-15  6.48191834e+02  5.23026362e-14  4.37638217e+01  2.61888649e-13  6.72581028e+00  1.04755477e-12  6.72581149e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  5.47251317e-15  6.18880550e+02  5.22999945e-14  4.17845964e+01  2.61340509e-13  6.42163554e+00  1.04536219e-12  6.42163652e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  5.47251637e-15  5.90899809e+02  5.22970959e-14  3.98948884e+01  2.60741845e-13  6.13121728e+00  1.04296752e-12  6.13121804e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  5.47251904e-15  5.64173631e+02  5.22939157e-14  3.80906491e+01  2.60088269e-13  5.85393292e+00  1.04035320e-12  5.85393361e+00  1.00192035e-09  2.40061489e+00 
