 frequency       c_dasm          q_dasm          c_dalg          q_dalg          c_dpsm          q_dpsm          c_dplg          q_dplg          l_ref           q_ref          
 1.82509959e+08  2.56322174e-15  6.69855501e+00  2.42592683e-13  6.46909275e+00  2.30984744e-15  1.00868579e+01  2.10547411e-13  9.64060008e+00  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  2.55770746e-15  6.39639561e+00  2.42043124e-13  6.17659065e+00  2.30768469e-15  9.63132390e+00  2.10329773e-13  9.20464610e+00  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  2.55167530e-15  6.10790533e+00  2.41443130e-13  5.89731958e+00  2.30530497e-15  9.19637090e+00  2.10091537e-13  8.78840960e+00  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  2.54508184e-15  5.83247043e+00  2.40788370e-13  5.63068133e+00  2.30268939e-15  8.78107371e+00  2.09830810e-13  8.39099898e+00  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  2.53788044e-15  5.56950454e+00  2.40074196e-13  5.37610475e+00  2.29981732e-15  8.38454839e+00  2.09545537e-13  8.01156297e+00  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  2.53002109e-15  5.31844755e+00  2.39295637e-13  5.13304452e+00  2.29666631e-15  8.00595044e+00  2.09233485e-13  7.64928880e+00  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  2.52145039e-15  5.07876443e+00  2.38447385e-13  4.90097999e+00  2.29321192e-15  7.64447314e+00  2.08892237e-13  7.30340046e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  2.51211142e-15  4.84994411e+00  2.37523791e-13  4.67941405e+00  2.28942762e-15  7.29934585e+00  2.08519173e-13  6.97315702e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  2.50194376e-15  4.63149852e+00  2.36518860e-13  4.46787209e+00  2.28528466e-15  6.96983246e+00  2.08111463e-13  6.65785106e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  2.49088348e-15  4.42296149e+00  2.35426255e-13  4.26590095e+00  2.28075194e-15  6.65522990e+00  2.07666048e-13  6.35680718e+00  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  2.47886323e-15  4.22388783e+00  2.34239300e-13  4.07306800e+00  2.27579586e-15  6.35486661e+00  2.07179634e-13  6.06938049e+00  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  2.46581239e-15  4.03385243e+00  2.32950995e-13  3.88896014e+00  2.27038019e-15  6.06810123e+00  2.06648674e-13  5.79495529e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  2.45165722e-15  3.85244931e+00  2.31554038e-13  3.71318300e+00  2.26446599e-15  5.79432124e+00  2.06069358e-13  5.53294371e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  2.43632127e-15  3.67929083e+00  2.30040852e-13  3.54536003e+00  2.25801145e-15  5.53294164e+00  2.05437604e-13  5.28278449e+00  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  2.41972567e-15  3.51400686e+00  2.28403625e-13  3.38513172e+00  2.25097183e-15  5.28340380e+00  2.04749048e-13  5.04394173e+00  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  2.40178976e-15  3.35624399e+00  2.26634363e-13  3.23215484e+00  2.24329934e-15  5.04517422e+00  2.03999035e-13  4.81590379e+00  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  2.38243167e-15  3.20566481e+00  2.24724951e-13  3.08610165e+00  2.23494312e-15  4.81774346e+00  2.03182618e-13  4.59818217e+00  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  2.36156918e-15  3.06194715e+00  2.22667236e-13  2.94665930e+00  2.22584921e-15  4.60062503e+00  2.02294553e-13  4.39031044e+00  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  2.33912061e-15  2.92478348e+00  2.20453115e-13  2.81352905e+00  2.21596056e-15  4.39335438e+00  2.01329303e-13  4.19184330e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  2.31500599e-15  2.79388018e+00  2.18074652e-13  2.68642569e+00  2.20521710e-15  4.19548792e+00  2.00281048e-13  4.00235557e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  2.28914833e-15  2.66895693e+00  2.15524198e-13  2.56507694e+00  2.19355586e-15  4.00660205e+00  1.99143694e-13  3.82144130e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  2.26147505e-15  2.54974618e+00  2.12794537e-13  2.44922280e+00  2.18091118e-15  3.82629230e+00  1.97910896e-13  3.64871292e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  2.23191962e-15  2.43599246e+00  2.09879046e-13  2.33861509e+00  2.16721494e-15  3.65417244e+00  1.96576087e-13  3.48380036e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  2.20042329e-15  2.32745195e+00  2.06771867e-13  2.23301681e+00  2.15239699e-15  3.48987366e+00  1.95132513e-13  3.32635031e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  2.16693700e-15  2.22389186e+00  2.03468096e-13  2.13220173e+00  2.13638553e-15  3.33304379e+00  1.93573283e-13  3.17602543e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  2.13142329e-15  2.12509002e+00  1.99963976e-13  2.03595382e+00  2.11910779e-15  3.18334652e+00  1.91891428e-13  3.03250364e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  2.09385836e-15  2.03083429e+00  1.96257096e-13  1.94406687e+00  2.10049065e-15  3.04046071e+00  1.90079971e-13  2.89547742e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  2.05423401e-15  1.94092220e+00  1.92346593e-13  1.85634397e+00  2.08046154e-15  2.90407967e+00  1.88132016e-13  2.76465314e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  2.01255959e-15  1.85516045e+00  1.88233342e-13  1.77259713e+00  2.05894938e-15  2.77391050e+00  1.86040842e-13  2.63975048e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  1.96886370e-15  1.77336449e+00  1.83920131e-13  1.69264688e+00  2.03588574e-15  2.64967347e+00  1.83800023e-13  2.52050176e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  1.92319574e-15  1.69535812e+00  1.79411818e-13  1.61632186e+00  2.01120609e-15  2.53110137e+00  1.81403548e-13  2.40665141e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  1.87562707e-15  1.62097312e+00  1.74715448e-13  1.54345846e+00  1.98485123e-15  2.41793899e+00  1.78845969e-13  2.29795541e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  1.82625175e-15  1.55004883e+00  1.69840335e-13  1.47390048e+00  1.95676876e-15  2.30994251e+00  1.76122550e-13  2.19418077e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  1.77518686e-15  1.48243180e+00  1.64798101e-13  1.40749878e+00  1.92691479e-15  2.20687896e+00  1.73229430e-13  2.09510500e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  1.72257221e-15  1.41797546e+00  1.59602646e-13  1.34411096e+00  1.89525554e-15  2.10852573e+00  1.70163792e-13  2.00051569e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  1.66856941e-15  1.35653977e+00  1.54270071e-13  1.28360107e+00  1.86176915e-15  2.01467009e+00  1.66924034e-13  1.91020998e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  1.61336043e-15  1.29799086e+00  1.48818536e-13  1.22583928e+00  1.82644729e-15  1.92510866e+00  1.63509934e-13  1.82399419e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  1.55714542e-15  1.24220079e+00  1.43268049e-13  1.17070163e+00  1.78929687e-15  1.83964701e+00  1.59922816e-13  1.74168337e+00  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  1.50013999e-15  1.18904714e+00  1.37640204e-13  1.11806976e+00  1.75034143e-15  1.75809920e+00  1.56165687e-13  1.66310088e+00  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  1.44257200e-15  1.13841282e+00  1.31957863e-13  1.06783064e+00  1.70962246e-15  1.68028738e+00  1.52243360e-13  1.58807807e+00  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  1.38467783e-15  1.09018569e+00  1.26244795e-13  1.01987633e+00  1.66720034e-15  1.60604136e+00  1.48162550e-13  1.51645386e+00  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  1.32669848e-15  1.04425834e+00  1.20525279e-13  9.74103737e-01  1.62315496e-15  1.53519829e+00  1.43931921e-13  1.44807443e+00  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  1.26887532e-15  1.00052777e+00  1.14823695e-13  9.30414402e-01  1.57758590e-15  1.46760224e+00  1.39562104e-13  1.38279285e+00  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  1.21144604e-15  9.58895189e-01  1.09164105e-13  8.88714280e-01  1.53061219e-15  1.40310390e+00  1.35065654e-13  1.32046880e+00  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  1.15464049e-15  9.19265680e-01  1.03569854e-13  8.48913532e-01  1.48237148e-15  1.34156024e+00  1.30456965e-13  1.26096826e+00  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  1.09867705e-15  8.81548005e-01  9.80631855e-14  8.10926331e-01  1.43301876e-15  1.28283421e+00  1.25752127e-13  1.20416321e+00  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  1.04375915e-15  8.45654347e-01  9.26649032e-14  7.74670666e-01  1.38272455e-15  1.22679447e+00  1.20968728e-13  1.14993137e+00  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  9.90072508e-16  8.11500077e-01  8.73940802e-14  7.40068170e-01  1.33167262e-15  1.17331513e+00  1.16125616e-13  1.09815594e+00  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  9.37782786e-16  7.79003538e-01  8.22678231e-14  7.07043940e-01  1.28005727e-15  1.12227548e+00  1.11242607e-13  1.04872531e+00  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  8.87033990e-16  7.48085831e-01  7.73010979e-14  6.75526375e-01  1.22808034e-15  1.07355982e+00  1.06340175e-13  1.00153290e+00  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  8.37947431e-16  7.18670625e-01  7.25066194e-14  6.45447018e-01  1.17594795e-15  1.02705723e+00  1.01439103e-13  9.56476874e-01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  7.90621341e-16  6.90683973e-01  6.78948010e-14  6.16740402e-01  1.12386713e-15  9.82661409e-01  9.65601333e-14  9.13459951e-01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  7.45131068e-16  6.64054148e-01  6.34737630e-14  5.89343912e-01  1.07204247e-15  9.40270517e-01  9.17236190e-14  8.72389202e-01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  7.01529786e-16  6.38711506e-01  5.92493919e-14  5.63197645e-01  1.02067295e-15  8.99787053e-01  8.69491852e-14  8.33175855e-01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  6.59849655e-16  6.14588364e-01  5.52254443e-14  5.38244281e-01  9.69948890e-16  8.61117734e-01  8.22554206e-14  7.95735123e-01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  6.20103341e-16  5.91618902e-01  5.14036865e-14  5.14428964e-01  9.20049381e-16  8.24173396e-01  7.76596038e-14  7.59986021e-01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  5.82285812e-16  5.69739101e-01  4.77840622e-14  4.91699182e-01  8.71140004e-16  7.88868914e-01  7.31774736e-14  7.25851215e-01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  5.46376321e-16  5.48886701e-01  4.43648786e-14  4.70004666e-01  8.23371060e-16  7.55123126e-01  6.88230487e-14  6.93256862e-01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  5.12340498e-16  5.29001198e-01  4.11430035e-14  4.49297287e-01  7.76876271e-16  7.22858769e-01  6.46085008e-14  6.62132468e-01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  4.80132478e-16  5.10023866e-01  3.81140672e-14  4.29530961e-01  7.31771947e-16  6.92002411e-01  6.05440793e-14  6.32410747e-01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  4.49696999e-16  4.91897811e-01  3.52726614e-14  4.10661569e-01  6.88156617e-16  6.62484389e-01  5.66380872e-14  6.04027493e-01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  4.20971421e-16  4.74568058e-01  3.26125317e-14  3.92646877e-01  6.46111066e-16  6.34238736e-01  5.28969035e-14  5.76921449e-01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  3.93887622e-16  4.57981664e-01  3.01267588e-14  3.75446463e-01  6.05698739e-16  6.07203104e-01  4.93250466e-14  5.51034187e-01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  3.68373740e-16  4.42087846e-01  2.78079261e-14  3.59021658e-01  5.66966449e-16  5.81318669e-01  4.59252719e-14  5.26309995e-01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  3.44355734e-16  4.26838134e-01  2.56482718e-14  3.43335484e-01  5.29945317e-16  5.56530032e-01  4.26986972e-14  5.02695759e-01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  3.21758763e-16  4.12186530e-01  2.36398234e-14  3.28352605e-01  4.94651896e-16  5.32785093e-01  3.96449481e-14  4.80140852e-01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  3.00508355e-16  3.98089664e-01  2.17745168e-14  3.14039279e-01  4.61089408e-16  5.10034921e-01  3.67623164e-14  4.58597032e-01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  2.80531391e-16  3.84506946e-01  2.00442968e-14  3.00363315e-01  4.29249057e-16  4.88233602e-01  3.40479255e-14  4.38018330e-01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  2.61756884e-16  3.71400702e-01  1.84412029e-14  2.87294036e-01  3.99111364e-16  4.67338078e-01  3.14978974e-14  4.18360954e-01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  2.44116583e-16  3.58736282e-01  1.69574391e-14  2.74802236e-01  3.70647489e-16  4.47307975e-01  2.91075162e-14  3.99583184e-01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  2.27545405e-16  3.46482132e-01  1.55854300e-14  2.62860148e-01  3.43820528e-16  4.28105421e-01  2.68713849e-14  3.81645274e-01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  2.11981707e-16  3.34609831e-01  1.43178645e-14  2.51441404e-01  3.18586741e-16  4.09694869e-01  2.47835716e-14  3.64509360e-01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  1.97367430e-16  3.23094079e-01  1.31477281e-14  2.40520997e-01  2.94896720e-16  3.92042906e-01  2.28377449e-14  3.48139364e-01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  1.83648121e-16  3.11912641e-01  1.20683258e-14  2.30075238e-01  2.72696472e-16  3.75118077e-01  2.10272956e-14  3.32500906e-01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  1.70772858e-16  3.01046242e-01  1.10732958e-14  2.20081717e-01  2.51928422e-16  3.58890712e-01  1.93454451e-14  3.17561217e-01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  1.58694103e-16  2.90478420e-01  1.01566172e-14  2.10519250e-01  2.32532326e-16  3.43332757e-01  1.77853401e-14  3.03289055e-01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  1.47367496e-16  2.80195331e-01  9.31261119e-15  2.01367831e-01  2.14446103e-16  3.28417623e-01  1.63401335e-14  2.89654630e-01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  1.36751612e-16  2.70185536e-01  8.53593773e-15  1.92608580e-01  1.97606578e-16  3.14120042e-01  1.50030536e-14  2.76629523e-01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  1.26807701e-16  2.60439742e-01  7.82158840e-15  1.84223683e-01  1.81950139e-16  3.00415942e-01  1.37674604e-14  2.64186618e-01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  1.17499417e-16  2.50950544e-01  7.16487659e-15  1.76196334e-01  1.67413325e-16  2.87282328e-01  1.26268920e-14  2.52300038e-01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  1.08792558e-16  2.41712145e-01  6.56142538e-15  1.68510674e-01  1.53933326e-16  2.74697187e-01  1.15751006e-14  2.40945072e-01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  1.00654822e-16  2.32720087e-01  6.00715414e-15  1.61151733e-01  1.41448416e-16  2.62639397e-01  1.06060801e-14  2.30098128e-01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  9.30555871e-17  2.23970977e-01  5.49826412e-15  1.54105362e-01  1.29898320e-16  2.51088655e-01  9.71408640e-15  2.19736666e-01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  8.59657146e-17  2.15462244e-01  5.03122359e-15  1.47358180e-01  1.19224517e-16  2.40025409e-01  8.89365049e-15  2.09839152e-01  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  7.93573891e-17  2.07191897e-01  4.60275284e-15  1.40897513e-01  1.09370476e-16  2.29430810e-01  8.13958662e-15  2.00385010e-01  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  7.32039839e-17  1.99158327e-01  4.20980927e-15  1.34711338e-01  1.00281853e-16  2.19286665e-01  7.44699536e-15  1.91354570e-01  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  6.74799563e-17  1.91360117e-01  3.84957284e-15  1.28788235e-01  9.19066292e-17  2.09575401e-01  6.81126297e-15  1.82729033e-01  1.60262263e-09  1.91157077e+01 
 1.02304957e+10  6.21607682e-17  1.83795893e-01  3.51943195e-15  1.23117335e-01  8.41952070e-17  2.00280035e-01  6.22805754e-15  1.74490424e-01  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  5.72228300e-17  1.76464195e-01  3.21696992e-15  1.17688277e-01  7.71004711e-17  1.91384148e-01  5.69332256e-15  1.66621557e-01  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  5.26434615e-17  1.69363382e-01  2.93995197e-15  1.12491172e-01  7.05778136e-17  1.82871865e-01  5.20326863e-15  1.59106001e-01  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  4.84008688e-17  1.62491551e-01  2.68631303e-15  1.07516560e-01  6.45851307e-17  1.74727838e-01  4.75436352e-15  1.51928043e-01  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  4.44741305e-17  1.55846492e-01  2.45414603e-15  1.02755388e-01  5.90827950e-17  1.66937231e-01  4.34332134e-15  1.45072659e-01  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  4.08431921e-17  1.49425650e-01  2.24169094e-15  9.81989708e-02  5.40336075e-17  1.59485708e-01  3.96709079e-15  1.38525482e-01  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  3.74888641e-17  1.43226116e-01  2.04732444e-15  9.38389769e-02  4.94027334e-17  1.52359419e-01  3.62284308e-15  1.32272773e-01  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  3.43928215e-17  1.37244620e-01  1.86955021e-15  8.96674007e-02  4.51576239e-17  1.45544993e-01  3.30795960e-15  1.26301398e-01  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  3.15376036e-17  1.31477549e-01  1.70698977e-15  8.56765463e-02  4.12679286e-17  1.39029523e-01  3.02001962e-15  1.20598796e-01  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  2.89066112e-17  1.25920962e-01  1.55837397e-15  8.18590108e-02  3.77054008e-17  1.32800563e-01  2.75678805e-15  1.15152959e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  2.64841016e-17  1.20570617e-01  1.42253494e-15  7.82076708e-02  3.44437967e-17  1.26846112e-01  2.51620358e-15  1.09952406e-01 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  2.42551797e-17  1.15422005e-01  1.29839863e-15  7.47156692e-02  3.14587726e-17  1.21154608e-01  2.29636706e-15  1.04986162e-01 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  2.22057854e-17  1.10470381e-01  1.18497776e-15  7.13764052e-02  2.87277806e-17  1.15714916e-01  2.09553044e-15  1.00243734e-01 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  2.03226774e-17  1.05710801e-01  1.08136532e-15  6.81835239e-02  2.62299641e-17  1.10516321e-01  1.91208607e-15  9.57150936e-02 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  1.85934131e-17  1.01138158e-01  9.86728411e-16  6.51309081e-02  2.39460549e-17  1.05548513e-01  1.74455657e-15  9.13906549e-02 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  1.70063254e-17  9.67472168e-02  9.00302608e-16  6.22126698e-02  2.18582723e-17  1.00801581e-01  1.59158530e-15  8.72612560e-02 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  1.55504968e-17  9.25326456e-02  8.21386611e-16  5.94231432e-02  1.99502257e-17  9.62660021e-02  1.45192722e-15  8.33181410e-02 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  1.42157310e-17  8.84890507e-02  7.49337330e-16  5.67568777e-02  1.82068200e-17  9.19326262e-02  1.32444040e-15  7.95529424e-02 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  1.29925227e-17  8.46110042e-02  6.83565295e-16  5.42086310e-02  1.66141659e-17  8.77926701e-02  1.20807810e-15  7.59576646e-02 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  1.18720258e-17  8.08930712e-02  6.23530403e-16  5.17733631e-02  1.51594932e-17  8.38377040e-02  1.10188123e-15  7.25246674e-02 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  1.08460213e-17  7.73298343e-02  5.68737962e-16  4.94462301e-02  1.38310698e-17  8.00596410e-02  1.00497145e-15  6.92466507e-02 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  9.90688381e-18  7.39159152e-02  5.18735037e-16  4.72225782e-02  1.26181243e-17  7.64507259e-02  9.16544677e-16  6.61166400e-02 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  9.04754925e-18  7.06459935e-02  4.73107059e-16  4.50979376e-02  1.15107734e-17  7.30035242e-02  8.35865090e-16  6.31279721e-02 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  8.26148158e-18  6.75148239e-02  4.31474694e-16  4.30680173e-02  1.04999542e-17  6.97109112e-02  7.62259565e-16  6.02742813e-02 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  7.54264082e-18  6.45172499e-02  3.93490949e-16  4.11286988e-02  9.57735979e-18  6.65660612e-02  6.95112519e-16  5.75494866e-02 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.88545166e-18  6.16482162e-02  3.58838501e-16  3.92760309e-02  8.73538017e-18  6.35624365e-02  6.33861151e-16  5.49477790e-02 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  6.28477300e-18  5.89027786e-02  3.27227229e-16  3.75062238e-02  7.96704670e-18  6.06937769e-02  5.77991047e-16  5.24636100e-02 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  5.73586866e-18  5.62761121e-02  2.98391953e-16  3.58156443e-02  7.26598054e-18  5.79540897e-02  5.27032133e-16  5.00916794e-02 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  5.23437938e-18  5.37635176e-02  2.72090331e-16  3.42008095e-02  6.62634484e-18  5.53376392e-02  4.80554943e-16  4.78269250e-02 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  4.77629602e-18  5.13604266e-02  2.48100948e-16  3.26583823e-02  6.04280046e-18  5.28389369e-02  4.38167189e-16  4.56645118e-02 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  4.35793425e-18  4.90624051e-02  2.26221537e-16  3.11851656e-02  5.51046499e-18  5.04527317e-02  3.99510604e-16  4.35998219e-02 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  3.97591051e-18  4.68651557e-02  2.06267361e-16  2.97780978e-02  5.02487490e-18  4.81740008e-02  3.64258047e-16  4.16284448e-02 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  3.62711944e-18  4.47645193e-02  1.88069721e-16  2.84342470e-02  4.58195065e-18  4.59979401e-02  3.32110842e-16  3.97461687e-02 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  3.30871265e-18  4.27564755e-02  1.71474580e-16  2.71508069e-02  4.17796446e-18  4.39199558e-02  3.02796339e-16  3.79489708e-02 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  3.01807885e-18  4.08371421e-02  1.56341313e-16  2.59250914e-02  3.80951074e-18  4.19356554e-02  2.76065673e-16  3.62330096e-02 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  2.75282526e-18  3.90027744e-02  1.42541556e-16  2.47545302e-02  3.47347882e-18  4.00408398e-02  2.51691720e-16  3.45946165e-02 -1.04757323e-10 -1.55003779e+03 
