 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  1.05145448e-14  2.26598722e+03  1.12177235e-13  1.36447604e+02  6.21292306e-13  1.92901647e+01  2.48517682e-12  1.92902210e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  1.05147686e-14  2.16363100e+03  1.12176875e-13  1.30276496e+02  6.21131088e-13  1.84177728e+01  2.48453128e-12  1.84178222e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  1.05149725e-14  2.06575986e+03  1.12176438e-13  1.24385384e+02  6.20954290e-13  1.75848350e+01  2.48382347e-12  1.75848810e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  1.05151583e-14  1.97235569e+03  1.12175921e-13  1.18760318e+02  6.20760424e-13  1.67895652e+01  2.48304745e-12  1.67896067e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  1.05153277e-14  1.88318609e+03  1.12175320e-13  1.13389579e+02  6.20547863e-13  1.60302621e+01  2.48219670e-12  1.60302967e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  1.05154821e-14  1.79806199e+03  1.12174628e-13  1.08261562e+02  6.20314824e-13  1.53052966e+01  2.48126408e-12  1.53053267e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  1.05156227e-14  1.71679041e+03  1.12173841e-13  1.03365540e+02  6.20059359e-13  1.46131164e+01  2.48024180e-12  1.46131430e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  1.05157509e-14  1.63905676e+03  1.12172952e-13  9.86910966e+01  6.19779335e-13  1.39522431e+01  2.47912131e-12  1.39522633e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  1.05158676e-14  1.56498420e+03  1.12171952e-13  9.42278183e+01  6.19472422e-13  1.33212564e+01  2.47789331e-12  1.33212740e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  1.05159740e-14  1.49422764e+03  1.12170834e-13  8.99664992e+01  6.19136073e-13  1.27188014e+01  2.47654759e-12  1.27188188e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  1.05160709e-14  1.42659661e+03  1.12169587e-13  8.58978679e+01  6.18767506e-13  1.21435974e+01  2.47507303e-12  1.21436116e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  1.05161591e-14  1.36214835e+03  1.12168202e-13  8.20131466e+01  6.18363682e-13  1.15944029e+01  2.47345747e-12  1.15944154e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  1.05162395e-14  1.30057806e+03  1.12166666e-13  7.83042187e+01  6.17921286e-13  1.10700488e+01  2.47168765e-12  1.10700604e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  1.05163126e-14  1.24178074e+03  1.12164966e-13  7.47628824e+01  6.17436701e-13  1.05694067e+01  2.46974908e-12  1.05694170e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  1.05163792e-14  1.18559270e+03  1.12163088e-13  7.13817250e+01  6.16905981e-13  1.00914057e+01  2.46762600e-12  1.00914143e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  1.05164398e-14  1.13196769e+03  1.12161015e-13  6.81535610e+01  6.16324829e-13  9.63502286e+00  2.46530121e-12  9.63503011e+00  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  1.05164948e-14  1.08079204e+03  1.12158729e-13  6.50713590e+01  6.15688565e-13  9.19927994e+00  2.46275599e-12  9.19928668e+00  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  1.05165449e-14  1.03190913e+03  1.12156212e-13  6.21285151e+01  6.14992097e-13  8.78324325e+00  2.45996996e-12  8.78324842e+00  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  1.05165904e-14  9.85242173e+02  1.12153442e-13  5.93188239e+01  6.14229888e-13  8.38602121e+00  2.45692099e-12  8.38602618e+00  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  1.05166316e-14  9.40663106e+02  1.12150394e-13  5.66361202e+01  6.13395923e-13  8.00676391e+00  2.45358500e-12  8.00676812e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  1.05166690e-14  8.98128299e+02  1.12147043e-13  5.40747958e+01  6.12483674e-13  7.64465849e+00  2.44993589e-12  7.64466194e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  1.05167030e-14  8.57540060e+02  1.12143360e-13  5.16292707e+01  6.11486067e-13  7.29892895e+00  2.44594535e-12  7.29893236e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  1.05167336e-14  8.18751314e+02  1.12139314e-13  4.92943562e+01  6.10395438e-13  6.96883528e+00  2.44158274e-12  6.96883807e+00  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  1.05167613e-14  7.81731742e+02  1.12134870e-13  4.70650128e+01  6.09203503e-13  6.65366972e+00  2.43681491e-12  6.65367213e+00  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  1.05167863e-14  7.46384999e+02  1.12129990e-13  4.49365249e+01  6.07901313e-13  6.35275786e+00  2.43160608e-12  6.35275999e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  1.05168088e-14  7.12617006e+02  1.12124632e-13  4.29042700e+01  6.06479223e-13  6.06545446e+00  2.42591764e-12  6.06545639e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  1.05168289e-14  6.80390675e+02  1.12118750e-13  4.09639318e+01  6.04926850e-13  5.79114430e+00  2.41970809e-12  5.79114594e+00  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  1.05168469e-14  6.49620651e+02  1.12112295e-13  3.91113464e+01  6.03233043e-13  5.52924016e+00  2.41293280e-12  5.52924158e+00  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  1.05168629e-14  6.20247900e+02  1.12105211e-13  3.73425375e+01  6.01385846e-13  5.27918037e+00  2.40554395e-12  5.27918159e+00  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  1.05168770e-14  5.92197053e+02  1.12097438e-13  3.56537201e+01  5.99372476e-13  5.04042942e+00  2.39749042e-12  5.04043050e+00  1.00017787e-09  1.20114341e+00 
