 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.59099378e-15  4.22708824e+03  5.37100667e-14  2.84309647e+02  2.75543523e-13  4.35490377e+01  1.10218169e-12  4.35493529e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.59121768e-15  4.03251410e+03  5.37102262e-14  2.71451795e+02  2.75529665e-13  4.15795679e+01  1.10212559e-12  4.15797989e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.59142178e-15  3.85174785e+03  5.37103596e-14  2.59172819e+02  2.75514424e-13  3.96991591e+01  1.10206401e-12  3.96994054e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.59160784e-15  3.67786677e+03  5.37104682e-14  2.47453219e+02  2.75497669e-13  3.79037685e+01  1.10199643e-12  3.79039534e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.59177743e-15  3.51072211e+03  5.37105527e-14  2.36262726e+02  2.75479256e-13  3.61895832e+01  1.10192227e-12  3.61897527e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.59193203e-15  3.35414609e+03  5.37106141e-14  2.25577920e+02  2.75459030e-13  3.45529472e+01  1.10184090e-12  3.45530947e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.59207295e-15  3.20158199e+03  5.37106527e-14  2.15377108e+02  2.75436817e-13  3.29903173e+01  1.10175163e-12  3.29904717e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.59220141e-15  3.05747111e+03  5.37106689e-14  2.05638005e+02  2.75412427e-13  3.14983321e+01  1.10165368e-12  3.14984495e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.59231850e-15  2.91913717e+03  5.37106629e-14  1.96338534e+02  2.75385654e-13  3.00738487e+01  1.10154624e-12  3.00739444e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.59242522e-15  2.78632203e+03  5.37106346e-14  1.87459604e+02  2.75356268e-13  2.87137596e+01  1.10142838e-12  2.87138500e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.59252250e-15  2.66072572e+03  5.37105837e-14  1.78981915e+02  2.75324021e-13  2.74151963e+01  1.10129909e-12  2.74152850e+01  9.99699509e-10  4.98795475e-01 
