 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  7.54684096e-15  3.12758623e+03  7.69365902e-14  1.98484032e+02  4.13150380e-13  2.90281581e+01  1.65260912e-12  2.90282872e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  7.54706481e-15  2.98567847e+03  7.69366248e-14  1.89508843e+02  4.13103117e-13  2.77153808e+01  1.65241940e-12  2.77154919e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  7.54726887e-15  2.85108037e+03  7.69366212e-14  1.80937503e+02  4.13051242e-13  2.64619640e+01  1.65221128e-12  2.64620651e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  7.54745486e-15  2.72226925e+03  7.69365794e-14  1.72755680e+02  4.12994313e-13  2.52652350e+01  1.65198301e-12  2.52653133e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  7.54762440e-15  2.59965697e+03  7.69364990e-14  1.64942531e+02  4.12931847e-13  2.41226249e+01  1.65173263e-12  2.41227016e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  7.54777894e-15  2.48208542e+03  7.69363794e-14  1.57483044e+02  4.12863313e-13  2.30316883e+01  1.65145804e-12  2.30317499e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  7.54791979e-15  2.36969260e+03  7.69362196e-14  1.50360908e+02  4.12788131e-13  2.19900857e+01  1.65115688e-12  2.19901419e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  7.54804816e-15  2.26270156e+03  7.69360181e-14  1.43561446e+02  4.12705663e-13  2.09955902e+01  1.65082663e-12  2.09956407e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  7.54816517e-15  2.16040204e+03  7.69357733e-14  1.37069341e+02  4.12615211e-13  2.00460732e+01  1.65046447e-12  2.00461182e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  7.54827180e-15  2.06237062e+03  7.69354830e-14  1.30870072e+02  4.12516012e-13  1.91394942e+01  1.65006735e-12  1.91395359e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  7.54836898e-15  1.96913631e+03  7.69351447e-14  1.24951786e+02  4.12407228e-13  1.82739116e+01  1.64963192e-12  1.82739461e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  7.54845753e-15  1.88034349e+03  7.69347556e-14  1.19301560e+02  4.12287942e-13  1.74474734e+01  1.64915452e-12  1.74475018e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  7.54853822e-15  1.79522438e+03  7.69343124e-14  1.13905794e+02  4.12157152e-13  1.66584169e+01  1.64863111e-12  1.66584411e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  7.54861174e-15  1.71401830e+03  7.69338111e-14  1.08754537e+02  4.12013758e-13  1.59050425e+01  1.64805731e-12  1.59050640e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  7.54867872e-15  1.63655177e+03  7.69332476e-14  1.03836326e+02  4.11856559e-13  1.51857423e+01  1.64742831e-12  1.51857604e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  7.54873973e-15  1.56242681e+03  7.69326170e-14  9.91406017e+01  4.11684240e-13  1.44989655e+01  1.64673886e-12  1.44989825e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  7.54879530e-15  1.49189012e+03  7.69319139e-14  9.46569068e+01  4.11495365e-13  1.38432503e+01  1.64598319e-12  1.38432653e+01  9.99773413e-10  6.58391420e-01 
