 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.67862333e-15  4.16348123e+03  5.47887439e-14  2.78741512e+02  2.82084112e-13  4.25402389e+01  1.12834405e-12  4.25405254e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.67884723e-15  3.97199189e+03  5.47888994e-14  2.66135637e+02  2.82069229e-13  4.06164153e+01  1.12828384e-12  4.06166283e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.67905133e-15  3.79483152e+03  5.47890285e-14  2.54103048e+02  2.82052862e-13  3.87795313e+01  1.12821776e-12  3.87797659e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.67923738e-15  3.62255794e+03  5.47891323e-14  2.42607703e+02  2.82034873e-13  3.70257930e+01  1.12814525e-12  3.70259850e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.67940698e-15  3.45832949e+03  5.47892117e-14  2.31636814e+02  2.82015108e-13  3.53512782e+01  1.12806568e-12  3.53514454e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.67956157e-15  3.30344850e+03  5.47892673e-14  2.21164207e+02  2.81993397e-13  3.37525430e+01  1.12797837e-12  3.37526978e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.67970249e-15  3.15350632e+03  5.47892997e-14  2.11161201e+02  2.81969557e-13  3.22261093e+01  1.12788259e-12  3.22262501e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.67983095e-15  3.01185374e+03  5.47893090e-14  2.01611186e+02  2.81943383e-13  3.07687105e+01  1.12777751e-12  3.07688259e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.67994803e-15  2.87451146e+03  5.47892955e-14  1.92495326e+02  2.81914652e-13  2.93771650e+01  1.12766223e-12  2.93772716e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.68005476e-15  2.74465983e+03  5.47892589e-14  1.83789853e+02  2.81883120e-13  2.80486206e+01  1.12753578e-12  2.80487028e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.68015203e-15  2.62034033e+03  5.47891989e-14  1.75478165e+02  2.81848519e-13  2.67801304e+01  1.12739709e-12  2.67801984e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.68024070e-15  2.50254443e+03  5.47891151e-14  1.67542262e+02  2.81810554e-13  2.55690130e+01  1.12724496e-12  2.55690793e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.68032151e-15  2.38961256e+03  5.47890068e-14  1.59965498e+02  2.81768903e-13  2.44126610e+01  1.12707811e-12  2.44127205e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.68039516e-15  2.28131010e+03  5.47888729e-14  1.52730509e+02  2.81723211e-13  2.33086087e+01  1.12689513e-12  2.33086574e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.68046228e-15  2.17774468e+03  5.47887123e-14  1.45824106e+02  2.81673092e-13  2.22544752e+01  1.12669445e-12  2.22545136e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.68052344e-15  2.07958287e+03  5.47885238e-14  1.39229166e+02  2.81618120e-13  2.12480285e+01  1.12647438e-12  2.12480602e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.68057918e-15  1.98556285e+03  5.47883056e-14  1.32932854e+02  2.81557831e-13  2.02870853e+01  1.12623305e-12  2.02871184e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.68062997e-15  1.89575162e+03  5.47880558e-14  1.26920832e+02  2.81491714e-13  1.93696069e+01  1.12596843e-12  1.93696366e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.68067624e-15  1.80995319e+03  5.47877724e-14  1.21181101e+02  2.81419212e-13  1.84936205e+01  1.12567829e-12  1.84936460e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  5.68071839e-15  1.72824987e+03  5.47874530e-14  1.15701038e+02  2.81339714e-13  1.76572482e+01  1.12536016e-12  1.76572714e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.68075679e-15  1.64994412e+03  5.47870947e-14  1.10468357e+02  2.81252549e-13  1.68587014e+01  1.12501139e-12  1.68587228e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  5.68079176e-15  1.57540977e+03  5.47866945e-14  1.05472561e+02  2.81156986e-13  1.60962704e+01  1.12462903e-12  1.60962849e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  5.68082359e-15  1.50406181e+03  5.47862490e-14  1.00702461e+02  2.81052224e-13  1.53683159e+01  1.12420989e-12  1.53683310e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  5.68085257e-15  1.43615181e+03  5.47857544e-14  9.61483499e+01  2.80937387e-13  1.46732856e+01  1.12375045e-12  1.46732974e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  5.68087895e-15  1.37119962e+03  5.47852064e-14  9.18000695e+01  2.80811515e-13  1.40096890e+01  1.12324688e-12  1.40096991e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  5.68090294e-15  1.30918729e+03  5.47846003e-14  8.76483889e+01  2.80673561e-13  1.33761021e+01  1.12269500e-12  1.33761110e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  5.68092476e-15  1.24994841e+03  5.47839310e-14  8.36846260e+01  2.80522380e-13  1.27711679e+01  1.12209020e-12  1.27711749e+01  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  5.68094459e-15  1.19349064e+03  5.47831926e-14  7.99000451e+01  2.80356721e-13  1.21935932e+01  1.12142751e-12  1.21936001e+01  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  5.68096260e-15  1.13946823e+03  5.47823790e-14  7.62865526e+01  2.80175218e-13  1.16421388e+01  1.12070144e-12  1.16421451e+01  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  5.68097895e-15  1.08798950e+03  5.47814830e-14  7.28365196e+01  2.79976379e-13  1.11156226e+01  1.11990604e-12  1.11156282e+01  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  5.68099377e-15  1.03878398e+03  5.47804971e-14  6.95424537e+01  2.79758579e-13  1.06129198e+01  1.11903479e-12  1.06129247e+01  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  5.68100720e-15  9.91801909e+02  5.47794128e-14  6.63974188e+01  2.79520044e-13  1.01329514e+01  1.11808061e-12  1.01329550e+01  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  5.68101934e-15  9.46915707e+02  5.47782208e-14  6.33946650e+01  2.79258842e-13  9.67468903e+00  1.11703576e-12  9.67469211e+00  1.00036296e-09  1.37978463e+00 
