 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  6.65216041e-15  3.54427994e+03  6.63877647e-14  2.29922485e+02  3.50973858e-13  3.41754552e+01  1.40390303e-12  3.41756522e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  6.65238429e-15  3.38379244e+03  6.63878668e-14  2.19524673e+02  3.50944968e-13  3.26299082e+01  1.40378680e-12  3.26300797e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  6.65258837e-15  3.23101740e+03  6.63879374e-14  2.09597841e+02  3.50913240e-13  3.11542265e+01  1.40365927e-12  3.11543666e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  6.65277440e-15  3.08511083e+03  6.63879769e-14  2.00118070e+02  3.50878403e-13  2.97452838e+01  1.40351937e-12  2.97454027e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  6.65294397e-15  2.94564610e+03  6.63879858e-14  1.91067764e+02  3.50840162e-13  2.84000811e+01  1.40336590e-12  2.84001818e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  6.65309853e-15  2.81278597e+03  6.63879641e-14  1.82428070e+02  3.50798191e-13  2.71156989e+01  1.40319755e-12  2.71157986e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  6.65323942e-15  2.68516067e+03  6.63879116e-14  1.74178523e+02  3.50752132e-13  2.58893923e+01  1.40301289e-12  2.58894748e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  6.65336784e-15  2.56404164e+03  6.63878279e-14  1.66301806e+02  3.50701594e-13  2.47185629e+01  1.40281035e-12  2.47186311e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  6.65348489e-15  2.44754982e+03  6.63877123e-14  1.58780901e+02  3.50646149e-13  2.36006727e+01  1.40258822e-12  2.36007345e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  6.65359157e-15  2.33688255e+03  6.63875637e-14  1.51599989e+02  3.50585325e-13  2.25333352e+01  1.40234460e-12  2.25333911e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  6.65368880e-15  2.23152605e+03  6.63873810e-14  1.44744360e+02  3.50518606e-13  2.15142777e+01  1.40207744e-12  2.15143293e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  6.65377741e-15  2.13060352e+03  6.63871624e-14  1.38198091e+02  3.50445429e-13  2.05412936e+01  1.40178446e-12  2.05413307e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  6.65385817e-15  2.03426011e+03  6.63869063e-14  1.31948247e+02  3.50365174e-13  1.96123227e+01  1.40146320e-12  1.96123554e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  6.65393176e-15  1.94244546e+03  6.63866103e-14  1.25980807e+02  3.50277164e-13  1.87253579e+01  1.40111094e-12  1.87253876e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  6.65399882e-15  1.85436665e+03  6.63862719e-14  1.20283387e+02  3.50180655e-13  1.78785090e+01  1.40072470e-12  1.78785363e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  6.65405991e-15  1.77057623e+03  6.63858882e-14  1.14843609e+02  3.50074836e-13  1.70699552e+01  1.40030124e-12  1.70699792e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  6.65411557e-15  1.69054327e+03  6.63854560e-14  1.09649912e+02  3.49958818e-13  1.62979666e+01  1.39983700e-12  1.62979857e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  6.65416627e-15  1.61406041e+03  6.63849715e-14  1.04691347e+02  3.49831626e-13  1.55608929e+01  1.39932808e-12  1.55609104e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  6.65421245e-15  1.54104371e+03  6.63844306e-14  9.99567423e+01  3.49692196e-13  1.48571542e+01  1.39877022e-12  1.48571689e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  6.65425450e-15  1.47137418e+03  6.63838287e-14  9.54360893e+01  3.49539364e-13  1.41852402e+01  1.39815877e-12  1.41852540e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  6.65429278e-15  1.40481433e+03  6.63831605e-14  9.11201513e+01  3.49371857e-13  1.35437134e+01  1.39748862e-12  1.35437250e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  6.65432762e-15  1.34129365e+03  6.63824204e-14  8.69992874e+01  3.49188282e-13  1.29312001e+01  1.39675422e-12  1.29312109e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  6.65435932e-15  1.28069633e+03  6.63816021e-14  8.30646262e+01  3.48987120e-13  1.23463890e+01  1.39594947e-12  1.23463978e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  6.65438816e-15  1.22274970e+03  6.63806984e-14  7.93081637e+01  3.48766710e-13  1.17880238e+01  1.39506774e-12  1.17880316e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  6.65441437e-15  1.16752237e+03  6.63797018e-14  7.57215416e+01  3.48525240e-13  1.12549116e+01  1.39410178e-12  1.12549173e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  6.65443818e-15  1.11466190e+03  6.63786035e-14  7.22970243e+01  3.48260732e-13  1.07459085e+01  1.39304368e-12  1.07459146e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  6.65445980e-15  1.06428432e+03  6.63773944e-14  6.90274049e+01  3.47971030e-13  1.02599248e+01  1.39188480e-12  1.02599300e+01  1.00003770e-09  1.04558394e+00 
