 frequency       c_dasm          q_dasm          c_dalg          q_dalg          c_dpsm          q_dpsm          c_dplg          q_dplg          l_ref           q_ref          
 2.09692776e+08  2.67513240e-15  5.50443477e+00  2.47548194e-13  5.46532780e+00  2.37621071e-15  8.49282747e+00  2.16734111e-13  8.11486013e+00  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  2.66666706e-15  5.25637748e+00  2.46770504e-13  5.21823090e+00  2.37303936e-15  8.10934365e+00  2.16419379e-13  7.74791424e+00  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  2.65743662e-15  5.01954840e+00  2.45923017e-13  4.98231203e+00  2.36956165e-15  7.74319980e+00  2.16075172e-13  7.39756542e+00  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  2.64738012e-15  4.79344424e+00  2.45000039e-13  4.75706586e+00  2.36575079e-15  7.39361558e+00  2.15698841e-13  7.06306321e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  2.63643290e-15  4.57758417e+00  2.43995523e-13  4.54200991e+00  2.36157776e-15  7.05984559e+00  2.15287520e-13  6.74369106e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  2.62452660e-15  4.37150883e+00  2.42903065e-13  4.33668350e+00  2.35701110e-15  6.74117783e+00  2.14838116e-13  6.43876486e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  2.61158928e-15  4.17477939e+00  2.41715912e-13  4.14064683e+00  2.35201685e-15  6.43693226e+00  2.14347289e-13  6.14763141e+00  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  2.59754553e-15  3.98697671e+00  2.40426973e-13  3.95347996e+00  2.34655837e-15  6.14645935e+00  2.13811446e-13  5.86966707e+00  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  2.58231680e-15  3.80770044e+00  2.39028831e-13  3.77478195e+00  2.34059623e-15  5.86913878e+00  2.13226725e-13  5.60427639e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  2.56582167e-15  3.63656822e+00  2.37513779e-13  3.60417003e+00  2.33408808e-15  5.60437810e+00  2.12588984e-13  5.35089088e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  2.54797633e-15  3.47321490e+00  2.35873852e-13  3.44127871e+00  2.32698855e-15  5.35161156e+00  2.11893793e-13  5.10896772e+00  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  2.52869519e-15  3.31729176e+00  2.34100873e-13  3.28575905e+00  2.31924916e-15  5.11029883e+00  2.11136423e-13  4.87798869e+00  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  2.50789157e-15  3.16846581e+00  2.32186521e-13  3.13727791e+00  2.31081828e-15  4.87992397e+00  2.10311842e-13  4.65745896e+00  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  2.48547861e-15  3.02641909e+00  2.30122399e-13  2.99551721e+00  2.30164106e-15  4.65999425e+00  2.09414714e-13  4.44690612e+00  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  2.46137030e-15  2.89084801e+00  2.27900133e-13  2.86017326e+00  2.29165945e-15  4.45003918e+00  2.08439398e-13  4.24587911e+00  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  2.43548270e-15  2.76146270e+00  2.25511469e-13  2.73095612e+00  2.28081228e-15  4.24960948e+00  2.07379955e-13  4.05394727e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  2.40773536e-15  2.63798641e+00  2.22948407e-13  2.60758897e+00  2.26903532e-15  4.05827613e+00  2.06230163e-13  3.87069942e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  2.37805286e-15  2.52015494e+00  2.20203336e-13  2.48980752e+00  2.25626151e-15  3.87562948e+00  2.04983529e-13  3.69574299e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  2.34636655e-15  2.40771602e+00  2.17269196e-13  2.37735944e+00  2.24242118e-15  3.70127833e+00  2.03633325e-13  3.52870315e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  2.31261649e-15  2.30042887e+00  2.14139650e-13  2.27000381e+00  2.22744241e-15  3.53484916e+00  2.02172617e-13  3.36922202e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  2.27675339e-15  2.19806361e+00  2.10809271e-13  2.16751063e+00  2.21125150e-15  3.37598528e+00  2.00594314e-13  3.21695793e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  2.23874076e-15  2.10040077e+00  2.07273744e-13  2.06966031e+00  2.19377351e-15  3.22434608e+00  1.98891226e-13  3.07158463e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  2.19855696e-15  2.00723088e+00  2.03530067e-13  1.97624317e+00  2.17493297e-15  3.07960631e+00  1.97056135e-13  2.93279064e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  2.15619739e-15  1.91835394e+00  1.99576758e-13  1.88705906e+00  2.15465470e-15  2.94145535e+00  1.95081877e-13  2.80027857e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  2.11167638e-15  1.83357904e+00  1.95414057e-13  1.80191687e+00  2.13286481e-15  2.80959659e+00  1.92961443e-13  2.67376446e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  2.06502906e-15  1.75272391e+00  1.91044112e-13  1.72063413e+00  2.10949179e-15  2.68374671e+00  1.90688092e-13  2.55297719e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  2.01631285e-15  1.67561456e+00  1.86471150e-13  1.64303666e+00  2.08446779e-15  2.56363513e+00  1.88255479e-13  2.43765792e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  1.96560864e-15  1.60208484e+00  1.81701611e-13  1.56895812e+00  2.05773006e-15  2.44900339e+00  1.85657793e-13  2.32755947e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  1.91302147e-15  1.53197611e+00  1.76744250e-13  1.49823972e+00  2.02922247e-15  2.33960458e+00  1.82889920e-13  2.22244585e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  1.85868074e-15  1.46513686e+00  1.71610189e-13  1.43072986e+00  1.99889716e-15  2.23520282e+00  1.79947600e-13  2.12209172e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  1.80273975e-15  1.40142238e+00  1.66312916e-13  1.36628377e+00  1.96671630e-15  2.13557271e+00  1.76827607e-13  2.02628193e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  1.74537461e-15  1.34069444e+00  1.60868222e-13  1.30476326e+00  1.93265383e-15  2.04049885e+00  1.73527917e-13  1.93481102e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  1.68678255e-15  1.28282094e+00  1.55294079e-13  1.24603635e+00  1.89669726e-15  1.94977534e+00  1.70047894e-13  1.84748282e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  1.62717948e-15  1.22767561e+00  1.49610447e-13  1.18997705e+00  1.85884935e-15  1.86320535e+00  1.66388447e-13  1.76411001e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  1.56679699e-15  1.17513771e+00  1.43839025e-13  1.13646504e+00  1.81912969e-15  1.78060066e+00  1.62552193e-13  1.68451369e+00  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  1.50587882e-15  1.12509175e+00  1.38002940e-13  1.08538543e+00  1.77757604e-15  1.70178125e+00  1.58543581e-13  1.60852304e+00  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  1.44467688e-15  1.07742719e+00  1.32126390e-13  1.03662852e+00  1.73424547e-15  1.62657487e+00  1.54369005e-13  1.53597492e+00  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  1.38344700e-15  1.03203816e+00  1.26234250e-13  9.90089517e-01  1.68921505e-15  1.55481671e+00  1.50036863e-13  1.46671354e+00  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  1.32244451e-15  9.88823222e-01  1.20351648e-13  9.45668377e-01  1.64258221e-15  1.48634897e+00  1.45557586e-13  1.40059010e+00  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  1.26191985e-15  9.47685072e-01  1.14503542e-13  9.03269524e-01  1.59446453e-15  1.42102056e+00  1.40943614e-13  1.33746249e+00  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  1.20211434e-15  9.08530307e-01  1.08714294e-13  8.62801671e-01  1.54499915e-15  1.35868677e+00  1.36209317e-13  1.27719498e+00  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  1.14325628e-15  8.71269176e-01  1.03007269e-13  8.24177609e-01  1.49434150e-15  1.29920892e+00  1.31370863e-13  1.21965791e+00  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  1.08555750e-15  8.35815334e-01  9.74044682e-14  7.87314023e-01  1.44266359e-15  1.24245412e+00  1.26446034e-13  1.16472745e+00  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  1.02921045e-15  8.02085621e-01  9.19262112e-14  7.52131300e-01  1.39015178e-15  1.18829498e+00  1.21453983e-13  1.11228530e+00  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  9.74385927e-16  7.69999829e-01  8.65908712e-14  7.18553359e-01  1.33700409e-15  1.13660936e+00  1.16414956e-13  1.06221845e+00  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  9.21231456e-16  7.39480498e-01  8.14146727e-14  6.86507480e-01  1.28342716e-15  1.08728015e+00  1.11349965e-13  1.01441894e+00  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  8.69870366e-16  7.10452715e-01  7.64115542e-14  6.55924147e-01  1.22963292e-15  1.04019509e+00  1.06280446e-13  9.68783650e-01  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  8.20401489e-16  6.82843922e-01  7.15930947e-14  6.26736887e-01  1.17583516e-15  9.95246530e-01  1.01227891e-13  9.25214048e-01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  7.72899477e-16  6.56583748e-01  6.69685006e-14  5.98882132e-01  1.12224606e-15  9.52331334e-01  9.62134898e-14  8.83616017e-01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  7.27415646e-16  6.31603857e-01  6.25446494e-14  5.72299074e-01  1.06907277e-15  9.11350704e-01  9.12577712e-14  8.43899646e-01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  6.83979284e-16  6.07837810e-01  5.83261806e-14  5.46929535e-01  1.01651433e-15  8.72210072e-01  8.63802781e-14  8.05979050e-01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  6.42599307e-16  5.85220956e-01  5.43156279e-14  5.22717841e-01  9.64758762e-16  8.34818996e-01  8.15992719e-14  7.69772196e-01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  6.03266197e-16  5.63690346e-01  5.05135819e-14  4.99610704e-01  9.13980720e-16  7.99091077e-01  7.69314822e-14  7.35200741e-01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  5.65954118e-16  5.43184676e-01  4.69188762e-14  4.77557112e-01  8.64339473e-16  7.64943879e-01  7.23919062e-14  7.02189873e-01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  5.30623134e-16  5.23644259e-01  4.35287874e-14  4.56508222e-01  8.15977454e-16  7.32298868e-01  6.79936618e-14  6.70668164e-01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  4.97221450e-16  5.05011027e-01  4.03392420e-14  4.36417267e-01  7.69019283e-16  7.01081349e-01  6.37478951e-14  6.40567433e-01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  4.65687615e-16  4.87228565e-01  3.73450226e-14  4.17239463e-01  7.23571267e-16  6.71220403e-01  5.96637420e-14  6.11822609e-01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  4.35952634e-16  4.70242181e-01  3.45399698e-14  3.98931931e-01  6.79721351e-16  6.42648827e-01  5.57483380e-14  5.84371607e-01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  4.07941949e-16  4.53998996e-01  3.19171727e-14  3.81453619e-01  6.37539450e-16  6.15303060e-01  5.20068732e-14  5.58155201e-01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  3.81577262e-16  4.38448070e-01  2.94691475e-14  3.64765237e-01  5.97078112e-16  5.89123098e-01  4.84426844e-14  5.33116914e-01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  3.56778158e-16  4.23540546e-01  2.71879997e-14  3.48829191e-01  5.58373451e-16  5.64052405e-01  4.50573775e-14  5.09202895e-01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  3.33463554e-16  4.09229806e-01  2.50655700e-14  3.33609536e-01  5.21446269e-16  5.40037798e-01  4.18509731e-14  4.86361818e-01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  3.11552922e-16  3.95471643e-01  2.30935619e-14  3.19071919e-01  4.86303317e-16  5.17029322e-01  3.88220670e-14  4.64544766e-01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  2.90967328e-16  3.82224428e-01  2.12636530e-14  3.05183540e-01  4.52938642e-16  4.94980107e-01  3.59680003e-14  4.43705131e-01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  2.71630256e-16  3.69449266e-01  1.95675888e-14  2.91913109e-01  4.21334961e-16  4.73846217e-01  3.32850321e-14  4.23798511e-01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  2.53468260e-16  3.57110144e-01  1.79972600e-14  2.79230810e-01  3.91465041e-16  4.53586477e-01  3.07685096e-14  4.04782605e-01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  2.36411426e-16  3.45174036e-01  1.65447663e-14  2.67108264e-01  3.63293032e-16  4.34162298e-01  2.84130329e-14  3.86617120e-01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  2.20393682e-16  3.33610988e-01  1.52024655e-14  2.55518493e-01  3.36775757e-16  4.15537498e-01  2.62126089e-14  3.69263674e-01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  2.05352959e-16  3.22394154e-01  1.39630113e-14  2.44435887e-01  3.11863927e-16  3.97678113e-01  2.41607949e-14  3.52685697e-01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  1.91231231e-16  3.11499783e-01  1.28193800e-14  2.33836165e-01  2.88503267e-16  3.80552214e-01  2.22508280e-14  3.36848350e-01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  1.77974444e-16  3.00907169e-01  1.17648886e-14  2.23696336e-01  2.66635568e-16  3.64129730e-01  2.04757411e-14  3.21718428e-01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  1.65532370e-16  2.90598537e-01  1.07932044e-14  2.13994655e-01  2.46199644e-16  3.48382277e-01  1.88284642e-14  3.07264283e-01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  1.53858385e-16  2.80558898e-01  9.89834896e-15  2.04710578e-01  2.27132197e-16  3.33282994e-01  1.73019124e-14  2.93455740e-01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  1.42909208e-16  2.70775854e-01  9.07469577e-15  1.95824715e-01  2.09368601e-16  3.18806398e-01  1.58890601e-14  2.80264019e-01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  1.32644606e-16  2.61239374e-01  8.31696461e-15  1.87318772e-01  1.92843597e-16  3.04928244e-01  1.45830029e-14  2.67661666e-01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  1.23027098e-16  2.51941540e-01  7.62021196e-15  1.79175499e-01  1.77491907e-16  2.91625406e-01  1.33770084e-14  2.55622482e-01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  1.14021648e-16  2.42876277e-01  6.97981927e-15  1.71378628e-01  1.63248768e-16  2.78875768e-01  1.22645557e-14  2.44121459e-01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  1.05595378e-16  2.34039078e-01  6.39147939e-15  1.63912818e-01  1.50050397e-16  2.66658130e-01  1.12393668e-14  2.33134718e-01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  9.77173077e-17  2.25426724e-01  5.85118180e-15  1.56763589e-01  1.37834383e-16  2.54952128e-01  1.02954289e-14  2.22639451e-01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  9.03581086e-17  2.17037015e-01  5.35519731e-15  1.49917267e-01  1.26540010e-16  2.43738163e-01  9.42701056e-15  2.12613870e-01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  8.34899054e-17  2.08868518e-01  4.90006235e-15  1.43360920e-01  1.16108527e-16  2.32997346e-01  8.62867073e-15  2.03037157e-01  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  7.70861006e-17  2.00920331e-01  4.48256340e-15  1.37082304e-01  1.06483357e-16  2.22711445e-01  7.89526380e-15  1.93889412e-01  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  7.11212356e-17  1.93191877e-01  4.09972166e-15  1.31069808e-01  9.76102560e-17  2.12862853e-01  7.22193975e-15  1.85151617e-01  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  6.55708816e-17  1.85682718e-01  3.74877816e-15  1.25312400e-01  8.94374299e-17  2.03434546e-01  6.60414102e-15  1.76805587e-01  1.60262263e-09  1.91157077e+01 
 1.02304957e+10  6.04115583e-17  1.78392408e-01  3.42717946e-15  1.19799587e-01  8.19156061e-17  1.94410064e-01  6.03759662e-15  1.68833939e-01  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  5.56206756e-17  1.71320362e-01  3.13256396e-15  1.14521363e-01  7.49980724e-17  1.85773485e-01  5.51831397e-15  1.61220048e-01  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  5.11764960e-17  1.64465760e-01  2.86274890e-15  1.09468177e-01  6.86406840e-17  1.77509408e-01  5.04256920e-15  1.53948019e-01  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  4.70581109e-17  1.57827477e-01  2.61571810e-15  1.04630893e-01  6.28018442e-17  1.69602936e-01  4.60689607e-15  1.47002651e-01  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  4.32454288e-17  1.51404028e-01  2.38961031e-15  1.00000762e-01  5.74424628e-17  1.62039668e-01  4.20807415e-15  1.40369408e-01  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  3.97191717e-17  1.45193542e-01  2.18270839e-15  9.55693951e-02  5.25258966e-17  1.54805681e-01  3.84311642e-15  1.34034389e-01  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  3.64608746e-17  1.39193748e-01  1.99342897e-15  9.13287376e-02  4.80178747e-17  1.47887526e-01  3.50925658e-15  1.27984304e-01  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  3.34528879e-17  1.33401976e-01  1.82031292e-15  8.72710491e-02  4.38864128e-17  1.41272213e-01  3.20393631e-15  1.22206441e-01  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  3.06783791e-17  1.27815175e-01  1.66201630e-15  8.33888865e-02  4.01017191e-17  1.34947206e-01  2.92479264e-15  1.16688648e-01  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  2.81213327e-17  1.22429927e-01  1.51730200e-15  7.96750873e-02  3.66360931e-17  1.28900414e-01  2.66964556e-15  1.11419306e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  2.57665478e-17  1.17242484e-01  1.38503180e-15  7.61227570e-02  3.34638221e-17  1.23120176e-01  2.43648597e-15  1.06387304e-01 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  2.35996310e-17  1.12248797e-01  1.26415906e-15  7.27252566e-02  3.05610742e-17  1.17595261e-01  2.22346405e-15  1.01582024e-01 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  2.16069868e-17  1.07444552e-01  1.15372182e-15  6.94761930e-02  2.79057921e-17  1.12314851e-01  2.02887814e-15  9.69933117e-02 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  1.97758035e-17  1.02825212e-01  1.05283639e-15  6.63694093e-02  2.54775870e-17  1.07268536e-01  1.85116411e-15  9.26114631e-02 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  1.80940353e-17  9.83860463e-02  9.60691420e-16  6.33989766e-02  2.32576344e-17  1.02446299e-01  1.68888531e-15  8.84272023e-02 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  1.65503813e-17  9.41221766e-02  8.76542254e-16  6.05591868e-02  2.12285734e-17  9.78385148e-02  1.54072302e-15  8.44316639e-02 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  1.51342618e-17  9.00286058e-02  7.99705808e-16  5.78445451e-02  1.93744084e-17  9.34359294e-02  1.40546754e-15  8.06163750e-02 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  1.38357914e-17  8.61002537e-02  7.29555725e-16  5.52497641e-02  1.76804152e-17  8.92296566e-02  1.28200979e-15  7.69732390e-02 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  1.26457513e-17  8.23319878e-02  6.65517903e-16  5.27697570e-02  1.61330516e-17  8.52111644e-02  1.16933342e-15  7.34945186e-02 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  1.15555589e-17  7.87186509e-02  6.07066341e-16  5.03996323e-02  1.47198716e-17  8.13722652e-02  1.06650752e-15  7.01728210e-02 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  1.05572372e-17  7.52550871e-02  5.53719284e-16  4.81346873e-02  1.34294451e-17  7.77051047e-02  9.72679779e-16  6.70010823e-02 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  9.64338347e-18  7.19361647e-02  5.05035654e-16  4.59704029e-02  1.22512814e-17  7.42021508e-02  8.87070140e-16  6.39725537e-02 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  8.80713789e-18  6.87567957e-02  4.60611749e-16  4.39024382e-02  1.11757579e-17  7.08561838e-02  8.08964943e-16  6.10807875e-02 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  8.04215188e-18  6.57119542e-02  4.20078186e-16  4.19266246e-02  1.01940527e-17  6.76602845e-02  7.37711471e-16  5.83196241e-02 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  7.34255743e-18  6.27966911e-02  3.83097082e-16  4.00389605e-02  9.29808231e-18  6.46078245e-02  6.72712918e-16  5.56831793e-02 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.70293683e-18  6.00061468e-02  3.49359451e-16  3.82356064e-02  8.48044301e-18  6.16924556e-02  6.13423745e-16  5.31658322e-02 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  6.11829341e-18  5.73355626e-02  3.18582803e-16  3.65128791e-02  7.73435638e-18  5.89080991e-02  5.59345400e-16  5.07622139e-02 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  5.58402331e-18  5.47802887e-02  2.90508931e-16  3.48672466e-02  7.05361898e-18  5.62489363e-02  5.10022367e-16  4.84671960e-02 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  5.09588837e-18  5.23357922e-02  2.64901872e-16  3.32953232e-02  6.43255541e-18  5.37093980e-02  4.65038539e-16  4.62758801e-02 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  4.64999034e-18  4.99976619e-02  2.41546041e-16  3.17938640e-02  5.86597509e-18  5.12841554e-02  4.24013873e-16  4.41835877e-02 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  4.24274631e-18  4.77616129e-02  2.20244500e-16  3.03597604e-02  5.34913211e-18  4.89681103e-02  3.86601326e-16  4.21858506e-02 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  3.87086550e-18  4.56234896e-02  2.00817380e-16  2.89900347e-02  4.87768835e-18  4.67563863e-02  3.52484039e-16  4.02784013e-02 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  3.53132740e-18  4.35792670e-02  1.83100426e-16  2.76818356e-02  4.44767934e-18  4.46443194e-02  3.21372746e-16  3.84571641e-02 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  3.22136118e-18  4.16250523e-02  1.66943665e-16  2.64324333e-02  4.05548288e-18  4.26274499e-02  2.93003411e-16  3.67182469e-02 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  2.93842642e-18  3.97570846e-02  1.52210180e-16  2.52392149e-02  3.69779014e-18  4.07015135e-02  2.67135053e-16  3.50579325e-02 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  2.68019513e-18  3.79717341e-02  1.38774992e-16  2.40996801e-02  3.37157915e-18  3.88624339e-02  2.43547755e-16  3.34726712e-02 -1.04757323e-10 -1.55003779e+03 
