 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  6.70272619e-15  3.51363750e+03  6.69124756e-14  2.28067873e+02  3.53794831e-13  3.38998833e+01  1.41518693e-12  3.39000442e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  6.70295007e-15  3.35555304e+03  6.69125748e-14  2.17755824e+02  3.53765228e-13  3.23667696e+01  1.41506784e-12  3.23669363e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  6.70315415e-15  3.20322822e+03  6.69126421e-14  2.07905934e+02  3.53732718e-13  3.09029898e+01  1.41493719e-12  3.09031438e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  6.70334017e-15  3.05852626e+03  6.69126781e-14  1.98504851e+02  3.53697025e-13  2.95054176e+01  1.41479386e-12  2.95055408e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  6.70350974e-15  2.92059263e+03  6.69126830e-14  1.89528132e+02  3.53657844e-13  2.81710465e+01  1.41463662e-12  2.81711591e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  6.70366430e-15  2.78813515e+03  6.69126570e-14  1.80956481e+02  3.53614842e-13  2.68970190e+01  1.41446415e-12  2.68971041e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  6.70380519e-15  2.66255970e+03  6.69125998e-14  1.72773814e+02  3.53567653e-13  2.56806242e+01  1.41427497e-12  2.56807013e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  6.70393361e-15  2.54173869e+03  6.69125110e-14  1.64959167e+02  3.53515876e-13  2.45192191e+01  1.41406748e-12  2.45192854e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  6.70405065e-15  2.42699506e+03  6.69123897e-14  1.57498629e+02  3.53459072e-13  2.34103521e+01  1.41383991e-12  2.34104183e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  6.70415733e-15  2.31735643e+03  6.69122349e-14  1.50376639e+02  3.53396758e-13  2.23516202e+01  1.41359034e-12  2.23516778e+01  9.99690711e-10  4.76241640e-01 
