 frequency       c_dasm          q_dasm          c_dalg          q_dalg          c_dpsm          q_dpsm          c_dplg          q_dplg          l_ref           q_ref          
 5.29130511e+08  2.69870060e-15  1.53496023e+00  2.52172132e-13  1.54523929e+00  2.87339802e-15  2.36004112e+00  2.62804475e-13  2.24206567e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  2.62220045e-15  1.46751615e+00  2.45146776e-13  1.47555288e+00  2.83093332e-15  2.25488144e+00  2.58635594e-13  2.14083751e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  2.54336491e-15  1.40320914e+00  2.37879246e-13  1.40902692e+00  2.78585976e-15  2.15453838e+00  2.54212924e-13  2.04419421e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  2.46243684e-15  1.34190081e+00  2.30389463e-13  1.34551884e+00  2.73813943e-15  2.05879539e+00  2.49533240e-13  1.95192856e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  2.37969026e-15  1.28345909e+00  2.22700534e-13  1.28489251e+00  2.68775344e-15  1.96744554e+00  2.44595255e-13  1.86384274e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  2.29542717e-15  1.22775787e+00  2.14838552e-13  1.22701799e+00  2.63470432e-15  1.88029105e+00  2.39399860e-13  1.77974784e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  2.20997355e-15  1.17467680e+00  2.06832303e-13  1.17177120e+00  2.57901831e-15  1.79714287e+00  2.33950352e-13  1.69946348e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  2.12367455e-15  1.12410092e+00  1.98712891e-13  1.11903368e+00  2.52074731e-15  1.71782023e+00  2.28252627e-13  1.62281742e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  2.03688899e-15  1.07592048e+00  1.90513273e-13  1.06869235e+00  2.45997047e-15  1.64215025e+00  2.22315341e-13  1.54964517e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  1.94998339e-15  1.03003064e+00  1.82267752e-13  1.02063921e+00  2.39679533e-15  1.56996751e+00  2.16150014e-13  1.47978966e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  1.86332571e-15  9.86331228e-01  1.74011399e-13  9.74771173e-01  2.33135828e-15  1.50111371e+00  2.09771080e-13  1.41310088e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  1.77727906e-15  9.44726498e-01  1.65779466e-13  9.30989798e-01  2.26382440e-15  1.43543729e+00  2.03195863e-13  1.34943556e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  1.69219553e-15  9.05124899e-01  1.57606782e-13  8.89201092e-01  2.19438659e-15  1.37279308e+00  1.96444479e-13  1.28865689e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  1.60841045e-15  8.67438844e-01  1.49527167e-13  8.49315302e-01  2.12326386e-15  1.31304199e+00  1.89539666e-13  1.23063416e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  1.52623720e-15  8.31584484e-01  1.41572883e-13  8.11246721e-01  2.05069890e-15  1.25605066e+00  1.82506522e-13  1.17524255e+00  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  1.44596280e-15  7.97481493e-01  1.33774137e-13  7.74913501e-01  1.97695487e-15  1.20169121e+00  1.75372185e-13  1.12236281e+00  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  1.36784426e-15  7.65052851e-01  1.26158658e-13  7.40237472e-01  1.90231161e-15  1.14984093e+00  1.68165427e-13  1.07188102e+00  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  1.29210602e-15  7.34224635e-01  1.18751349e-13  7.07143970e-01  1.82706121e-15  1.10038202e+00  1.60916211e-13  1.02368835e+00  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  1.21893816e-15  7.04925812e-01  1.11574032e-13  6.75561675e-01  1.75150326e-15  1.05320138e+00  1.53655188e-13  9.77680806e-01  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  1.14849571e-15  6.77088037e-01  1.04645282e-13  6.45422453e-01  1.67593982e-15  1.00819035e+00  1.46413185e-13  9.33759050e-01  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  1.08089869e-15  6.50645458e-01  9.79803494e-14  6.16661200e-01  1.60067038e-15  9.65244550e-01  1.39220677e-13  8.91828143e-01  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  1.01623304e-15  6.25534515e-01  9.15911652e-14  5.89215703e-01  1.52598695e-15  9.24263699e-01  1.32107280e-13  8.51797372e-01  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  9.54552214e-16  6.01693764e-01  8.54864239e-14  5.63026499e-01  1.45216945e-15  8.85151448e-01  1.25101265e-13  8.13580051e-01  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  8.95879243e-16  5.79063684e-01  7.96717284e-14  5.38036740e-01  1.37948161e-15  8.47815268e-01  1.18229131e-13  7.77093345e-01  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  8.40209333e-16  5.57586509e-01  7.41497880e-14  5.14192067e-01  1.30816745e-15  8.12166342e-01  1.11515231e-13  7.42258098e-01  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  7.87512687e-16  5.37206062e-01  6.89206580e-14  4.91440489e-01  1.23844842e-15  7.78119486e-01  1.04981471e-13  7.08998678e-01  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  7.37737531e-16  5.17867601e-01  6.39820056e-14  4.69732264e-01  1.17052139e-15  7.45593084e-01  9.86470864e-14  6.77242821e-01  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  6.90813199e-16  4.99517677e-01  5.93293938e-14  4.49019789e-01  1.10455727e-15  7.14509050e-01  9.25284956e-14  6.46921494e-01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  6.46653209e-16  4.82104011e-01  5.49565710e-14  4.29257495e-01  1.04070045e-15  6.84792794e-01  8.66392342e-14  6.17968758e-01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  6.05158232e-16  4.65575388e-01  5.08557586e-14  4.10401744e-01  9.79068904e-16  6.56373212e-01  8.09899584e-14  5.90321645e-01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  5.66218919e-16  4.49881568e-01  4.70179282e-14  3.92410737e-01  9.19754865e-16  6.29182667e-01  7.55885153e-14  5.63920038e-01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  5.29718519e-16  4.34973234e-01  4.34330646e-14  3.75244420e-01  8.62826026e-16  6.03156989e-01  7.04400687e-14  5.38706559e-01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  4.95535280e-16  4.20801952e-01  4.00904083e-14  3.58864407e-01  8.08327115e-16  5.78235455e-01  6.55472708e-14  5.14626461e-01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  4.63544604e-16  4.07320174e-01  3.69786768e-14  3.43233896e-01  7.56281766e-16  5.54360771e-01  6.09104681e-14  4.91627527e-01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  4.33620957e-16  3.94481262e-01  3.40862612e-14  3.28317601e-01  7.06694554e-16  5.31479035e-01  5.65279314e-14  4.69659973e-01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  4.05639528e-16  3.82239558e-01  3.14013999e-14  3.14081687e-01  6.59553127e-16  5.09539687e-01  5.23961000e-14  4.48676350e-01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  3.79477651e-16  3.70550472e-01  2.89123273e-14  3.00493707e-01  6.14830331e-16  4.88495436e-01  4.85098311e-14  4.28631451e-01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  3.55015995e-16  3.59370616e-01  2.66074003e-14  2.87522558e-01  5.72486285e-16  4.68302165e-01  4.48626461e-14  4.09482224e-01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  3.32139542e-16  3.48657958e-01  2.44752032e-14  2.75138425e-01  5.32470334e-16  4.48918814e-01  4.14469685e-14  3.91187678e-01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  3.10738369e-16  3.38372004e-01  2.25046320e-14  2.63312747e-01  4.94722871e-16  4.30307243e-01  3.82543492e-14  3.73708797e-01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  2.90708234e-16  3.28474001e-01  2.06849621e-14  2.52018182e-01  4.59176987e-16  4.12432070e-01  3.52756730e-14  3.57008453e-01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  2.71951007e-16  3.18927151e-01  1.90058988e-14  2.41228577e-01  4.25759965e-16  3.95260500e-01  3.25013475e-14  3.41051316e-01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  2.54374942e-16  3.09696824e-01  1.74576140e-14  2.30918943e-01  3.94394592e-16  3.78762135e-01  2.99214713e-14  3.25803771e-01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  2.37894807e-16  3.00750769e-01  1.60307706e-14  2.21065438e-01  3.65000327e-16  3.62908776e-01  2.75259805e-14  3.11233834e-01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  2.22431898e-16  2.92059305e-01  1.47165365e-14  2.11645341e-01  3.37494307e-16  3.47674227e-01  2.53047770e-14  2.97311066e-01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  2.07913938e-16  2.83595490e-01  1.35065899e-14  2.02637042e-01  3.11792241e-16  3.33034093e-01  2.32478352e-14  2.84006495e-01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  1.94274879e-16  2.75335246e-01  1.23931163e-14  1.94020024e-01  2.87809167e-16  3.18965588e-01  2.13452920e-14  2.71292539e-01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  1.81454627e-16  2.67257442e-01  1.13688005e-14  1.85774842e-01  2.65460121e-16  3.05447350e-01  1.95875202e-14  2.59142926e-01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  1.69398694e-16  2.59343936e-01  1.04268133e-14  1.77883108e-01  2.44660714e-16  2.92459270e-01  1.79651860e-14  2.47532625e-01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  1.58057799e-16  2.51579549e-01  9.56079450e-15  1.70327464e-01  2.25327623e-16  2.79982331e-01  1.64692946e-14  2.36437778e-01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  1.47387433e-16  2.43951994e-01  8.76483273e-15  1.63091558e-01  2.07379024e-16  2.67998469e-01  1.50912225e-14  2.25835631e-01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  1.37347398e-16  2.36451746e-01  8.03344398e-15  1.56160011e-01  1.90734957e-16  2.56490446e-01  1.38227415e-14  2.15704478e-01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  1.27901334e-16  2.29071874e-01  7.36154830e-15  1.49518383e-01  1.75317634e-16  2.45441742e-01  1.26560324e-14  2.06023599e-01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  1.19016256e-16  2.21807813e-01  6.74444604e-15  1.43153132e-01  1.61051700e-16  2.34836464e-01  1.15836931e-14  1.96773208e-01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  1.10662099e-16  2.14657121e-01  6.17779388e-15  1.37051568e-01  1.47864446e-16  2.24659268e-01  1.05987391e-14  1.87934406e-01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  1.02811294e-16  2.07619201e-01  5.65758114e-15  1.31201807e-01  1.35685975e-16  2.14895297e-01  9.69460036e-15  1.79489129e-01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  9.54383777e-17  2.00695006e-01  5.18010667e-15  1.25592717e-01  1.24449331e-16  2.05530131e-01  8.86511330e-15  1.71420111e-01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  8.85196392e-17  1.93886754e-01  4.74195655e-15  1.20213867e-01  1.14090592e-16  1.96549751e-01  8.10451007e-15  1.63710841e-01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  8.20328165e-17  1.87197631e-01  4.33998289e-15  1.15055475e-01  1.04548919e-16  1.87940503e-01  7.40740527e-15  1.56345525e-01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  7.59568353e-17  1.80631517e-01  3.97128375e-15  1.10108347e-01  9.57665891e-17  1.79689087e-01  6.76878095e-15  1.49309056e-01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  7.02715950e-17  1.74192729e-01  3.63318431e-15  1.05363835e-01  8.76889834e-17  1.71782532e-01  6.18397023e-15  1.42586977e-01  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  6.49577987e-17  1.67885791e-01  3.32321932e-15  1.00813779e-01  8.02645634e-17  1.64208192e-01  5.64864019e-15  1.36165457e-01  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  5.99968244e-17  1.61715227e-01  3.03911677e-15  9.64504604e-02  7.34448182e-17  1.56953740e-01  5.15877423e-15  1.30031258e-01  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  5.53706312e-17  1.55685393e-01  2.77878288e-15  9.22665627e-02  6.71841950e-17  1.50007163e-01  4.71065426e-15  1.24171711e-01  1.60262263e-09  1.91157077e+01 
 1.02304957e+10  5.10616980e-17  1.49800331e-01  2.54028816e-15  8.82551269e-02  6.14400147e-17  1.43356762e-01  4.30084306e-15  1.18574691e-01  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  4.70529869e-17  1.44063658e-01  2.32185464e-15  8.44095175e-02  5.61723737e-17  1.36991152e-01  3.92616683e-15  1.13228595e-01  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  4.33279278e-17  1.38478486e-01  2.12184417e-15  8.07233901e-02  5.13440363e-17  1.30899261e-01  3.58369821e-15  1.08122319e-01  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  3.98704182e-17  1.33047359e-01  1.93874754e-15  7.71906641e-02  4.69203200e-17  1.25070335e-01  3.27073983e-15  1.03245238e-01  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  3.66648335e-17  1.27772226e-01  1.77117464e-15  7.38054982e-02  4.28689752e-17  1.19493935e-01  2.98480858e-15  9.85871837e-02  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  3.36960448e-17  1.22654423e-01  1.61784529e-15  7.05622709e-02  3.91600615e-17  1.14159938e-01  2.72362043e-15  9.41384280e-02  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  3.09494396e-17  1.17694675e-01  1.47758086e-15  6.74555626e-02  3.57658239e-17  1.09058538e-01  2.48507616e-15  8.98896641e-02  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  2.84109433e-17  1.12893120e-01  1.34929649e-15  6.44801420e-02  3.26605678e-17  1.04180246e-01  2.26724773e-15  8.58319887e-02  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  2.60670392e-17  1.08249329e-01  1.23199401e-15  6.16309544e-02  2.98205359e-17  9.95158835e-02  2.06836544e-15  8.19568859e-02  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  2.39047859e-17  1.03762345e-01  1.12475528e-15  5.89031120e-02  2.72237882e-17  9.50565844e-02  1.88680595e-15  7.82562107e-02  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  2.19118303e-17  9.94307251e-02  1.02673610e-15  5.62918861e-02  2.48500842e-17  9.07937904e-02  1.72108092e-15  7.47221739e-02 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  2.00764164e-17  9.52525862e-02  9.37160558e-16  5.37927013e-02  2.26807704e-17  8.67192466e-02  1.56982649e-15  7.13473270e-02 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  1.83873894e-17  9.12256497e-02  8.55315796e-16  5.14011298e-02  2.06986710e-17  8.28249970e-02  1.43179342e-15  6.81245484e-02 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  1.68341944e-17  8.73472904e-02  7.80547139e-16  4.91128874e-02  1.88879845e-17  7.91033791e-02  1.30583794e-15  6.50470294e-02 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  1.54068717e-17  8.36145830e-02  7.12253596e-16  4.69238297e-02  1.72341849e-17  7.55470182e-02  1.19091324e-15  6.21082611e-02 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  1.40960470e-17  8.00243471e-02  6.49883676e-16  4.48299493e-02  1.57239284e-17  7.21488208e-02  1.08606158e-15  5.93020216e-02 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  1.28929187e-17  7.65731896e-02  5.92931518e-16  4.28273728e-02  1.43449648e-17  6.89019680e-02  9.90406973e-16  5.66223643e-02 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  1.17892416e-17  7.32575456e-02  5.40933290e-16  4.09123583e-02  1.30860552e-17  6.57999087e-02  9.03148480e-16  5.40636057e-02 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  1.07773082e-17  7.00737146e-02  4.93463860e-16  3.90812927e-02  1.19368935e-17  6.28363518e-02  8.23553931e-16  5.16203142e-02 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  9.84992823e-18  6.70178948e-02  4.50133710e-16  3.73306896e-02  1.08880344e-17  6.00052591e-02  7.50954202e-16  4.92872996e-02 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  9.00040631e-18  6.40862139e-02  4.10586072e-16  3.56571866e-02  9.93082522e-18  5.73008375e-02  6.84737919e-16  4.70596025e-02 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  8.22251862e-18  6.12747564e-02  3.74494288e-16  3.40575430e-02  9.05734263e-18  5.47175311e-02  6.24346584e-16  4.49324842e-02 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  7.51048904e-18  5.85795880e-02  3.41559362e-16  3.25286369e-02  8.26033418e-18  5.22500140e-02  5.69270096e-16  4.29014174e-02 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  6.85896478e-18  5.59967774e-02  3.11507699e-16  3.10674631e-02  7.53316380e-18  4.98931819e-02  5.19042639e-16  4.09620770e-02 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  6.26299222e-18  5.35224146e-02  2.84089017e-16  2.96711297e-02  6.86976133e-18  4.76421449e-02  4.73238896e-16  3.91103309e-02 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  5.71799290e-18  5.11526276e-02  2.59074422e-16  2.83368559e-02  6.26457600e-18  4.54922196e-02  4.31470589e-16  3.73422319e-02 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  5.21973999e-18  4.88835956e-02  2.36254633e-16  2.70619688e-02  5.71253329e-18  4.34389214e-02  3.93383294e-16  3.56540097e-02 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  4.76433552e-18  4.67115613e-02  2.15438346e-16  2.58439005e-02  5.20899526e-18  4.14779577e-02  3.58653529e-16  3.40420628e-02 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  4.34818828e-18  4.46328401e-02  1.96450726e-16  2.46801853e-02  4.74972394e-18  3.96052200e-02  3.26986084e-16  3.25029511e-02 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  3.96799268e-18  4.26438285e-02  1.79132022e-16  2.35684564e-02  4.33084766e-18  3.78167770e-02  2.98111575e-16  3.10333889e-02 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  3.62070856e-18  4.07410101e-02  1.63336295e-16  2.25064428e-02  3.94883002e-18  3.61088679e-02  2.71784209e-16  2.96302383e-02 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  3.30354200e-18  3.89209608e-02  1.48930245e-16  2.14919668e-02  3.60044144e-18  3.44778953e-02  2.47779734e-16  2.82905020e-02 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  3.01392714e-18  3.71803529e-02  1.35792136e-16  2.05229402e-02  3.28273303e-18  3.29204188e-02  2.25893565e-16  2.70113177e-02 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  2.74950914e-18  3.55159571e-02  1.23810811e-16  1.95973618e-02  2.99301253e-18  3.14331485e-02  2.05939076e-16  2.57899518e-02 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  2.50812798e-18  3.39246450e-02  1.12884785e-16  1.87133142e-02  2.72882234e-18  3.00129391e-02  1.87746030e-16  2.46237936e-02 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  2.28780352e-18  3.24033898e-02  1.02921415e-16  1.78689607e-02  2.48791932e-18  2.86567837e-02  1.71159151e-16  2.35103500e-02 -1.04757323e-10 -1.55003779e+03 
