 frequency       c_dasm          q_dasm          c_dalg          q_dalg          c_dpsm          q_dpsm          c_dplg          q_dplg          l_ref           q_ref          
 5.54193938e+08  2.26484176e-15  2.05730182e+00  2.13470182e-13  1.97020298e+00  2.27791419e-15  3.06900054e+00  2.06914398e-13  2.92220905e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  2.22284495e-15  1.96609454e+00  2.09304060e-13  1.88128737e+00  2.25653027e-15  2.93136218e+00  2.04827914e-13  2.79017845e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  2.17863189e-15  1.87909277e+00  2.04918092e-13  1.79640138e+00  2.23355597e-15  2.79999446e+00  2.02587256e-13  2.66412419e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  2.13222651e-15  1.79610949e+00  2.00314669e-13  1.71536309e+00  2.20891673e-15  2.67461516e+00  2.00185369e-13  2.54377615e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  2.08367466e-15  1.71696618e+00  1.95498373e-13  1.63799884e+00  2.18254197e-15  2.55495473e+00  1.97615624e-13  2.42887641e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  2.03304554e-15  1.64149242e+00  1.90476122e-13  1.56414282e+00  2.15436658e-15  2.44075569e+00  1.94871970e-13  2.31917871e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  1.98043270e-15  1.56952549e+00  1.85257267e-13  1.49363671e+00  2.12433256e-15  2.33177210e+00  1.91949098e-13  2.21444792e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  1.92595449e-15  1.50091001e+00  1.79853649e-13  1.42632938e+00  2.09239078e-15  2.22776897e+00  1.88842611e-13  2.11445952e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  1.86975403e-15  1.43549761e+00  1.74279592e-13  1.36207651e+00  2.05850276e-15  2.12852179e+00  1.85549215e-13  2.01899914e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  1.81199842e-15  1.37314657e+00  1.68551835e-13  1.30074033e+00  2.02264258e-15  2.03381599e+00  1.82066896e-13  1.92786209e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  1.75287735e-15  1.31372151e+00  1.62689394e-13  1.24218929e+00  1.98479869e-15  1.94344649e+00  1.78395106e-13  1.84085291e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  1.69260108e-15  1.25709304e+00  1.56713361e-13  1.18629778e+00  1.94497572e-15  1.85721724e+00  1.74534943e-13  1.75778496e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  1.63139762e-15  1.20313752e+00  1.50646636e-13  1.13294586e+00  1.90319607e-15  1.77494075e+00  1.70489306e-13  1.67848000e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  1.56950950e-15  1.15173669e+00  1.44513596e-13  1.08201901e+00  1.85950135e-15  1.69643772e+00  1.66263032e-13  1.60276784e+00  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  1.50718985e-15  1.10277741e+00  1.38339720e-13  1.03340788e+00  1.81395348e-15  1.62153658e+00  1.61863006e-13  1.53048595e+00  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  1.44469829e-15  1.05615142e+00  1.32151169e-13  9.87008034e-01  1.76663541e-15  1.55007316e+00  1.57298227e-13  1.46147910e+00  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  1.38229642e-15  1.01175499e+00  1.25974344e-13  9.42719745e-01  1.71765142e-15  1.48189029e+00  1.52579828e-13  1.39559903e+00  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  1.32024335e-15  9.69488744e-01  1.19835439e-13  9.00447763e-01  1.66712691e-15  1.41683745e+00  1.47721049e-13  1.33270418e+00  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  1.25879124e-15  9.29257319e-01  1.13759992e-13  8.60101111e-01  1.61520761e-15  1.35477046e+00  1.42737149e-13  1.27265929e+00  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  1.19818114e-15  8.90969173e-01  1.07772473e-13  8.21592884e-01  1.56205830e-15  1.29555117e+00  1.37645264e-13  1.21533520e+00  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  1.13863917e-15  8.54536316e-01  1.01895893e-13  7.84840061e-01  1.50786091e-15  1.23904714e+00  1.32464205e-13  1.16060852e+00  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  1.08037323e-15  8.19874084e-01  9.61514794e-14  7.49763320e-01  1.45281209e-15  1.18513141e+00  1.27214204e-13  1.10836137e+00  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  1.02357033e-15  7.86900902e-01  9.05583998e-14  7.16286860e-01  1.39712038e-15  1.13368219e+00  1.21916613e-13  1.05848117e+00  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  9.68394551e-16  7.55538075e-01  8.51335527e-14  6.84338240e-01  1.34100297e-15  1.08458272e+00  1.16593563e-13  1.01086034e+00  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  9.14985704e-16  7.25709571e-01  7.98914284e-14  6.53848211e-01  1.28468215e-15  1.03772098e+00  1.11267596e-13  9.65396126e-01  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  8.63458661e-16  6.97341828e-01  7.48440356e-14  6.24750568e-01  1.22838175e-15  9.92989548e-01  1.05961285e-13  9.21990341e-01  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  8.13903337e-16  6.70363573e-01  7.00008917e-14  5.96982000e-01  1.17232339e-15  9.50285428e-01  1.00696849e-13  8.80549193e-01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  7.66385262e-16  6.44705645e-01  6.53690713e-14  5.70481955e-01  1.11672303e-15  9.09509915e-01  9.54957886e-14  8.40983076e-01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  7.20946655e-16  6.20300856e-01  6.09533051e-14  5.45192500e-01  1.06178766e-15  8.70568468e-01  9.03785361e-14  8.03206392e-01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  6.77607920e-16  5.97083849e-01  5.67561205e-14  5.21058202e-01  1.00771237e-15  8.33370611e-01  8.53641549e-14  7.67137374e-01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  6.36369477e-16  5.74991000e-01  5.27780146e-14  4.98026005e-01  9.54677854e-16  7.97829852e-01  8.04700784e-14  7.32697923e-01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  5.97213823e-16  5.53960335e-01  4.90176503e-14  4.76045117e-01  9.02848442e-16  7.63863608e-01  7.57119037e-14  6.99813456e-01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  5.60107743e-16  5.33931470e-01  4.54720670e-14  4.55066906e-01  8.52370597e-16  7.31393148e-01  7.11032424e-14  6.68412756e-01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  5.25004592e-16  5.14845598e-01  4.21368982e-14  4.35044802e-01  8.03371979e-16  7.00343538e-01  6.66556282e-14  6.38427835e-01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  4.91846569e-16  4.96645486e-01  3.90065878e-14  4.15934203e-01  7.55961011e-16  6.70643591e-01  6.23784807e-14  6.09793801e-01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  4.60566926e-16  4.79275522e-01  3.60746013e-14  3.97692393e-01  7.10226895e-16  6.42225810e-01  5.82791207e-14  5.82448731e-01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  4.31092077e-16  4.62681784e-01  3.33336259e-14  3.80278464e-01  6.66240036e-16  6.15026336e-01  5.43628313e-14  5.56333554e-01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  4.03343544e-16  4.46812138e-01  3.07757561e-14  3.63653247e-01  6.24052816e-16  5.88984872e-01  5.06329582e-14  5.31391932e-01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  3.77239737e-16  4.31616368e-01  2.83926643e-14  3.47779245e-01  5.83700617e-16  5.64044602e-01  4.70910407e-14  5.07570149e-01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  3.52697544e-16  4.17046322e-01  2.61757518e-14  3.32620583e-01  5.45203054e-16  5.40152097e-01  4.37369665e-14  4.84817002e-01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  3.29633709e-16  4.03056075e-01  2.41162832e-14  3.18142952e-01  5.08565334e-16  5.17257196e-01  4.05691421e-14  4.63083696e-01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  3.07966011e-16  3.89602101e-01  2.22055017e-14  3.04313565e-01  4.73779686e-16  4.95312877e-01  3.75846720e-14  4.42323743e-01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  2.87614241e-16  3.76643447e-01  2.04347268e-14  2.91101117e-01  4.40826819e-16  4.74275110e-01  3.47795398e-14  4.22492855e-01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  2.68500973e-16  3.64141886e-01  1.87954358e-14  2.78475751e-01  4.09677356e-16  4.54102695e-01  3.21487874e-14  4.03548851e-01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  2.50552159e-16  3.52062067e-01  1.72793290e-14  2.66409019e-01  3.80293231e-16  4.34757090e-01  2.96866868e-14  3.85451554e-01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  2.33697545e-16  3.40371626e-01  1.58783819e-14  2.54873853e-01  3.52629011e-16  4.16202224e-01  2.73869011e-14  3.68162702e-01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  2.17870936e-16  3.29041259e-01  1.45848839e-14  2.43844532e-01  3.26633135e-16  3.98404319e-01  2.52426340e-14  3.51645851e-01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  2.03010313e-16  3.18044767e-01  1.33914665e-14  2.33296649e-01  3.02249071e-16  3.81331696e-01  2.32467643e-14  3.35866285e-01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  1.89057836e-16  3.07359038e-01  1.22911218e-14  2.23207075e-01  2.79416366e-16  3.64954594e-01  2.13919666e-14  3.20790931e-01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  1.75959747e-16  2.96963987e-01  1.12772128e-14  2.13553925e-01  2.58071613e-16  3.49244987e-01  1.96708160e-14  3.06388272e-01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  1.63666186e-16  2.86842452e-01  1.03434766e-14  2.04316515e-01  2.38149319e-16  3.34176422e-01  1.80758790e-14  2.92628265e-01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  1.52130956e-16  2.76980037e-01  9.48402260e-15  1.95475316e-01  2.19582688e-16  3.19723854e-01  1.65997906e-14  2.79482268e-01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  1.41311234e-16  2.67364919e-01  8.69332578e-15  1.87011911e-01  2.02304308e-16  3.05863504e-01  1.52353176e-14  2.66922962e-01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  1.31167270e-16  2.57987616e-01  7.96621651e-15  1.78908941e-01  1.86246772e-16  2.92572726e-01  1.39754109e-14  2.54924285e-01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  1.21662065e-16  2.48840736e-01  7.29786793e-15  1.71150049e-01  1.71343204e-16  2.79829893e-01  1.28132465e-14  2.43461362e-01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  1.12761069e-16  2.39918704e-01  6.68378137e-15  1.63719824e-01  1.57527730e-16  2.67614296e-01  1.17422567e-14  2.32510446e-01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  1.04431876e-16  2.31217485e-01  6.11977053e-15  1.56603743e-01  1.44735864e-16  2.55906049e-01  1.07561538e-14  2.22048860e-01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  9.66439618e-17  2.22734302e-01  5.60194500e-15  1.49788113e-01  1.32904844e-16  2.44686024e-01  9.84894553e-15  2.12054943e-01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  8.93684386e-17  2.14467371e-01  5.12669348e-15  1.43260006e-01  1.21973896e-16  2.33935780e-01  9.01494494e-15  2.02507996e-01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  8.25778488e-17  2.06415643e-01  4.69066706e-15  1.37007208e-01  1.11884455e-16  2.23637515e-01  8.24877463e-15  1.93388238e-01  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  7.62459914e-17  1.98578576e-01  4.29076280e-15  1.31018159e-01  1.02580330e-16  2.13774023e-01  7.54536692e-15  1.84676762e-01  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  7.03477824e-17  1.90955925e-01  3.92410790e-15  1.25281900e-01  9.40078190e-17  2.04328657e-01  6.89996027e-15  1.76355491e-01  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  6.48591459e-17  1.83547559e-01  3.58804434e-15  1.19788023e-01  8.61157944e-17  1.95285305e-01  6.30809292e-15  1.68407141e-01  1.60262263e-09  1.91157077e+01 
 1.02304957e+10  5.97569337e-17  1.76353315e-01  3.28011443e-15  1.14526626e-01  7.88557435e-17  1.86628362e-01  5.76559429e-15  1.60815183e-01  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  5.50188680e-17  1.69372871e-01  2.99804696e-15  1.09488273e-01  7.21817812e-17  1.78342718e-01  5.26857465e-15  1.53563812e-01  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  5.06235042e-17  1.62605649e-01  2.73974421e-15  1.04663949e-01  6.60506350e-17  1.70413739e-01  4.81341352e-15  1.46637910e-01  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  4.65502089e-17  1.56050746e-01  2.50326974e-15  1.00045034e-01  6.04216068e-17  1.62827259e-01  4.39674726e-15  1.40023021e-01  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  4.27791495e-17  1.49706885e-01  2.28683689e-15  9.56232681e-02  5.52565161e-17  1.55569564e-01  4.01545601e-15  1.33705317e-01  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  3.92912903e-17  1.43572387e-01  2.08879804e-15  9.13907281e-02  5.05196276e-17  1.48627390e-01  3.66665049e-15  1.27671575e-01  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  3.60683941e-17  1.37645158e-01  1.90763459e-15  8.73398032e-02  4.61775660e-17  1.41987911e-01  3.34765865e-15  1.21909148e-01  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  3.30930252e-17  1.31922697e-01  1.74194754e-15  8.34631760e-02  4.21992222e-17  1.35638732e-01  3.05601242e-15  1.16405942e-01  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  3.03485513e-17  1.26402106e-01  1.59044875e-15  7.97538055e-02  3.85556528e-17  1.29567883e-01  2.78943482e-15  1.11150392e-01  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  2.78191452e-17  1.21080114e-01  1.45195271e-15  7.62049127e-02  3.52199744e-17  1.23763811e-01  2.54582734e-15  1.06131441e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  2.54897818e-17  1.15953110e-01  1.32536896e-15  7.28099680e-02  3.21672560e-17  1.18215370e-01  2.32325782e-15  1.01338513e-01 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  2.33462328e-17  1.11017173e-01  1.20969495e-15  6.95626800e-02  2.93744104e-17  1.12911820e-01  2.11994879e-15  9.67615016e-02 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  2.13750569e-17  1.06268111e-01  1.10400937e-15  6.64569867e-02  2.68200861e-17  1.07842810e-01  1.93426644e-15  9.23907409e-02 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  1.95635864e-17  1.01701502e-01  1.00746602e-15  6.34870463e-02  2.44845608e-17  1.02998377e-01  1.76471005e-15  8.82169928e-02 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  1.78999100e-17  9.73127267e-02  9.19288005e-16  6.06472306e-02  2.23496373e-17  9.83689324e-02  1.60990211e-15  8.42314266e-02 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  1.63728521e-17  9.30970081e-02  8.38762411e-16  5.79321175e-02  2.03985429e-17  9.39452566e-02  1.46857892e-15  8.04256017e-02 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  1.49719499e-17  8.90494490e-02  7.65235297e-16  5.53364851e-02  1.86158322e-17  8.97184863e-02  1.33958187e-15  7.67914510e-02 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  1.36874266e-17  8.51650632e-02  6.98107079e-16  5.28553057e-02  1.69872948e-17  8.56801065e-02  1.22184925e-15  7.33212652e-02 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  1.25101642e-17  8.14388080e-02  6.36828225e-16  5.04837405e-02  1.54998665e-17  8.18219408e-02  1.11440852e-15  7.00076771e-02 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  1.14316737e-17  7.78656119e-02  5.80895270e-16  4.82171339e-02  1.41415457e-17  7.81361409e-02  1.01636927e-15  6.68436469e-02 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  1.04440649e-17  7.44404011e-02  5.29847120e-16  4.60510084e-02  1.29013143e-17  7.46151767e-02  9.26916575e-16  6.38224480e-02 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  9.54001545e-18  7.11581220e-02  4.83261627e-16  4.39810596e-02  1.17690633e-17  7.12518262e-02  8.45304839e-16  6.09376536e-02 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  8.71273979e-18  6.80137618e-02  4.40752428e-16  4.20031512e-02  1.07355230e-17  6.80391655e-02  7.70852130e-16  5.81831236e-02 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  7.95595799e-18  6.50023661e-02  4.01966013e-16  4.01133097e-02  9.79219762e-18  6.49705586e-02  7.02934926e-16  5.55529919e-02 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  7.26386538e-18  6.21190544e-02  3.66579028e-16  3.83077199e-02  8.93130415e-18  6.20396473e-02  6.40983257e-16  5.30416548e-02 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.63110269e-18  5.93590329e-02  3.34295777e-16  3.65827196e-02  8.14571586e-18  5.92403415e-02  5.84476237e-16  5.06437590e-02 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  6.05272709e-18  5.67176055e-02  3.04845923e-16  3.49347950e-02  7.42890938e-18  5.65668094e-02  5.32937941e-16  4.83541913e-02 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  5.52418427e-18  5.41901829e-02  2.77982374e-16  3.33605757e-02  6.77491578e-18  5.40134678e-02  4.85933610e-16  4.61680672e-02 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  5.04128166e-18  5.17722895e-02  2.53479326e-16  3.18568301e-02  6.17827520e-18  5.15749729e-02  4.43066165e-16  4.40807215e-02 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  4.60016292e-18  4.94595695e-02  2.31130477e-16  3.04204605e-02  5.63399493e-18  4.92462110e-02  4.03973003e-16  4.20876983e-02 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  4.19728363e-18  4.72477906e-02  2.10747371e-16  2.90484984e-02  5.13751073e-18  4.70222893e-02  3.68323052e-16  4.01847418e-02 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  3.82938836e-18  4.51328477e-02  1.92157887e-16  2.77381000e-02  4.68465102e-18  4.48985278e-02  3.35814073e-16  3.83677874e-02 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  3.49348903e-18  4.31107643e-02  1.75204848e-16  2.64865419e-02  4.27160403e-18  4.28704500e-02  3.06170184e-16  3.66329531e-02 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  3.18684454e-18  4.11776937e-02  1.59744741e-16  2.52912162e-02  3.89488745e-18  4.09337752e-02  2.79139590e-16  3.49765318e-02 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  2.90694175e-18  3.93299192e-02  1.45646551e-16  2.41496262e-02  3.55132057e-18  3.90844105e-02  2.54492504e-16  3.33949830e-02 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  2.65147763e-18  3.75638536e-02  1.32790683e-16  2.30593828e-02  3.23799868e-18  3.73184426e-02  2.32019247e-16  3.18849255e-02 -1.04757323e-10 -1.55003779e+03 
