 frequency       c_dasm          q_dasm          c_dalg          q_dalg          c_dpsm          q_dpsm          c_dplg          q_dplg          l_ref           q_ref          
 1.58850896e+08  2.88838207e-15  6.76836675e+00  2.75590087e-13  6.53925896e+00  2.62698333e-15  1.01255563e+01  2.40836194e-13  9.67719659e+00  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  2.88231631e-15  6.46302199e+00  2.74978889e-13  6.24357870e+00  2.62455082e-15  9.66833441e+00  2.40589077e-13  9.23958932e+00  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  2.87567737e-15  6.17148568e+00  2.74311529e-13  5.96127295e+00  2.62187187e-15  9.23176471e+00  2.40318566e-13  8.82177429e+00  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  2.86841726e-15  5.89313798e+00  2.73583168e-13  5.69173699e+00  2.61892518e-15  8.81491957e+00  2.40022510e-13  8.42285654e+00  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  2.86048437e-15  5.62738670e+00  2.72788617e-13  5.43439347e+00  2.61568752e-15  8.41691266e+00  2.39698573e-13  8.04198160e+00  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  2.85182330e-15  5.37366612e+00  2.71922317e-13  5.18869116e+00  2.61213358e-15  8.03689712e+00  2.39344220e-13  7.67833361e+00  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  2.84237485e-15  5.13143579e+00  2.70978331e-13  4.95410374e+00  2.60823578e-15  7.67406388e+00  2.38956701e-13  7.33113362e+00  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  2.83207583e-15  4.90017948e+00  2.69950337e-13  4.73012870e+00  2.60396419e-15  7.32764002e+00  2.38533042e-13  6.99963791e+00  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  2.82085911e-15  4.67940412e+00  2.68831617e-13  4.51628627e+00  2.59928634e-15  6.99688718e+00  2.38070023e-13  6.68313638e+00  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  2.80865357e-15  4.46863877e+00  2.67615068e-13  4.31211838e+00  2.59416710e-15  6.68110008e+00  2.37564170e-13  6.38095106e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  2.79538417e-15  4.26743368e+00  2.66293195e-13  4.11718768e+00  2.58856849e-15  6.37960506e+00  2.37011734e-13  6.09243463e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  2.78097211e-15  4.07535930e+00  2.64858135e-13  3.93107660e+00  2.58244958e-15  6.09175868e+00  2.36408684e-13  5.81696906e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  2.76533503e-15  3.89200548e+00  2.63301673e-13  3.75338647e+00  2.57576634e-15  5.81694641e+00  2.35750687e-13  5.55396427e+00  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  2.74838731e-15  3.71698054e+00  2.61615272e-13  3.58373664e+00  2.56847148e-15  5.55458132e+00  2.35033099e-13  5.30285685e+00  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  2.73004053e-15  3.54991046e+00  2.59790118e-13  3.42176371e+00  2.56051439e-15  5.30410291e+00  2.34250955e-13  5.06310889e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  2.71020399e-15  3.39043815e+00  2.57817172e-13  3.26712068e+00  2.55184101e-15  5.06497588e+00  2.33398959e-13  4.83420681e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  2.68878544e-15  3.23822265e+00  2.55687244e-13  3.11947630e+00  2.54239378e-15  4.83668905e+00  2.32471479e-13  4.61566026e+00  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  2.66569191e-15  3.09293841e+00  2.53391072e-13  2.97851426e+00  2.53211162e-15  4.61875428e+00  2.31462544e-13  4.40700105e+00  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  2.64083075e-15  2.95427466e+00  2.50919428e-13  2.84393261e+00  2.52092993e-15  4.41070541e+00  2.30365849e-13  4.20778220e+00  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  2.61411085e-15  2.82193468e+00  2.48263239e-13  2.71544303e+00  2.50878070e-15  4.21209732e+00  2.29174761e-13  4.01757691e+00  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  2.58544404e-15  2.69563521e+00  2.45413723e-13  2.59277025e+00  2.49559258e-15  4.02250497e+00  2.27882337e-13  3.83597771e+00  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  2.55474664e-15  2.57510586e+00  2.42362550e-13  2.47565149e+00  2.48129119e-15  3.84152246e+00  2.26481342e-13  3.66259556e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  2.52194129e-15  2.46008849e+00  2.39102017e-13  2.36383583e+00  2.46579933e-15  3.66876226e+00  2.24964284e-13  3.49705900e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  2.48695887e-15  2.35033671e+00  2.35625244e-13  2.25708371e+00  2.44903744e-15  3.50385427e+00  2.23323453e-13  3.33901339e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  2.44974059e-15  2.24561531e+00  2.31926379e-13  2.15516643e+00  2.43092412e-15  3.34644512e+00  2.21550980e-13  3.18812011e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  2.41024016e-15  2.14569978e+00  2.28000822e-13  2.05786563e+00  2.41137679e-15  3.19619736e+00  2.19638899e-13  3.04405588e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  2.36842613e-15  2.05037583e+00  2.23845448e-13  1.96497284e+00  2.39031247e-15  3.05278876e+00  2.17579229e-13  2.90651201e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  2.32428408e-15  1.95943889e+00  2.19458835e-13  1.87628903e+00  2.36764874e-15  2.91591161e+00  2.15364072e-13  2.77519379e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  2.27781886e-15  1.87269370e+00  2.14841486e-13  1.79162416e+00  2.34330484e-15  2.78527204e+00  2.12985722e-13  2.64981983e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  2.22905662e-15  1.78995390e+00  2.09996033e-13  1.71079682e+00  2.31720296e-15  2.66058941e+00  2.10436798e-13  2.53012146e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  2.17804661e-15  1.71104157e+00  2.04927416e-13  1.63363380e+00  2.28926969e-15  2.54159566e+00  2.07710386e-13  2.41584215e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  2.12486267e-15  1.63578686e+00  1.99643036e-13  1.55996971e+00  2.25943756e-15  2.42803479e+00  2.04800198e-13  2.30673698e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  2.06960418e-15  1.56402765e+00  1.94152854e-13  1.48964669e+00  2.22764683e-15  2.31966221e+00  2.01700748e-13  2.20257209e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  2.01239663e-15  1.49560914e+00  1.88469447e-13  1.42251398e+00  2.19384730e-15  2.21624427e+00  1.98407538e-13  2.10312417e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  1.95339143e-15  1.43038351e+00  1.82607995e-13  1.35842766e+00  2.15800026e-15  2.11755772e+00  1.94917246e-13  2.00818002e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  1.89276518e-15  1.36820960e+00  1.76586208e-13  1.29725033e+00  2.12008042e-15  2.02338921e+00  1.91227926e-13  1.91753605e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  1.83071810e-15  1.30895258e+00  1.70424181e-13  1.23885079e+00  2.08007786e-15  1.93353483e+00  1.87339198e-13  1.83099785e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  1.76747191e-15  1.25248364e+00  1.64144172e-13  1.18310378e+00  2.03799990e-15  1.84779962e+00  1.83252432e-13  1.74837981e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  1.70326686e-15  1.19867968e+00  1.57770321e-13  1.12988969e+00  1.99387275e-15  1.76599719e+00  1.78970914e-13  1.66950465e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  1.63835826e-15  1.14742302e+00  1.51328300e-13  1.07909431e+00  1.94774298e-15  1.68794923e+00  1.74499988e-13  1.59420310e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  1.57301244e-15  1.09860112e+00  1.44844915e-13  1.03060860e+00  1.89967861e-15  1.61348515e+00  1.69847164e-13  1.52231351e+00  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  1.50750231e-15  1.05210628e+00  1.38347662e-13  9.84328418e-01  1.84976987e-15  1.54244172e+00  1.65022179e-13  1.45368149e+00  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  1.44210273e-15  1.00783542e+00  1.31864267e-13  9.40154328e-01  1.79812938e-15  1.47466263e+00  1.60037022e-13  1.38815960e+00  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  1.37708574e-15  9.65689767e-01  1.25422211e-13  8.97991357e-01  1.74489187e-15  1.40999821e+00  1.54905888e-13  1.32560703e+00  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  1.31271591e-15  9.25574636e-01  1.19048262e-13  8.57748797e-01  1.69021332e-15  1.34830508e+00  1.49645084e-13  1.26588927e+00  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  1.24924600e-15  8.87399161e-01  1.12768044e-13  8.19340011e-01  1.63426944e-15  1.28944582e+00  1.44272873e-13  1.20887784e+00  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  1.18691293e-15  8.51076062e-01  1.06605631e-13  7.82682233e-01  1.57725367e-15  1.23328870e+00  1.38809251e-13  1.15445003e+00  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  1.12593440e-15  8.16521409e-01  1.00583204e-13  7.47696394e-01  1.51937449e-15  1.17970738e+00  1.33275676e-13  1.10248860e+00  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  1.06650605e-15  7.83654394e-01  9.47207685e-14  7.14306943e-01  1.46085244e-15  1.12858071e+00  1.27694741e-13  1.05288156e+00  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  1.00879938e-15  7.52397107e-01  8.90359383e-14  6.82441680e-01  1.40191657e-15  1.07979244e+00  1.22089818e-13  1.00552191e+00  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  9.52960355e-16  7.22674332e-01  8.35437921e-14  6.52031596e-01  1.34280078e-15  1.03323105e+00  1.16484664e-13  9.60307451e-01  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  8.99108701e-16  6.94413338e-01  7.82568001e-14  6.23010721e-01  1.28373994e-15  9.88789544e-01  1.10903017e-13  9.17140509e-01  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  8.47337937e-16  6.67543695e-01  7.31848176e-14  5.95315978e-01  1.22496604e-15  9.46365308e-01  1.05368197e-13  8.75927786e-01  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  7.97715963e-16  6.41997091e-01  6.83351387e-14  5.68887039e-01  1.16670454e-15  9.05859947e-01  9.99027219e-14  8.36580141e-01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  7.50286196e-16  6.17707176e-01  6.37126027e-14  5.43666197e-01  1.10917092e-15  8.67179173e-01  9.45279433e-14  7.99012415e-01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  7.05069150e-16  5.94609418e-01  5.93197436e-14  5.19598237e-01  1.05256768e-15  8.30232708e-01  8.92637359e-14  7.63143255e-01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  6.62064352e-16  5.72640978e-01  5.51569730e-14  4.96630315e-01  9.97081781e-16  7.94934195e-01  8.41282284e-14  7.28894954e-01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  6.21252496e-16  5.51740610e-01  5.12227872e-14  4.74711845e-01  9.42882633e-16  7.61201137e-01  7.91375935e-14  6.96193294e-01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  5.82597764e-16  5.31848592e-01  4.75139891e-14  4.53794393e-01  8.90120636e-16  7.28954837e-01  7.43058982e-14  6.64967404e-01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  5.46050202e-16  5.12906677e-01  4.40259158e-14  4.33831574e-01  8.38926280e-16  6.98120352e-01  6.96450136e-14  6.35149617e-01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  5.11548097e-16  4.94858076e-01  4.07526665e-14  4.14778962e-01  7.89409775e-16  6.68626450e-01  6.51645841e-14  6.06675345e-01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  4.79020292e-16  4.77647482e-01  3.76873231e-14  3.96593999e-01  7.41661166e-16  6.40405564e-01  6.08720491e-14  5.79482950e-01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  4.48388383e-16  4.61221111e-01  3.48221593e-14  3.79235922e-01  6.95750868e-16  6.13393744e-01  5.67727139e-14  5.53513627e-01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  4.19568757e-16  4.45526785e-01  3.21488356e-14  3.62665684e-01  6.51730544e-16  5.87530597e-01  5.28698591e-14  5.28711290e-01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  3.92474467e-16  4.30514043e-01  2.96585763e-14  3.46845892e-01  6.09634256e-16  5.62759217e-01  4.91648826e-14  5.05022461e-01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  3.67016892e-16  4.16134274e-01  2.73423280e-14  3.31740745e-01  5.69479808e-16  5.39026097e-01  4.56574652e-14  4.82396163e-01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  3.43107201e-16  4.02340877e-01  2.51908999e-14  3.17315989e-01  5.31270212e-16  5.16281024e-01  4.23457516e-14  4.60783819e-01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  3.20657604e-16  3.89089430e-01  2.31950833e-14  3.03538860e-01  4.94995224e-16  4.94476958e-01  3.92265399e-14  4.40139145e-01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  2.99582394e-16  3.76337871e-01  2.13457542e-14  2.90378051e-01  4.60632878e-16  4.73569895e-01  3.62954725e-14  4.20418058e-01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  2.79798789e-16  3.64046672e-01  1.96339580e-14  2.77803672e-01  4.28151000e-16  4.53518703e-01  3.35472240e-14  4.01578571e-01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  2.61227582e-16  3.52179010e-01  1.80509779e-14  2.65787218e-01  3.97508659e-16  4.34284962e-01  3.09756808e-14  3.83580701e-01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  2.43793611e-16  3.40700911e-01  1.65883886e-14  2.54301536e-01  3.68657535e-16  4.15832778e-01  2.85741095e-14  3.66386374e-01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  2.27426073e-16  3.29581364e-01  1.52380975e-14  2.43320798e-01  3.41543197e-16  3.98128598e-01  2.63353118e-14  3.49959334e-01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  2.12058679e-16  3.18792406e-01  1.39923736e-14  2.32820471e-01  3.16106273e-16  3.81141020e-01  2.42517648e-14  3.34265051e-01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  1.97629692e-16  3.08309154e-01  1.28438672e-14  2.22777286e-01  2.92283524e-16  3.64840607e-01  2.23157453e-14  3.19270635e-01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  1.84081847e-16  2.98109793e-01  1.17856199e-14  2.13169205e-01  2.70008814e-16  3.49199697e-01  2.05194385e-14  3.04944752e-01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  1.71362185e-16  2.88175519e-01  1.08110688e-14  2.03975390e-01  2.49213983e-16  3.34192236e-01  1.88550312e-14  2.91257543e-01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  1.59421815e-16  2.78490421e-01  9.91404390e-15  1.95176158e-01  2.29829625e-16  3.19793602e-01  1.73147914e-14  2.78180544e-01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  1.48215623e-16  2.69041327e-01  9.08876093e-15  1.86752945e-01  2.11785785e-16  3.05980464e-01  1.58911330e-14  2.65686613e-01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  1.37701950e-16  2.59817609e-01  8.32981073e-15  1.78688254e-01  1.95012563e-16  2.92730635e-01  1.45766690e-14  2.53749861e-01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  1.27842249e-16  2.50810945e-01  7.63214561e-15  1.70965608e-01  1.79440652e-16  2.80022951e-01  1.33642537e-14  2.42345586e-01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  1.18600744e-16  2.42015064e-01  6.99106384e-15  1.63569498e-01  1.65001797e-16  2.67837165e-01  1.22470140e-14  2.31450205e-01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  1.09944100e-16  2.33425471e-01  6.40219277e-15  1.56485322e-01  1.51629187e-16  2.56153849e-01  1.12183733e-14  2.21041205e-01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  1.01841106e-16  2.25039166e-01  5.86147119e-15  1.49699334e-01  1.39257787e-16  2.44954319e-01  1.02720668e-14  2.11097079e-01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  9.42623993e-17  2.16854364e-01  5.36513139e-15  1.43198578e-01  1.27824610e-16  2.34220562e-01  9.40215124e-15  2.01597281e-01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  8.71802102e-17  2.08870221e-01  4.90968131e-15  1.36970838e-01  1.17268935e-16  2.23935186e-01  8.60300890e-15  1.92522175e-01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  8.05681520e-17  2.01086585e-01  4.49188698e-15  1.31004575e-01  1.07532475e-16  2.14081371e-01  7.86934695e-15  1.83852992e-01  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  7.44010425e-17  1.93503758e-01  4.10875556e-15  1.25288874e-01  9.85595010e-17  2.04642834e-01  7.19619357e-15  1.75571787e-01  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  6.86547633e-17  1.86122292e-01  3.75751908e-15  1.19813393e-01  9.02969237e-17  1.95603799e-01  6.57889095e-15  1.67661401e-01  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  6.33061498e-17  1.78942810e-01  3.43561889e-15  1.14568311e-01  8.26943414e-17  1.86948976e-01  6.01308596e-15  1.60105427e-01  1.60262263e-09  1.91157077e+01 
 1.02304957e+10  5.83329116e-17  1.71965854e-01  3.14069107e-15  1.09544288e-01  7.57040547e-17  1.78663541e-01  5.49471923e-15  1.52888171e-01  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  5.37135764e-17  1.65191762e-01  2.87055259e-15  1.04732419e-01  6.92810531e-17  1.70733123e-01  5.02001287e-15  1.45994622e-01  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  4.94274545e-17  1.58620577e-01  2.62318843e-15  1.00124200e-01  6.33829797e-17  1.63143791e-01  4.58545731e-15  1.39410423e-01  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  4.54546189e-17  1.52251976e-01  2.39673942e-15  9.57114927e-02  5.79700747e-17  1.55882049e-01  4.18779769e-15  1.33121844e-01  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  4.17758967e-17  1.46085225e-01  2.18949099e-15  9.14864999e-02  5.30051038e-17  1.48934824e-01  3.82401986e-15  1.27115747e-01  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  3.83728680e-17  1.40119152e-01  1.99986260e-15  8.74417368e-02  4.84532731e-17  1.42289461e-01  3.49133647e-15  1.21379571e-01  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  3.52278696e-17  1.34352140e-01  1.82639796e-15  8.35700108e-02  4.42821345e-17  1.35933720e-01  3.18717310e-15  1.15901300e-01  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  3.23240002e-17  1.28782131e-01  1.66775584e-15  7.98644024e-02  4.04614836e-17  1.29855764e-01  2.90915473e-15  1.10669442e-01  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  2.96451248e-17  1.23406643e-01  1.52270156e-15  7.63182498e-02  3.69632530e-17  1.24044160e-01  2.65509257e-15  1.05673008e-01  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  2.71758781e-17  1.18222795e-01  1.39009909e-15  7.29251347e-02  3.37614019e-17  1.18487866e-01  2.42297137e-15  1.00901489e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  2.49016643e-17  1.13227340e-01  1.26890361e-15  6.96788711e-02  3.08318057e-17  1.13176232e-01  2.21093731e-15  9.63448353e-02 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  2.28086529e-17  1.08416700e-01  1.15815467e-15  6.65734952e-02  2.81521445e-17  1.08098986e-01  2.01728637e-15  9.19934405e-02 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  2.08837716e-17  1.03787006e-01  1.05696977e-15  6.36032564e-02  2.57017940e-17  1.03246233e-01  1.84045342e-15  8.78381191e-02 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  1.91146945e-17  9.93341367e-02  9.64538431e-16  6.07626101e-02  2.34617184e-17  9.86084426e-02  1.67900178e-15  8.38700900e-02 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  1.74898263e-17  9.50537567e-02  8.80116607e-16  5.80462110e-02  2.14143664e-17  9.41764432e-02  1.53161353e-15  8.00809596e-02 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  1.59982840e-17  9.09413579e-02  8.03021570e-16  5.54489067e-02  1.95435709e-17  8.99414137e-02  1.39708035e-15  7.64627048e-02 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  1.46298744e-17  8.69922945e-02  7.32627112e-16  5.29657322e-02  1.78344534e-17  8.58948742e-02  1.27429495e-15  7.30076576e-02 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  1.33750702e-17  8.32018185e-02  6.68359097e-16  5.05919048e-02  1.62733320e-17  8.20286771e-02  1.16224306e-15  6.97084897e-02 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  1.22249831e-17  7.95651116e-02  6.09691339e-16  4.83228191e-02  1.48476349e-17  7.83349977e-02  1.05999609e-15  6.65581979e-02 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  1.11713360e-17  7.60773146e-02  5.56141773e-16  4.61540422e-02  1.35458179e-17  7.48063251e-02  9.66704136e-16  6.35500900e-02 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  1.02064338e-17  7.27335544e-02  5.07268918e-16  4.40813088e-02  1.23572873e-17  7.14354527e-02  8.81589609e-16  6.06777718e-02 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  9.32313358e-18  6.95289671e-02  4.62668590e-16  4.21005170e-02  1.12723269e-17  6.82154681e-02  8.03941327e-16  5.79351337e-02 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  8.51481484e-18  6.64587198e-02  4.21970872e-16  4.02077233e-02  1.02820305e-17  6.51397441e-02  7.33109013e-16  5.53163386e-02 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  7.77534940e-18  6.35180286e-02  3.84837308e-16  3.83991386e-02  9.37823770e-18  6.22019287e-02  6.68498246e-16  5.28158100e-02 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  7.09907196e-18  6.07021745e-02  3.50958314e-16  3.66711230e-02  8.55347520e-18  5.93959360e-02  6.09565790e-16  5.04282205e-02 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.48075116e-18  5.80065169e-02  3.20050790e-16  3.50201821e-02  7.80090148e-18  5.67159362e-02  5.55815299e-16  4.81484812e-02 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  5.91556155e-18  5.54265053e-02  2.91855918e-16  3.34429618e-02  7.11425574e-18  5.41563468e-02  5.06793361e-16  4.59717307e-02 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  5.39905646e-18  5.29576886e-02  2.66137132e-16  3.19362442e-02  6.48781052e-18  5.17118231e-02  4.62085858e-16  4.38933257e-02 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  4.92714200e-18  5.05957226e-02  2.42678253e-16  3.04969431e-02  5.91632792e-18  4.93772496e-02  4.21314629e-16  4.19088311e-02 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  4.49605220e-18  4.83363760e-02  2.21281768e-16  2.91220998e-02  5.39501903e-18  4.71477309e-02  3.84134393e-16  4.00140106e-02 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  4.10232546e-18  4.61755356e-02  2.01767253e-16  2.78088781e-02  4.91950664e-18  4.50185831e-02  3.50229944e-16  3.82048182e-02 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  3.74278214e-18  4.41092089e-02  1.83969922e-16  2.65545608e-02  4.48579074e-18  4.29853259e-02  3.19313559e-16  3.64773897e-02 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  3.41450352e-18  4.21335270e-02  1.67739297e-16  2.53565450e-02  4.09021678e-18  4.10436738e-02  2.91122637e-16  3.48280347e-02 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  3.11481199e-18  4.02447454e-02  1.52937982e-16  2.42123379e-02  3.72944656e-18  3.91895287e-02  2.65417532e-16  3.32532286e-02 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  2.84125244e-18  3.84392449e-02  1.39440545e-16  2.31195529e-02  3.40043130e-18  3.74189724e-02  2.41979562e-16  3.17496055e-02 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  2.59157493e-18  3.67135308e-02  1.27132490e-16  2.20759055e-02  3.10038706e-18  3.57282584e-02  2.20609200e-16  3.03139509e-02 -1.04757323e-10 -1.55003779e+03 
