 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.65095068e-15  4.18090787e+03  5.44220932e-14  2.80573660e+02  2.79765676e-13  4.28906760e+01  1.11907030e-12  4.28910387e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.65117458e-15  3.99121776e+03  5.44222501e-14  2.67891233e+02  2.79751161e-13  4.09510006e+01  1.11901157e-12  4.09512582e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.65137868e-15  3.81162919e+03  5.44223807e-14  2.55773438e+02  2.79735198e-13  3.90989767e+01  1.11894711e-12  3.90991937e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.65156473e-15  3.63705744e+03  5.44224861e-14  2.44210984e+02  2.79717651e-13  3.73307354e+01  1.11887636e-12  3.73309212e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.65173433e-15  3.47456396e+03  5.44225672e-14  2.33162576e+02  2.79698371e-13  3.56425026e+01  1.11879873e-12  3.56426752e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.65188892e-15  3.31726828e+03  5.44226248e-14  2.22619927e+02  2.79677193e-13  3.40305634e+01  1.11871356e-12  3.40307041e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.65202984e-15  3.16706477e+03  5.44226593e-14  2.12553030e+02  2.79653936e-13  3.24915617e+01  1.11862010e-12  3.24916759e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.65215830e-15  3.02404143e+03  5.44226710e-14  2.02939824e+02  2.79628402e-13  3.10221489e+01  1.11851758e-12  3.10222664e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.65227538e-15  2.88808374e+03  5.44226600e-14  1.93764168e+02  2.79600373e-13  2.96191948e+01  1.11840512e-12  2.96192892e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.65238211e-15  2.75639393e+03  5.44226262e-14  1.84999587e+02  2.79569611e-13  2.82796570e+01  1.11828175e-12  2.82797378e+01  9.99690711e-10  4.76241640e-01 
