 frequency       c_dasm          q_dasm          c_dalg          q_dalg          c_dpsm          q_dpsm          c_dplg          q_dplg          l_ref           q_ref          
 1.00000000e+08  3.26911923e-15  9.44150344e+00  2.28762831e-13  1.27477335e+01  2.13907398e-15  2.00509088e+01  1.94668342e-13  1.91893290e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  3.26577027e-15  9.02007894e+00  2.28627005e-13  1.21713824e+01  2.13877181e-15  1.91463555e+01  1.94617317e-13  1.83215325e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  3.26206437e-15  8.61705918e+00  2.28478151e-13  1.16210811e+01  2.13839914e-15  1.82824500e+01  1.94561333e-13  1.74929802e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  3.25797244e-15  8.23169866e+00  2.28315049e-13  1.10956537e+01  2.13795287e-15  1.74573892e+01  1.94499920e-13  1.67018976e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  3.25346261e-15  7.86327471e+00  2.28136365e-13  1.05939774e+01  2.13742927e-15  1.66694472e+01  1.94432561e-13  1.59465907e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  3.24850006e-15  7.51108774e+00  2.27940645e-13  1.01149798e+01  2.13682399e-15  1.59169720e+01  1.94358693e-13  1.52254417e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  3.24304684e-15  7.17446149e+00  2.27726304e-13  9.65763680e+00  2.13613201e-15  1.51983831e+01  1.94277698e-13  1.45369061e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  3.23706169e-15  6.85274302e+00  2.27491617e-13  9.22097044e+00  2.13534757e-15  1.45121684e+01  1.94188900e-13  1.38795093e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  3.23049987e-15  6.54530256e+00  2.27234706e-13  8.80404684e+00  2.13446418e-15  1.38568818e+01  1.94091561e-13  1.32518433e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  3.22331294e-15  6.25153329e+00  2.26953529e-13  8.40597418e+00  2.13347455e-15  1.32311401e+01  1.93984874e-13  1.26525636e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  3.21544863e-15  5.97085105e+00  2.26645869e-13  8.02590089e+00  2.13237052e-15  1.26336209e+01  1.93867957e-13  1.20803868e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  3.20685064e-15  5.70269388e+00  2.26309319e-13  7.66301377e+00  2.13114301e-15  1.20630599e+01  1.93739846e-13  1.15340872e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  3.19745850e-15  5.44652159e+00  2.25941269e-13  7.31653634e+00  2.12978199e-15  1.15182484e+01  1.93599492e-13  1.10124948e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  3.18720744e-15  5.20181524e+00  2.25538894e-13  6.98572713e+00  2.12827635e-15  1.09980312e+01  1.93445746e-13  1.05144923e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  3.17602828e-15  4.96807663e+00  2.25099138e-13  6.66987815e+00  2.12661388e-15  1.05013043e+01  1.93277359e-13  1.00390130e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  3.16384736e-15  4.74482767e+00  2.24618703e-13  6.36831338e+00  2.12478113e-15  1.00270124e+01  1.93092969e-13  9.58503847e+00  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  3.15058657e-15  4.53160984e+00  2.24094032e-13  6.08038731e+00  2.12276339e-15  9.57414750e+00  1.92891093e-13  9.15159624e+00  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  3.13616331e-15  4.32798352e+00  2.23521297e-13  5.80548357e+00  2.12054452e-15  9.14174614e+00  1.92670117e-13  8.73775789e+00  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  3.12049068e-15  4.13352744e+00  2.22896387e-13  5.54301366e+00  2.11810693e-15  8.72888795e+00  1.92428288e-13  8.34263697e+00  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  3.10347766e-15  3.94783804e+00  2.22214896e-13  5.29241564e+00  2.11543141e-15  8.33469364e+00  1.92163699e-13  7.96538709e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  3.08502942e-15  3.77052883e+00  2.21472112e-13  5.05315298e+00  2.11249705e-15  7.95832323e+00  1.91874284e-13  7.60520017e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  3.06504771e-15  3.60122982e+00  2.20663010e-13  4.82471337e+00  2.10928112e-15  7.59897431e+00  1.91557803e-13  7.26130466e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  3.04343150e-15  3.43958686e+00  2.19782247e-13  4.60660767e+00  2.10575894e-15  7.25588043e+00  1.91211829e-13  6.93296389e+00  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  3.02007761e-15  3.28526111e+00  2.18824161e-13  4.39836883e+00  2.10190378e-15  6.92830951e+00  1.90833741e-13  6.61947453e+00  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  2.99488169e-15  3.13792841e+00  2.17782773e-13  4.19955095e+00  2.09768673e-15  6.61556234e+00  1.90420708e-13  6.32016504e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  2.96773921e-15  2.99727872e+00  2.16651795e-13  4.00972823e+00  2.09307657e-15  6.31697109e+00  1.89969680e-13  6.03439427e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  2.93854682e-15  2.86301557e+00  2.15424643e-13  3.82849418e+00  2.08803968e-15  6.03189799e+00  1.89477373e-13  5.76155005e+00  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  2.90720376e-15  2.73485551e+00  2.14094462e-13  3.65546065e+00  2.08253987e-15  5.75973393e+00  1.88940264e-13  5.50104790e+00  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  2.87361365e-15  2.61252760e+00  2.12654154e-13  3.49025705e+00  2.07653836e-15  5.49989722e+00  1.88354576e-13  5.25232978e+00  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  2.83768633e-15  2.49577287e+00  2.11096419e-13  3.33252956e+00  2.06999361e-15  5.25183237e+00  1.87716273e-13  5.01486290e+00  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  2.79934000e-15  2.38434385e+00  2.09413806e-13  3.18194035e+00  2.06286131e-15  5.01500891e+00  1.87021054e-13  4.78813854e+00  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  2.75850353e-15  2.27800407e+00  2.07598776e-13  3.03816689e+00  2.05509431e-15  4.78892030e+00  1.86264347e-13  4.57167101e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  2.71511888e-15  2.17652762e+00  2.05643782e-13  2.90090121e+00  2.04664259e-15  4.57308281e+00  1.85441307e-13  4.36499659e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  2.66914362e-15  2.07969869e+00  2.03541360e-13  2.76984929e+00  2.03745329e-15  4.36703455e+00  1.84546824e-13  4.16767252e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  2.62055353e-15  1.98731112e+00  2.01284233e-13  2.64473041e+00  2.02747080e-15  4.17033445e+00  1.83575527e-13  3.97927607e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  2.56934506e-15  1.89916803e+00  1.98865438e-13  2.52527655e+00  2.01663683e-15  3.98256135e+00  1.82521797e-13  3.79940363e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  2.51553780e-15  1.81508136e+00  1.96278462e-13  2.41123181e+00  2.00489066e-15  3.80331308e+00  1.81379787e-13  3.62766986e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  2.45917657e-15  1.73487155e+00  1.93517394e-13  2.30235188e+00  1.99216932e-15  3.63220563e+00  1.80143450e-13  3.46370681e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  2.40033328e-15  1.65836710e+00  1.90577089e-13  2.19840350e+00  1.97840800e-15  3.46887229e+00  1.78806572e-13  3.30716321e+00  1.00093026e-09  1.82036548e+00 
