 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  7.48354246e-15  3.14211465e+03  7.61849047e-14  2.00240632e+02  4.08701108e-13  2.93347036e+01  1.63481203e-12  2.93348384e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  7.48376632e-15  3.00000289e+03  7.61849443e-14  1.91185509e+02  4.08655332e-13  2.80080509e+01  1.63462826e-12  2.80081881e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  7.48397037e-15  2.86356754e+03  7.61849464e-14  1.82539939e+02  4.08605087e-13  2.67414154e+01  1.63442666e-12  2.67415325e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  7.48415637e-15  2.73407038e+03  7.61849107e-14  1.74285956e+02  4.08549946e-13  2.55320377e+01  1.63420554e-12  2.55321387e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  7.48432591e-15  2.61112097e+03  7.61848372e-14  1.66402964e+02  4.08489439e-13  2.43773685e+01  1.63396301e-12  2.43774468e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  7.48448045e-15  2.49269019e+03  7.61847250e-14  1.58877746e+02  4.08423055e-13  2.32749140e+01  1.63369700e-12  2.32749791e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  7.48462130e-15  2.37982626e+03  7.61845733e-14  1.51693178e+02  4.08350229e-13  2.22223016e+01  1.63340528e-12  2.22223556e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  7.48474968e-15  2.27261327e+03  7.61843807e-14  1.44833455e+02  4.08270344e-13  2.12173085e+01  1.63308535e-12  2.12173607e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  7.48486669e-15  2.16967562e+03  7.61841457e-14  1.38283184e+02  4.08182724e-13  2.02577593e+01  1.63273452e-12  2.02578082e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  7.48497332e-15  2.07195551e+03  7.61838661e-14  1.32029400e+02  4.08086629e-13  1.93416106e+01  1.63234982e-12  1.93416511e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  7.48507050e-15  1.97795496e+03  7.61835397e-14  1.26058626e+02  4.07981247e-13  1.84668865e+01  1.63192800e-12  1.84669179e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  7.48515906e-15  1.88862280e+03  7.61831635e-14  1.20357579e+02  4.07865689e-13  1.76317249e+01  1.63146550e-12  1.76317556e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  7.48523976e-15  1.80323695e+03  7.61827345e-14  1.14914826e+02  4.07738985e-13  1.68343364e+01  1.63095844e-12  1.68343637e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  7.48531328e-15  1.72177670e+03  7.61822488e-14  1.09717664e+02  4.07600068e-13  1.60730058e+01  1.63040255e-12  1.60730293e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  7.48538026e-15  1.64381062e+03  7.61817023e-14  1.04755835e+02  4.07447774e-13  1.53461085e+01  1.62979318e-12  1.53461272e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  7.48544128e-15  1.56946480e+03  7.61810905e-14  1.00018360e+02  4.07280830e-13  1.46520791e+01  1.62912522e-12  1.46520968e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  7.48549685e-15  1.49862419e+03  7.61804079e-14  9.54951794e+01  4.07097843e-13  1.39894444e+01  1.62839310e-12  1.39894588e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  7.48554745e-15  1.43085334e+03  7.61796488e-14  9.11764591e+01  4.06897288e-13  1.33567699e+01  1.62759073e-12  1.33567837e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  7.48559352e-15  1.36605730e+03  7.61788067e-14  8.70530477e+01  4.06677501e-13  1.27527127e+01  1.62671144e-12  1.27527244e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  7.48563545e-15  1.30431671e+03  7.61778743e-14  8.31160618e+01  4.06436665e-13  1.21759718e+01  1.62574797e-12  1.21759809e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  7.48567360e-15  1.24534821e+03  7.61768436e-14  7.93572103e+01  4.06172793e-13  1.16253143e+01  1.62469236e-12  1.16253227e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  7.48570831e-15  1.18902604e+03  7.61757059e-14  7.57682623e+01  4.05883718e-13  1.10995614e+01  1.62353596e-12  1.10995691e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  7.48573985e-15  1.13524481e+03  7.61744514e-14  7.23417481e+01  4.05567075e-13  1.05975838e+01  1.62226929e-12  1.05975906e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  7.48576851e-15  1.08396483e+03  7.61730694e-14  6.90700837e+01  4.05220287e-13  1.01183080e+01  1.62088205e-12  1.01183137e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  7.48579454e-15  1.03488650e+03  7.61715479e-14  6.59464191e+01  4.04840544e-13  9.66070869e+00  1.61936300e-12  9.66071355e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  7.48581815e-15  9.88096938e+02  7.61698741e-14  6.29639685e+01  4.04424788e-13  9.22380413e+00  1.61769990e-12  9.22380913e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  7.48583954e-15  9.43399290e+02  7.61680335e-14  6.01164688e+01  4.03969689e-13  8.80665736e+00  1.61587944e-12  8.80666135e+00  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  7.48585891e-15  9.00755797e+02  7.61660104e-14  5.73977444e+01  4.03471628e-13  8.40837659e+00  1.61388713e-12  8.40837984e+00  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  7.48587641e-15  8.60020896e+02  7.61637875e-14  5.48019189e+01  4.02926673e-13  8.02810763e+00  1.61170726e-12  8.02811043e+00  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  7.48589220e-15  8.21140921e+02  7.61613457e-14  5.23234947e+01  4.02330556e-13  7.66503718e+00  1.60932274e-12  7.66503962e+00  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  7.48590641e-15  7.83983646e+02  7.61586642e-14  4.99571996e+01  4.01678652e-13  7.31838595e+00  1.60671508e-12  7.31838818e+00  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  7.48591917e-15  7.48548474e+02  7.61557201e-14  4.76978664e+01  4.00965951e-13  6.98741223e+00  1.60386423e-12  6.98741404e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  7.48593058e-15  7.14681805e+02  7.61524882e-14  4.55407511e+01  4.00187033e-13  6.67140647e+00  1.60074853e-12  6.67140812e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  7.48594074e-15  6.82377283e+02  7.61489407e-14  4.34811798e+01  3.99336049e-13  6.36969246e+00  1.59734455e-12  6.36969376e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  7.48594974e-15  6.51513051e+02  7.61450475e-14  4.15147460e+01  3.98406689e-13  6.08162314e+00  1.59362708e-12  6.08162432e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  7.48595765e-15  6.22040043e+02  7.61407753e-14  3.96372545e+01  3.97392163e-13  5.80658174e+00  1.58956895e-12  5.80658277e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  7.48596455e-15  5.93914247e+02  7.61360875e-14  3.78446581e+01  3.96285174e-13  5.54397914e+00  1.58514097e-12  5.54398010e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  7.48597049e-15  5.67049592e+02  7.61309441e-14  3.61331374e+01  3.95077902e-13  5.29325270e+00  1.58031185e-12  5.29325361e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  7.48597552e-15  5.41405336e+02  7.61253012e-14  3.44990132e+01  3.93761982e-13  5.05386537e+00  1.57504815e-12  5.05386621e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  7.48597969e-15  5.16926900e+02  7.61191107e-14  3.29388044e+01  3.92328491e-13  4.82530439e+00  1.56931417e-12  4.82530504e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  7.48598303e-15  4.93549088e+02  7.61123198e-14  3.14491509e+01  3.90767939e-13  4.60708000e+00  1.56307194e-12  4.60708055e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  7.48598558e-15  4.71226147e+02  7.61048707e-14  3.00268609e+01  3.89070263e-13  4.39872487e+00  1.55628122e-12  4.39872535e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  7.48598734e-15  4.49915928e+02  7.60966997e-14  2.86688983e+01  3.87224835e-13  4.19979247e+00  1.54889950e-12  4.19979292e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  7.48598834e-15  4.29567842e+02  7.60877375e-14  2.73723460e+01  3.85220471e-13  4.00985688e+00  1.54088203e-12  4.00985725e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  7.48598859e-15  4.10142622e+02  7.60779076e-14  2.61344372e+01  3.83045459e-13  3.82851108e+00  1.53218196e-12  3.82851141e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  7.48598809e-15  3.91594789e+02  7.60671267e-14  2.49525078e+01  3.80687592e-13  3.65536665e+00  1.52275049e-12  3.65536692e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  7.48598683e-15  3.73884820e+02  7.60553030e-14  2.38240337e+01  3.78134228e-13  3.49005272e+00  1.51253702e-12  3.49005298e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  7.48598481e-15  3.56975096e+02  7.60423363e-14  2.27465906e+01  3.75372350e-13  3.33221506e+00  1.50148950e-12  3.33221531e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  7.48598200e-15  3.40830967e+02  7.60281166e-14  2.17178760e+01  3.72388665e-13  3.18151563e+00  1.48955475e-12  3.18151581e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  7.48597838e-15  3.25417083e+02  7.60125235e-14  2.07356854e+01  3.69169712e-13  3.03763157e+00  1.47667893e-12  3.03763175e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  7.48597393e-15  3.10699801e+02  7.59954251e-14  1.97979148e+01  3.65701996e-13  2.90025469e+00  1.46280806e-12  2.90025484e+00  1.00365033e-09  3.16348776e+00 
