 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  6.16302163e-15  3.82627151e+03  6.05919079e-14  2.51927560e+02  3.16678845e-13  3.78822381e+01  1.26672298e-12  3.78824489e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  6.16324553e-15  3.65422116e+03  6.05920393e-14  2.40536080e+02  3.16657685e-13  3.61690090e+01  1.26663767e-12  3.61692039e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  6.16344962e-15  3.48868250e+03  6.05921419e-14  2.29656658e+02  3.16634435e-13  3.45333003e+01  1.26654406e-12  3.45334651e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  6.16363566e-15  3.33178196e+03  6.05922165e-14  2.19271671e+02  3.16608896e-13  3.29715633e+01  1.26644134e-12  3.29717154e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  6.16380524e-15  3.18148613e+03  6.05922640e-14  2.09355117e+02  3.16580851e-13  3.14804129e+01  1.26632865e-12  3.14805697e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  6.16395982e-15  3.03672609e+03  6.05922846e-14  1.99887964e+02  3.16550061e-13  3.00567228e+01  1.26620503e-12  3.00568462e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  6.16410073e-15  2.89986257e+03  6.05922785e-14  1.90847932e+02  3.16516262e-13  2.86974380e+01  1.26606941e-12  2.86975340e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  6.16422916e-15  2.76843797e+03  6.05922457e-14  1.82217985e+02  3.16479168e-13  2.73996039e+01  1.26592065e-12  2.73996862e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  6.16434623e-15  2.64370825e+03  6.05921858e-14  1.73977496e+02  3.16438464e-13  2.61604653e+01  1.26575748e-12  2.61605392e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  6.16445294e-15  2.52440074e+03  6.05920985e-14  1.66109538e+02  3.16393802e-13  2.49773682e+01  1.26557851e-12  2.49774268e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  6.16455019e-15  2.40984808e+03  6.05919829e-14  1.58596780e+02  3.16344803e-13  2.38477781e+01  1.26538222e-12  2.38478398e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  6.16463883e-15  2.30126312e+03  6.05918380e-14  1.51424417e+02  3.16291053e-13  2.27692611e+01  1.26516696e-12  2.27693113e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  6.16471962e-15  2.19679150e+03  6.05916627e-14  1.44577139e+02  3.16232094e-13  2.17395295e+01  1.26493088e-12  2.17395749e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  6.16479324e-15  2.09739082e+03  6.05914553e-14  1.38038314e+02  3.16167428e-13  2.07563631e+01  1.26467199e-12  2.07564021e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  6.16486033e-15  2.00263228e+03  6.05912142e-14  1.31795754e+02  3.16096507e-13  1.98176617e+01  1.26438811e-12  1.98176934e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  6.16492146e-15  1.91207788e+03  6.05909372e-14  1.25835595e+02  3.16018734e-13  1.89214119e+01  1.26407683e-12  1.89214345e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  6.16497717e-15  1.82575072e+03  6.05906220e-14  1.20145041e+02  3.15933450e-13  1.80656932e+01  1.26373553e-12  1.80657165e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  6.16502792e-15  1.74299415e+03  6.05902659e-14  1.14711577e+02  3.15839938e-13  1.72486708e+01  1.26336133e-12  1.72486948e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  6.16507414e-15  1.66423475e+03  6.05898658e-14  1.09523545e+02  3.15737412e-13  1.64686043e+01  1.26295109e-12  1.64686238e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  6.16511625e-15  1.58904765e+03  6.05894184e-14  1.04570318e+02  3.15625012e-13  1.57238154e+01  1.26250136e-12  1.57238299e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  6.16515459e-15  1.51724286e+03  6.05889197e-14  9.98414562e+01  3.15501795e-13  1.50127076e+01  1.26200837e-12  1.50127222e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  6.16518950e-15  1.44855338e+03  6.05883655e-14  9.53260575e+01  3.15366732e-13  1.43337579e+01  1.26146802e-12  1.43337715e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  6.16522127e-15  1.38304629e+03  6.05877510e-14  9.10149806e+01  3.15218698e-13  1.36855155e+01  1.26087578e-12  1.36855279e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  6.16525019e-15  1.32053093e+03  6.05870710e-14  8.68988280e+01  3.15056462e-13  1.30665872e+01  1.26022675e-12  1.30665984e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  6.16527649e-15  1.26081119e+03  6.05863197e-14  8.29688773e+01  3.14878679e-13  1.24756536e+01  1.25951554e-12  1.24756616e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  6.16530040e-15  1.20377304e+03  6.05854906e-14  7.92167566e+01  3.14683880e-13  1.19114428e+01  1.25873627e-12  1.19114505e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  6.16532212e-15  1.14937431e+03  6.05845766e-14  7.56341522e+01  3.14470463e-13  1.13727484e+01  1.25788254e-12  1.13727546e+01  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  6.16534185e-15  1.09738299e+03  6.05835699e-14  7.22136649e+01  3.14236678e-13  1.08584167e+01  1.25694734e-12  1.08584219e+01  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  6.16535975e-15  1.04777836e+03  6.05824619e-14  6.89477946e+01  3.13980617e-13  1.03673454e+01  1.25592304e-12  1.03673497e+01  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  6.16537598e-15  1.00040286e+03  6.05812430e-14  6.58296337e+01  3.13700199e-13  9.89848262e+00  1.25480132e-12  9.89848683e+00  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  6.16539067e-15  9.55151716e+02  6.05799030e-14  6.28525175e+01  3.13393160e-13  9.45082347e+00  1.25357311e-12  9.45082699e+00  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  6.16540395e-15  9.11936985e+02  6.05784301e-14  6.00099971e+01  3.13057033e-13  9.02341055e+00  1.25222856e-12  9.02341366e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  6.16541594e-15  8.70695057e+02  6.05768120e-14  5.72960880e+01  3.12689134e-13  8.61532711e+00  1.25075693e-12  8.61533016e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  6.16542673e-15  8.31324065e+02  6.05750347e-14  5.47048726e+01  3.12286548e-13  8.22569913e+00  1.24914655e-12  8.22570122e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  6.16543643e-15  7.93726183e+02  6.05730830e-14  5.22308387e+01  3.11846109e-13  7.85369245e+00  1.24738476e-12  7.85369430e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  6.16544510e-15  7.57830064e+02  6.05709402e-14  4.98686991e+01  3.11364381e-13  7.49850893e+00  1.24545782e-12  7.49851067e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  6.16545283e-15  7.23567507e+02  6.05685880e-14  4.76134003e+01  3.10837644e-13  7.15938917e+00  1.24335085e-12  7.15939091e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  6.16545969e-15  6.90838049e+02  6.05660063e-14  4.54600841e+01  3.10261869e-13  6.83560566e+00  1.24104773e-12  6.83560718e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  6.16546573e-15  6.59593433e+02  6.05631729e-14  4.34041742e+01  3.09632704e-13  6.52646572e+00  1.23853104e-12  6.52646705e+00  1.00093026e-09  1.82036548e+00 
