 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.60139530e-15  4.21764327e+03  5.38892300e-14  2.83358267e+02  2.76817167e-13  4.33483577e+01  1.10727627e-12  4.33486306e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.60161920e-15  4.02647059e+03  5.38893888e-14  2.70545046e+02  2.76803113e-13  4.13879833e+01  1.10721938e-12  4.13882251e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.60182330e-15  3.84449788e+03  5.38895216e-14  2.58308739e+02  2.76787656e-13  3.95161937e+01  1.10715694e-12  3.95163893e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.60200935e-15  3.67026148e+03  5.38896293e-14  2.46628803e+02  2.76770665e-13  3.77290843e+01  1.10708841e-12  3.77292902e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.60217895e-15  3.50533976e+03  5.38897131e-14  2.35476535e+02  2.76751993e-13  3.60228080e+01  1.10701322e-12  3.60230041e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.60233355e-15  3.34712688e+03  5.38897735e-14  2.24830008e+02  2.76731483e-13  3.43937342e+01  1.10693071e-12  3.43938878e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.60247447e-15  3.19575019e+03  5.38898110e-14  2.14659415e+02  2.76708958e-13  3.28382644e+01  1.10684019e-12  3.28384045e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.60260292e-15  3.05136824e+03  5.38898261e-14  2.04952386e+02  2.76684227e-13  3.13531754e+01  1.10674088e-12  3.13533029e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.60272001e-15  2.91373423e+03  5.38898189e-14  1.95685266e+02  2.76657079e-13  2.99352383e+01  1.10663194e-12  2.99353282e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.60282674e-15  2.78174909e+03  5.38897892e-14  1.86834585e+02  2.76627283e-13  2.85814121e+01  1.10651243e-12  2.85814932e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.60292402e-15  2.65617418e+03  5.38897368e-14  1.78385332e+02  2.76594584e-13  2.72888308e+01  1.10638135e-12  2.72889100e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.60301268e-15  2.53620570e+03  5.38896614e-14  1.70318853e+02  2.76558706e-13  2.60547130e+01  1.10623757e-12  2.60547776e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.60309350e-15  2.42121602e+03  5.38895621e-14  1.62615798e+02  2.76519342e-13  2.48763904e+01  1.10607987e-12  2.48764486e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.60316715e-15  2.31168539e+03  5.38894382e-14  1.55262227e+02  2.76476159e-13  2.37513573e+01  1.10590692e-12  2.37514119e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.60323427e-15  2.20716715e+03  5.38892887e-14  1.48240453e+02  2.76428790e-13  2.26772165e+01  1.10571724e-12  2.26772570e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.60329545e-15  2.10715263e+03  5.38891122e-14  1.41536178e+02  2.76376834e-13  2.16516392e+01  1.10550923e-12  2.16516696e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.60335119e-15  2.01221838e+03  5.38889072e-14  1.35135302e+02  2.76319850e-13  2.06724467e+01  1.10528113e-12  2.06724775e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.60340198e-15  1.92105278e+03  5.38886719e-14  1.29024281e+02  2.76257357e-13  1.97375389e+01  1.10503100e-12  1.97375713e+01  9.99790233e-10  6.89565959e-01 
