 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.52094908e-15  4.28070927e+03  5.28782402e-14  2.88794208e+02  2.70610729e-13  4.43442055e+01  1.08245052e-12  4.43445484e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.52117299e-15  4.08793834e+03  5.28784027e-14  2.75729548e+02  2.70597615e-13  4.23388231e+01  1.08239739e-12  4.23390849e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.52137709e-15  3.90374010e+03  5.28785394e-14  2.63259429e+02  2.70583189e-13  4.04240774e+01  1.08233907e-12  4.04242814e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.52156314e-15  3.72636298e+03  5.28786515e-14  2.51357130e+02  2.70567328e-13  3.85958796e+01  1.08227507e-12  3.85960710e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.52173274e-15  3.55707429e+03  5.28787399e-14  2.39989826e+02  2.70549896e-13  3.68504302e+01  1.08220483e-12  3.68506179e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.52188734e-15  3.39666094e+03  5.28788056e-14  2.29138113e+02  2.70530746e-13  3.51839188e+01  1.08212777e-12  3.51840717e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.52202826e-15  3.24265441e+03  5.28788489e-14  2.18776439e+02  2.70509712e-13  3.35927327e+01  1.08204321e-12  3.35928612e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.52215672e-15  3.09672609e+03  5.28788702e-14  2.08882437e+02  2.70486616e-13  3.20735146e+01  1.08195044e-12  3.20736304e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.52227381e-15  2.95662513e+03  5.28788698e-14  1.99437301e+02  2.70461261e-13  3.06230064e+01  1.08184867e-12  3.06231194e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.52238054e-15  2.82359096e+03  5.28788477e-14  1.90416646e+02  2.70433432e-13  2.92380905e+01  1.08173703e-12  2.92381768e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.52247782e-15  2.69517090e+03  5.28788036e-14  1.81806410e+02  2.70402890e-13  2.79157872e+01  1.08161457e-12  2.79158741e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.52256649e-15  2.57326283e+03  5.28787373e-14  1.73584434e+02  2.70369376e-13  2.66533079e+01  1.08148025e-12  2.66533801e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.52264731e-15  2.45689623e+03  5.28786480e-14  1.65734939e+02  2.70332605e-13  2.54479324e+01  1.08133292e-12  2.54479983e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.52272097e-15  2.34604953e+03  5.28785350e-14  1.58238427e+02  2.70292265e-13  2.42970564e+01  1.08117134e-12  2.42971085e+01  9.99731362e-10  5.73067199e-01 
