 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.60863057e-15  4.21104322e+03  5.39195149e-14  2.83199574e+02  2.76785523e-13  4.33532885e+01  1.10714969e-12  4.33535959e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.60885447e-15  4.02168330e+03  5.39196736e-14  2.70392224e+02  2.76771474e-13  4.13926445e+01  1.10709282e-12  4.13929078e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.60905857e-15  3.83860026e+03  5.39198062e-14  2.58162436e+02  2.76756023e-13  3.95206862e+01  1.10703041e-12  3.95208967e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.60924462e-15  3.66667876e+03  5.39199138e-14  2.46489554e+02  2.76739037e-13  3.77333790e+01  1.10696191e-12  3.77335914e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.60941422e-15  3.50031673e+03  5.39199974e-14  2.35343530e+02  2.76720373e-13  3.60269051e+01  1.10688674e-12  3.60270872e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.60956882e-15  3.34342012e+03  5.39200577e-14  2.24700111e+02  2.76699869e-13  3.43976414e+01  1.10680426e-12  3.43978171e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.60970974e-15  3.19139355e+03  5.39200951e-14  2.14537812e+02  2.76677352e-13  3.28420184e+01  1.10671377e-12  3.28421392e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.60983819e-15  3.04748917e+03  5.39201100e-14  2.04836744e+02  2.76652630e-13  3.13567523e+01  1.10661449e-12  3.13568724e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.60995528e-15  2.91012193e+03  5.39201025e-14  1.95574456e+02  2.76625491e-13  2.99386594e+01  1.10650559e-12  2.99387526e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.61006201e-15  2.77777292e+03  5.39200726e-14  1.86729812e+02  2.76595705e-13  2.85846776e+01  1.10638612e-12  2.85847573e+01  9.99690711e-10  4.76241640e-01 
