 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.58494726e-15  4.23235945e+03  5.36935837e-14  2.84393455e+02  2.75655814e-13  4.35313115e+01  1.10263085e-12  4.35316065e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.58517116e-15  4.03922509e+03  5.36937432e-14  2.71535394e+02  2.75641939e-13  4.15626349e+01  1.10257468e-12  4.15629177e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.58537526e-15  3.85722456e+03  5.36938767e-14  2.59255056e+02  2.75626678e-13  3.96829958e+01  1.10251303e-12  3.96832268e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.58556131e-15  3.68266338e+03  5.36939854e-14  2.47531014e+02  2.75609902e-13  3.78883432e+01  1.10244537e-12  3.78885148e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.58573091e-15  3.51488938e+03  5.36940700e-14  2.36337783e+02  2.75591467e-13  3.61748617e+01  1.10237112e-12  3.61750597e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.58588551e-15  3.35774769e+03  5.36941314e-14  2.25650190e+02  2.75571216e-13  3.45388367e+01  1.10228965e-12  3.45389668e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.58602643e-15  3.20566711e+03  5.36941701e-14  2.15444587e+02  2.75548975e-13  3.29768721e+01  1.10220026e-12  3.29769961e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.58615488e-15  3.06095471e+03  5.36941865e-14  2.05700640e+02  2.75524556e-13  3.14854898e+01  1.10210220e-12  3.14856241e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.58627197e-15  2.92265280e+03  5.36941806e-14  1.96400284e+02  2.75497750e-13  3.00615766e+01  1.10199462e-12  3.00616804e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.58637870e-15  2.78994271e+03  5.36941524e-14  1.87517946e+02  2.75468328e-13  2.87020386e+01  1.10187662e-12  2.87021418e+01  9.99690711e-10  4.76241640e-01 
