 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  8.79042444e-15  2.66790021e+03  9.17818517e-14  1.66139737e+02  5.01234329e-13  2.39027758e+01  2.00494491e-12  2.39028672e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  8.79064825e-15  2.54730543e+03  9.17817532e-14  1.58627023e+02  5.01149638e-13  2.28217802e+01  2.00460548e-12  2.28218605e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  8.79085225e-15  2.43207486e+03  9.17816036e-14  1.51453522e+02  5.01056726e-13  2.17896706e+01  2.00423322e-12  2.17897405e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  8.79103820e-15  2.32186068e+03  9.17814017e-14  1.44604046e+02  5.00954805e-13  2.08042430e+01  2.00382498e-12  2.08043000e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  8.79120768e-15  2.21736352e+03  9.17811457e-14  1.38064494e+02  5.00843013e-13  1.98633788e+01  2.00337730e-12  1.98634280e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  8.79136214e-15  2.11676308e+03  9.17808334e-14  1.31820409e+02  5.00720407e-13  1.89650607e+01  2.00288641e-12  1.89651035e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  8.79150292e-15  2.02148360e+03  9.17804622e-14  1.25858958e+02  5.00585950e-13  1.81073708e+01  2.00234816e-12  1.81074113e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  8.79163122e-15  1.92986926e+03  9.17800289e-14  1.20167499e+02  5.00438512e-13  1.72884681e+01  2.00175802e-12  1.72885005e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  8.79174814e-15  1.84250952e+03  9.17795297e-14  1.14733063e+02  5.00276851e-13  1.65066021e+01  2.00111103e-12  1.65066333e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  8.79185468e-15  1.75934600e+03  9.17789604e-14  1.09544230e+02  5.00099611e-13  1.57600948e+01  2.00040175e-12  1.57601197e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  8.79195175e-15  1.67987913e+03  9.17783161e-14  1.04590051e+02  4.99905308e-13  1.50473453e+01  1.99962424e-12  1.50473700e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  8.79204019e-15  1.60379374e+03  9.17775913e-14  9.98601975e+01  4.99692317e-13  1.43668315e+01  1.99877201e-12  1.43668501e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  8.79212076e-15  1.53123379e+03  9.17767798e-14  9.53441933e+01  4.99458863e-13  1.37170935e+01  1.99783796e-12  1.37171098e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  8.79219414e-15  1.46213311e+03  9.17758746e-14  9.10322106e+01  4.99203006e-13  1.30967413e+01  1.99681430e-12  1.30967558e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  8.79226097e-15  1.39585516e+03  9.17748679e-14  8.69154127e+01  4.98922623e-13  1.25044409e+01  1.99569257e-12  1.25044534e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  8.79232182e-15  1.33290853e+03  9.17737512e-14  8.29846658e+01  4.98615400e-13  1.19389300e+01  1.99446349e-12  1.19389412e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  8.79237720e-15  1.27259330e+03  9.17725149e-14  7.92317721e+01  4.98278806e-13  1.13989929e+01  1.99311695e-12  1.13990029e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  8.79242760e-15  1.21501999e+03  9.17711484e-14  7.56485522e+01  4.97910082e-13  1.08834740e+01  1.99164190e-12  1.08834826e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  8.79247345e-15  1.16004376e+03  9.17696399e-14  7.22274702e+01  4.97506217e-13  1.03912707e+01  1.99002631e-12  1.03912779e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  8.79251514e-15  1.10762385e+03  9.17679766e-14  6.89609404e+01  4.97063932e-13  9.92132517e+00  1.98825704e-12  9.92133152e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  8.79255302e-15  1.05752225e+03  9.17661443e-14  6.58422255e+01  4.96579650e-13  9.47263428e+00  1.98631979e-12  9.47263940e+00  9.99851134e-10  7.92220778e-01 
