 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.47332269e-15  4.31829786e+03  5.23836671e-14  2.91525196e+02  2.67947382e-13  4.47857499e+01  1.07179713e-12  4.47861054e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.47354659e-15  4.12281261e+03  5.23838313e-14  2.78341868e+02  2.67934658e-13  4.27603613e+01  1.07174556e-12  4.27606896e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.47375069e-15  3.93476711e+03  5.23839699e-14  2.65758976e+02  2.67920660e-13  4.08265816e+01  1.07168896e-12  4.08268345e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.47393675e-15  3.75894092e+03  5.23840840e-14  2.53739700e+02  2.67905268e-13  3.89801647e+01  1.07162683e-12  3.89803883e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.47410635e-15  3.58826015e+03  5.23841748e-14  2.42263195e+02  2.67888352e-13  3.72173422e+01  1.07155865e-12  3.72175213e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.47426095e-15  3.42729080e+03  5.23842428e-14  2.31307819e+02  2.67869766e-13  3.55342474e+01  1.07148385e-12  3.55344142e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.47440187e-15  3.27129767e+03  5.23842889e-14  2.20849257e+02  2.67849351e-13  3.39271895e+01  1.07140177e-12  3.39273276e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.47453033e-15  3.12436076e+03  5.23843132e-14  2.10861371e+02  2.67826935e-13  3.23928677e+01  1.07131171e-12  3.23930002e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.47464742e-15  2.98280828e+03  5.23843161e-14  2.01325772e+02  2.67802325e-13  3.09279010e+01  1.07121292e-12  3.09280199e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.47475415e-15  2.84823325e+03  5.23842976e-14  1.92219623e+02  2.67775312e-13  2.95292063e+01  1.07110455e-12  2.95293113e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.47485144e-15  2.71939482e+03  5.23842575e-14  1.83528132e+02  2.67745666e-13  2.81937543e+01  1.07098567e-12  2.81938431e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.47494011e-15  2.59606216e+03  5.23841954e-14  1.75228741e+02  2.67713134e-13  2.69187097e+01  1.07085528e-12  2.69187834e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.47502093e-15  2.47864498e+03  5.23841108e-14  1.67304162e+02  2.67677440e-13  2.57013167e+01  1.07071226e-12  2.57013799e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.47509459e-15  2.36698720e+03  5.23840031e-14  1.59737456e+02  2.67638281e-13  2.45389811e+01  1.07055540e-12  2.45390388e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.47516172e-15  2.26011726e+03  5.23838712e-14  1.52513891e+02  2.67595323e-13  2.34292123e+01  1.07038337e-12  2.34292625e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.47522290e-15  2.15769382e+03  5.23837141e-14  1.45616671e+02  2.67548204e-13  2.23696241e+01  1.07019471e-12  2.23696624e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.47527865e-15  2.05999592e+03  5.23835304e-14  1.39031134e+02  2.67496522e-13  2.13579688e+01  1.06998782e-12  2.13580056e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.47532945e-15  1.96692153e+03  5.23833186e-14  1.32742938e+02  2.67439841e-13  2.03920614e+01  1.06976094e-12  2.03920899e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  5.47537574e-15  1.87802343e+03  5.23830767e-14  1.26740375e+02  2.67377681e-13  1.94698321e+01  1.06951216e-12  1.94698609e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  5.47541791e-15  1.79308117e+03  5.23828028e-14  1.21008791e+02  2.67309518e-13  1.85893129e+01  1.06923938e-12  1.85893326e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.47545633e-15  1.71196756e+03  5.23824945e-14  1.15535975e+02  2.67234777e-13  1.77486214e+01  1.06894030e-12  1.77486459e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  5.47549131e-15  1.63457457e+03  5.23821491e-14  1.10311162e+02  2.67152829e-13  1.69459376e+01  1.06861240e-12  1.69459534e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  5.47552317e-15  1.56057389e+03  5.23817638e-14  1.05322448e+02  2.67062984e-13  1.61795592e+01  1.06825293e-12  1.61795745e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  5.47555218e-15  1.49014376e+03  5.23813351e-14  1.00559060e+02  2.66964491e-13  1.54478379e+01  1.06785887e-12  1.54478521e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  5.47557858e-15  1.42273188e+03  5.23808595e-14  9.60115507e+01  2.66856524e-13  1.47492108e+01  1.06742692e-12  1.47492226e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  5.47560261e-15  1.35825325e+03  5.23803327e-14  9.16693349e+01  2.66738181e-13  1.40821792e+01  1.06695348e-12  1.40821898e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  5.47562446e-15  1.29696100e+03  5.23797505e-14  8.75235171e+01  2.66608479e-13  1.34453147e+01  1.06643460e-12  1.34453230e+01  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  5.47564433e-15  1.23830206e+03  5.23791076e-14  8.35653987e+01  2.66466339e-13  1.28372490e+01  1.06586598e-12  1.28372578e+01  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  5.47566238e-15  1.18223351e+03  5.23783987e-14  7.97861064e+01  2.66310585e-13  1.22566874e+01  1.06524291e-12  1.22566939e+01  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  5.47567877e-15  1.12879061e+03  5.23776177e-14  7.61779753e+01  2.66139932e-13  1.17023786e+01  1.06456025e-12  1.17023847e+01  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  5.47569364e-15  1.07776633e+03  5.23767579e-14  7.27327540e+01  2.65952978e-13  1.11731401e+01  1.06381239e-12  1.11731451e+01  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  5.47570712e-15  1.02900247e+03  5.23758118e-14  6.94434779e+01  2.65748193e-13  1.06678346e+01  1.06299320e-12  1.06678385e+01  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  5.47571932e-15  9.82488886e+02  5.23747715e-14  6.63028892e+01  2.65523908e-13  1.01853823e+01  1.06209603e-12  1.01853861e+01  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  5.47573036e-15  9.38043831e+02  5.23736280e-14  6.33043685e+01  2.65278305e-13  9.72474911e+00  1.06111358e-12  9.72475200e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  5.47574031e-15  8.95621334e+02  5.23723714e-14  6.04414416e+01  2.65009404e-13  9.28494707e+00  1.06003794e-12  9.28495008e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  5.47574927e-15  8.55133360e+02  5.23709912e-14  5.77079432e+01  2.64715050e-13  8.86503571e+00  1.05886050e-12  8.86503829e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  5.47575732e-15  8.16464073e+02  5.23694754e-14  5.50981756e+01  2.64392899e-13  8.46411444e+00  1.05757187e-12  8.46411635e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  5.47576452e-15  7.79537272e+02  5.23678111e-14  5.26063356e+01  2.64040406e-13  8.08132537e+00  1.05616187e-12  8.08132694e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  5.47577094e-15  7.44276398e+02  5.23659840e-14  5.02272437e+01  2.63654807e-13  7.71584720e+00  1.05461945e-12  7.71584904e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  5.47577663e-15  7.10626474e+02  5.23639785e-14  4.79557026e+01  2.63233105e-13  7.36689821e+00  1.05293263e-12  7.36689968e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  5.47578163e-15  6.78490703e+02  5.23617774e-14  4.57869190e+01  2.62772055e-13  7.03373043e+00  1.05108841e-12  7.03373158e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  5.47578600e-15  6.47807590e+02  5.23593621e-14  4.37161905e+01  2.62268146e-13  6.71563019e+00  1.04907276e-12  6.71563134e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  5.47578977e-15  6.18506400e+02  5.23567117e-14  4.17391347e+01  2.61717586e-13  6.41191567e+00  1.04687050e-12  6.41191649e+00  1.00152747e-09  2.18924870e+00 
