 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.63467429e-15  4.19300205e+03  5.42288007e-14  2.81575469e+02  2.78619517e-13  4.30674344e+01  1.11448567e-12  4.30676606e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.63489819e-15  4.00414980e+03  5.42289583e-14  2.68846469e+02  2.78605182e-13  4.11197127e+01  1.11442765e-12  4.11199767e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.63510229e-15  3.82148273e+03  5.42290897e-14  2.56690099e+02  2.78589417e-13  3.92600931e+01  1.11436398e-12  3.92603229e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.63528835e-15  3.65025935e+03  5.42291960e-14  2.45079008e+02  2.78572088e-13  3.74845744e+01  1.11429411e-12  3.74848062e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.63545794e-15  3.48420415e+03  5.42292781e-14  2.33999848e+02  2.78553046e-13  3.57893729e+01  1.11421743e-12  3.57895553e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.63561254e-15  3.32649467e+03  5.42293367e-14  2.23415209e+02  2.78532129e-13  3.41708135e+01  1.11413330e-12  3.41709770e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.63575346e-15  3.17771362e+03  5.42293723e-14  2.13311869e+02  2.78509158e-13  3.26254644e+01  1.11404099e-12  3.26255921e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.63588191e-15  3.03253210e+03  5.42293852e-14  2.03665392e+02  2.78483938e-13  3.11499797e+01  1.11393973e-12  3.11501018e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.63599900e-15  2.89585215e+03  5.42293756e-14  1.94454928e+02  2.78456254e-13  2.97412381e+01  1.11382864e-12  2.97413301e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.63610572e-15  2.76486350e+03  5.42293433e-14  1.85660473e+02  2.78425870e-13  2.83962095e+01  1.11370678e-12  2.83962786e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.63620300e-15  2.64001790e+03  5.42292881e-14  1.77265720e+02  2.78392527e-13  2.71119930e+01  1.11357312e-12  2.71120627e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.63629167e-15  2.52074355e+03  5.42292095e-14  1.69248889e+02  2.78355941e-13  2.58858549e+01  1.11342651e-12  2.58859135e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  5.63637248e-15  2.40687009e+03  5.42291068e-14  1.61594652e+02  2.78315803e-13  2.47151739e+01  1.11326571e-12  2.47152258e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  5.63644613e-15  2.29787716e+03  5.42289792e-14  1.54285595e+02  2.78271770e-13  2.35974451e+01  1.11308936e-12  2.35975014e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  5.63651325e-15  2.19369327e+03  5.42288255e-14  1.47308504e+02  2.78223469e-13  2.25302528e+01  1.11289596e-12  2.25302984e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  5.63657442e-15  2.09475022e+03  5.42286444e-14  1.40646818e+02  2.78170491e-13  2.15113281e+01  1.11268386e-12  2.15113599e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  5.63663017e-15  2.00012211e+03  5.42284344e-14  1.34286433e+02  2.78112388e-13  2.05384782e+01  1.11245128e-12  2.05385175e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  5.63668096e-15  1.90948672e+03  5.42281938e-14  1.28213446e+02  2.78048667e-13  1.96096307e+01  1.11219624e-12  1.96096607e+01  9.99790233e-10  6.89565959e-01 
