 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  6.62944120e-15  3.55410345e+03  6.61175287e-14  2.30815398e+02  3.49371222e-13  3.43301084e+01  1.39749249e-12  3.43303024e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  6.62966508e-15  3.39280762e+03  6.61176323e-14  2.20379980e+02  3.49342724e-13  3.27775440e+01  1.39737783e-12  3.27777277e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  6.62986916e-15  3.23814146e+03  6.61177044e-14  2.10413688e+02  3.49311427e-13  3.12951875e+01  1.39725202e-12  3.12953326e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  6.63005519e-15  3.09287085e+03  6.61177457e-14  2.00898827e+02  3.49277064e-13  2.98798776e+01  1.39711401e-12  2.98799927e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  6.63022476e-15  2.95347971e+03  6.61177564e-14  1.91813028e+02  3.49239341e-13  2.85285792e+01  1.39696261e-12  2.85286934e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  6.63037932e-15  2.81960968e+03  6.61177368e-14  1.83139117e+02  3.49197939e-13  2.72383965e+01  1.39679654e-12  2.72384813e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  6.63052021e-15  2.69207514e+03  6.61176866e-14  1.74855958e+02  3.49152503e-13  2.60065484e+01  1.39661437e-12  2.60066338e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  6.63064863e-15  2.57006266e+03  6.61176054e-14  1.66948055e+02  3.49102649e-13  2.48304016e+01  1.39641457e-12  2.48304742e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  6.63076568e-15  2.45419546e+03  6.61174925e-14  1.59399252e+02  3.49047953e-13  2.37074635e+01  1.39619544e-12  2.37075291e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  6.63087236e-15  2.34343540e+03  6.61173470e-14  1.52189940e+02  3.48987951e-13  2.26352933e+01  1.39595511e-12  2.26353461e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  6.63096960e-15  2.23715314e+03  6.61171675e-14  1.45306801e+02  3.48922134e-13  2.16116166e+01  1.39569155e-12  2.16116699e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  6.63105821e-15  2.13627302e+03  6.61169526e-14  1.38735902e+02  3.48849944e-13  2.06342412e+01  1.39540252e-12  2.06342796e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  6.63113897e-15  2.03987690e+03  6.61167004e-14  1.32461600e+02  3.48770772e-13  1.97010626e+01  1.39508559e-12  1.97010998e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  6.63121256e-15  1.94748012e+03  6.61164087e-14  1.26471954e+02  3.48683948e-13  1.88100893e+01  1.39473807e-12  1.88101156e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  6.63127962e-15  1.85936528e+03  6.61160751e-14  1.20751922e+02  3.48588740e-13  1.79594013e+01  1.39435704e-12  1.79594291e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  6.63134072e-15  1.77541804e+03  6.61156967e-14  1.15290847e+02  3.48484347e-13  1.71471888e+01  1.39393928e-12  1.71472125e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  6.63139638e-15  1.69495224e+03  6.61152702e-14  1.10076794e+02  3.48369891e-13  1.63717110e+01  1.39348129e-12  1.63717326e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  6.63144708e-15  1.61847888e+03  6.61147920e-14  1.05098811e+02  3.48244410e-13  1.56313047e+01  1.39297922e-12  1.56313200e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  6.63149326e-15  1.54526858e+03  6.61142581e-14  1.00345794e+02  3.48106856e-13  1.49243789e+01  1.39242886e-12  1.49243949e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  6.63153531e-15  1.47539137e+03  6.61136637e-14  9.58077049e+01  3.47956078e-13  1.42494252e+01  1.39182562e-12  1.42494403e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  6.63157360e-15  1.40861137e+03  6.61130039e-14  9.14748581e+01  3.47790820e-13  1.36049972e+01  1.39116448e-12  1.36050086e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  6.63160844e-15  1.34495487e+03  6.61122729e-14  8.73379463e+01  3.47609710e-13  1.29897111e+01  1.39043993e-12  1.29897214e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  6.63164014e-15  1.28415907e+03  6.61114646e-14  8.33882012e+01  3.47411246e-13  1.24022537e+01  1.38964598e-12  1.24022619e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  6.63166898e-15  1.22612582e+03  6.61105719e-14  7.96169873e+01  3.47193790e-13  1.18413616e+01  1.38877606e-12  1.18413693e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  6.63169519e-15  1.17062235e+03  6.61095873e-14  7.60163924e+01  3.46955553e-13  1.13058369e+01  1.38782304e-12  1.13058434e+01  9.99963703e-10  9.53219997e-01 
