 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  6.62329254e-15  3.55701782e+03  6.60696235e-14  2.30984320e+02  3.49182639e-13  3.43486693e+01  1.39673815e-12  3.43488415e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  6.62351642e-15  3.39716953e+03  6.60697273e-14  2.20539307e+02  3.49154188e-13  3.27952872e+01  1.39662368e-12  3.27954562e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  6.62372050e-15  3.24271418e+03  6.60697998e-14  2.10565854e+02  3.49122942e-13  3.13121047e+01  1.39649808e-12  3.13122518e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  6.62390653e-15  3.09546031e+03  6.60698413e-14  2.01043414e+02  3.49088634e-13  2.98960438e+01  1.39636029e-12  2.98961767e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  6.62407610e-15  2.95648342e+03  6.60698525e-14  1.91952042e+02  3.49050973e-13  2.85440218e+01  1.39620914e-12  2.85441249e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  6.62423066e-15  2.82216373e+03  6.60698332e-14  1.83271995e+02  3.49009638e-13  2.72531283e+01  1.39604333e-12  2.72532241e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  6.62437155e-15  2.69512825e+03  6.60697834e-14  1.74984009e+02  3.48964276e-13  2.60206157e+01  1.39586146e-12  2.60207055e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  6.62449997e-15  2.57329226e+03  6.60697027e-14  1.67069793e+02  3.48914503e-13  2.48438411e+01  1.39566199e-12  2.48439118e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  6.62461702e-15  2.45703308e+03  6.60695903e-14  1.59514030e+02  3.48859895e-13  2.37202936e+01  1.39544321e-12  2.37203520e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  6.62472371e-15  2.34551473e+03  6.60694453e-14  1.52300168e+02  3.48799990e-13  2.26475434e+01  1.39520327e-12  2.26476027e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  6.62482094e-15  2.23955403e+03  6.60692664e-14  1.45412800e+02  3.48734280e-13  2.16233109e+01  1.39494013e-12  2.16233545e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  6.62490955e-15  2.13863807e+03  6.60690522e-14  1.38837146e+02  3.48662207e-13  2.06454033e+01  1.39465157e-12  2.06454466e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  6.62499031e-15  2.04170273e+03  6.60688007e-14  1.32557893e+02  3.48583163e-13  1.97117218e+01  1.39433515e-12  1.97117544e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  6.62506390e-15  1.94942041e+03  6.60685098e-14  1.26563605e+02  3.48496480e-13  1.88202646e+01  1.39398820e-12  1.88202982e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  6.62513096e-15  1.86114836e+03  6.60681771e-14  1.20839670e+02  3.48401426e-13  1.79691190e+01  1.39360778e-12  1.79691441e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  6.62519206e-15  1.77703966e+03  6.60677996e-14  1.15374674e+02  3.48297201e-13  1.71564676e+01  1.39319070e-12  1.71564878e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  6.62524772e-15  1.69667359e+03  6.60673742e-14  1.10156823e+02  3.48182929e-13  1.63805681e+01  1.39273344e-12  1.63805903e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  6.62529843e-15  1.61997492e+03  6.60668972e-14  1.05175015e+02  3.48057651e-13  1.56397624e+01  1.39223218e-12  1.56397819e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  6.62534461e-15  1.54684116e+03  6.60663645e-14  1.00418788e+02  3.47920319e-13  1.49324556e+01  1.39168271e-12  1.49324706e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  6.62538666e-15  1.47673759e+03  6.60657715e-14  9.58775838e+01  3.47769784e-13  1.42571368e+01  1.39108045e-12  1.42571504e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  6.62542494e-15  1.40996825e+03  6.60651132e-14  9.15412661e+01  3.47604793e-13  1.36123590e+01  1.39042036e-12  1.36123699e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  6.62545979e-15  1.34625004e+03  6.60643839e-14  8.74013805e+01  3.47423974e-13  1.29967402e+01  1.38969698e-12  1.29967512e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  6.62549149e-15  1.28539266e+03  6.60635774e-14  8.34486985e+01  3.47225829e-13  1.24089642e+01  1.38890431e-12  1.24089722e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  6.62552033e-15  1.22722643e+03  6.60626867e-14  7.96748712e+01  3.47008723e-13  1.18477684e+01  1.38803579e-12  1.18477767e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  6.62554655e-15  1.17173079e+03  6.60617043e-14  7.60715614e+01  3.46770868e-13  1.13119551e+01  1.38708430e-12  1.13119617e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  6.62557036e-15  1.11875008e+03  6.60606217e-14  7.26312741e+01  3.46510317e-13  1.08003724e+01  1.38604202e-12  1.08003785e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  6.62559199e-15  1.06813962e+03  6.60594297e-14  6.93465109e+01  3.46224944e-13  1.03119262e+01  1.38490046e-12  1.03119309e+01  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  6.62561161e-15  1.01986217e+03  6.60581180e-14  6.62103312e+01  3.45912432e-13  9.84556975e+00  1.38365035e-12  9.84557472e+00  1.00008017e-09  1.09506376e+00 
