 frequency       c_dasm          q_dasm          c_dalg          q_dalg          c_dpsm          q_dpsm          c_dplg          q_dplg          l_ref           q_ref          
 2.52336071e+08  2.53890798e-15  4.78686605e+00  2.29985989e-13  4.84874623e+00  2.21706264e-15  7.56297595e+00  2.01542421e-13  7.22632542e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  2.52837681e-15  4.57135219e+00  2.29076702e-13  4.62954587e+00  2.21332582e-15  7.22152131e+00  2.01174945e-13  6.89956731e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  2.51692381e-15  4.36560468e+00  2.28087507e-13  4.42026250e+00  2.20923567e-15  6.89551530e+00  2.00773372e-13  6.58758906e+00  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  2.50447991e-15  4.16918604e+00  2.27012209e-13  4.22044784e+00  2.20476157e-15  6.58426215e+00  2.00334702e-13  6.28972237e+00  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  2.49097271e-15  3.98167834e+00  2.25844292e-13  4.02967388e+00  2.19987045e-15  6.28709732e+00  1.99855698e-13  6.00532917e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  2.47632682e-15  3.80268234e+00  2.24576929e-13  3.84753195e+00  2.19452669e-15  6.00338615e+00  1.99332880e-13  5.73380026e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  2.46046411e-15  3.63181669e+00  2.23203006e-13  3.67363190e+00  2.18869198e-15  5.73252252e+00  1.98762512e-13  5.47455397e+00  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  2.44330421e-15  3.46871718e+00  2.21715152e-13  3.50760121e+00  2.18232526e-15  5.47392758e+00  1.98140593e-13  5.22703495e+00  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  2.42476507e-15  3.31303593e+00  2.20105783e-13  3.34908423e+00  2.17538257e-15  5.22704855e+00  1.97462846e-13  4.99071298e+00  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  2.40476362e-15  3.16444074e+00  2.18367147e-13  3.19774137e+00  2.16781701e-15  4.99135754e+00  1.96724714e-13  4.76508179e+00  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  2.38321668e-15  3.02261437e+00  2.16491397e-13  3.05324844e+00  2.15957872e-15  4.76635045e+00  1.95921357e-13  4.54965805e+00  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  2.36004193e-15  2.88725389e+00  2.14470666e-13  2.91529591e+00  2.15061480e-15  4.55154593e+00  1.95047648e-13  4.34398025e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  2.33515909e-15  2.75807004e+00  2.12297161e-13  2.78358823e+00  2.14086940e-15  4.34648431e+00  1.94098180e-13  4.14760777e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  2.30849129e-15  2.63478663e+00  2.09963273e-13  2.65784326e+00  2.13028376e-15  4.15072665e+00  1.93067272e-13  3.96011994e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  2.27996657e-15  2.51713998e+00  2.07461704e-13  2.53779161e+00  2.11879633e-15  3.96385384e+00  1.91948986e-13  3.78111508e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  2.24951954e-15  2.40487833e+00  2.04785609e-13  2.42317609e+00  2.10634303e-15  3.78546565e+00  1.90737146e-13  3.61020970e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  2.21709322e-15  2.29776130e+00  2.01928752e-13  2.31375113e+00  2.09285746e-15  3.61517992e+00  1.89425367e-13  3.44703765e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  2.18264093e-15  2.19555944e+00  1.98885677e-13  2.20928229e+00  2.07827134e-15  3.45263172e+00  1.88007096e-13  3.29124933e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  2.14612833e-15  2.09805366e+00  1.95651891e-13  2.10954575e+00  2.06251491e-15  3.29747256e+00  1.86475659e-13  3.14251097e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  2.10753543e-15  2.00503482e+00  1.92224054e-13  2.01432780e+00  2.04551760e-15  3.14936968e+00  1.84824321e-13  3.00050387e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  2.06685862e-15  1.91630325e+00  1.88600171e-13  1.92342440e+00  2.02720867e-15  3.00800529e+00  1.83046356e-13  2.86492375e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  2.02411250e-15  1.83166832e+00  1.84779783e-13  1.83664077e+00  2.00751809e-15  2.87307590e+00  1.81135138e-13  2.73548010e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  1.97933166e-15  1.75094802e+00  1.80764151e-13  1.75379092e+00  1.98637753e-15  2.74429169e+00  1.79084235e-13  2.61189552e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  1.93257207e-15  1.67396856e+00  1.76556420e-13  1.67469728e+00  1.96372143e-15  2.62137581e+00  1.76887522e-13  2.49390517e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  1.88391222e-15  1.60056401e+00  1.72161761e-13  1.59919033e+00  1.93948832e-15  2.50406384e+00  1.74539310e-13  2.38125616e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  1.83345372e-15  1.53057589e+00  1.67587478e-13  1.52710819e+00  1.91362215e-15  2.39210320e+00  1.72034482e-13  2.27370704e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  1.78132146e-15  1.46385284e+00  1.62843082e-13  1.45829633e+00  1.88607385e-15  2.28525256e+00  1.69368646e-13  2.17102727e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  1.72766317e-15  1.40025025e+00  1.57940304e-13  1.39260719e+00  1.85680284e-15  2.18328136e+00  1.66538288e-13  2.07299669e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  1.67264834e-15  1.33962996e+00  1.52893066e-13  1.32989988e+00  1.82577875e-15  2.08596925e+00  1.63540942e-13  1.97940513e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  1.61646652e-15  1.28185991e+00  1.47717384e-13  1.27003989e+00  1.79298303e-15  1.99310564e+00  1.60375351e-13  1.89005185e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  1.55932500e-15  1.22681383e+00  1.42431221e-13  1.21289875e+00  1.75841063e-15  1.90448922e+00  1.57041626e-13  1.80474521e+00  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  1.50144590e-15  1.17437098e+00  1.37054269e-13  1.15835383e+00  1.72207150e-15  1.81992748e+00  1.53541403e-13  1.72330219e+00  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  1.44306277e-15  1.12441577e+00  1.31607683e-13  1.10628799e+00  1.68399200e-15  1.73923634e+00  1.49877970e-13  1.64554801e+00  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  1.38441674e-15  1.07683756e+00  1.26113765e-13  1.05658939e+00  1.64421605e-15  1.66223970e+00  1.46056386e-13  1.57131576e+00  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  1.32575246e-15  1.03153033e+00  1.20595601e-13  1.00915121e+00  1.60280601e-15  1.58876905e+00  1.42083555e-13  1.50044607e+00  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  1.26731387e-15  9.88392461e-01  1.15076682e-13  9.63871427e-01  1.55984321e-15  1.51866312e+00  1.37968272e-13  1.43278670e+00  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  1.20934001e-15  9.47326401e-01  1.09580499e-13  9.20652603e-01  1.51542798e-15  1.45176750e+00  1.33721225e-13  1.36819227e+00  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  1.15206096e-15  9.08238469e-01  1.04130149e-13  8.79401654e-01  1.46967937e-15  1.38793434e+00  1.29354946e-13  1.30652392e+00  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  1.09569419e-15  8.71038587e-01  9.87479401e-14  8.40029654e-01  1.42273422e-15  1.32702200e+00  1.24883713e-13  1.24764902e+00  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  1.04044120e-15  8.35640045e-01  9.34550434e-14  8.02451639e-01  1.37474584e-15  1.26889477e+00  1.20323404e-13  1.19144088e+00  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  9.86484863e-16  8.01959268e-01  8.82711681e-14  7.66586422e-01  1.32588215e-15  1.21342261e+00  1.15691293e-13  1.13777851e+00  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  9.33987236e-16  7.69915601e-01  8.32142949e-14  7.32356408e-01  1.27632337e-15  1.16048089e+00  1.11005812e-13  1.08654630e+00  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  8.83088071e-16  7.39431103e-01  7.83004620e-14  6.99687429e-01  1.22625938e-15  1.10995015e+00  1.06286261e-13  1.03763384e+00  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  8.33903967e-16  7.10430347e-01  7.35436118e-14  6.68508577e-01  1.17588673e-15  1.06171589e+00  1.01552498e-13  9.90935641e-01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  7.86528127e-16  6.82840248e-01  6.89554975e-14  6.38752049e-01  1.12540548e-15  1.01566842e+00  9.68246067e-14  9.46350942e-01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  7.41030703e-16  6.56589899e-01  6.45456489e-14  6.10352999e-01  1.07501594e-15  9.71702636e-01  9.21225548e-14  9.03783489e-01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  6.97459641e-16  6.31610429e-01  6.03213923e-14  5.83249396e-01  1.02491549e-15  9.29717916e-01  8.74658571e-14  8.63141337e-01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  6.55841956e-16  6.07834885e-01  5.62879183e-14  5.57381893e-01  9.75295454e-16  8.89617980e-01  8.28732577e-14  8.24336664e-01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  6.16185359e-16  5.85198142e-01  5.24483917e-14  5.32693697e-01  9.26338346e-16  8.51310780e-01  7.83624369e-14  7.87285590e-01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  5.78480120e-16  5.63636829e-01  4.88040929e-14  5.09130451e-01  8.78215349e-16  8.14708403e-01  7.39497573e-14  7.51908012e-01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  5.42701120e-16  5.43089300e-01  4.53545845e-14  4.86640125e-01  8.31084249e-16  7.79726993e-01  6.96500514e-14  7.18127443e-01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  5.08809980e-16  5.23495625e-01  4.20978947e-14  4.65172910e-01  7.85087791e-16  7.46286667e-01  6.54764603e-14  6.85870857e-01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  4.76757210e-16  5.04797613e-01  3.90307090e-14  4.44681120e-01  7.40352500e-16  7.14311449e-01  6.14403213e-14  6.55068549e-01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  4.46484318e-16  4.86938873e-01  3.61485647e-14  4.25119108e-01  6.96987955e-16  6.83729197e-01  5.75511071e-14  6.25653998e-01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  4.17925828e-16  4.69864897e-01  3.34460421e-14  4.06443181e-01  6.55086494e-16  6.54471526e-01  5.38164128e-14  5.97563730e-01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  3.91011158e-16  4.53523174e-01  3.09169479e-14  3.88611526e-01  6.14723304e-16  6.26473728e-01  5.02419867e-14  5.70737198e-01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  3.65666348e-16  4.37863325e-01  2.85544871e-14  3.71584144e-01  5.75956859e-16  5.99674683e-01  4.68317995e-14  5.45116658e-01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  3.41815591e-16  4.22837254e-01  2.63514212e-14  3.55322788e-01  5.38829626e-16  5.74016747e-01  4.35881449e-14  5.20647051e-01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  3.19382588e-16  4.08399309e-01  2.43002112e-14  3.39790910e-01  5.03369005e-16  5.49445642e-01  4.05117655e-14  4.97275891e-01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  2.98291685e-16  3.94506444e-01  2.23931435e-14  3.24953609e-01  4.69588422e-16  5.25910319e-01  3.76019963e-14  4.74953152e-01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  2.78468826e-16  3.81118372e-01  2.06224403e-14  3.10777585e-01  4.37488537e-16  5.03362813e-01  3.48569193e-14  4.53631162e-01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  2.59842309e-16  3.68197704e-01  1.89803535e-14  2.97231101e-01  4.07058520e-16  4.81758087e-01  3.22735246e-14  4.33264497e-01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  2.42343354e-16  3.55710059e-01  1.74592427e-14  2.84283936e-01  3.78277336e-16  4.61053860e-01  2.98478703e-14  4.13809875e-01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  2.25906517e-16  3.43624143e-01  1.60516397e-14  2.71907352e-01  3.51115038e-16  4.41210432e-01  2.75752400e-14  3.95226060e-01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  2.10469932e-16  3.31911787e-01  1.47502993e-14  2.60074049e-01  3.25534011e-16  4.22190502e-01  2.54502914e-14  3.77473761e-01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  1.95975440e-16  3.20547938e-01  1.35482383e-14  2.48758128e-01  3.01490172e-16  4.03958991e-01  2.34671957e-14  3.60515539e-01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  1.82368585e-16  3.09510605e-01  1.24387647e-14  2.37935046e-01  2.78934100e-16  3.86482857e-01  2.16197658e-14  3.44315715e-01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  1.69598528e-16  2.98780760e-01  1.14154965e-14  2.27581570e-01  2.57812088e-16  3.69730923e-01  1.99015704e-14  3.28840276e-01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  1.57617880e-16  2.88342186e-01  1.04723746e-14  2.17675733e-01  2.38067119e-16  3.53673713e-01  1.83060365e-14  3.14056800e-01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  1.46382488e-16  2.78181294e-01  9.60366757e-15  2.08196775e-01  2.19639751e-16  3.38283292e-01  1.68265373e-14  2.99934365e-01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  1.35851175e-16  2.68286898e-01  8.80397210e-15  1.99125093e-01  2.02468927e-16  3.23533126e-01  1.54564687e-14  2.86443477e-01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  1.25985472e-16  2.58649967e-01  8.06820887e-15  1.90442182e-01  1.86492687e-16  3.09397950e-01  1.41893122e-14  2.73555995e-01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  1.16749339e-16  2.49263363e-01  7.39161507e-15  1.82130573e-01  1.71648813e-16  2.95853648e-01  1.30186884e-14  2.61245063e-01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  1.08108898e-16  2.40121557e-01  6.76973449e-15  1.74173773e-01  1.57875386e-16  2.82877153e-01  1.19383983e-14  2.49485039e-01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  1.00032177e-16  2.31220365e-01  6.19840570e-15  1.66556204e-01  1.45111263e-16  2.70446353e-01  1.09424572e-14  2.38251443e-01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  9.24888898e-17  2.22556668e-01  5.67374904e-15  1.59263138e-01  1.33296494e-16  2.58540011e-01  1.00251191e-14  2.27520890e-01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  8.54502325e-17  2.14128168e-01  5.19215284e-15  1.52280637e-01  1.22372662e-16  2.47137702e-01  9.18089489e-15  2.17271041e-01  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  7.88887189e-17  2.05933150e-01  4.75025922e-15  1.45595499e-01  1.12283164e-16  2.36219754e-01  8.40456390e-15  2.07480549e-01  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  7.27780427e-17  1.97970272e-01  4.34494987e-15  1.39195194e-01  1.02973432e-16  2.25767198e-01  7.69118039e-15  1.98129016e-01  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  6.70929706e-17  1.90238381e-01  3.97333191e-15  1.33067818e-01  9.43911067e-17  2.15761732e-01  7.03607575e-15  1.89196943e-01  1.60262263e-09  1.91157077e+01 
 1.02304957e+10  6.18092605e-17  1.82736363e-01  3.63272409e-15  1.27202043e-01  8.64861566e-17  2.06185682e-01  6.43485706e-15  1.80665692e-01  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  5.69036040e-17  1.75463008e-01  3.32064353e-15  1.21587069e-01  7.92109628e-17  1.97021981e-01  5.88340269e-15  1.72517443e-01  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  5.23535864e-17  1.68416916e-01  3.03479280e-15  1.16212586e-01  7.25203625e-17  1.88254140e-01  5.37785562e-15  1.64735160e-01  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  4.81376628e-17  1.61596416e-01  2.77304774e-15  1.11068739e-01  6.63716619e-17  1.79866230e-01  4.91461494e-15  1.57302555e-01  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  4.42351441e-17  1.54999518e-01  2.53344578e-15  1.06146090e-01  6.07246225e-17  1.71842864e-01  4.49032608e-15  1.50204053e-01  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  4.06261919e-17  1.48623878e-01  2.31417491e-15  1.01435596e-01  5.55414244e-17  1.64169185e-01  4.10186993e-15  1.43424765e-01  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  3.72918162e-17  1.42466784e-01  2.11356325e-15  9.69285791e-02  5.07866113e-17  1.56830849e-01  3.74635150e-15  1.36950451e-01  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  3.42138763e-17  1.36525154e-01  1.93006921e-15  9.26167052e-02  4.64270198e-17  1.49814015e-01  3.42108804e-15  1.30767500e-01  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  3.13750804e-17  1.30795551e-01  1.76227223e-15  8.84919662e-02  4.24316985e-17  1.43105332e-01  3.12359715e-15  1.24862897e-01  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  2.87589844e-17  1.25274196e-01  1.60886409e-15  8.45466616e-02  3.87718167e-17  1.36691928e-01  2.85158485e-15  1.19224199e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  2.63499871e-17  1.19957002e-01  1.46864071e-15  8.07733843e-02  3.54205684e-17  1.30561400e-01  2.60293381e-15  1.13839511e-01 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  2.41333223e-17  1.14839602e-01  1.34049454e-15  7.71650075e-02  3.23530711e-17  1.24701801e-01  2.37569191e-15  1.08697461e-01 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  2.20950476e-17  1.09917383e-01  1.22340735e-15  7.37146732e-02  2.95462638e-17  1.19101634e-01  2.16806114e-15  1.03787182e-01 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  2.02220282e-17  1.05185525e-01  1.11644355e-15  7.04157817e-02  2.69788029e-17  1.13749832e-01  1.97838696e-15  9.90982826e-02 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  1.85019185e-17  1.00639035e-01  1.01874392e-15  6.72619824e-02  2.46309606e-17  1.08635757e-01  1.80514811e-15  9.46208343e-02 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  1.69231392e-17  9.62727802e-02  9.29519779e-16  6.42471654e-02  2.24845237e-17  1.03749181e-01  1.64694690e-15  9.03453468e-02 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  1.54748525e-17  9.20815288e-02  8.48047499e-16  6.13654530e-02  2.05226954e-17  9.90802783e-02  1.50250011e-15  8.62627510e-02 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  1.41469340e-17  8.80599762e-02  7.73663477e-16  5.86111927e-02  1.87300012e-17  9.46196134e-02  1.37063033e-15  8.23643804e-02 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  1.29299437e-17  8.42027775e-02  7.05759398e-16  5.59789503e-02  1.70921971e-17  9.03581286e-02  1.25025783e-15  7.86419538e-02 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  1.18150945e-17  8.05045746e-02  6.43777853e-16  5.34635023e-02  1.55961831e-17  8.62871326e-02  1.14039305e-15  7.50875584e-02 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  1.07942207e-17  7.69600209e-02  5.87208276e-16  5.10598303e-02  1.42299205e-17  8.23982893e-02  1.04012940e-15  7.16936341e-02 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  9.85974524e-18  7.35638034e-02  5.35583173e-16  4.87631138e-02  1.29823533e-17  7.86836055e-02  9.48636748e-16  6.84529581e-02 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  9.00464767e-18  7.03106626e-02  4.88474636e-16  4.65687244e-02  1.18433352e-17  7.51354197e-02  8.65155239e-16  6.53586298e-02 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  8.22243146e-18  6.71954088e-02  4.45491110e-16  4.44722196e-02  1.08035594e-17  7.17463906e-02  7.88989594e-16  6.24040573e-02 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  7.50709240e-18  6.42129377e-02  4.06274410e-16  4.24693365e-02  9.85449422e-18  6.85094854e-02  7.19503840e-16  5.95829433e-02 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.85308749e-18  6.13582418e-02  3.70496971e-16  4.05559863e-02  8.98832222e-18  6.54179692e-02  6.56116425e-16  5.68892726e-02 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  6.25530491e-18  5.86264215e-02  3.37859304e-16  3.87282481e-02  8.19788360e-18  6.24653934e-02  5.98295704e-16  5.43172995e-02 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  5.70903501e-18  5.60126934e-02  3.08087652e-16  3.69823630e-02  7.47662359e-18  5.96455853e-02  5.45555783e-16  5.18615358e-02 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  5.20994254e-18  5.35123967e-02  2.80931838e-16  3.53147290e-02  6.81854353e-18  5.69526375e-02  4.97452677e-16  4.95167397e-02 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  4.75404011e-18  5.11209988e-02  2.56163280e-16  3.37218948e-02  6.21815558e-18  5.43808976e-02  4.53580782e-16  4.72779047e-02 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  4.33766311e-18  4.88340990e-02  2.33573164e-16  3.22005547e-02  5.67044081e-18  5.19249579e-02  4.13569629e-16  4.51402492e-02 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  3.95744586e-18  4.66474311e-02  2.12970770e-16  3.07475431e-02  5.17081037e-18  4.95796463e-02  3.77080895e-16  4.30992064e-02 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  3.61029922e-18  4.45568651e-02  1.94181930e-16  2.93598293e-02  4.71506981e-18  4.73400160e-02  3.43805668e-16  4.11504151e-02 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  3.29338950e-18  4.25584078e-02  1.77047616e-16  2.80345124e-02  4.29938604e-18  4.52013369e-02  3.13461924e-16  3.92897102e-02 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  3.00411875e-18  4.06482024e-02  1.61422644e-16  2.67688163e-02  3.92025695e-18  4.31590868e-02  2.85792226e-16  3.75131142e-02 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  2.74010633e-18  3.88225282e-02  1.47174485e-16  2.55600846e-02  3.57448350e-18  4.12089421e-02  2.60561606e-16  3.58168284e-02 -1.04757323e-10 -1.55003779e+03 
