 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  6.17290695e-15  3.82039224e+03  6.07095543e-14  2.51434618e+02  3.17377087e-13  3.77987341e+01  1.26951595e-12  3.77989441e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  6.17313085e-15  3.64924252e+03  6.07096851e-14  2.40068618e+02  3.17355785e-13  3.60892877e+01  1.26943007e-12  3.60894903e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  6.17333494e-15  3.48386951e+03  6.07097871e-14  2.29208979e+02  3.17332380e-13  3.44571638e+01  1.26933583e-12  3.44573303e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  6.17352097e-15  3.32608293e+03  6.07098611e-14  2.18846311e+02  3.17306670e-13  3.28988619e+01  1.26923244e-12  3.28990154e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  6.17369056e-15  3.17574389e+03  6.07099079e-14  2.08948752e+02  3.17278438e-13  3.14110348e+01  1.26911900e-12  3.14111591e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  6.17384514e-15  3.03194644e+03  6.07099277e-14  1.99501302e+02  3.17247442e-13  2.99904799e+01  1.26899455e-12  2.99905783e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  6.17398604e-15  2.89462043e+03  6.07099207e-14  1.90478363e+02  3.17213419e-13  2.86341744e+01  1.26885804e-12  2.86342700e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  6.17411448e-15  2.76410472e+03  6.07098869e-14  1.81863467e+02  3.17176078e-13  2.73392036e+01  1.26870829e-12  2.73392843e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  6.17423155e-15  2.63960222e+03  6.07098261e-14  1.73639730e+02  3.17135103e-13  2.61028033e+01  1.26854403e-12  2.61028714e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  6.17433825e-15  2.52019964e+03  6.07097376e-14  1.65786808e+02  3.17090144e-13  2.49223156e+01  1.26836388e-12  2.49223833e+01  9.99690711e-10  4.76241640e-01 
