 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  8.67209648e-15  2.70492093e+03  9.04519005e-14  1.68592204e+02  4.93659872e-13  2.42711489e+01  1.97464709e-12  2.42712380e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  8.67232030e-15  2.58283741e+03  9.04518159e-14  1.60967695e+02  4.93578980e-13  2.31734918e+01  1.97432285e-12  2.31735738e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  8.67252430e-15  2.46618664e+03  9.04516815e-14  1.53688166e+02  4.93490231e-13  2.21254776e+01  1.97396724e-12  2.21255477e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  8.67271026e-15  2.35466070e+03  9.04514962e-14  1.46737795e+02  4.93392875e-13  2.11248558e+01  1.97357726e-12  2.11249163e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  8.67287974e-15  2.24805055e+03  9.04512585e-14  1.40102419e+02  4.93286087e-13  2.01695023e+01  1.97314960e-12  2.01695520e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  8.67303422e-15  2.14651695e+03  9.04509663e-14  1.33766118e+02  4.93168965e-13  1.92573381e+01  1.97268064e-12  1.92573826e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  8.67317500e-15  2.04937087e+03  9.04506171e-14  1.27716491e+02  4.93040520e-13  1.83864261e+01  1.97216644e-12  1.83864653e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  8.67330331e-15  1.95661844e+03  9.04502079e-14  1.21940594e+02  4.92899670e-13  1.75549050e+01  1.97160266e-12  1.75549407e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  8.67342024e-15  1.86834863e+03  9.04497352e-14  1.16426190e+02  4.92745230e-13  1.67609886e+01  1.97098454e-12  1.67610206e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  8.67352679e-15  1.78378802e+03  9.04491949e-14  1.11161064e+02  4.92575902e-13  1.60029768e+01  1.97030691e-12  1.60030044e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  8.67362387e-15  1.70323547e+03  9.04485824e-14  1.06133892e+02  4.92390266e-13  1.52792441e+01  1.96956408e-12  1.52792666e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  8.67371232e-15  1.62608045e+03  9.04478926e-14  1.01333952e+02  4.92186772e-13  1.45882435e+01  1.96874983e-12  1.45882629e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  8.67379290e-15  1.55257207e+03  9.04471194e-14  9.67514407e+01  4.91963720e-13  1.39284925e+01  1.96785738e-12  1.39285110e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  8.67386630e-15  1.48241489e+03  9.04462562e-14  9.23758348e+01  4.91719254e-13  1.32985793e+01  1.96687930e-12  1.32985945e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  8.67393315e-15  1.41550696e+03  9.04452957e-14  8.81981395e+01  4.91451346e-13  1.26971509e+01  1.96580746e-12  1.26971638e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  8.67399401e-15  1.35138908e+03  9.04442296e-14  8.42095400e+01  4.91157781e-13  1.21229246e+01  1.96463302e-12  1.21229363e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  8.67404942e-15  1.29025712e+03  9.04430487e-14  8.04010780e+01  4.90836138e-13  1.15746647e+01  1.96334628e-12  1.15746743e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  8.67409984e-15  1.23195067e+03  9.04417431e-14  7.67651297e+01  4.90483776e-13  1.10512028e+01  1.96193668e-12  1.10512118e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  8.67414571e-15  1.17624355e+03  9.04403014e-14  7.32934024e+01  4.90097816e-13  1.05514129e+01  1.96039270e-12  1.05514201e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  8.67418742e-15  1.12310667e+03  9.04387113e-14  6.99787930e+01  4.89675115e-13  1.00742254e+01  1.95870177e-12  1.00742323e+01  9.99828928e-10  7.56409403e-01 
