 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  6.18952768e-15  3.81359657e+03  6.09073598e-14  2.50667696e+02  3.18551095e-13  3.76617602e+01  1.27421198e-12  3.76619912e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  6.18975157e-15  3.64195897e+03  6.09074898e-14  2.39332250e+02  3.18529556e-13  3.59585087e+01  1.27412515e-12  3.59587126e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  6.18995566e-15  3.47577818e+03  6.09075908e-14  2.28509997e+02  3.18505891e-13  3.43323044e+01  1.27402988e-12  3.43324868e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  6.19014170e-15  3.31926645e+03  6.09076638e-14  2.18175128e+02  3.18479896e-13  3.27796424e+01  1.27392534e-12  3.27798012e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  6.19031128e-15  3.16909643e+03  6.09077093e-14  2.08307903e+02  3.18451351e-13  3.12972075e+01  1.27381065e-12  3.12973494e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  6.19046586e-15  3.02560365e+03  6.09077278e-14  1.98887634e+02  3.18420013e-13  2.98817871e+01  1.27368484e-12  2.98818848e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  6.19060676e-15  2.88941510e+03  6.09077195e-14  1.89892944e+02  3.18385614e-13  2.85303986e+01  1.27354682e-12  2.85304921e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  6.19073520e-15  2.75877657e+03  6.09076842e-14  1.81305665e+02  3.18347861e-13  2.72401212e+01  1.27339542e-12  2.72402148e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  6.19085227e-15  2.63362418e+03  6.09076217e-14  1.73106986e+02  3.18306433e-13  2.60081940e+01  1.27322936e-12  2.60082712e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  6.19095897e-15  2.51522580e+03  6.09075314e-14  1.65278898e+02  3.18260979e-13  2.48319909e+01  1.27304722e-12  2.48320535e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  6.19105623e-15  2.40107224e+03  6.09074125e-14  1.57803591e+02  3.18211112e-13  2.37089696e+01  1.27284746e-12  2.37090201e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  6.19114487e-15  2.29208197e+03  6.09072641e-14  1.50667121e+02  3.18156409e-13  2.26367282e+01  1.27262838e-12  2.26367785e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  6.19122565e-15  2.18874379e+03  6.09070848e-14  1.43853373e+02  3.18096406e-13  2.16129944e+01  1.27238813e-12  2.16130363e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  6.19129927e-15  2.08970406e+03  6.09068731e-14  1.37347556e+02  3.18030596e-13  2.06355482e+01  1.27212466e-12  2.06355841e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  6.19136636e-15  1.99535201e+03  6.09066272e-14  1.31136591e+02  3.17958421e-13  1.97023171e+01  1.27183576e-12  1.97023507e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  6.19142749e-15  1.90492107e+03  6.09063451e-14  1.25205755e+02  3.17879271e-13  1.88112812e+01  1.27151898e-12  1.88113109e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  6.19148319e-15  1.81905101e+03  6.09060242e-14  1.19543471e+02  3.17792480e-13  1.79605463e+01  1.27117165e-12  1.79605693e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  6.19153394e-15  1.73685467e+03  6.09056618e-14  1.14137506e+02  3.17697317e-13  1.71482768e+01  1.27079084e-12  1.71482990e+01  9.99790233e-10  6.89565959e-01 
