 frequency       c_dasm          q_dasm          c_dalg          q_dalg          c_dpsm          q_dpsm          c_dplg          q_dplg          l_ref           q_ref          
 2.64288522e+08  2.48785863e-15  4.65896631e+00  2.18220419e-13  4.88419953e+00  2.10163984e-15  7.64043100e+00  1.90562393e-13  7.30212807e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  2.47699035e-15  4.44930111e+00  2.17369529e-13  4.66339814e+00  2.09817000e-15  7.29545254e+00  1.90221995e-13  6.97194005e+00  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  2.46517731e-15  4.24913466e+00  2.16443760e-13  4.45258616e+00  2.09437188e-15  6.96608163e+00  1.89849985e-13  6.65668694e+00  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  2.45234974e-15  4.05804222e+00  2.15437285e-13  4.25131203e+00  2.09021694e-15  6.65161522e+00  1.89443572e-13  6.35569342e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  2.43843479e-15  3.87561794e+00  2.14343972e-13  4.05914463e+00  2.08567437e-15  6.35138183e+00  1.88999751e-13  6.06831471e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  2.42335679e-15  3.70147406e+00  2.13157394e-13  3.87567232e+00  2.08071096e-15  6.06474016e+00  1.88515285e-13  5.79393522e+00  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  2.40703767e-15  3.53524013e+00  2.11870846e-13  3.70050210e+00  2.07529101e-15  5.79107779e+00  1.87986698e-13  5.53196717e+00  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  2.38939749e-15  3.37656228e+00  2.10477375e-13  3.53325874e+00  2.06937617e-15  5.52980982e+00  1.87410265e-13  5.28184939e+00  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  2.37035499e-15  3.22510249e+00  2.08969819e-13  3.37358399e+00  2.06292541e-15  5.28037770e+00  1.86782005e-13  5.04304607e+00  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  2.34982846e-15  3.08053793e+00  2.07340849e-13  3.22113580e+00  2.05589493e-15  5.04224806e+00  1.86097671e-13  4.81504565e+00  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  2.32773659e-15  2.94256026e+00  2.05583035e-13  3.07558761e+00  2.04823808e-15  4.81491156e+00  1.85352747e-13  4.59735971e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  2.30399961e-15  2.81087503e+00  2.03688916e-13  2.93662762e+00  2.03990539e-15  4.59788181e+00  1.84542451e-13  4.38952190e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  2.27854053e-15  2.68520104e+00  2.01651084e-13  2.80395814e+00  2.03084454e-15  4.39069438e+00  1.83661729e-13  4.19108697e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  2.25128655e-15  2.56526981e+00  1.99462293e-13  2.67729496e+00  2.02100043e-15  4.19290575e+00  1.82705272e-13  4.00162982e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  2.22217062e-15  2.45082493e+00  1.97115569e-13  2.55636672e+00  2.01031530e-15  4.00409245e+00  1.81667519e-13  3.82074457e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  2.19113323e-15  2.34162162e+00  1.94604346e-13  2.44091436e+00  1.99872893e-15  3.82385008e+00  1.80542681e-13  3.64804370e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  2.15812419e-15  2.23742614e+00  1.91922612e-13  2.33069052e+00  1.98617882e-15  3.65179250e+00  1.79324765e-13  3.48315720e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  2.12310462e-15  2.13801533e+00  1.89065068e-13  2.22545904e+00  1.97260057e-15  3.48755098e+00  1.78007611e-13  3.32573181e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  2.08604892e-15  2.04317613e+00  1.86027302e-13  2.12499445e+00  1.95792832e-15  3.33077341e+00  1.76584930e-13  3.17543025e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  2.04694672e-15  1.95270510e+00  1.82805965e-13  2.02908150e+00  1.94209523e-15  3.18112356e+00  1.75050363e-13  3.03193046e+00  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  2.00580488e-15  1.86640803e+00  1.79398955e-13  1.93751465e+00  1.92503416e-15  3.03828032e+00  1.73397546e-13  2.89492499e+00  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  1.96264912e-15  1.78409946e+00  1.75805602e-13  1.85009767e+00  1.90667842e-15  2.90193705e+00  1.71620184e-13  2.76412024e+00  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  1.91752570e-15  1.70560231e+00  1.72026835e-13  1.76664324e+00  1.88696269e-15  2.77180088e+00  1.69712148e-13  2.63923593e+00  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  1.87050250e-15  1.63074749e+00  1.68065351e-13  1.68697246e+00  1.86582402e-15  2.64759210e+00  1.67667571e-13  2.52000441e+00  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  1.82166995e-15  1.55937349e+00  1.63925744e-13  1.61091458e+00  1.84320302e-15  2.52904353e+00  1.65480971e-13  2.40617014e+00  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  1.77114131e-15  1.49132608e+00  1.59614622e-13  1.53830652e+00  1.81904512e-15  2.41589995e+00  1.63147377e-13  2.29748914e+00  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  1.71905250e-15  1.42645789e+00  1.55140673e-13  1.46899261e+00  1.79330199e-15  2.30791752e+00  1.60662466e-13  2.19372842e+00  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  1.66556130e-15  1.36462812e+00  1.50514690e-13  1.40282420e+00  1.76593300e-15  2.20486328e+00  1.58022715e-13  2.09466555e+00  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  1.61084590e-15  1.30570220e+00  1.45749555e-13  1.33965937e+00  1.73690678e-15  2.10651459e+00  1.55225553e-13  2.00008811e+00  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  1.55510291e-15  1.24955146e+00  1.40860150e-13  1.27936259e+00  1.70620282e-15  2.01265868e+00  1.52269518e-13  1.90979328e+00  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  1.49854472e-15  1.19605284e+00  1.35863227e-13  1.22180446e+00  1.67381301e-15  1.92309214e+00  1.49154406e-13  1.82358738e+00  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  1.44139632e-15  1.14508860e+00  1.30777215e-13  1.16686140e+00  1.63974311e-15  1.83762051e+00  1.45881424e-13  1.74128547e+00  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  1.38389169e-15  1.09654601e+00  1.25621969e-13  1.11441542e+00  1.60401415e-15  1.75605780e+00  1.42453312e-13  1.66271095e+00  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  1.32626994e-15  1.05031707e+00  1.20418482e-13  1.06435382e+00  1.56666355e-15  1.67822611e+00  1.38874463e-13  1.58769516e+00  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  1.26877114e-15  1.00629824e+00  1.15188544e-13  1.01656897e+00  1.52774604e-15  1.60395525e+00  1.35150998e-13  1.51607703e+00  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  1.21163220e-15  9.64390211e-01  1.09954387e-13  9.70958089e-01  1.48733424e-15  1.53308231e+00  1.31290822e-13  1.44770274e+00  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  1.15508283e-15  9.24497575e-01  1.04738301e-13  9.27422972e-01  1.44551885e-15  1.46545138e+00  1.27303632e-13  1.38242539e+00  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  1.09934178e-15  8.86528639e-01  9.95622594e-14  8.85869820e-01  1.40240841e-15  1.40091314e+00  1.23200879e-13  1.32010466e+00  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  1.04461338e-15  8.50395152e-01  9.44475451e-14  8.46209016e-01  1.35812861e-15  1.33932460e+00  1.18995696e-13  1.26060654e+00  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  9.91084702e-16  8.16012082e-01  8.94144109e-14  8.08354930e-01  1.31282114e-15  1.28054879e+00  1.14702758e-13  1.20380302e+00  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  9.38923174e-16  7.83297393e-01  8.44817693e-14  7.72225728e-01  1.26664202e-15  1.22445448e+00  1.10338113e-13  1.14957184e+00  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  8.88274869e-16  7.52171833e-01  7.96669299e-14  7.37743199e-01  1.21975958e-15  1.17091593e+00  1.05918954e-13  1.09779620e+00  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  8.39263415e-16  7.22558740e-01  7.49853888e-14  7.04832575e-01  1.17235198e-15  1.11981265e+00  1.01463363e-13  1.04836454e+00  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  7.91989522e-16  6.94383856e-01  7.04506745e-14  6.73422371e-01  1.12460448e-15  1.07102921e+00  9.69900187e-14  1.00117029e+00  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  7.46531100e-16  6.67575168e-01  6.60742512e-14  6.43444230e-01  1.07670651e-15  1.02445504e+00  9.25178854e-14  9.56111659e-01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  7.02943902e-16  6.42062758e-01  6.18654770e-14  6.14832769e-01  1.02884856e-15  9.79984264e-01  8.80658923e-14  9.13091402e-01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  6.61262623e-16  6.17778682e-01  5.78316165e-14  5.87525446e-01  9.81219133e-16  9.37515541e-01  8.36526133e-14  8.72016643e-01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  6.21502366e-16  5.94656874e-01  5.39778981e-14  5.61462419e-01  9.34001837e-16  8.96951953e-01  7.92959610e-14  8.32798671e-01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  5.83660391e-16  5.72633073e-01  5.03076126e-14  5.36586423e-01  8.87372595e-16  8.58200878e-01  7.50129042e-14  7.95352765e-01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  5.47718073e-16  5.51644785e-01  4.68222436e-14  5.12842656e-01  8.41497225e-16  8.21173892e-01  7.08192176e-14  7.59598024e-01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  5.13642966e-16  5.31631267e-01  4.35216221e-14  4.90178662e-01  7.96529353e-16  7.85786682e-01  6.67292729e-14  7.25457200e-01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  4.81390919e-16  5.12533553e-01  4.04040985e-14  4.68544233e-01  7.52608736e-16  7.51958954e-01  6.27558736e-14  6.92856548e-01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  4.50908165e-16  4.94294502e-01  3.74667238e-14  4.47891315e-01  7.09860012e-16  7.19614363e-01  5.89101389e-14  6.61725680e-01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  4.22133347e-16  4.76858882e-01  3.47054338e-14  4.28173916e-01  6.68391881e-16  6.88680424e-01  5.52014346e-14  6.31997423e-01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  3.94999413e-16  4.60173475e-01  3.21152309e-14  4.09348032e-01  6.28296701e-16  6.59088431e-01  5.16373507e-14  6.03607688e-01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  3.69435373e-16  4.44187211e-01  2.96903596e-14  3.91371569e-01  5.89650458e-16  6.30773365e-01  4.82237210e-14  5.76495339e-01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  3.45367878e-16  4.28851313e-01  2.74244711e-14  3.74204283e-01  5.52513073e-16  6.03673791e-01  4.49646807e-14  5.50602069e-01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  3.22722609e-16  4.14119457e-01  2.53107748e-14  3.57807715e-01  5.16928990e-16  5.77731747e-01  4.18627549e-14  5.25872283e-01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  3.01425471e-16  3.99947928e-01  2.33421762e-14  3.42145138e-01  4.82927994e-16  5.52892616e-01  3.89189725e-14  5.02252981e-01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  2.81403592e-16  3.86295777e-01  2.15113985e-14  3.27181508e-01  4.50526202e-16  5.29104986e-01  3.61329982e-14  4.79693643e-01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  2.62586125e-16  3.73124952e-01  1.98110891e-14  3.12883415e-01  4.19727173e-16  5.06320500e-01  3.35032773e-14  4.58146122e-01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  2.44904874e-16  3.60400418e-01  1.82339100e-14  2.99219043e-01  3.90523104e-16  4.84493696e-01  3.10271862e-14  4.37564533e-01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  2.28294736e-16  3.48090225e-01  1.67726145e-14  2.86158120e-01  3.62896056e-16  4.63581830e-01  2.87011850e-14  4.17905153e-01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  2.12694002e-16  3.36165557e-01  1.54201093e-14  2.73671880e-01  3.36819185e-16  4.43544706e-01  2.65209663e-14  3.99126315e-01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  1.98044506e-16  3.24600723e-01  1.41695041e-14  2.61733019e-01  3.12257958e-16  4.24344495e-01  2.44815989e-14  3.81188312e-01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  1.84291667e-16  3.13373106e-01  1.30141502e-14  2.50315646e-01  2.89171321e-16  4.05945553e-01  2.25776614e-14  3.64053299e-01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  1.71384426e-16  3.02463065e-01  1.19476689e-14  2.39395239e-01  2.67512808e-16  3.88314251e-01  2.08033662e-14  3.47685204e-01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  1.59275105e-16  2.91853789e-01  1.09639711e-14  2.28948589e-01  2.47231590e-16  3.71418805e-01  1.91526709e-14  3.32049636e-01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  1.47919214e-16  2.81531116e-01  1.00572694e-14  2.18953752e-01  2.28273441e-16  3.55229113e-01  1.76193775e-14  3.17113799e-01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  1.37275208e-16  2.71483311e-01  9.22208423e-15  2.09389986e-01  2.10581623e-16  3.39716608e-01  1.61972194e-14  3.02846415e-01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  1.27304233e-16  2.61700822e-01  8.45324494e-15  2.00237696e-01  1.94097694e-16  3.24854121e-01  1.48799357e-14  2.89217642e-01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  1.17969856e-16  2.52176015e-01  7.74588636e-15  1.91478370e-01  1.78762230e-16  3.10615756e-01  1.36613343e-14  2.76199004e-01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  1.09237809e-16  2.42902899e-01  7.09544254e-15  1.83094516e-01  1.64515464e-16  2.96976776e-01  1.25353443e-14  2.63763319e-01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  1.01075740e-16  2.33876854e-01  6.49763786e-15  1.75069597e-01  1.51297849e-16  2.83913506e-01  1.14960577e-14  2.51884637e-01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  9.34529917e-17  2.25094360e-01  5.94847644e-15  1.67387973e-01  1.39050540e-16  2.71403247e-01  1.05377630e-14  2.40538176e-01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  8.63404047e-17  2.16552744e-01  5.44423025e-15  1.60034832e-01  1.27715805e-16  2.59424198e-01  9.65497056e-15  2.29700263e-01  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  7.97101541e-17  2.08249946e-01  4.98142647e-15  1.52996135e-01  1.17237373e-16  2.47955396e-01  8.84243074e-15  2.19348285e-01  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  7.35356116e-17  2.00184307e-01  4.55683445e-15  1.46258557e-01  1.07560708e-16  2.36976658e-01  8.09514633e-15  2.09460633e-01  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  6.77912384e-17  1.92354384e-01  4.16745247e-15  1.39809434e-01  9.86332359e-17  2.26468535e-01  7.40837974e-15  2.00016656e-01  1.60262263e-09  1.91157077e+01 
 1.02304957e+10  6.24525042e-17  1.84758795e-01  3.81049464e-15  1.33636710e-01  9.04045117e-17  2.16412274e-01  6.77765582e-15  1.90996616e-01  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  5.74958274e-17  1.77396087e-01  3.48337802e-15  1.27728894e-01  8.28263420e-17  2.06789784e-01  6.19876122e-15  1.82381648e-01  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  5.28985358e-17  1.70264633e-01  3.18371007e-15  1.22075019e-01  7.58528659e-17  1.97583608e-01  5.66774072e-15  1.74153717e-01  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  4.86388410e-17  1.63362557e-01  2.90927660e-15  1.16664598e-01  6.94405987e-17  1.88776896e-01  5.18089136e-15  1.66295581e-01  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  4.46958244e-17  1.56687679e-01  2.65803017e-15  1.11487598e-01  6.35484451e-17  1.80353391e-01  4.73475465e-15  1.58790758e-01  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  4.10494302e-17  1.50237478e-01  2.42807903e-15  1.06534405e-01  5.81376845e-17  1.72297405e-01  4.32610755e-15  1.51623488e-01  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  3.76804635e-17  1.44009081e-01  2.21767662e-15  1.01795798e-01  5.31719354e-17  1.64593801e-01  3.95195230e-15  1.44778707e-01  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  3.45705898e-17  1.37999254e-01  2.02521157e-15  9.72629255e-02  4.86171006e-17  1.57227986e-01  3.60950574e-15  1.38242012e-01  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  3.17023345e-17  1.32204417e-01  1.84919832e-15  9.29272883e-02  4.44412983e-17  1.50185889e-01  3.29618815e-15  1.31999634e-01  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  2.90590811e-17  1.26620661e-01  1.68826816e-15  8.87807167e-02  4.06147823e-17  1.43453951e-01  3.00961191e-15  1.26038410e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  2.66250658e-17  1.21243774e-01  1.54116089e-15  8.48153576e-02  3.71098533e-17  1.37019114e-01  2.74757018e-15  1.20345758e-01 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  2.43853694e-17  1.16069270e-01  1.40671694e-15  8.10236590e-02  3.39007646e-17  1.30868805e-01  2.50802573e-15  1.14909650e-01 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  2.23259054e-17  1.11092428e-01  1.28386995e-15  7.73983581e-02  3.09636239e-17  1.24990924e-01  2.28909998e-15  1.09718590e-01 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  2.04334038e-17  1.06308319e-01  1.17163985e-15  7.39324699e-02  2.82762938e-17  1.19373834e-01  2.08906241e-15  1.04761590e-01 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  1.86953921e-17  1.01711850e-01  1.06912640e-15  7.06192764e-02  2.58182909e-17  1.14006348e-01  1.90632040e-15  1.00028149e-01 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  1.71001721e-17  9.72977956e-02  9.75503045e-16  6.74523177e-02  2.35706869e-17  1.08877713e-01  1.73940944e-15  9.55082314e-02 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  1.56367948e-17  9.30608292e-02  8.90011337e-16  6.44253828e-02  2.15160108e-17  1.03977601e-01  1.58698387e-15  9.11922464e-02 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  1.42950320e-17  8.89955596e-02  8.11955605e-16  6.15325018e-02  1.96381537e-17  9.92960979e-02  1.44780810e-15  8.70710296e-02 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  1.30653467e-17  8.50965580e-02  7.40698055e-16  5.87679374e-02  1.79222777e-17  9.48236851e-02  1.32074834e-15  8.31358243e-02 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  1.19388617e-17  8.13583857e-02  6.75654200e-16  5.61261778e-02  1.63547276e-17  9.05512323e-02  1.20476481e-15  7.93782636e-02 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  1.09073274e-17  7.77756189e-02  6.16288616e-16  5.36019294e-02  1.49229466e-17  8.64699827e-02  1.09890446e-15  7.57903539e-02 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  9.96308874e-18  7.43428704e-02  5.62111004e-16  5.11901095e-02  1.36153975e-17  8.25715408e-02  1.00229414e-15  7.23644578e-02 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  9.09905308e-18  7.10548094e-02  5.12672541e-16  4.88858397e-02  1.24214864e-17  7.88478603e-02  9.14134259e-16  6.90932795e-02 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  8.30865693e-18  6.79061779e-02  4.67562507e-16  4.66844391e-02  1.13314920e-17  7.52912317e-02  8.33692903e-16  6.59698492e-02 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  7.58583411e-18  6.48918057e-02  4.26405164e-16  4.45814175e-02  1.03364989e-17  7.18942701e-02  7.60300327e-16  6.29875088e-02 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.92498439e-18  6.20066224e-02  3.88856869e-16  4.25724691e-02  9.42833511e-18  6.86499038e-02  6.93343889e-16  6.01398987e-02 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  6.32094311e-18  5.92456676e-02  3.54603420e-16  4.06534663e-02  8.59951337e-18  6.55513623e-02  6.32263352e-16  5.74209441e-02 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  5.76895185e-18  5.66040997e-02  3.23357600e-16  3.88204530e-02  7.84317714e-18  6.25921649e-02  5.76546542e-16  5.48248426e-02 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  5.26463043e-18  5.40772021e-02  2.94856917e-16  3.70696388e-02  7.15304980e-18  5.97661099e-02  5.25725344e-16  5.23460525e-02 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  4.80395012e-18  5.16603884e-02  2.68861531e-16  3.53973930e-02  6.52338776e-18  5.70672633e-02  4.79372010e-16  4.99792805e-02 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  4.38320825e-18  4.93492065e-02  2.45152336e-16  3.38002386e-02  5.94893690e-18  5.44899487e-02  4.37095759e-16  4.77194717e-02 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  3.99900416e-18  4.71393409e-02  2.23529204e-16  3.22748465e-02  5.42489238e-18  5.20287366e-02  3.98539653e-16  4.55617979e-02 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  3.64821657e-18  4.50266141e-02  2.03809373e-16  3.08180302e-02  4.94686142e-18  4.96784346e-02  3.63377722e-16  4.35016484e-02 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  3.32798230e-18  4.30069874e-02  1.85825964e-16  2.94267398e-02  4.51082898e-18  4.74340777e-02  3.31312325e-16  4.15346200e-02 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  3.03567633e-18  4.10765607e-02  1.69426621e-16  2.80980572e-02  4.11312614e-18  4.52909192e-02  3.02071725e-16  3.96565074e-02 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  2.76889319e-18  3.92315713e-02  1.54472268e-16  2.68291905e-02  3.75040097e-18  4.32444211e-02  2.75407871e-16  3.78632950e-02 -1.04757323e-10 -1.55003779e+03 
